New Run at  07/13/2017 15:50:15
, Time, RandomReward; Uniform_LinUCBReward; 
data,1288566000000,1723;2789;9804
data,1288566000000,1723;10975;9804
data,1288566000000,1723;10658;9804
data,1288566000000,1723;11657;9804
data,1288566000000,1723;11066;9804
data,1288566000000,1723;556;9804
data,1291158000000,1723;12275;9804
data,1291158000000,1723;8355;9804
data,1291158000000,1723;7472;9804
data,1291158000000,1723;11898;9805
data,1291158000000,1723;10576;9806
data,1291158000000,1723;2846;9806
data,1291158000000,1723;4668;9806
data,1291158000000,1723;2645;9807
data,1291158000000,1723;1205;9808
data,1291158000000,1723;8370;9808
data,1291158000000,1723;3118;9809
data,1291158000000,1723;1533;9809
data,1291158000000,1723;5575;9809
data,1291158000000,1723;6863;9810
data,1291158000000,1723;7456;9810
data,1291158000000,1723;292;9811
data,1291158000000,1723;2840;9811
data,1291158000000,1723;154;9812
data,1291158000000,1723;3893;9813
data,1291158000000,1723;1724;9813
data,1291158000000,1723;10437;9813
data,1291158000000,1723;1680;9813
data,1291158000000,1723;8787;9813
data,1291158000000,1723;11144;9814
data,1291158000000,1723;11492;9814
data,1291158000000,1723;3101;9814
data,1291158000000,1723;5575;9814
data,1291158000000,1723;948;9814
data,1291158000000,1723;6761;9814
data,1291158000000,1723;393;9814
data,1291158000000,1723;5846;9814
data,1291158000000,1723;9835;9814
data,1291158000000,1723;1614;9814
data,1291158000000,1723;1168;9815
data,1291158000000,1723;4135;9815
data,1291158000000,1723;11493;9815
data,1293836400000,1723;4436;9815
data,1293836400000,1723;12422;9816
data,1293836400000,1723;899;9817
data,1293836400000,1723;1020;9817
data,1293836400000,1723;2431;9817
data,1293836400000,1723;3014;9817
data,1293836400000,1723;12149;9817
data,1293836400000,1723;256;9817
data,1296514800000,1723;12399;9817
data,1296514800000,1723;1332;9817
data,1296514800000,1723;3650;9817
data,1296514800000,1723;2603;9817
data,1296514800000,1723;2707;9818
data,1296514800000,1723;729;9818
data,1296514800000,1723;2204;9818
data,1296514800000,1723;2835;9818
data,1296514800000,1723;8011;9818
data,1296514800000,1723;4915;9819
data,1296514800000,1723;2010;9819
data,1296514800000,1723;3030;9819
data,1296514800000,1723;5490;9819
data,1296514800000,1723;2483;9819
data,1296514800000,1723;9479;9819
data,1296514800000,1723;6665;9819
data,1296514800000,1723;7383;9819
data,1296514800000,1723;4545;9819
data,1296514800000,1723;10613;9819
data,1296514800000,1723;1533;9819
data,1296514800000,1723;8417;9819
data,1296514800000,1723;4458;9819
data,1296514800000,1723;6459;9819
data,1296514800000,1723;5213;9819
data,1296514800000,1723;2159;9819
data,1296514800000,1723;4852;9820
data,1296514800000,1723;63;9820
data,1298934000000,1723;1020;9820
data,1298934000000,1723;731;9821
data,1298934000000,1723;1287;9821
data,1298934000000,1723;2350;9821
data,1298934000000,1723;5779;9822
data,1298934000000,1723;5821;9822
data,1298934000000,1723;4585;9822
data,1298934000000,1723;18;9822
data,1298934000000,1724;731;9823
data,1298934000000,1724;3140;9823
data,1298934000000,1724;12097;9823
data,1298934000000,1724;2681;9824
data,1298934000000,1724;3233;9824
data,1298934000000,1724;8576;9824
data,1298934000000,1724;8796;9825
data,1298934000000,1724;7160;9826
data,1298934000000,1724;9786;9827
data,1298934000000,1724;3695;9827
data,1298934000000,1724;10663;9827
data,1298934000000,1724;1315;9827
data,1298934000000,1724;5251;9828
data,1298934000000,1724;7644;9828
data,1298934000000,1724;6510;9828
data,1298934000000,1724;923;9829
data,1298934000000,1724;12417;9829
data,1298934000000,1724;5213;9829
data,1298934000000,1724;11410;9829
data,1298934000000,1724;527;9829
data,1298934000000,1724;297;9829
data,1298934000000,1724;9888;9829
data,1298934000000,1724;3014;9829
data,1298934000000,1724;11493;9829
data,1298934000000,1724;6278;9830
data,1298934000000,1725;5661;9830
data,1298934000000,1725;8413;9830
data,1298934000000,1725;6020;9831
data,1298934000000,1725;11492;9831
data,1298934000000,1725;11605;9832
data,1298934000000,1725;327;9832
data,1298934000000,1725;4094;9832
data,1298934000000,1725;4890;9833
data,1298934000000,1725;8363;9833
data,1304702070550,1725;11758;9833
data,1304702072987,1726;9415;9833
data,1304702072993,1726;5022;9834
data,1304702072992,1726;6456;9835
data,1304702072972,1726;4510;9835
data,1304702072995,1726;297;9835
data,1304702072999,1726;5441;9835
data,1304702072970,1726;5733;9835
data,1304702072979,1726;3372;9835
data,1304702072990,1726;9763;9836
data,1304702072989,1726;4123;9836
data,1304702072997,1726;8689;9836
data,1304702072967,1726;1530;9836
data,1304702072966,1726;1499;9836
data,1304702072969,1726;4545;9836
data,1304702072981,1726;1614;9836
data,1304702073014,1726;2675;9836
data,1304702073018,1726;1706;9836
data,1304702073010,1726;7034;9837
data,1304702073000,1726;1236;9838
data,1304702073011,1726;3144;9839
data,1304702073001,1726;9479;9839
data,1304702073005,1726;11927;9840
data,1304702075867,1726;6679;9840
data,1304702075879,1726;8640;9840
data,1304702075860,1726;10177;9841
data,1304702075852,1726;7529;9842
data,1304702075854,1726;7499;9843
data,1304702075881,1726;3854;9844
data,1304702075889,1726;383;9844
data,1304702075905,1726;2840;9844
data,1304702075887,1726;6492;9844
data,1304702075893,1726;691;9844
data,1304702075899,1726;9911;9844
data,1304702075891,1726;7833;9845
data,1304702075895,1726;974;9845
data,1304702075857,1726;10576;9846
data,1304702075898,1726;9479;9846
data,1304702075880,1726;8640;9846
data,1304702075876,1726;9350;9846
data,1304702075862,1726;10999;9847
data,1304702075904,1726;12331;9848
data,1304702075853,1726;766;9849
data,1304702075882,1726;8375;9850
data,1304702075874,1726;4972;9851
data,1304702075853,1726;6449;9852
data,1304702075905,1726;294;9853
data,1304702084587,1726;5770;9853
data,1304702084541,1726;7664;9853
data,1304702084575,1726;3854;9854
data,1304702084569,1726;731;9855
data,1304702084594,1726;9217;9855
data,1304702084552,1726;6887;9855
data,1304702084546,1726;2751;9855
data,1304702084600,1726;4700;9855
data,1304702084559,1726;11657;9855
data,1304702084590,1726;8462;9855
data,1304702087042,1726;9763;9856
data,1304702087044,1726;6456;9857
data,1304702087077,1726;203;9857
data,1304702087029,1726;6038;9857
data,1304702087054,1726;8375;9858
data,1304702087053,1726;3854;9859
data,1304702087052,1726;10550;9859
data,1304702087019,1726;7499;9860
data,1304702087018,1726;6492;9860
data,1304702087018,1727;6449;9861
data,1304702087047,1727;1583;9861
data,1304702087073,1727;8851;9861
data,1304702087045,1728;5022;9862
data,1304702087027,1728;12520;9862
data,1304702087022,1728;7757;9863
data,1304702087066,1728;7515;9863
data,1304702087080,1728;9479;9863
data,1304702087057,1728;1520;9863
data,1304702087076,1728;5801;9863
data,1304702087023,1728;5912;9863
data,1304702087063,1728;11927;9864
data,1304702087017,1728;3755;9864
data,1304702087072,1728;3144;9865
data,1304702087077,1728;294;9866
data,1304702087024,1728;10576;9867
data,1304702087061,1728;8079;9868
data,1304702091034,1728;10971;9868
data,1304702091024,1728;9763;9869
data,1304702091045,1728;7034;9870
data,1304702091039,1728;41;9870
data,1304702091005,1728;1564;9870
data,1304702091038,1728;11927;9871
data,1304702091054,1728;5811;9871
data,1304702091025,1728;8816;9871
data,1304702091052,1728;294;9872
data,1304702091025,1728;6456;9873
data,1304702095562,1728;4831;9873
data,1304702095561,1728;8816;9873
data,1304702095573,1728;7771;9873
data,1304702095539,1728;11109;9873
data,1304702095544,1728;10238;9873
data,1304702095533,1728;4279;9874
data,1304702095549,1728;6705;9874
data,1304702095553,1728;11726;9874
data,1304702095551,1728;571;9874
data,1304702095566,1728;7260;9874
data,1167606000000,1728;3756;9874
data,1167606000000,1728;6020;9874
data,1170284400000,1728;7561;9874
data,1175378400000,1728;9198;9874
data,1175378400000,1728;3382;9874
data,1175378400000,1728;10626;9874
data,1175378400000,1728;294;9874
data,1175378400000,1728;3503;9874
data,1175378400000,1729;8293;9874
data,1175378400000,1729;9437;9874
data,1175378400000,1729;2359;9874
data,1175378400000,1729;3482;9874
data,1175378400000,1729;5312;9874
data,1175378400000,1729;8993;9874
data,1175378400000,1729;12076;9874
data,1175378400000,1729;2519;9874
data,1175378400000,1729;11898;9874
data,1175378400000,1729;1286;9874
data,1175378400000,1729;2662;9874
data,1175378400000,1729;6673;9874
data,1175378400000,1729;352;9874
data,1175378400000,1729;4160;9874
data,1199142000000,1729;11573;9874
data,1209592800000,1729;7716;9874
data,1217541600000,1729;10602;9874
data,1217541600000,1729;2521;9874
data,1217541600000,1729;2519;9874
data,1217541600000,1729;6602;9874
data,1217541600000,1729;5856;9874
data,1217541600000,1729;516;9875
data,1217541600000,1729;7111;9875
data,1217541600000,1729;12331;9876
data,1217541600000,1729;8567;9876
data,1217541600000,1729;8462;9877
data,1217541600000,1729;4160;9877
data,1217541600000,1729;0;9877
data,1220220000000,1729;4536;9878
data,1220220000000,1729;1009;9878
data,1220220000000,1729;9479;9878
data,1222812000000,1729;1476;9878
data,1225494000000,1729;154;9878
data,1225494000000,1729;7531;9878
data,1225494000000,1729;556;9878
data,1225494000000,1729;9570;9878
data,1225494000000,1729;6701;9878
data,1225494000000,1729;2951;9878
data,1225494000000,1729;1704;9878
data,1225494000000,1729;2425;9878
data,1225494000000,1729;1790;9879
data,1225494000000,1729;4339;9879
data,1225494000000,1730;4915;9880
data,1225494000000,1730;2812;9880
data,1225494000000,1730;5248;9881
data,1225494000000,1730;8567;9881
data,1225494000000,1730;9685;9882
data,1225494000000,1730;3401;9882
data,1225494000000,1730;3151;9882
data,1225494000000,1730;10508;9882
data,1225494000000,1730;8045;9883
data,1225494000000,1730;2457;9883
data,1225494000000,1730;10663;9883
data,1225494000000,1730;757;9883
data,1225494000000,1730;12150;9883
data,1225494000000,1730;471;9883
data,1225494000000,1730;4362;9883
data,1225494000000,1730;5207;9883
data,1225494000000,1730;6492;9883
data,1225494000000,1730;10906;9883
data,1225494000000,1730;1564;9883
data,1225494000000,1730;3951;9883
data,1225494000000,1730;4599;9883
data,1225494000000,1730;3566;9883
data,1225494000000,1730;10653;9883
data,1225494000000,1730;10576;9883
data,1228086000000,1730;1242;9883
data,1228086000000,1730;2844;9883
data,1228086000000,1730;6456;9883
data,1228086000000,1730;8838;9883
data,1228086000000,1730;6302;9883
data,1228086000000,1730;4537;9883
data,1228086000000,1730;6508;9883
data,1228086000000,1730;9813;9883
data,1228086000000,1730;1020;9883
data,1230764400000,1730;8594;9883
data,1230764400000,1730;5022;9883
data,1230764400000,1730;1265;9883
data,1235862000000,1730;8689;9883
data,1235862000000,1730;9941;9883
data,1235862000000,1730;7771;9883
data,1235862000000,1730;9911;9883
data,1235862000000,1730;5993;9883
data,1235862000000,1730;3913;9883
data,1235862000000,1730;12150;9883
data,1235862000000,1730;371;9883
data,1246399200000,1730;3893;9883
data,1249077600000,1730;3688;9883
data,1249077600000,1730;2603;9883
data,1251756000000,1730;4237;9883
data,1251756000000,1730;9466;9883
data,1254348000000,1731;11906;9884
data,1254348000000,1731;8;9884
data,1254348000000,1731;1286;9884
data,1257030000000,1731;1285;9884
data,1257030000000,1731;9763;9884
data,1257030000000,1731;8212;9884
data,1257030000000,1731;1208;9884
data,1257030000000,1731;1836;9884
data,1257030000000,1731;4537;9884
data,1257030000000,1731;3945;9884
data,1257030000000,1732;11018;9884
data,1257030000000,1732;6470;9884
data,1257030000000,1732;294;9884
data,1257030000000,1732;2521;9884
data,1257030000000,1732;6067;9884
data,1257030000000,1732;8637;9884
data,1257030000000,1732;3547;9884
data,1259622000000,1732;9558;9884
data,1259622000000,1732;7150;9884
data,1259622000000,1732;1517;9884
data,1259622000000,1732;10177;9884
data,1262300400000,1732;11927;9884
data,1262300400000,1732;8931;9885
data,1262300400000,1732;5971;9885
data,1262300400000,1732;323;9885
data,1267398000000,1732;6907;9885
data,1267398000000,1732;8838;9885
data,1267398000000,1732;9643;9885
data,1267398000000,1732;5643;9885
data,1270072800000,1732;12085;9885
data,1270072800000,1733;9217;9885
data,1272664800000,1733;7232;9885
data,1272664800000,1733;6800;9885
data,1272664800000,1733;844;9886
data,1275343200000,1733;12075;9886
data,1275343200000,1733;9185;9887
data,1275343200000,1733;1933;9887
data,1275343200000,1733;4645;9887
data,1275343200000,1733;1533;9887
data,1275343200000,1733;4933;9887
data,1277935200000,1733;2204;9887
data,1280613600000,1733;12224;9887
data,1283292000000,1733;5064;9887
data,1283292000000,1733;5971;9887
data,1285884000000,1733;6482;9887
data,1285884000000,1733;5821;9887
data,1288566000000,1733;1221;9888
data,1291158000000,1733;3568;9888
data,1291158000000,1733;2537;9888
data,1296514800000,1733;2241;9888
data,1298934000000,1733;3095;9888
data,1304612313038,1733;7438;9888
data,1212271200000,1733;3860;9888
data,1212271200000,1733;1162;9888
data,1212271200000,1733;3709;9888
data,1214863200000,1733;10401;9888
data,1214863200000,1733;3727;9888
data,1214863200000,1733;5876;9888
data,1214863200000,1733;1776;9888
data,1214863200000,1733;6922;9888
data,1214863200000,1733;10049;9888
data,1214863200000,1733;10261;9888
data,1214863200000,1733;543;9888
data,1214863200000,1733;9888;9888
data,1214863200000,1733;4237;9889
data,1214863200000,1734;9479;9889
data,1214863200000,1734;773;9889
data,1214863200000,1734;366;9889
data,1214863200000,1734;8101;9889
data,1214863200000,1734;4618;9889
data,1214863200000,1734;4715;9889
data,1214863200000,1734;6422;9889
data,1214863200000,1734;5575;9889
data,1214863200000,1734;2010;9889
data,1214863200000,1734;7456;9889
data,1214863200000,1734;5615;9889
data,1214863200000,1734;2707;9889
data,1214863200000,1734;669;9889
data,1214863200000,1734;6907;9889
data,1214863200000,1734;2483;9889
data,1214863200000,1734;1291;9889
data,1214863200000,1734;1467;9890
data,1214863200000,1734;97;9890
data,1214863200000,1734;10401;9890
data,1214863200000,1734;9460;9890
data,1214863200000,1734;548;9890
data,1214863200000,1734;11851;9890
data,1214863200000,1734;3464;9890
data,1214863200000,1734;7219;9890
data,1214863200000,1734;6510;9890
data,1214863200000,1734;7482;9890
data,1214863200000,1734;1776;9890
data,1214863200000,1734;5470;9890
data,1214863200000,1734;2280;9890
data,1214863200000,1734;7397;9890
data,1214863200000,1734;1758;9890
data,1214863200000,1734;9157;9890
data,1214863200000,1734;1528;9890
data,1214863200000,1734;1499;9890
data,1214863200000,1734;6724;9890
data,1214863200000,1734;5846;9890
data,1214863200000,1734;4225;9890
data,1214863200000,1734;11698;9890
data,1214863200000,1734;3893;9890
data,1214863200000,1734;11019;9890
data,1214863200000,1734;444;9890
data,1214863200000,1734;3004;9890
data,1214863200000,1734;2355;9890
data,1214863200000,1734;13;9890
data,1214863200000,1734;7483;9890
data,1214863200000,1734;6391;9890
data,1214863200000,1734;3945;9890
data,1214863200000,1734;3893;9890
data,1214863200000,1734;11657;9890
data,1214863200000,1734;3037;9890
data,1217541600000,1734;11109;9890
data,1217541600000,1734;2879;9890
data,1217541600000,1734;12481;9890
data,1217541600000,1734;10263;9890
data,1217541600000,1734;3140;9890
data,1217541600000,1734;1285;9890
data,1220220000000,1734;6702;9890
data,1220220000000,1734;6387;9890
data,1220220000000,1734;10251;9890
data,1222812000000,1734;7230;9890
data,1222812000000,1734;10999;9890
data,1222812000000,1734;3099;9890
data,1222812000000,1734;9837;9890
data,1222812000000,1734;1168;9890
data,1222812000000,1734;0;9890
data,1222812000000,1734;10804;9890
data,1222812000000,1734;1870;9890
data,1222812000000,1734;7531;9890
data,1222812000000,1734;3416;9890
data,1222812000000,1734;3696;9890
data,1222812000000,1734;9141;9890
data,1222812000000,1734;5665;9890
data,1222812000000,1734;11237;9890
data,1222812000000,1734;11613;9890
data,1222812000000,1735;5821;9890
data,1222812000000,1735;4972;9890
data,1222812000000,1735;9361;9890
data,1222812000000,1735;3688;9890
data,1222812000000,1735;8931;9890
data,1222812000000,1735;2144;9890
data,1222812000000,1735;852;9890
data,1222812000000,1735;2010;9890
data,1222812000000,1735;6504;9890
data,1222812000000,1735;5181;9890
data,1222812000000,1735;8011;9890
data,1222812000000,1736;4645;9890
data,1222812000000,1736;12275;9890
data,1222812000000,1736;10453;9890
data,1222812000000,1736;11144;9890
data,1222812000000,1736;5644;9890
data,1222812000000,1736;9558;9890
data,1222812000000,1736;2751;9890
data,1222812000000,1736;10145;9890
data,1222812000000,1736;8559;9890
data,1222812000000,1736;2015;9890
data,1222812000000,1736;6146;9890
data,1222812000000,1736;8559;9890
data,1222812000000,1736;938;9890
data,1222812000000,1736;6814;9890
data,1222812000000,1736;2818;9890
data,1222812000000,1736;974;9890
data,1222812000000,1736;4333;9890
data,1222812000000,1736;5025;9890
data,1222812000000,1736;3893;9890
data,1222812000000,1736;9763;9890
data,1225494000000,1736;1528;9890
data,1225494000000,1736;4160;9890
data,1225494000000,1736;2457;9890
data,1225494000000,1737;6482;9890
data,1225494000000,1737;2835;9890
data,1225494000000,1737;3144;9890
data,1225494000000,1737;11176;9890
data,1225494000000,1737;5155;9890
data,1225494000000,1737;582;9890
data,1225494000000,1737;10401;9890
data,1225494000000,1737;5665;9890
data,1225494000000,1737;824;9890
data,1225494000000,1737;11638;9890
data,1225494000000,1737;8474;9890
data,1225494000000,1737;2111;9890
data,1225494000000,1737;8572;9890
data,1225494000000,1737;6456;9890
data,1225494000000,1737;7566;9890
data,1225494000000,1737;11931;9890
data,1230764400000,1737;5178;9890
data,1230764400000,1737;1337;9890
data,1230764400000,1737;3004;9890
data,1230764400000,1737;7483;9890
data,1230764400000,1737;6482;9890
data,1230764400000,1737;7363;9890
data,1230764400000,1737;6022;9890
data,1230764400000,1737;7979;9890
data,1230764400000,1737;11846;9890
data,1233442800000,1737;2840;9890
data,1233442800000,1737;1499;9890
data,1233442800000,1737;4737;9890
data,1238536800000,1737;0;9890
data,1238536800000,1737;3320;9890
data,1238536800000,1737;10660;9890
data,1241128800000,1737;802;9890
data,1241128800000,1738;11927;9890
data,1241128800000,1738;9465;9890
data,1243807200000,1738;5930;9890
data,1243807200000,1738;1265;9890
data,1243807200000,1738;3964;9890
data,1243807200000,1738;11563;9890
data,1243807200000,1738;2888;9890
data,1243807200000,1738;1944;9890
data,1243807200000,1738;7495;9890
data,1243807200000,1738;4043;9890
data,1243807200000,1738;1928;9890
data,1243807200000,1738;4886;9890
data,1243807200000,1738;18;9890
data,1243807200000,1738;1286;9890
data,1243807200000,1738;3727;9890
data,1243807200000,1738;8212;9890
data,1243807200000,1739;6561;9890
data,1243807200000,1739;5716;9890
data,1243807200000,1739;10622;9890
data,1243807200000,1739;10437;9890
data,1243807200000,1739;11726;9890
data,1243807200000,1739;6510;9890
data,1243807200000,1739;11657;9890
data,1243807200000,1739;5126;9890
data,1243807200000,1739;2608;9890
data,1243807200000,1739;7605;9890
data,1243807200000,1739;2280;9890
data,1243807200000,1739;3364;9890
data,1243807200000,1739;8667;9890
data,1246399200000,1739;4536;9890
data,1246399200000,1739;3547;9890
data,1246399200000,1739;2101;9890
data,1246399200000,1739;923;9890
data,1246399200000,1739;552;9890
data,1246399200000,1739;1291;9890
data,1246399200000,1739;4537;9890
data,1246399200000,1739;12399;9890
data,1212271200000,1739;7725;9890
data,1212271200000,1739;2871;9890
data,1212271200000,1739;2726;9891
data,1212271200000,1739;2136;9891
data,1212271200000,1739;1583;9891
data,1212271200000,1739;10483;9891
data,1212271200000,1739;256;9891
data,1212271200000,1739;5718;9891
data,1212271200000,1739;7456;9891
data,1212271200000,1739;6874;9891
data,1212271200000,1740;3262;9891
data,1212271200000,1740;2818;9891
data,1212271200000,1740;4637;9891
data,1212271200000,1740;8535;9891
data,1212271200000,1740;1168;9891
data,1212271200000,1740;8474;9891
data,1212271200000,1740;5490;9891
data,1212271200000,1740;4813;9891
data,1212271200000,1740;6673;9891
data,1212271200000,1740;8648;9891
data,1212271200000,1740;6537;9892
data,1212271200000,1740;8572;9892
data,1212271200000,1740;4959;9893
data,1212271200000,1740;1030;9893
data,1212271200000,1741;9825;9893
data,1212271200000,1741;7045;9893
data,1212271200000,1741;245;9893
data,1212271200000,1741;12076;9893
data,1212271200000,1741;773;9893
data,1212271200000,1741;3246;9894
data,1212271200000,1741;5098;9894
data,1212271200000,1741;12322;9894
data,1212271200000,1741;1187;9894
data,1212271200000,1741;11346;9894
data,1212271200000,1741;11769;9894
data,1212271200000,1741;7548;9894
data,1212271200000,1741;3045;9895
data,1212271200000,1741;2010;9895
data,1212271200000,1741;6403;9895
data,1212271200000,1741;11109;9895
data,1212271200000,1741;7397;9895
data,1212271200000,1741;5769;9895
data,1212271200000,1741;4458;9895
data,1212271200000,1741;6020;9895
data,1212271200000,1741;3964;9895
data,1212271200000,1741;5312;9895
data,1212271200000,1741;1168;9895
data,1212271200000,1741;8880;9895
data,1212271200000,1741;3727;9895
data,1212271200000,1741;9000;9895
data,1212271200000,1741;6777;9895
data,1212271200000,1741;5248;9895
data,1212271200000,1741;5760;9895
data,1212271200000,1741;8413;9895
data,1212271200000,1741;5770;9895
data,1212271200000,1741;11698;9895
data,1212271200000,1741;479;9895
data,1212271200000,1741;2400;9895
data,1212271200000,1741;6315;9895
data,1212271200000,1741;2951;9895
data,1212271200000,1741;2989;9895
data,1212271200000,1741;25;9896
data,1212271200000,1741;3151;9896
data,1212271200000,1741;7030;9896
data,1212271200000,1741;6993;9896
data,1212271200000,1741;6555;9896
data,1212271200000,1741;9465;9896
data,1212271200000,1741;2204;9896
data,1212271200000,1741;6071;9896
data,1212271200000,1741;5971;9896
data,1212271200000,1741;6996;9896
data,1212271200000,1741;4123;9896
data,1212271200000,1741;4715;9896
data,1212271200000,1741;4043;9896
data,1212271200000,1741;6923;9896
data,1212271200000,1741;1836;9896
data,1212271200000,1741;5643;9896
data,1214863200000,1741;11213;9896
data,1214863200000,1741;3963;9896
data,1214863200000,1741;5398;9896
data,1214863200000,1741;4323;9896
data,1214863200000,1741;327;9896
data,1214863200000,1741;8011;9896
data,1214863200000,1741;4551;9896
data,1214863200000,1741;3140;9896
data,1214863200000,1741;42;9896
data,1214863200000,1742;11594;9896
data,1217541600000,1742;8435;9896
data,1217541600000,1742;4536;9896
data,1217541600000,1742;393;9896
data,1217541600000,1742;6022;9896
data,1217541600000,1742;483;9896
data,1217541600000,1742;5171;9896
data,1217541600000,1742;7232;9896
data,1220220000000,1742;5379;9897
data,1220220000000,1742;802;9897
data,1220220000000,1742;10699;9897
data,1220220000000,1742;2989;9897
data,1220220000000,1742;2196;9897
data,1220220000000,1742;4666;9897
data,1220220000000,1742;1115;9897
data,1222812000000,1742;6950;9897
data,1233442800000,1742;7366;9897
data,1283292000000,1742;7160;9898
data,1283292000000,1742;6146;9899
data,1285884000000,1743;8363;9899
data,1285884000000,1743;7754;9899
data,1285884000000,1743;6482;9900
data,1288566000000,1743;2312;9900
data,1288566000000,1743;1291;9900
data,1288566000000,1743;4933;9900
data,1288566000000,1743;1253;9900
data,1288566000000,1743;648;9900
data,1291158000000,1743;10414;9900
data,1291158000000,1743;11989;9900
data,1291158000000,1743;1476;9900
data,1291158000000,1743;4537;9900
data,1291158000000,1743;7383;9900
data,1291158000000,1743;1564;9900
data,1291158000000,1743;11693;9900
data,1291158000000,1743;396;9901
data,1291158000000,1743;8363;9901
data,1291158000000,1743;7160;9902
data,1291158000000,1743;6071;9902
data,1293836400000,1743;6739;9902
data,1293836400000,1743;4668;9902
data,1293836400000,1743;1453;9902
data,1293836400000,1743;8794;9903
data,1293836400000,1743;6649;9904
data,1293836400000,1743;6464;9905
data,1293836400000,1743;6636;9906
data,1293836400000,1743;8851;9906
data,1293836400000,1743;5490;9906
data,1293836400000,1743;8993;9906
data,1293836400000,1743;10699;9906
data,1293836400000,1743;3466;9907
data,1296514800000,1743;8796;9907
data,1296514800000,1743;6822;9907
data,1296514800000,1743;1083;9908
data,1296514800000,1743;1819;9908
data,1296514800000,1743;10935;9909
data,1296514800000,1743;6005;9909
data,1296514800000,1743;669;9909
data,1298934000000,1743;2603;9909
data,1298934000000,1743;10446;9910
data,1298934000000,1743;6702;9911
data,1298934000000,1743;6863;9911
data,1298934000000,1743;5186;9911
data,1298934000000,1743;294;9912
data,1304612485450,1743;1925;9912
data,1304612485464,1743;4854;9912
data,1304612486872,1743;6146;9913
data,1304612490911,1743;4495;9913
data,1304612490014,1743;3336;9913
data,1304612493856,1743;11206;9913
data,1304612498755,1743;7160;9914
data,1304612499218,1743;993;9914
data,1159653600000,1743;9763;9915
data,1159653600000,1743;2144;9915
data,1159653600000,1743;2010;9915
data,1159653600000,1743;1058;9915
data,1159653600000,1743;7725;9915
data,1159653600000,1743;2014;9915
data,1159653600000,1743;4856;9915
data,1159653600000,1743;4933;9916
data,1159653600000,1743;420;9917
data,1159653600000,1743;8521;9917
data,1159653600000,1743;10658;9917
data,1159653600000,1743;8150;9917
data,1159653600000,1743;1242;9917
data,1159653600000,1743;6656;9918
data,1159653600000,1743;5247;9919
data,1159653600000,1743;2144;9919
data,1159653600000,1743;4043;9920
data,1159653600000,1743;10650;9920
data,1159653600000,1743;6823;9920
data,1159653600000,1743;4333;9920
data,1159653600000,1743;2196;9920
data,1159653600000,1743;1944;9920
data,1159653600000,1743;556;9920
data,1159653600000,1743;1928;9920
data,1159653600000,1743;2608;9920
data,1159653600000,1743;773;9921
data,1159653600000,1743;7771;9922
data,1159653600000,1744;12322;9922
data,1159653600000,1744;7331;9922
data,1159653600000,1744;1340;9922
data,1159653600000,1744;4700;9923
data,1159653600000,1744;12108;9923
data,1159653600000,1744;10658;9923
data,1159653600000,1744;7456;9923
data,1159653600000,1744;12374;9924
data,1159653600000,1744;7624;9925
data,1159653600000,1744;834;9925
data,1159653600000,1744;1837;9925
data,1159653600000,1744;899;9926
data,1159653600000,1744;6902;9926
data,1159653600000,1744;2589;9927
data,1159653600000,1744;6510;9927
data,1159653600000,1744;5251;9928
data,1159653600000,1744;536;9928
data,1159653600000,1744;11066;9929
data,1159653600000,1744;1520;9929
data,1159653600000,1744;5692;9929
data,1159653600000,1745;2312;9930
data,1159653600000,1745;8462;9930
data,1159653600000,1745;10650;9930
data,1159653600000,1745;2077;9930
data,1159653600000,1745;12381;9930
data,1159653600000,1745;8036;9930
data,1162335600000,1745;3007;9930
data,1162335600000,1745;2101;9930
data,1162335600000,1745;8375;9931
data,1162335600000,1745;5822;9931
data,1162335600000,1745;10308;9931
data,1162335600000,1745;6602;9931
data,1162335600000,1745;11758;9931
data,1162335600000,1745;5213;9931
data,1162335600000,1745;541;9932
data,1162335600000,1745;8417;9932
data,1162335600000,1746;1030;9932
data,1162335600000,1746;5554;9932
data,1162335600000,1746;2716;9932
data,1162335600000,1746;6814;9933
data,1162335600000,1746;11940;9934
data,1162335600000,1746;11128;9935
data,1162335600000,1746;1564;9935
data,1162335600000,1746;1315;9935
data,1162335600000,1746;8783;9935
data,1162335600000,1746;10999;9935
data,1162335600000,1746;3416;9935
data,1162335600000,1746;548;9935
data,1162335600000,1746;10699;9935
data,1162335600000,1746;5338;9935
data,1162335600000,1746;8838;9935
data,1162335600000,1746;3998;9935
data,1162335600000,1746;7754;9936
data,1162335600000,1746;253;9936
data,1162335600000,1746;11363;9936
data,1162335600000,1746;1265;9936
data,1162335600000,1746;10438;9936
data,1162335600000,1746;6822;9936
data,1162335600000,1746;1583;9936
data,1162335600000,1746;4339;9936
data,1162335600000,1746;4965;9937
data,1162335600000,1746;4536;9938
data,1162335600000,1746;4890;9938
data,1162335600000,1746;12262;9938
data,1162335600000,1746;1421;9938
data,1162335600000,1746;6020;9938
data,1162335600000,1746;8274;9938
data,1162335600000,1746;3464;9938
data,1162335600000,1746;7150;9938
data,1162335600000,1746;8403;9938
data,1162335600000,1746;10414;9938
data,1162335600000,1746;6724;9938
data,1162335600000,1746;6301;9939
data,1162335600000,1746;3560;9939
data,1162335600000,1746;605;9940
data,1162335600000,1746;4355;9941
data,1162335600000,1746;5540;9941
data,1162335600000,1746;246;9941
data,1162335600000,1746;8838;9941
