New Run at  08/09/2018 10:09:46
, Time, RandomReward; dLinUCB_Likelihood_UniformReward, ClusterID;UserID;dLinUCB_Likelihood_UniformModelUsed,
data,1235862000000,1515;9325;10814.0,0;778;23
data,1235862000000,1515;6035;10815.0,0;778;23
data,1235862000000,1515;7318;10815.0,0;778;23
data,1235862000000,1516;12003;10816.0,0;778;23
data,1235862000000,1516;1082;10816.0,0;778;23
data,1235862000000,1516;1596;10816.0,0;778;23
data,1235862000000,1516;2653;10816.0,0;778;23
data,1235862000000,1516;10350;10816.0,0;778;23
data,1235862000000,1516;6853;10817.0,0;778;23
data,1235862000000,1516;78;10817.0,0;778;23
data,1235862000000,1516;10597;10817.0,0;778;23
data,1199142000000,1516;1376;10817.0,0;780;23
data,1199142000000,1516;8560;10817.0,0;780;23
data,1199142000000,1516;6149;10818.0,0;780;23
data,1199142000000,1516;6663;10819.0,0;780;23
data,1199142000000,1516;1279;10820.0,0;780;23
data,1199142000000,1516;5301;10820.0,0;780;23
data,1199142000000,1516;5832;10820.0,0;780;23
data,1199142000000,1516;5430;10820.0,0;780;23
data,1199142000000,1516;3211;10821.0,0;780;23
data,1199142000000,1516;3281;10822.0,0;780;23
data,1220220000000,1516;12154;10822.0,0;780;23
data,1275343200000,1516;9686;10822.0,0;780;23
data,1264978800000,1516;3733;10822.0,0;784;23
data,1264978800000,1516;4723;10822.0,0;784;23
data,1264978800000,1516;4355;10822.0,0;784;23
data,1264978800000,1516;3871;10822.0,0;784;23
data,1264978800000,1516;7777;10822.0,0;784;23
data,1264978800000,1516;9327;10822.0,0;784;23
data,1264978800000,1516;11097;10822.0,0;784;23
data,1264978800000,1516;6924;10822.0,0;784;23
data,1264978800000,1516;8369;10822.0,0;784;23
data,1264978800000,1516;1137;10822.0,0;784;23
data,1264978800000,1516;1922;10822.0,0;784;23
data,1264978800000,1516;5623;10822.0,0;784;23
data,1264978800000,1516;11398;10822.0,0;784;23
data,1264978800000,1516;6766;10822.0,0;784;23
data,1264978800000,1516;2276;10822.0,0;784;23
data,1264978800000,1516;4441;10822.0,0;784;23
data,1264978800000,1516;8787;10822.0,0;784;23
data,1264978800000,1516;6732;10822.0,0;784;23
data,1264978800000,1516;11872;10822.0,0;784;23
data,1264978800000,1516;592;10822.0,0;784;23
data,1264978800000,1516;4441;10822.0,0;784;23
data,1264978800000,1516;7408;10822.0,0;784;23
data,1264978800000,1516;1279;10822.0,0;784;23
data,1264978800000,1516;2275;10822.0,0;784;23
data,1264978800000,1516;12347;10822.0,0;784;23
data,1264978800000,1516;2925;10822.0,0;784;23
data,1264978800000,1516;8294;10822.0,0;784;23
data,1264978800000,1516;9356;10822.0,0;784;23
data,1264978800000,1516;7139;10822.0,0;784;23
data,1264978800000,1516;11599;10822.0,0;784;23
data,1264978800000,1516;7530;10822.0,0;784;23
data,1264978800000,1516;3211;10822.0,0;784;23
data,1264978800000,1516;10834;10822.0,0;784;23
data,1264978800000,1516;9939;10822.0,0;784;23
data,1264978800000,1516;2244;10822.0,0;784;23
data,1264978800000,1516;9453;10822.0,0;784;23
data,1264978800000,1516;8153;10822.0,0;784;23
data,1264978800000,1516;8849;10822.0,0;784;23
data,1267398000000,1516;5918;10822.0,0;784;23
data,1267398000000,1517;5218;10822.0,0;784;23
data,1267398000000,1517;3250;10822.0,0;784;23
data,1267398000000,1517;5424;10822.0,0;784;23
data,1267398000000,1517;9602;10822.0,0;784;23
data,1267398000000,1517;5103;10822.0,0;784;23
data,1267398000000,1517;10043;10822.0,0;784;23
data,1267398000000,1517;2622;10822.0,0;784;23
data,1270072800000,1517;1871;10822.0,0;784;23
data,1270072800000,1517;11254;10822.0,0;784;23
data,1270072800000,1517;4355;10822.0,0;784;23
data,1270072800000,1517;10310;10822.0,0;784;23
data,1270072800000,1517;3557;10822.0,0;784;23
data,1288566000000,1517;2059;10822.0,0;784;23
data,1222812000000,1517;1635;10822.0,0;786;23
data,1222812000000,1518;11559;10822.0,0;786;23
data,1222812000000,1519;51;10822.0,0;786;23
data,1222812000000,1519;9327;10822.0,0;786;23
data,1222812000000,1519;9878;10822.0,0;786;23
data,1222812000000,1520;6017;10822.0,0;786;23
data,1222812000000,1520;11872;10822.0,0;786;23
data,1222812000000,1520;8808;10822.0,0;786;23
data,1222812000000,1520;7972;10822.0,0;786;23
data,1228086000000,1520;8125;10822.0,0;786;23
data,1251756000000,1520;5158;10822.0,0;787;23
data,1254348000000,1520;9211;10822.0,0;787;23
data,1254348000000,1520;1751;10822.0,0;787;23
data,1254348000000,1520;1082;10822.0,0;787;23
data,1254348000000,1520;4471;10822.0,0;787;23
data,1262300400000,1520;10950;10822.0,0;787;23
data,1275343200000,1520;4021;10822.0,0;787;23
data,1283292000000,1520;9106;10822.0,0;787;23
data,1293836400000,1520;3577;10822.0,0;787;23
data,1304697781229,1520;9726;10822.0,0;787;23
data,1249077600000,1520;6463;10822.0,0;788;23
data,1249077600000,1520;7786;10822.0,0;788;23
data,1249077600000,1520;850;10822.0,0;788;23
data,1249077600000,1520;6149;10822.0,0;788;23
data,1249077600000,1520;2175;10822.0,0;788;23
data,1249077600000,1520;9173;10822.0,0;788;23
data,1249077600000,1520;12003;10822.0,0;788;23
data,1249077600000,1520;9720;10822.0,0;788;23
data,1249077600000,1520;9364;10822.0,0;788;23
data,1249077600000,1520;11464;10822.0,0;788;23
data,1249077600000,1520;6644;10822.0,0;788;23
data,1249077600000,1520;11925;10822.0,0;788;23
data,1249077600000,1520;9924;10822.0,0;788;23
data,1249077600000,1520;6384;10822.0,0;788;23
data,1249077600000,1520;4162;10822.0,0;788;23
data,1249077600000,1520;9485;10822.0,0;788;23
data,1249077600000,1520;2573;10822.0,0;788;23
data,1249077600000,1520;6660;10822.0,0;788;23
data,1251756000000,1521;11041;10822.0,0;788;23
data,1251756000000,1521;1112;10822.0,0;788;23
data,1251756000000,1521;1599;10822.0,0;788;23
data,1251756000000,1521;3557;10822.0,0;788;23
data,1251756000000,1521;6384;10822.0,0;788;23
data,1251756000000,1521;11427;10822.0,0;788;23
data,1251756000000,1521;10878;10822.0,0;788;23
data,1251756000000,1521;9205;10822.0,0;788;23
data,1251756000000,1521;3664;10822.0,0;788;23
data,1251756000000,1521;8560;10822.0,0;788;23
data,1251756000000,1521;9776;10823.0,0;788;23
data,1251756000000,1521;12016;10823.0,0;788;23
data,1254348000000,1521;8759;10824.0,0;788;23
data,1254348000000,1521;430;10824.0,0;788;23
data,1254348000000,1521;9592;10824.0,0;788;23
data,1254348000000,1521;5722;10824.0,0;788;23
data,1254348000000,1521;1555;10824.0,0;788;23
data,1254348000000,1521;9476;10824.0,0;788;23
data,1254348000000,1521;12090;10824.0,0;788;23
data,1254348000000,1521;5469;10824.0,0;788;23
data,1254348000000,1521;2023;10824.0,0;788;23
data,1254348000000,1521;9607;10824.0,0;788;23
data,1254348000000,1521;4985;10824.0,0;788;23
data,1254348000000,1521;9223;10824.0,0;788;23
data,1254348000000,1521;3073;10824.0,0;788;23
data,1254348000000,1521;1187;10825.0,0;788;23
data,1254348000000,1521;2599;10826.0,0;788;23
data,1254348000000,1521;10602;10826.0,0;788;23
data,1254348000000,1521;9851;10827.0,0;788;23
data,1257030000000,1521;3273;10827.0,0;788;23
data,1257030000000,1521;8595;10827.0,0;788;23
data,1257030000000,1521;6045;10827.0,0;788;23
data,1257030000000,1521;1008;10827.0,0;788;23
data,1257030000000,1521;218;10827.0,0;788;23
data,1257030000000,1521;10730;10827.0,0;788;23
data,1257030000000,1521;9820;10827.0,0;788;23
data,1257030000000,1521;2505;10828.0,0;788;23
data,1257030000000,1521;1576;10829.0,0;788;23
data,1257030000000,1521;9737;10830.0,0;788;23
data,1257030000000,1521;6097;10831.0,0;788;23
data,1257030000000,1522;4245;10831.0,0;788;23
data,1257030000000,1522;6199;10831.0,0;788;23
data,1259622000000,1522;8661;10831.0,0;788;23
data,1259622000000,1522;9465;10831.0,0;788;23
data,1259622000000,1522;10361;10832.0,0;788;23
data,1262300400000,1522;7087;10832.0,0;788;23
data,1262300400000,1522;7788;10832.0,0;788;23
data,1262300400000,1522;7257;10833.0,0;788;23
data,1262300400000,1522;8110;10834.0,0;788;23
data,1262300400000,1522;11813;10834.0,0;788;23
data,1262300400000,1522;5211;10834.0,0;788;23
data,1262300400000,1523;9245;10834.0,0;788;23
data,1262300400000,1523;7257;10835.0,0;788;23
data,1262300400000,1523;3201;10835.0,0;788;23
data,1262300400000,1523;9265;10835.0,0;788;23
data,1264978800000,1524;1391;10835.0,0;788;23
data,1264978800000,1524;5891;10835.0,0;788;23
data,1264978800000,1524;776;10835.0,0;788;23
data,1264978800000,1525;11080;10835.0,0;788;23
data,1264978800000,1525;4051;10836.0,0;788;23
data,1267398000000,1525;4154;10836.0,0;788;23
data,1267398000000,1525;8799;10836.0,0;788;23
data,1267398000000,1525;1380;10837.0,0;788;23
data,1267398000000,1525;2129;10837.0,0;788;23
data,1267398000000,1525;9187;10837.0,0;788;23
data,1267398000000,1525;10253;10837.0,0;788;23
data,1267398000000,1525;8555;10837.0,0;788;23
data,1267398000000,1525;4625;10837.0,0;788;23
data,1267398000000,1525;69;10837.0,0;788;23
data,1267398000000,1525;6542;10837.0,0;788;23
data,1267398000000,1525;12245;10837.0,0;788;23
data,1267398000000,1525;6524;10837.0,0;788;23
data,1267398000000,1525;49;10837.0,0;788;23
data,1267398000000,1525;360;10837.0,0;788;23
data,1267398000000,1525;8405;10837.0,0;788;23
data,1267398000000,1525;12201;10837.0,0;788;23
data,1267398000000,1525;10548;10837.0,0;788;23
data,1267398000000,1525;7768;10837.0,0;788;23
data,1267398000000,1525;6329;10838.0,0;788;23
data,1267398000000,1525;1187;10839.0,0;788;23
data,1267398000000,1525;9851;10840.0,0;788;23
data,1267398000000,1525;10361;10841.0,0;788;23
data,1267398000000,1525;8339;10842.0,0;788;23
data,1267398000000,1525;9848;10842.0,0;788;23
data,1267398000000,1525;2505;10843.0,0;788;23
data,1267398000000,1525;10253;10843.0,0;788;23
data,1267398000000,1526;10089;10843.0,0;788;23
data,1267398000000,1526;8640;10843.0,0;788;23
data,1267398000000,1526;2677;10843.0,0;788;23
data,1267398000000,1526;2937;10843.0,0;788;23
data,1267398000000,1526;9496;10843.0,0;788;23
data,1267398000000,1526;4687;10843.0,0;788;23
data,1267398000000,1526;4496;10843.0,0;788;23
data,1267398000000,1526;4937;10843.0,0;788;23
data,1267398000000,1526;9265;10843.0,0;788;23
data,1267398000000,1526;2599;10844.0,0;788;23
data,1267398000000,1526;3052;10844.0,0;788;23
data,1267398000000,1526;5899;10844.0,0;788;23
data,1267398000000,1527;11342;10844.0,0;788;23
data,1267398000000,1527;9759;10844.0,0;788;23
data,1267398000000,1527;8749;10845.0,0;788;23
data,1267398000000,1527;7611;10846.0,0;788;23
data,1267398000000,1527;1406;10846.0,0;788;23
data,1267398000000,1527;4000;10847.0,0;788;23
data,1267398000000,1527;10103;10847.0,0;788;23
data,1267398000000,1527;3503;10847.0,0;788;23
data,1267398000000,1527;9259;10848.0,0;788;23
data,1267398000000,1527;1576;10849.0,0;788;23
data,1267398000000,1527;2317;10849.0,0;788;23
data,1267398000000,1527;980;10849.0,0;788;23
data,1267398000000,1527;8069;10850.0,0;788;23
data,1267398000000,1527;9575;10850.0,0;788;23
data,1267398000000,1527;5213;10851.0,0;788;23
data,1267398000000,1528;7950;10851.0,0;788;23
data,1267398000000,1528;4824;10851.0,0;788;23
data,1267398000000,1528;8049;10851.0,0;788;23
data,1267398000000,1529;4674;10852.0,0;788;23
data,1267398000000,1529;935;10853.0,0;788;23
data,1267398000000,1529;3173;10853.0,0;788;23
data,1267398000000,1529;12414;10854.0,0;788;23
data,1267398000000,1529;7257;10855.0,0;788;23
data,1267398000000,1529;9575;10855.0,0;788;23
data,1267398000000,1529;10728;10855.0,0;788;23
data,1267398000000,1529;3039;10856.0,0;788;23
data,1270072800000,1529;10334;10856.0,0;788;23
data,1270072800000,1529;8556;10856.0,0;789;23
data,1272664800000,1529;3293;10857.0,0;789;23
data,1272664800000,1529;7905;10857.0,0;789;23
data,1272664800000,1529;8638;10857.0,0;789;23
data,1272664800000,1529;5064;10857.0,0;789;23
data,1272664800000,1529;1050;10857.0,0;789;23
data,1272664800000,1529;10253;10857.0,0;789;23
data,1272664800000,1529;3477;10857.0,0;789;23
data,1272664800000,1529;7320;10857.0,0;789;23
data,1272664800000,1529;9465;10857.0,0;789;23
data,1272664800000,1529;2832;10857.0,0;789;23
data,1272664800000,1529;4671;10857.0,0;789;23
data,1272664800000,1529;6769;10857.0,0;789;23
data,1272664800000,1529;12170;10857.0,0;789;23
data,1272664800000,1529;8499;10857.0,0;789;23
data,1272664800000,1529;3790;10857.0,0;789;23
data,1272664800000,1529;12419;10857.0,0;789;23
data,1272664800000,1530;975;10857.0,0;789;23
data,1272664800000,1530;8922;10857.0,0;789;23
data,1272664800000,1530;7202;10857.0,0;789;23
data,1291158000000,1530;3857;10857.0,0;789;23
data,1293836400000,1530;9187;10857.0,0;789;23
data,1298934000000,1530;10420;10857.0,0;789;23
data,1298934000000,1531;9491;10857.0,0;789;23
data,1304697791716,1531;7605;10857.0,0;789;23
data,1204326000000,1531;9173;10857.0,0;790;23
data,1207000800000,1531;2877;10857.0,0;790;23
data,1207000800000,1531;170;10857.0,0;790;23
data,1209592800000,1531;11123;10857.0,0;790;23
data,1209592800000,1531;2454;10858.0,0;790;23
data,1225494000000,1531;7760;10858.0,0;790;23
data,1225494000000,1531;5467;10858.0,0;790;23
data,1225494000000,1531;12341;10858.0,0;790;23
data,1225494000000,1531;9652;10858.0,0;790;23
data,1225494000000,1531;9761;10859.0,0;790;23
data,1228086000000,1531;3197;10859.0,0;790;23
data,1228086000000,1531;1300;10859.0,0;790;23
data,1235862000000,1531;435;10859.0,0;790;23
data,1235862000000,1531;5920;10859.0,0;790;23
data,1235862000000,1531;9669;10859.0,0;790;23
data,1238536800000,1531;1433;10859.0,0;790;23
data,1238536800000,1531;8595;10859.0,0;790;23
data,1238536800000,1531;4019;10859.0,0;790;23
data,1238536800000,1532;10947;10859.0,0;790;23
data,1238536800000,1532;2522;10859.0,0;790;23
data,1238536800000,1533;1901;10859.0,0;790;23
data,1241128800000,1533;11242;10859.0,0;790;23
data,1241128800000,1533;1604;10859.0,0;790;23
data,1241128800000,1533;11786;10859.0,0;790;23
data,1241128800000,1533;10785;10859.0,0;790;23
data,1241128800000,1533;6099;10859.0,0;790;23
data,1241128800000,1533;3477;10859.0,0;790;23
data,1241128800000,1533;7192;10859.0,0;790;23
data,1241128800000,1533;3289;10859.0,0;790;23
data,1243807200000,1533;389;10859.0,0;790;23
data,1243807200000,1533;10942;10859.0,0;790;23
data,1259622000000,1533;8864;10859.0,0;790;23
data,1246399200000,1533;1717;10860.0,0;798;23
data,1246399200000,1533;5576;10860.0,0;798;23
data,1246399200000,1533;1050;10860.0,0;798;23
data,1246399200000,1533;2467;10860.0,0;798;23
data,1246399200000,1533;12108;10860.0,0;798;23
data,1257030000000,1533;2011;10860.0,0;798;23
data,1262300400000,1533;10186;10860.0,0;798;23
data,1270072800000,1533;11499;10860.0,0;798;23
data,1275343200000,1533;9428;10860.0,0;798;23
data,1275343200000,1533;3770;10861.0,0;798;23
data,1259622000000,1533;6807;10861.0,0;799;23
data,1267398000000,1533;134;10861.0,0;799;23
data,1267398000000,1533;5688;10861.0,0;799;23
data,1267398000000,1533;1911;10862.0,0;799;23
data,1267398000000,1533;4933;10862.0,0;799;23
data,1267398000000,1533;4131;10863.0,0;799;23
data,1267398000000,1533;11572;10863.0,0;799;23
data,1267398000000,1533;8134;10863.0,0;799;23
data,1267398000000,1533;12392;10864.0,0;799;23
data,1267398000000,1533;1050;10864.0,0;799;23
data,1267398000000,1533;12065;10864.0,0;799;23
data,1267398000000,1533;1525;10865.0,0;799;23
data,1272664800000,1533;7711;10865.0,0;799;23
data,1272664800000,1533;3779;10865.0,0;799;23
data,1272664800000,1533;1525;10866.0,0;799;23
data,1272664800000,1533;1754;10866.0,0;799;23
data,1272664800000,1533;4896;10866.0,0;799;23
data,1272664800000,1533;2462;10866.0,0;799;23
data,1272664800000,1533;6589;10867.0,0;799;23
data,1272664800000,1533;7289;10867.0,0;799;23
data,1272664800000,1533;1285;10867.0,0;799;23
data,1272664800000,1533;2986;10867.0,0;799;23
data,1272664800000,1533;12082;10867.0,0;799;23
data,1272664800000,1533;9068;10867.0,0;799;23
data,1272664800000,1533;320;10868.0,0;799;23
data,1272664800000,1533;5356;10869.0,0;799;23
data,1272664800000,1533;10402;10869.0,0;799;23
data,1272664800000,1533;7384;10870.0,0;799;23
data,1272664800000,1533;9899;10870.0,0;799;23
data,1272664800000,1533;9809;10870.0,0;799;23
data,1272664800000,1533;4407;10871.0,0;799;23
data,1275343200000,1533;1525;10872.0,0;799;23
data,1275343200000,1533;11433;10872.0,0;799;23
data,1275343200000,1533;1525;10873.0,0;799;23
data,1275343200000,1533;11692;10873.0,0;799;23
data,1275343200000,1533;7915;10873.0,0;799;23
data,1275343200000,1533;1525;10874.0,0;799;23
data,1275343200000,1533;8099;10875.0,0;799;23
data,1275343200000,1533;1559;10875.0,0;799;23
data,1275343200000,1533;1341;10875.0,0;799;23
data,1275343200000,1534;6106;10875.0,0;799;23
data,1275343200000,1535;1525;10876.0,0;799;23
data,1275343200000,1535;7192;10876.0,0;799;23
data,1275343200000,1535;5687;10876.0,0;799;23
data,1275343200000,1535;8936;10876.0,0;799;23
data,1275343200000,1535;4215;10876.0,0;799;23
data,1275343200000,1535;9188;10876.0,0;799;23
data,1275343200000,1535;1778;10877.0,0;799;23
data,1275343200000,1535;1525;10878.0,0;799;23
data,1275343200000,1535;4579;10878.0,0;799;23
data,1275343200000,1535;9534;10878.0,0;799;23
data,1275343200000,1535;3378;10878.0,0;799;23
data,1275343200000,1535;1525;10879.0,0;799;23
data,1275343200000,1535;740;10879.0,0;799;23
data,1277935200000,1535;5925;10880.0,0;799;23
data,1280613600000,1535;1525;10881.0,0;799;23
data,1280613600000,1535;1525;10882.0,0;799;23
data,1283292000000,1535;2274;10883.0,0;799;23
data,1283292000000,1535;10053;10883.0,0;799;23
data,1285884000000,1535;11748;10883.0,0;799;23
data,1288566000000,1535;1525;10884.0,0;799;23
data,1288566000000,1535;6328;10884.0,0;799;23
data,1288566000000,1535;6924;10884.0,0;799;23
data,1288566000000,1535;1124;10884.0,0;799;23
data,1291158000000,1535;11094;10884.0,0;799;23
data,1291158000000,1535;3423;10885.0,0;799;23
data,1293836400000,1535;2909;10885.0,0;799;23
data,1293836400000,1535;1587;10886.0,0;799;23
data,1293836400000,1535;5330;10886.0,0;799;23
data,1157061600000,1535;5371;10887.0,0;800;23
data,1157061600000,1535;1115;10888.0,0;800;23
data,1157061600000,1535;11879;10888.0,0;800;23
data,1157061600000,1535;10844;10888.0,0;800;23
data,1157061600000,1535;12108;10889.0,0;800;23
data,1159653600000,1535;509;10889.0,0;800;23
data,1159653600000,1535;11998;10889.0,0;800;23
data,1159653600000,1535;11424;10889.0,0;800;23
data,1159653600000,1535;11882;10889.0,0;800;23
data,1159653600000,1535;5414;10889.0,0;800;23
data,1159653600000,1535;90;10889.0,0;800;23
data,1159653600000,1535;6487;10889.0,0;800;23
data,1159653600000,1536;3559;10889.0,0;800;23
data,1159653600000,1536;3143;10889.0,0;800;23
data,1159653600000,1536;6950;10889.0,0;800;23
data,1159653600000,1536;1341;10889.0,0;800;23
data,1159653600000,1536;9899;10889.0,0;800;23
data,1159653600000,1536;2211;10889.0,0;800;23
data,1159653600000,1537;98;10889.0,0;800;23
data,1159653600000,1537;5806;10889.0,0;800;23
data,1162335600000,1537;4552;10889.0,0;800;23
data,1164927600000,1537;2657;10889.0,0;800;23
data,1164927600000,1537;148;10889.0,0;800;23
data,1164927600000,1537;586;10889.0,0;800;23
data,1164927600000,1537;2857;10889.0,0;800;23
data,1164927600000,1537;3848;10889.0,0;800;23
data,1164927600000,1537;3254;10889.0,0;800;23
data,1164927600000,1537;11291;10889.0,0;800;23
data,1164927600000,1537;9698;10889.0,0;800;23
data,1164927600000,1537;442;10889.0,0;800;23
data,1164927600000,1537;9077;10889.0,0;800;23
data,1164927600000,1537;1814;10889.0,0;800;23
data,1164927600000,1538;9625;10889.0,0;800;23
data,1164927600000,1538;631;10889.0,0;800;23
data,1164927600000,1538;6006;10889.0,0;800;23
data,1164927600000,1538;1497;10889.0,0;800;23
data,1164927600000,1538;5966;10889.0,0;800;23
data,1167606000000,1538;1285;10889.0,0;800;23
data,1167606000000,1538;6653;10889.0,0;800;23
data,1167606000000,1539;5356;10889.0,0;800;23
data,1167606000000,1539;586;10889.0,0;800;23
data,1167606000000,1539;6116;10889.0,0;800;23
data,1167606000000,1539;10823;10889.0,0;800;23
data,1167606000000,1539;5665;10889.0,0;800;23
data,1167606000000,1539;8014;10889.0,0;800;23
data,1167606000000,1539;5723;10889.0,0;800;23
data,1167606000000,1539;10996;10889.0,0;800;23
data,1167606000000,1539;11882;10889.0,0;800;23
data,1167606000000,1539;2974;10889.0,0;800;23
data,1167606000000,1540;8205;10889.0,0;800;23
data,1167606000000,1540;7536;10889.0,0;800;23
data,1167606000000,1541;7733;10889.0,0;800;23
data,1167606000000,1541;4250;10889.0,0;800;23
data,1167606000000,1541;2813;10889.0,0;800;23
data,1167606000000,1541;6705;10889.0,0;800;23
data,1167606000000,1541;4800;10889.0,0;800;23
data,1167606000000,1541;2400;10889.0,0;800;23
data,1167606000000,1541;1319;10889.0,0;800;23
data,1167606000000,1541;7316;10889.0,0;800;23
data,1167606000000,1541;7230;10889.0,0;800;23
data,1167606000000,1541;1124;10889.0,0;800;23
data,1170284400000,1541;1957;10889.0,0;800;23
data,1170284400000,1541;2366;10889.0,0;800;23
data,1170284400000,1541;9431;10889.0,0;800;23
data,1170284400000,1541;9197;10889.0,0;800;23
data,1170284400000,1541;7852;10889.0,0;800;23
data,1170284400000,1541;501;10889.0,0;800;23
data,1170284400000,1541;7900;10889.0,0;800;23
data,1170284400000,1541;11064;10889.0,0;800;23
data,1170284400000,1541;6996;10889.0,0;800;23
data,1170284400000,1541;7307;10889.0,0;800;23
data,1170284400000,1541;12026;10889.0,0;800;23
data,1170284400000,1541;11791;10889.0,0;800;23
data,1170284400000,1541;598;10889.0,0;800;23
data,1170284400000,1541;10452;10889.0,0;800;23
data,1170284400000,1541;11708;10889.0,0;800;23
data,1170284400000,1541;1414;10889.0,0;800;23
data,1170284400000,1541;3590;10889.0,0;800;23
data,1170284400000,1542;9588;10889.0,0;800;23
data,1170284400000,1542;12154;10889.0,0;800;23
data,1170284400000,1542;5652;10889.0,0;800;23
data,1170284400000,1542;9340;10889.0,0;800;23
data,1170284400000,1542;4082;10889.0,0;800;23
data,1170284400000,1542;4313;10889.0,0;800;23
data,1170284400000,1542;8182;10889.0,0;800;23
data,1170284400000,1542;6709;10889.0,0;800;23
data,1170284400000,1542;3616;10889.0,0;800;23
data,1172703600000,1542;2946;10890.0,0;800;23
data,1172703600000,1542;5822;10890.0,0;800;23
data,1172703600000,1542;62;10890.0,0;800;23
data,1172703600000,1542;4896;10890.0,0;800;23
data,1172703600000,1542;7396;10891.0,0;800;23
data,1172703600000,1542;5903;10891.0,0;800;23
data,1172703600000,1542;11499;10891.0,0;800;23
data,1172703600000,1542;6781;10891.0,0;800;23
data,1172703600000,1542;1587;10891.0,0;800;23
data,1172703600000,1542;1350;10891.0,0;800;23
data,1172703600000,1542;5806;10891.0,0;800;23
data,1172703600000,1542;5923;10892.0,0;800;23
data,1175378400000,1542;997;10892.0,0;800;23
data,1175378400000,1542;11566;10892.0,0;800;23
data,1175378400000,1543;6180;10892.0,0;800;23
data,1175378400000,1543;5364;10892.0,0;800;23
data,1175378400000,1543;3819;10892.0,0;800;23
data,1175378400000,1543;4114;10892.0,0;800;23
data,1175378400000,1543;6240;10892.0,0;800;23
data,1175378400000,1543;1346;10893.0,0;800;23
data,1175378400000,1543;6650;10893.0,0;800;23
data,1175378400000,1543;9479;10893.0,0;800;23
data,1188597600000,1543;8111;10893.0,0;800;23
data,1191189600000,1543;3676;10893.0,0;800;23
data,1191189600000,1543;4570;10893.0,0;800;23
data,1191189600000,1543;7050;10893.0,0;800;23
data,1191189600000,1543;5688;10893.0,0;800;23
data,1191189600000,1543;5466;10893.0,0;800;23
data,1191189600000,1543;7317;10893.0,0;800;23
data,1193871600000,1543;10218;10893.0,0;800;23
data,1193871600000,1543;6589;10893.0,0;800;23
data,1196463600000,1543;509;10893.0,0;800;23
data,1196463600000,1543;6193;10893.0,0;800;23
data,1196463600000,1543;6329;10893.0,0;800;23
data,1196463600000,1543;2460;10893.0,0;800;23
data,1196463600000,1543;7081;10894.0,0;800;23
data,1196463600000,1543;2034;10895.0,0;800;23
data,1196463600000,1543;163;10895.0,0;800;23
data,1196463600000,1543;10685;10895.0,0;800;23
data,1196463600000,1543;6575;10895.0,0;800;23
data,1196463600000,1543;6109;10895.0,0;800;23
data,1196463600000,1543;8785;10895.0,0;800;23
data,1196463600000,1543;9067;10895.0,0;800;23
data,1196463600000,1543;7911;10895.0,0;800;23
data,1196463600000,1543;218;10895.0,0;800;23
data,1196463600000,1543;4800;10895.0,0;800;23
data,1196463600000,1543;7587;10895.0,0;800;23
data,1199142000000,1543;4480;10895.0,0;800;23
data,1199142000000,1543;8271;10895.0,0;800;23
data,1199142000000,1543;5430;10895.0,0;800;23
data,1199142000000,1543;6589;10895.0,0;800;23
data,1199142000000,1543;8936;10895.0,0;800;23
data,1199142000000,1543;4154;10895.0,0;800;23
data,1199142000000,1543;5053;10895.0,0;800;23
data,1201820400000,1543;5287;10895.0,0;800;23
data,1201820400000,1543;6125;10895.0,0;800;23
data,1201820400000,1543;1906;10895.0,0;800;23
data,1201820400000,1543;9885;10895.0,0;800;23
data,1204326000000,1543;10068;10896.0,0;800;23
data,1204326000000,1543;3451;10896.0,0;800;23
data,1204326000000,1543;11882;10896.0,0;800;23
data,1204326000000,1543;4972;10896.0,0;800;23
data,1212271200000,1543;5357;10896.0,0;800;23
data,1217541600000,1543;9265;10896.0,0;800;23
data,1217541600000,1543;10574;10896.0,0;800;23
data,1217541600000,1543;148;10896.0,0;800;23
data,1222812000000,1544;6097;10896.0,0;800;23
data,1225494000000,1544;2414;10896.0,0;800;23
data,1225494000000,1544;12313;10896.0,0;800;23
data,1225494000000,1544;5292;10896.0,0;800;23
data,1228086000000,1544;4798;10896.0,0;800;23
data,1228086000000,1544;2051;10896.0,0;800;23
data,1228086000000,1544;721;10896.0,0;800;23
data,1228086000000,1544;10045;10896.0,0;800;23
data,1228086000000,1544;2645;10896.0,0;800;23
data,1228086000000,1544;409;10896.0,0;800;23
data,1228086000000,1544;572;10896.0,0;800;23
data,1228086000000,1544;12224;10896.0,0;800;23
data,1228086000000,1544;5652;10896.0,0;800;23
data,1228086000000,1544;10402;10896.0,0;800;23
data,1228086000000,1544;2010;10896.0,0;800;23
data,1228086000000,1544;11577;10896.0,0;800;23
data,1228086000000,1544;11882;10896.0,0;800;23
data,1228086000000,1544;10577;10896.0,0;800;23
data,1228086000000,1544;3664;10896.0,0;800;23
data,1228086000000,1544;4840;10896.0,0;800;23
data,1228086000000,1544;10827;10896.0,0;800;23
data,1228086000000,1544;3384;10896.0,0;800;23
data,1228086000000,1544;5895;10897.0,0;800;23
data,1230764400000,1544;9468;10898.0,0;800;23
data,1230764400000,1544;8140;10898.0,0;800;23
data,1230764400000,1544;9476;10898.0,0;800;23
data,1230764400000,1544;2083;10898.0,0;800;23
data,1230764400000,1544;7960;10898.0,0;800;23
data,1230764400000,1544;11786;10898.0,0;800;23
data,1230764400000,1544;10983;10898.0,0;800;23
data,1230764400000,1544;5106;10898.0,0;800;23
