New Run at  08/09/2018 10:38:00
, Time, RandomReward; dLinUCB_Likelihood_UniformReward, ClusterID;UserID;dLinUCB_Likelihood_UniformModelUsed,
data,1214863200000,173;7054;1368.0,0;70;2
data,1214863200000,173;8073;1368.0,0;70;2
data,1214863200000,173;2147;1369.0,0;70;2
data,1214863200000,173;3570;1369.0,0;70;2
data,1214863200000,173;5287;1369.0,0;70;2
data,1214863200000,173;9342;1369.0,0;70;2
data,1214863200000,173;11892;1369.0,0;70;2
data,1214863200000,173;3375;1369.0,0;70;2
data,1214863200000,173;11540;1369.0,0;70;2
data,1214863200000,173;4339;1370.0,0;70;2
data,1214863200000,173;11452;1371.0,0;70;2
data,1214863200000,173;5315;1372.0,0;70;2
data,1214863200000,173;1010;1373.0,0;70;2
data,1214863200000,173;10758;1373.0,0;70;2
data,1214863200000,173;7993;1374.0,0;70;2
data,1214863200000,173;8316;1375.0,0;70;2
data,1214863200000,173;10896;1375.0,0;70;2
data,1214863200000,173;7826;1375.0,0;70;2
data,1214863200000,173;2394;1375.0,0;70;2
data,1214863200000,173;4722;1375.0,0;70;2
data,1214863200000,173;715;1375.0,0;70;2
data,1214863200000,173;1298;1376.0,0;70;2
data,1214863200000,173;3113;1376.0,0;70;2
data,1214863200000,173;7013;1376.0,0;70;2
data,1214863200000,173;4339;1377.0,0;70;2
data,1214863200000,173;1298;1378.0,0;70;2
data,1214863200000,173;3288;1378.0,0;70;2
data,1214863200000,173;9499;1378.0,0;70;2
data,1214863200000,173;1010;1379.0,0;70;2
data,1214863200000,173;356;1380.0,0;70;2
data,1214863200000,173;9665;1380.0,0;70;2
data,1214863200000,173;6546;1380.0,0;70;2
data,1214863200000,173;4287;1380.0,0;70;2
data,1214863200000,173;2147;1381.0,0;70;2
data,1214863200000,174;2986;1382.0,0;70;2
data,1214863200000,174;2147;1383.0,0;70;2
data,1214863200000,174;7208;1384.0,0;70;2
data,1214863200000,174;9621;1384.0,0;70;2
data,1214863200000,174;4987;1384.0,0;70;2
data,1214863200000,174;11088;1384.0,0;70;2
data,1214863200000,174;5620;1384.0,0;70;2
data,1214863200000,174;715;1384.0,0;70;2
data,1214863200000,174;3082;1384.0,0;70;2
data,1214863200000,175;4339;1385.0,0;70;2
data,1214863200000,175;11465;1385.0,0;70;2
data,1214863200000,175;4778;1386.0,0;70;2
data,1214863200000,175;3908;1387.0,0;70;2
data,1214863200000,175;11674;1387.0,0;70;2
data,1214863200000,176;12173;1387.0,0;70;2
data,1214863200000,176;3164;1387.0,0;70;2
data,1214863200000,176;2341;1387.0,0;70;2
data,1214863200000,176;12318;1387.0,0;70;2
data,1214863200000,176;1180;1387.0,0;70;2
data,1214863200000,176;6322;1387.0,0;70;2
data,1214863200000,176;42;1387.0,0;70;2
data,1214863200000,176;12266;1387.0,0;70;2
data,1217541600000,176;150;1388.0,0;70;2
data,1217541600000,176;215;1389.0,0;70;2
data,1217541600000,176;1121;1389.0,0;70;2
data,1217541600000,176;9428;1389.0,0;70;2
data,1217541600000,176;236;1390.0,0;70;2
data,1217541600000,176;2787;1390.0,0;70;2
data,1217541600000,176;11058;1390.0,0;70;2
data,1217541600000,176;6589;1391.0,0;70;2
data,1217541600000,176;6589;1392.0,0;70;2
data,1217541600000,176;150;1393.0,0;70;2
data,1217541600000,176;8759;1394.0,0;70;2
data,1217541600000,176;9626;1394.0,0;70;2
data,1217541600000,176;4599;1394.0,0;70;2
data,1217541600000,176;7090;1394.0,0;70;2
data,1217541600000,176;236;1395.0,0;70;2
data,1217541600000,176;3813;1395.0,0;70;2
data,1217541600000,176;5314;1396.0,0;70;2
data,1220220000000,176;7012;1397.0,0;70;2
data,1220220000000,176;236;1398.0,0;70;2
data,1220220000000,176;7260;1398.0,0;70;2
data,1220220000000,176;6968;1398.0,0;70;2
data,1220220000000,176;236;1399.0,0;70;2
data,1220220000000,176;6298;1399.0,0;70;2
data,1220220000000,176;150;1400.0,0;70;2
data,1220220000000,176;6937;1400.0,0;70;2
data,1222812000000,176;356;1401.0,0;70;2
data,1222812000000,176;8936;1401.0,0;70;2
data,1222812000000,176;1035;1402.0,0;70;2
data,1222812000000,176;8467;1403.0,0;70;2
data,1222812000000,176;1587;1403.0,0;70;2
data,1222812000000,176;8092;1403.0,0;70;2
data,1222812000000,176;5838;1403.0,0;70;2
data,1222812000000,176;11672;1404.0,0;70;2
data,1222812000000,176;5803;1404.0,0;70;2
data,1222812000000,176;451;1404.0,0;70;2
data,1222812000000,176;9461;1404.0,0;70;2
data,1222812000000,176;1949;1404.0,0;70;2
data,1222812000000,176;9534;1405.0,0;70;2
data,1225494000000,176;4269;1405.0,0;70;2
data,1225494000000,176;1053;1405.0,0;70;2
data,1225494000000,176;8134;1405.0,0;70;2
data,1225494000000,176;7186;1405.0,0;70;2
data,1225494000000,176;3161;1406.0,0;70;2
data,1228086000000,176;6722;1406.0,0;70;2
data,1228086000000,176;8005;1406.0,0;70;2
data,1228086000000,176;236;1407.0,0;70;2
data,1228086000000,176;0;1407.0,0;70;2
data,1228086000000,176;3161;1408.0,0;70;2
data,1228086000000,176;6722;1408.0,0;70;2
data,1228086000000,176;3495;1408.0,0;70;2
data,1228086000000,176;1765;1409.0,0;70;2
data,1228086000000,177;7151;1409.0,0;70;2
data,1228086000000,177;8432;1409.0,0;70;2
data,1228086000000,177;11815;1409.0,0;70;2
data,1228086000000,177;3161;1410.0,0;70;2
data,1228086000000,177;9476;1411.0,0;70;2
data,1228086000000,177;10401;1411.0,0;70;2
data,1228086000000,177;11520;1411.0,0;70;2
data,1228086000000,177;6822;1411.0,0;70;2
data,1228086000000,177;5817;1411.0,0;70;2
data,1230764400000,177;2459;1411.0,0;70;2
data,1246399200000,177;9476;1412.0,0;70;2
data,1246399200000,177;11291;1413.0,0;70;2
data,1246399200000,177;1717;1414.0,0;70;2
data,1249077600000,177;8171;1414.0,0;70;2
data,1249077600000,177;6514;1415.0,0;70;2
data,1249077600000,177;434;1415.0,0;70;2
data,1251756000000,177;6739;1416.0,0;70;2
data,1251756000000,177;5883;1417.0,0;70;2
data,1251756000000,178;292;1417.0,0;70;2
data,1257030000000,178;1716;1417.0,0;70;2
data,1257030000000,178;2606;1417.0,0;70;2
data,1257030000000,178;3819;1417.0,0;70;2
data,1259622000000,178;1325;1417.0,0;70;2
data,1264978800000,178;7845;1418.0,0;70;2
data,1235862000000,178;2051;1418.0,0;71;2
data,1235862000000,178;6240;1418.0,0;71;2
data,1235862000000,178;3819;1418.0,0;71;2
data,1235862000000,178;5214;1418.0,0;71;2
data,1235862000000,178;2517;1418.0,0;71;2
data,1235862000000,178;2003;1418.0,0;71;2
data,1235862000000,179;4407;1418.0,0;71;2
data,1238536800000,179;11786;1418.0,0;71;2
data,1238536800000,179;2966;1418.0,0;71;2
data,1238536800000,179;5895;1418.0,0;71;2
data,1238536800000,179;8426;1419.0,0;71;2
data,1249077600000,180;4358;1419.0,0;71;2
data,1249077600000,180;8957;1419.0,0;71;2
data,1257030000000,180;2229;1419.0,0;71;2
data,1259622000000,180;1681;1419.0,0;71;2
data,1259622000000,180;10568;1419.0,0;71;2
data,1270072800000,180;8426;1420.0,0;71;2
data,1270072800000,180;8207;1420.0,0;71;2
data,1222812000000,180;8357;1420.0,0;75;2
data,1222812000000,180;11279;1420.0,0;75;2
data,1222812000000,180;12446;1420.0,0;75;2
data,1222812000000,180;1716;1420.0,0;75;2
data,1222812000000,180;2645;1420.0,0;75;2
data,1222812000000,180;8775;1420.0,0;75;2
data,1222812000000,180;7186;1420.0,0;75;2
data,1222812000000,180;3214;1420.0,0;75;2
data,1222812000000,180;6537;1420.0,0;75;2
data,1222812000000,180;11520;1420.0,0;75;2
data,1222812000000,180;10312;1420.0,0;75;2
data,1222812000000,180;2483;1420.0,0;75;2
data,1222812000000,180;7750;1420.0,0;75;2
data,1222812000000,180;11812;1420.0,0;75;2
data,1222812000000,180;4000;1420.0,0;75;2
data,1222812000000,180;7950;1420.0,0;75;2
data,1222812000000,180;1887;1420.0,0;75;2
data,1222812000000,180;724;1420.0,0;75;2
data,1222812000000,180;6951;1420.0,0;75;2
data,1222812000000,180;6473;1420.0,0;75;2
data,1222812000000,180;2818;1420.0,0;75;2
data,1222812000000,180;12392;1420.0,0;75;2
data,1222812000000,180;1739;1420.0,0;75;2
data,1222812000000,180;5069;1420.0,0;75;2
data,1222812000000,180;925;1420.0,0;75;2
data,1222812000000,180;4999;1420.0,0;75;2
data,1222812000000,180;5415;1420.0,0;75;2
data,1222812000000,180;101;1420.0,0;75;2
data,1222812000000,180;8014;1420.0,0;75;2
data,1222812000000,180;1729;1420.0,0;75;2
data,1222812000000,180;8291;1420.0,0;75;2
data,1222812000000,180;10029;1420.0,0;75;2
data,1222812000000,180;5749;1420.0,0;75;2
data,1222812000000,180;7927;1420.0,0;75;2
data,1222812000000,181;3635;1420.0,0;75;2
data,1222812000000,181;11803;1420.0,0;75;2
data,1222812000000,181;3992;1420.0,0;75;2
data,1222812000000,181;1973;1420.0,0;75;2
data,1222812000000,181;3992;1420.0,0;75;2
data,1222812000000,181;9460;1420.0,0;75;2
data,1222812000000,181;2787;1420.0,0;75;2
data,1222812000000,181;6444;1420.0,0;75;2
data,1222812000000,181;1887;1420.0,0;75;2
data,1222812000000,181;5356;1420.0,0;75;2
data,1222812000000,181;1636;1420.0,0;75;2
data,1222812000000,181;7396;1420.0,0;75;2
data,1222812000000,181;1152;1420.0,0;75;2
data,1222812000000,181;356;1420.0,0;75;2
data,1222812000000,181;5708;1420.0,0;75;2
data,1222812000000,181;111;1420.0,0;75;2
data,1222812000000,181;7012;1420.0,0;75;2
data,1222812000000,181;1275;1420.0,0;75;2
data,1222812000000,181;7242;1420.0,0;75;2
data,1222812000000,181;9259;1420.0,0;75;2
data,1222812000000,181;6739;1420.0,0;75;2
data,1222812000000,181;9491;1420.0,0;75;2
data,1222812000000,181;9037;1420.0,0;75;2
data,1222812000000,181;2400;1420.0,0;75;2
data,1222812000000,181;25;1420.0,0;75;2
data,1222812000000,181;5356;1420.0,0;75;2
data,1222812000000,181;6329;1420.0,0;75;2
data,1222812000000,181;8988;1420.0,0;75;2
data,1222812000000,181;12072;1420.0,0;75;2
data,1222812000000,181;5280;1420.0,0;75;2
data,1222812000000,181;4598;1420.0,0;75;2
data,1222812000000,181;9072;1420.0,0;75;2
data,1222812000000,181;8038;1420.0,0;75;2
data,1199142000000,181;11424;1420.0,0;80;2
data,1199142000000,181;773;1420.0,0;80;2
data,1199142000000,181;9185;1420.0,0;80;2
data,1199142000000,181;4517;1420.0,0;80;2
data,1199142000000,181;5857;1420.0,0;80;2
data,1199142000000,181;11631;1420.0,0;80;2
data,1199142000000,181;4417;1420.0,0;80;2
data,1199142000000,181;3451;1420.0,0;80;2
data,1199142000000,181;5899;1420.0,0;80;2
data,1199142000000,181;65;1420.0,0;80;2
data,1199142000000,181;2428;1420.0,0;80;2
data,1199142000000,181;2459;1420.0,0;80;2
data,1199142000000,181;5230;1420.0,0;80;2
data,1199142000000,181;12446;1420.0,0;80;2
data,1199142000000,181;11032;1420.0,0;80;2
data,1199142000000,181;2603;1420.0,0;80;2
data,1199142000000,181;7192;1420.0,0;80;2
data,1199142000000,181;2663;1420.0,0;80;2
data,1199142000000,181;3423;1420.0,0;80;2
data,1199142000000,181;497;1420.0,0;80;2
data,1201820400000,181;4561;1420.0,0;80;2
data,1201820400000,181;7950;1420.0,0;80;2
data,1201820400000,181;7093;1420.0,0;80;2
data,1201820400000,181;5415;1420.0,0;80;2
data,1201820400000,181;2699;1420.0,0;80;2
data,1201820400000,181;3163;1420.0,0;80;2
data,1201820400000,181;484;1420.0,0;80;2
data,1201820400000,181;5883;1420.0,0;80;2
data,1201820400000,181;5450;1420.0,0;80;2
data,1201820400000,182;7923;1420.0,0;80;2
data,1201820400000,182;9626;1420.0,0;80;2
data,1201820400000,182;2129;1420.0,0;80;2
data,1201820400000,182;8304;1420.0,0;80;2
data,1201820400000,182;6399;1420.0,0;80;2
data,1217541600000,182;3955;1420.0,0;80;2
data,1233442800000,183;11496;1420.0,0;80;2
data,1296514800000,183;2211;1420.0,0;81;2
data,1296514800000,183;2485;1420.0,0;81;2
data,1296514800000,183;6343;1420.0,0;81;2
data,1296514800000,183;4840;1421.0,0;81;2
data,1296514800000,183;1063;1422.0,0;81;2
data,1296514800000,183;5887;1422.0,0;81;2
data,1296514800000,183;1282;1422.0,0;81;2
data,1296514800000,183;5249;1422.0,0;81;2
data,1296514800000,183;2093;1422.0,0;81;2
data,1296514800000,183;2966;1422.0,0;81;2
data,1296514800000,183;4987;1422.0,0;81;2
data,1296514800000,183;12344;1422.0,0;81;2
data,1296514800000,183;4458;1422.0,0;81;2
data,1296514800000,183;5708;1422.0,0;81;2
data,1296514800000,183;8460;1422.0,0;81;2
data,1296514800000,183;8357;1423.0,0;81;2
data,1296514800000,183;7213;1424.0,0;81;2
data,1296514800000,183;7760;1425.0,0;81;2
data,1296514800000,183;11694;1425.0,0;81;2
data,1296514800000,183;7714;1425.0,0;81;2
data,1296514800000,183;10492;1425.0,0;81;2
data,1296514800000,183;12082;1425.0,0;81;2
data,1296514800000,183;1234;1426.0,0;81;2
data,1296514800000,183;301;1426.0,0;81;2
data,1296514800000,183;9245;1426.0,0;81;2
data,1296514800000,183;4687;1426.0,0;81;2
data,1296514800000,183;10094;1427.0,0;81;2
data,1296514800000,183;1800;1428.0,0;81;2
data,1296514800000,183;4527;1428.0,0;81;2
data,1296514800000,183;7950;1428.0,0;81;2
data,1296514800000,183;5314;1428.0,0;81;2
data,1296514800000,183;11273;1429.0,0;81;2
data,1296514800000,183;776;1429.0,0;81;2
data,1296514800000,183;5069;1430.0,0;81;2
data,1296514800000,183;6447;1431.0,0;81;2
data,1296514800000,183;2414;1431.0,0;81;2
data,1296514800000,183;1319;1431.0,0;81;2
data,1296514800000,183;12383;1431.0,0;81;2
data,1296514800000,183;6430;1431.0,0;81;2
data,1296514800000,183;10302;1432.0,0;81;2
data,1296514800000,183;11277;1432.0,0;81;2
data,1296514800000,183;4479;1432.0,0;81;2
data,1296514800000,183;7923;1432.0,0;81;2
data,1296514800000,183;6099;1432.0,0;81;2
data,1296514800000,183;11766;1432.0,0;81;2
data,1296514800000,183;2946;1433.0,0;81;2
data,1296514800000,183;7149;1433.0,0;81;2
data,1296514800000,183;5561;1433.0,0;81;2
data,1296514800000,184;8224;1433.0,0;81;2
data,1296514800000,184;7151;1433.0,0;81;2
data,1296514800000,184;4710;1433.0,0;81;2
data,1296514800000,184;2605;1433.0,0;81;2
data,1296514800000,184;5338;1433.0,0;81;2
data,1296514800000,184;2009;1434.0,0;81;2
data,1296514800000,184;7012;1434.0,0;81;2
data,1296514800000,184;3154;1434.0,0;81;2
data,1267398000000,184;1072;1434.0,0;82;2
data,1267398000000,184;3924;1434.0,0;82;2
data,1267398000000,184;4640;1434.0,0;82;2
data,1267398000000,184;9072;1434.0,0;82;2
data,1267398000000,185;2435;1434.0,0;82;2
data,1267398000000,185;1391;1434.0,0;82;2
data,1267398000000,185;5855;1434.0,0;82;2
data,1267398000000,185;4271;1434.0,0;82;2
data,1267398000000,185;11424;1434.0,0;82;2
data,1270072800000,185;2009;1434.0,0;82;2
data,1270072800000,185;8304;1435.0,0;84;2
data,1270072800000,185;2518;1436.0,0;84;2
data,1270072800000,185;12028;1436.0,0;84;2
data,1270072800000,185;7753;1437.0,0;84;2
data,1270072800000,186;5069;1437.0,0;84;2
data,1270072800000,186;3423;1437.0,0;84;2
data,1270072800000,186;1325;1438.0,0;84;2
data,1270072800000,186;57;1439.0,0;84;2
data,1270072800000,186;4655;1440.0,0;84;2
data,1272664800000,186;2674;1440.0,0;84;2
data,1272664800000,186;1038;1440.0,0;84;2
data,1272664800000,186;174;1440.0,0;84;2
data,1272664800000,186;6537;1440.0,0;84;2
data,1272664800000,186;8624;1440.0,0;84;2
data,1272664800000,186;5356;1440.0,0;84;2
data,1272664800000,186;8038;1440.0,0;84;2
data,1272664800000,186;11532;1440.0,0;84;2
data,1272664800000,186;6447;1440.0,0;84;2
data,1272664800000,186;9900;1440.0,0;84;2
data,1272664800000,186;2974;1440.0,0;84;2
data,1272664800000,186;3161;1440.0,0;84;2
data,1272664800000,186;8808;1440.0,0;84;2
data,1272664800000,186;6192;1440.0,0;84;2
data,1272664800000,186;5467;1441.0,0;84;2
data,1272664800000,186;4687;1442.0,0;84;2
data,1272664800000,186;11766;1442.0,0;84;2
data,1272664800000,186;7093;1443.0,0;84;2
data,1272664800000,186;12216;1443.0,0;84;2
data,1272664800000,186;12102;1443.0,0;84;2
data,1275343200000,186;4509;1443.0,0;84;2
data,1275343200000,186;1739;1443.0,0;84;2
data,1280613600000,186;12223;1443.0,0;84;2
data,1191189600000,186;1495;1443.0,0;87;2
data,1191189600000,186;925;1443.0,0;87;2
data,1191189600000,186;3191;1443.0,0;87;2
data,1191189600000,186;6428;1443.0,0;87;2
data,1193871600000,186;6842;1443.0,0;87;2
data,1196463600000,186;5647;1443.0,0;87;2
data,1199142000000,186;7012;1443.0,0;87;2
data,1199142000000,186;8218;1443.0,0;87;2
data,1199142000000,186;4358;1443.0,0;87;2
data,1199142000000,186;1282;1443.0,0;87;2
data,1199142000000,186;3992;1443.0,0;87;2
data,1199142000000,186;6589;1444.0,0;87;2
data,1199142000000,186;12223;1444.0,0;87;2
data,1199142000000,186;6324;1444.0,0;87;2
data,1201820400000,186;7230;1444.0,0;87;2
data,1204326000000,186;10130;1444.0,0;87;2
data,1204326000000,186;11790;1444.0,0;87;2
data,1204326000000,186;6097;1444.0,0;87;2
data,1204326000000,186;11359;1444.0,0;87;2
data,1204326000000,186;11451;1444.0,0;87;2
data,1204326000000,186;6694;1444.0,0;87;2
data,1204326000000,186;5106;1444.0,0;87;2
data,1204326000000,186;4339;1444.0,0;87;2
data,1204326000000,186;5895;1444.0,0;87;2
data,1204326000000,186;8033;1444.0,0;87;2
data,1204326000000,186;4114;1445.0,0;87;2
data,1207000800000,186;621;1445.0,0;87;2
data,1207000800000,186;7193;1445.0,0;87;2
data,1207000800000,186;9245;1445.0,0;87;2
data,1207000800000,186;925;1445.0,0;87;2
data,1207000800000,186;1873;1445.0,0;87;2
data,1207000800000,186;8640;1445.0,0;87;2
data,1207000800000,186;11694;1445.0,0;87;2
data,1207000800000,186;5838;1445.0,0;87;2
data,1207000800000,186;2428;1445.0,0;87;2
data,1207000800000,186;10160;1445.0,0;87;2
data,1207000800000,186;631;1446.0,0;87;2
data,1207000800000,186;6799;1446.0,0;87;2
data,1207000800000,186;12470;1447.0,0;87;2
data,1207000800000,186;5487;1447.0,0;87;2
data,1207000800000,186;9737;1447.0,0;87;2
data,1207000800000,187;10860;1447.0,0;87;2
data,1207000800000,187;10094;1448.0,0;87;2
data,1207000800000,187;8629;1448.0,0;87;2
data,1209592800000,187;2274;1448.0,0;87;2
data,1209592800000,187;10305;1448.0,0;87;2
data,1209592800000,187;10294;1448.0,0;87;2
data,1209592800000,187;4131;1448.0,0;87;2
data,1209592800000,187;8218;1448.0,0;87;2
data,1209592800000,187;9236;1448.0,0;87;2
data,1209592800000,187;4710;1448.0,0;87;2
data,1209592800000,187;8936;1449.0,0;87;2
data,1209592800000,187;833;1450.0,0;87;2
data,1209592800000,187;378;1450.0,0;87;2
data,1209592800000,187;451;1450.0,0;87;2
data,1209592800000,187;4479;1451.0,0;87;2
data,1212271200000,187;8675;1452.0,0;87;2
data,1212271200000,187;2448;1453.0,0;87;2
data,1212271200000,187;12304;1453.0,0;87;2
data,1212271200000,187;10305;1453.0,0;87;2
data,1212271200000,187;3542;1453.0,0;87;2
data,1212271200000,187;9548;1454.0,0;87;2
data,1212271200000,187;8297;1454.0,0;87;2
data,1212271200000,187;5424;1455.0,0;87;2
data,1212271200000,187;4579;1455.0,0;87;2
data,1212271200000,187;8175;1455.0,0;87;2
data,1212271200000,187;1681;1455.0,0;87;2
data,1212271200000,187;9115;1455.0,0;87;2
data,1212271200000,187;3779;1455.0,0;87;2
data,1212271200000,188;9072;1455.0,0;87;2
data,1212271200000,188;4778;1455.0,0;87;2
data,1212271200000,188;7925;1455.0,0;87;2
data,1212271200000,188;8595;1455.0,0;87;2
data,1212271200000,188;6895;1455.0,0;87;2
data,1212271200000,188;8207;1455.0,0;87;2
data,1212271200000,188;1130;1455.0,0;87;2
data,1212271200000,188;3992;1455.0,0;87;2
data,1212271200000,188;8749;1456.0,0;87;2
data,1212271200000,188;116;1457.0,0;87;2
data,1212271200000,188;4517;1458.0,0;87;2
data,1212271200000,188;2946;1458.0,0;87;2
data,1214863200000,188;6557;1459.0,0;87;2
data,1214863200000,188;7905;1459.0,0;87;2
data,1214863200000,188;2414;1459.0,0;87;2
data,1214863200000,188;12341;1459.0,0;87;2
data,1214863200000,188;9496;1459.0,0;87;2
data,1214863200000,188;8005;1460.0,0;87;2
data,1214863200000,188;8836;1460.0,0;87;2
data,1214863200000,188;7830;1460.0,0;87;2
data,1214863200000,188;11433;1460.0,0;87;2
data,1214863200000,188;7721;1460.0,0;87;2
data,1214863200000,188;5069;1460.0,0;87;2
data,1214863200000,188;9624;1460.0,0;87;2
data,1214863200000,188;12446;1460.0,0;87;2
data,1214863200000,188;10590;1460.0,0;87;2
data,1217541600000,188;4131;1460.0,0;87;2
data,1217541600000,188;476;1460.0,0;87;2
data,1217541600000,188;11113;1461.0,0;87;2
data,1217541600000,188;3813;1461.0,0;87;2
data,1217541600000,188;1491;1461.0,0;87;2
data,1217541600000,188;2261;1461.0,0;87;2
data,1217541600000,188;5511;1462.0,0;87;2
data,1217541600000,188;12089;1462.0,0;87;2
data,1217541600000,188;9624;1462.0,0;87;2
data,1217541600000,188;9261;1463.0,0;87;2
data,1217541600000,188;9459;1463.0,0;87;2
data,1217541600000,188;4840;1463.0,0;87;2
data,1217541600000,188;7768;1463.0,0;87;2
data,1217541600000,188;9962;1463.0,0;87;2
data,1220220000000,188;8629;1463.0,0;87;2
data,1220220000000,188;3370;1463.0,0;87;2
data,1220220000000,188;301;1464.0,0;87;2
data,1220220000000,188;2818;1464.0,0;87;2
data,1220220000000,188;8763;1464.0,0;87;2
data,1220220000000,188;6781;1464.0,0;87;2
data,1220220000000,188;3676;1465.0,0;87;2
data,1220220000000,188;5315;1466.0,0;87;2
data,1220220000000,188;6968;1466.0,0;87;2
data,1220220000000,188;10758;1466.0,0;87;2
data,1220220000000,188;7328;1466.0,0;87;2
data,1220220000000,188;10305;1466.0,0;87;2
data,1220220000000,188;2663;1467.0,0;87;2
data,1220220000000,188;7371;1467.0,0;87;2
data,1220220000000,188;9234;1467.0,0;87;2
data,1220220000000,188;2518;1467.0,0;87;2
data,1222812000000,188;7779;1467.0,0;87;2
data,1222812000000,188;9223;1467.0,0;87;2
data,1222812000000,188;5033;1467.0,0;87;2
data,1222812000000,188;887;1468.0,0;87;2
data,1222812000000,188;7023;1468.0,0;87;2
data,1222812000000,188;9575;1468.0,0;87;2
data,1222812000000,188;6537;1469.0,0;87;2
data,1222812000000,188;200;1469.0,0;87;2
data,1222812000000,188;7907;1470.0,0;87;2
data,1222812000000,188;9412;1470.0,0;87;2
data,1222812000000,189;9185;1470.0,0;87;2
data,1222812000000,189;301;1471.0,0;87;2
data,1222812000000,189;8033;1471.0,0;87;2
data,1222812000000,189;1083;1472.0,0;87;2
data,1222812000000,189;10130;1472.0,0;87;2
data,1222812000000,189;4407;1473.0,0;87;2
data,1225494000000,189;5672;1473.0,0;87;2
data,1225494000000,189;253;1473.0,0;87;2
data,1225494000000,189;11672;1473.0,0;87;2
data,1228086000000,189;3819;1473.0,0;87;2
data,1228086000000,189;4599;1473.0,0;87;2
data,1228086000000,189;2093;1473.0,0;87;2
data,1228086000000,190;2256;1473.0,0;87;2
data,1230764400000,190;1322;1473.0,0;87;2
data,1230764400000,190;7317;1473.0,0;87;2
data,1230764400000,190;6399;1473.0,0;87;2
data,1233442800000,191;5708;1473.0,0;87;2
data,1233442800000,191;2147;1474.0,0;87;2
data,1233442800000,191;356;1474.0,0;87;2
data,1233442800000,191;12173;1474.0,0;87;2
data,1235862000000,191;8756;1474.0,0;87;2
data,1235862000000,191;8076;1474.0,0;87;2
data,1235862000000,191;1856;1474.0,0;87;2
data,1235862000000,191;1911;1474.0,0;87;2
data,1235862000000,191;11094;1474.0,0;87;2
data,1235862000000,191;7927;1474.0,0;87;2
data,1235862000000,191;4599;1474.0,0;87;2
data,1235862000000,191;378;1474.0,0;87;2
data,1238536800000,191;9737;1474.0,0;87;2
data,1238536800000,191;8800;1474.0,0;87;2
data,1238536800000,191;5369;1474.0,0;87;2
data,1238536800000,191;2274;1474.0,0;87;2
data,1238536800000,191;5214;1474.0,0;87;2
data,1241128800000,191;3423;1474.0,0;87;2
data,1241128800000,191;11672;1474.0,0;87;2
data,1241128800000,191;8099;1474.0,0;87;2
data,1241128800000,191;12457;1475.0,0;87;2
data,1241128800000,191;1130;1475.0,0;87;2
data,1241128800000,191;8837;1475.0,0;87;2
data,1241128800000,191;3113;1475.0,0;87;2
data,1243807200000,191;6822;1476.0,0;87;2
data,1243807200000,192;1717;1477.0,0;87;2
data,1243807200000,192;1975;1478.0,0;87;2
data,1243807200000,193;6801;1478.0,0;87;2
data,1246399200000,193;8514;1478.0,0;87;2
data,1246399200000,193;8615;1479.0,0;87;2
data,1246399200000,193;8786;1479.0,0;87;2
data,1246399200000,194;6722;1480.0,0;87;2
data,1246399200000,194;8942;1480.0,0;87;2
data,1246399200000,194;689;1480.0,0;87;2
data,1246399200000,194;7830;1480.0,0;87;2
data,1246399200000,194;203;1480.0,0;87;2
data,1246399200000,194;3684;1480.0,0;87;2
data,1246399200000,194;5511;1481.0,0;87;2
data,1249077600000,194;6712;1482.0,0;87;2
data,1249077600000,194;1887;1483.0,0;87;2
data,1249077600000,195;1354;1483.0,0;87;2
data,1249077600000,195;7551;1483.0,0;87;2
data,1249077600000,195;9126;1483.0,0;87;2
data,1249077600000,196;8379;1483.0,0;87;2
data,1249077600000,196;8098;1483.0,0;87;2
data,1249077600000,196;5512;1484.0,0;87;2
data,1251756000000,196;5231;1484.0,0;87;2
data,1251756000000,196;7396;1484.0,0;87;2
data,1251756000000,196;6192;1485.0,0;87;2
data,1251756000000,196;3687;1485.0,0;87;2
data,1251756000000,196;12457;1486.0,0;87;2
data,1251756000000,196;8541;1486.0,0;87;2
data,1254348000000,196;4125;1486.0,0;87;2
data,1254348000000,196;8038;1486.0,0;87;2
data,1254348000000,196;7230;1486.0,0;87;2
data,1254348000000,196;9742;1486.0,0;87;2
data,1254348000000,196;2003;1486.0,0;87;2
data,1254348000000,196;3676;1487.0,0;87;2
data,1254348000000,196;11426;1488.0,0;87;2
data,1254348000000,196;9855;1488.0,0;87;2
data,1254348000000,196;2435;1489.0,0;87;2
data,1254348000000,196;11019;1489.0,0;87;2
data,1254348000000,196;6476;1490.0,0;87;2
data,1257030000000,196;9223;1490.0,0;87;2
data,1257030000000,196;2986;1490.0,0;87;2
data,1257030000000,196;1270;1490.0,0;87;2
data,1257030000000,196;7950;1490.0,0;87;2
data,1257030000000,196;5369;1490.0,0;87;2
data,1259622000000,196;4427;1491.0,0;87;2
data,1259622000000,196;5369;1491.0,0;87;2
data,1259622000000,196;3726;1492.0,0;87;2
data,1259622000000,196;5106;1492.0,0;87;2
data,1259622000000,196;5467;1492.0,0;87;2
data,1259622000000,196;4674;1493.0,0;87;2
data,1259622000000,196;9097;1493.0,0;87;2
data,1259622000000,196;7119;1493.0,0;87;2
data,1259622000000,196;8454;1493.0,0;87;2
data,1262300400000,196;4503;1493.0,0;87;2
data,1262300400000,196;11694;1493.0,0;87;2
data,1264978800000,196;12446;1493.0,0;87;2
data,1264978800000,196;7054;1493.0,0;87;2
