New Run at  08/08/2018 22:53:11
, Time, RandomReward; M_LinUCBReward, ClusterID;UserID;M_LinUCBModelUsed,
data,1285884000000,1652;354;12817.0,54;848
data,1285884000000,1652;4513;12817.0,54;848
data,1285884000000,1652;4731;12817.0,54;848
data,1285884000000,1652;11718;12817.0,54;848
data,1285884000000,1652;8589;12818.0,54;848
data,1288566000000,1652;2348;12818.0,54;848
data,1288566000000,1652;7639;12818.0,54;848
data,1288566000000,1652;1945;12818.0,54;848
data,1288566000000,1652;11699;12818.0,54;848
data,1288566000000,1653;6891;12818.0,54;848
data,1288566000000,1653;11551;12818.0,54;848
data,1288566000000,1653;2360;12818.0,54;848
data,1288566000000,1653;6149;12818.0,54;848
data,1288566000000,1653;3923;12818.0,54;848
data,1288566000000,1653;2112;12818.0,54;848
data,1288566000000,1653;7097;12818.0,54;848
data,1288566000000,1653;10091;12818.0,54;848
data,1288566000000,1653;2242;12818.0,54;848
data,1288566000000,1653;3164;12818.0,54;848
data,1288566000000,1653;11145;12818.0,54;848
data,1288566000000,1653;3738;12818.0,54;848
data,1288566000000,1653;9377;12818.0,54;848
data,1288566000000,1654;631;12818.0,54;848
data,1291158000000,1654;10818;12819.0,54;848
data,1291158000000,1654;9869;12819.0,54;848
data,1291158000000,1654;2805;12819.0,54;848
data,1291158000000,1654;9033;12819.0,54;848
data,1291158000000,1654;5247;12819.0,54;848
data,1291158000000,1654;457;12819.0,54;848
data,1291158000000,1654;5552;12819.0,54;848
data,1291158000000,1654;3760;12819.0,54;848
data,1291158000000,1654;9901;12819.0,54;848
data,1291158000000,1654;12210;12819.0,54;848
data,1291158000000,1654;9313;12819.0,54;848
data,1291158000000,1654;7846;12819.0,54;848
data,1291158000000,1654;10884;12820.0,54;848
data,1291158000000,1654;614;12820.0,54;848
data,1291158000000,1654;1576;12820.0,54;848
data,1291158000000,1654;3244;12820.0,54;848
data,1291158000000,1654;6365;12820.0,54;848
data,1291158000000,1654;5738;12821.0,54;848
data,1291158000000,1654;9800;12821.0,54;848
data,1291158000000,1655;112;12821.0,54;848
data,1291158000000,1656;2239;12821.0,54;848
data,1291158000000,1656;709;12821.0,54;848
data,1291158000000,1656;9356;12821.0,54;848
data,1291158000000,1657;9212;12821.0,54;848
data,1291158000000,1657;6492;12821.0,54;848
data,1291158000000,1657;1905;12821.0,54;848
data,1291158000000,1657;6470;12821.0,54;848
data,1291158000000,1657;5548;12821.0,54;848
data,1291158000000,1657;9096;12821.0,54;848
data,1293836400000,1657;4072;12822.0,54;848
data,1293836400000,1657;3226;12822.0,54;848
data,1293836400000,1657;2966;12823.0,54;848
data,1293836400000,1657;1433;12823.0,54;848
data,1293836400000,1657;10213;12823.0,54;848
data,1293836400000,1657;2975;12823.0,54;848
data,1293836400000,1657;9578;12823.0,54;848
data,1293836400000,1657;11981;12823.0,54;848
data,1293836400000,1657;4164;12823.0,54;848
data,1293836400000,1658;1765;12823.0,54;848
data,1293836400000,1658;5796;12823.0,54;848
data,1293836400000,1658;11337;12824.0,54;848
data,1293836400000,1658;7381;12825.0,54;848
data,1293836400000,1658;1274;12825.0,54;848
data,1293836400000,1658;1929;12826.0,54;848
data,1293836400000,1658;2370;12827.0,54;848
data,1293836400000,1658;11305;12827.0,54;848
data,1293836400000,1658;10440;12827.0,54;848
data,1293836400000,1658;11686;12828.0,54;848
data,1293836400000,1658;3499;12828.0,54;848
data,1293836400000,1658;10635;12828.0,54;848
data,1293836400000,1658;4668;12829.0,54;848
data,1293836400000,1658;586;12830.0,54;848
data,1293836400000,1658;6343;12830.0,54;848
data,1293836400000,1658;7290;12830.0,54;848
data,1293836400000,1658;8655;12830.0,54;848
data,1293836400000,1658;5576;12831.0,54;848
data,1293836400000,1658;7212;12831.0,54;848
data,1293836400000,1658;11913;12832.0,54;848
data,1293836400000,1658;2793;12832.0,54;848
data,1293836400000,1658;5504;12832.0,54;848
data,1293836400000,1658;4607;12833.0,54;848
data,1296514800000,1658;971;12833.0,54;848
data,1296514800000,1658;5969;12833.0,54;848
data,1296514800000,1658;5925;12834.0,54;848
data,1296514800000,1658;6453;12834.0,54;848
data,1296514800000,1658;8637;12834.0,54;848
data,1296514800000,1658;8082;12834.0,54;848
data,1296514800000,1658;1778;12835.0,54;848
data,1296514800000,1658;2246;12835.0,54;848
data,1298934000000,1658;9617;12835.0,54;848
data,1298934000000,1658;9416;12835.0,54;848
data,1298934000000,1658;11130;12836.0,54;848
data,1298934000000,1658;10587;12836.0,54;848
data,1298934000000,1658;2658;12836.0,54;848
data,1298934000000,1658;6998;12836.0,54;848
data,1298934000000,1658;3590;12836.0,54;848
data,1298934000000,1658;4782;12837.0,54;848
data,1298934000000,1658;11381;12837.0,54;848
data,1298934000000,1658;8014;12837.0,54;848
data,1298934000000,1658;11583;12837.0,54;848
data,1304608249814,1658;6298;12837.0,54;848
data,1304608250280,1658;6631;12837.0,54;848
data,1304608250881,1658;7246;12838.0,54;848
data,1304608250114,1658;2748;12839.0,54;848
data,1304608250946,1658;5637;12840.0,54;848
data,1304608250130,1658;7433;12840.0,54;848
data,1304608250896,1658;1414;12841.0,54;848
data,1304608252311,1658;663;12841.0,54;848
data,1304608252028,1658;7246;12842.0,54;848
data,1304608252978,1658;2748;12843.0,54;848
data,1304608252045,1658;1414;12844.0,54;848
data,1304608252095,1658;5637;12845.0,54;848
data,1304608254884,1658;2906;12845.0,54;848
data,1304608255750,1658;4024;12845.0,54;848
data,1304608255217,1658;1414;12846.0,54;848
data,1304608255666,1658;12301;12846.0,54;848
data,1304608255550,1658;5314;12847.0,54;848
data,1304608255533,1658;320;12847.0,54;848
data,1304608255084,1658;1529;12847.0,54;848
data,1304608255400,1658;7246;12848.0,54;848
data,1304608255958,1658;8374;12848.0,54;848
data,1304608255781,1658;5739;12848.0,54;848
data,1304608255600,1659;9365;12848.0,54;848
data,1304608255924,1659;549;12848.0,54;848
data,1304608259002,1659;5314;12849.0,54;848
data,1304608260853,1659;8664;12849.0,54;848
data,1304608261660,1659;174;12849.0,54;848
data,1304608261677,1660;4742;12849.0,54;848
data,1304608261643,1660;7370;12850.0,54;848
data,1304608261610,1660;2308;12850.0,54;848
data,1304608261562,1660;6537;12850.0,54;848
data,1304608262418,1660;5655;12850.0,54;848
data,1304608262384,1660;3416;12851.0,54;848
data,1304608262334,1660;6996;12852.0,54;848
data,1304608262401,1660;1317;12852.0,54;848
data,1304608262368,1660;5314;12853.0,54;848
data,1304608262301,1660;312;12853.0,54;848
data,1304608263700,1660;5234;12853.0,54;848
data,1304608263100,1660;2748;12854.0,54;848
data,1304608264216,1660;2755;12854.0,54;848
data,1304608264991,1660;5513;12854.0,54;848
data,1304608265882,1660;1414;12855.0,54;848
data,1304608265948,1660;7370;12856.0,54;848
data,1304608266065,1660;5314;12857.0,54;848
data,1304608266098,1660;10613;12858.0,54;848
data,1304608266731,1660;2974;12858.0,54;848
data,1304608266148,1660;433;12859.0,54;848
data,1304608266131,1660;3833;12860.0,54;848
data,1304608267222,1660;11744;12860.0,54;848
data,1304608269628,1660;10613;12861.0,54;848
data,1304608269678,1660;11718;12861.0,54;848
data,1304608269028,1660;6561;12861.0,54;848
data,1304608270710,1660;5133;12861.0,54;848
data,1304608271126,1660;11447;12861.0,54;848
data,1304608271742,1660;9366;12862.0,54;848
data,1304608272349,1660;4725;12862.0,54;848
data,1304608274414,1660;2301;12862.0,54;848
data,1304608274264,1660;3664;12862.0,54;848
data,1304608274497,1660;6944;12862.0,54;848
data,1304608277611,1660;2748;12863.0,54;848
data,1304608277048,1660;4966;12863.0,54;848
data,1304608277228,1660;2470;12863.0,54;848
data,1304608277344,1660;9505;12863.0,54;848
data,1304608278951,1660;8082;12863.0,54;848
data,1304608278792,1660;3871;12863.0,54;848
data,1304608279151,1661;10289;12863.0,54;848
data,1304608279018,1661;729;12863.0,54;848
data,1304608280957,1661;6996;12864.0,54;848
data,1304608281797,1661;8936;12864.0,54;848
data,1304608281172,1661;10926;12864.0,54;848
data,1304608282497,1661;1066;12864.0,54;848
data,1304608284528,1661;2763;12864.0,54;848
data,1304608287875,1661;10613;12865.0,54;848
data,1304608287908,1661;532;12865.0,54;848
data,1304608287859,1661;9803;12865.0,54;848
data,1304608288459,1661;4688;12865.0,54;848
data,1304608288425,1661;2748;12866.0,54;848
data,1304608289158,1661;12056;12866.0,54;848
data,1304608290200,1661;6996;12867.0,54;848
data,1304608290729,1661;5314;12868.0,54;848
data,1304608290305,1661;3833;12869.0,54;848
data,1304608291396,1661;1451;12869.0,54;848
data,1304608292616,1661;1414;12870.0,54;848
data,1291158000000,1661;27;12870.0,51;849
data,1291158000000,1661;9947;12870.0,51;849
data,1291158000000,1661;9026;12870.0,51;849
data,1291158000000,1661;4706;12871.0,51;849
data,1291158000000,1661;8461;12871.0,51;849
data,1291158000000,1661;8499;12871.0,51;849
data,1291158000000,1661;8713;12871.0,51;849
data,1291158000000,1661;7517;12871.0,51;849
data,1291158000000,1661;2034;12871.0,51;849
data,1291158000000,1661;1169;12872.0,51;849
data,1291158000000,1661;4378;12872.0,51;849
data,1291158000000,1661;5269;12872.0,51;849
data,1291158000000,1661;12127;12872.0,51;849
data,1291158000000,1661;5160;12872.0,51;849
data,1291158000000,1661;4723;12872.0,51;849
data,1291158000000,1661;10785;12872.0,51;849
data,1291158000000,1661;1289;12872.0,51;849
data,1291158000000,1661;3352;12873.0,51;849
data,1293836400000,1661;8839;12873.0,51;849
data,1293836400000,1661;2707;12873.0,51;849
data,1293836400000,1661;10786;12873.0,51;849
data,1293836400000,1661;7681;12874.0,51;849
data,1293836400000,1661;6992;12874.0,51;849
data,1293836400000,1661;7839;12874.0,51;849
data,1293836400000,1661;1934;12874.0,51;849
data,1293836400000,1661;12375;12874.0,51;849
data,1293836400000,1661;5945;12874.0,51;849
data,1293836400000,1661;2865;12875.0,51;849
data,1293836400000,1661;4912;12875.0,51;849
data,1296514800000,1661;10460;12876.0,51;849
data,1222812000000,1661;1357;12876.0,114;850
data,1222812000000,1661;2269;12876.0,114;850
data,1222812000000,1661;3604;12876.0,114;850
data,1222812000000,1661;12424;12876.0,114;850
data,1222812000000,1661;2718;12876.0,114;850
data,1222812000000,1661;3095;12876.0,114;850
data,1222812000000,1661;9362;12876.0,114;850
data,1222812000000,1661;8589;12876.0,114;850
data,1222812000000,1661;3814;12876.0,114;850
data,1251756000000,1661;10360;12876.0,114;850
data,1251756000000,1661;12522;12876.0,114;850
data,1251756000000,1661;6682;12876.0,114;850
data,1251756000000,1661;8981;12876.0,114;850
data,1251756000000,1661;9310;12876.0,114;850
data,1251756000000,1661;7358;12876.0,114;850
data,1251756000000,1661;10298;12876.0,114;850
data,1251756000000,1661;2327;12876.0,114;850
data,1251756000000,1661;4436;12876.0,114;850
data,1259622000000,1661;2801;12876.0,114;850
data,1259622000000,1661;11936;12876.0,114;850
data,1259622000000,1661;3164;12876.0,114;850
data,1259622000000,1661;9089;12876.0,114;850
data,1259622000000,1661;2758;12876.0,114;850
data,1259622000000,1661;5496;12876.0,114;850
data,1259622000000,1661;10940;12876.0,114;850
data,1259622000000,1661;10264;12876.0,114;850
data,1259622000000,1661;5363;12876.0,114;850
data,1259622000000,1661;10037;12876.0,114;850
data,1259622000000,1661;694;12876.0,114;850
data,1259622000000,1661;12032;12876.0,114;850
data,1259622000000,1661;5200;12876.0,114;850
data,1259622000000,1661;6513;12876.0,114;850
data,1259622000000,1661;287;12876.0,114;850
data,1259622000000,1661;823;12876.0,114;850
data,1259622000000,1661;10287;12876.0,114;850
data,1259622000000,1661;7835;12876.0,114;850
data,1259622000000,1661;1625;12876.0,114;850
data,1259622000000,1661;9491;12876.0,114;850
data,1259622000000,1661;3852;12876.0,114;850
data,1259622000000,1661;1016;12876.0,114;850
data,1259622000000,1661;5203;12876.0,114;850
data,1259622000000,1661;9809;12876.0,114;850
data,1259622000000,1661;816;12876.0,114;850
data,1259622000000,1661;12335;12876.0,114;850
data,1259622000000,1661;12113;12876.0,114;850
data,1259622000000,1661;6711;12876.0,114;850
data,1259622000000,1661;3266;12876.0,114;850
data,1259622000000,1661;3697;12876.0,114;850
data,1259622000000,1661;1016;12876.0,114;850
data,1259622000000,1661;8;12876.0,114;850
data,1259622000000,1661;4650;12876.0,114;850
data,1259622000000,1661;6384;12876.0,114;850
data,1262300400000,1662;6685;12876.0,114;850
data,1262300400000,1662;8973;12876.0,114;850
data,1262300400000,1662;1873;12876.0,114;850
data,1262300400000,1662;8411;12876.0,114;850
data,1262300400000,1662;6891;12876.0,114;850
data,1262300400000,1662;9823;12876.0,114;850
data,1264978800000,1662;5247;12876.0,114;850
data,1264978800000,1662;1871;12876.0,114;850
data,1264978800000,1662;1129;12876.0,114;850
data,1264978800000,1662;7504;12876.0,114;850
data,1264978800000,1662;3311;12876.0,114;850
data,1264978800000,1662;1530;12876.0,114;850
data,1264978800000,1662;10228;12876.0,114;850
data,1264978800000,1662;183;12876.0,114;850
data,1264978800000,1662;7314;12876.0,114;850
data,1264978800000,1662;4124;12876.0,114;850
data,1267398000000,1662;8633;12876.0,114;850
data,1267398000000,1662;8276;12876.0,114;850
data,1267398000000,1662;1807;12876.0,114;850
data,1267398000000,1662;9951;12876.0,114;850
data,1267398000000,1662;10165;12876.0,114;850
data,1267398000000,1662;8474;12876.0,114;850
data,1267398000000,1662;12057;12876.0,114;850
data,1267398000000,1663;3171;12876.0,114;850
data,1267398000000,1663;3052;12876.0,114;850
data,1267398000000,1663;3501;12876.0,114;850
data,1267398000000,1663;11279;12876.0,114;850
data,1267398000000,1664;4986;12876.0,114;850
data,1267398000000,1664;7476;12876.0,114;850
data,1267398000000,1664;9453;12876.0,114;850
data,1267398000000,1664;4220;12876.0,114;850
data,1267398000000,1664;799;12876.0,114;850
data,1267398000000,1664;842;12876.0,114;850
data,1267398000000,1664;11279;12876.0,114;850
data,1267398000000,1664;5013;12876.0,114;850
data,1267398000000,1664;4644;12876.0,114;850
data,1267398000000,1664;9144;12876.0,114;850
data,1267398000000,1664;9354;12876.0,114;850
data,1267398000000,1664;3237;12876.0,114;850
data,1267398000000,1664;654;12876.0,114;850
data,1267398000000,1664;7;12876.0,114;850
data,1267398000000,1664;11555;12876.0,114;850
data,1267398000000,1664;3738;12876.0,114;850
data,1267398000000,1664;2938;12876.0,114;850
data,1267398000000,1664;7863;12876.0,114;850
data,1267398000000,1664;10308;12876.0,114;850
data,1267398000000,1664;5192;12876.0,114;850
data,1267398000000,1664;11210;12876.0,114;850
data,1267398000000,1665;11004;12876.0,114;850
data,1267398000000,1665;2885;12876.0,114;850
data,1267398000000,1665;10582;12876.0,114;850
data,1267398000000,1665;7910;12876.0,114;850
data,1267398000000,1665;5782;12876.0,114;850
data,1267398000000,1665;5369;12876.0,114;850
data,1267398000000,1665;5414;12876.0,114;850
data,1267398000000,1665;6654;12876.0,114;850
data,1267398000000,1665;10858;12876.0,114;850
data,1267398000000,1665;11966;12877.0,114;850
data,1267398000000,1665;3172;12877.0,114;850
data,1267398000000,1665;10947;12877.0,114;850
data,1267398000000,1665;10228;12877.0,114;850
data,1267398000000,1665;5508;12877.0,114;850
data,1267398000000,1665;11025;12877.0,114;850
data,1267398000000,1665;10802;12877.0,114;850
data,1267398000000,1665;10848;12877.0,114;850
data,1267398000000,1665;10310;12877.0,114;850
data,1267398000000,1665;10905;12877.0,114;850
data,1267398000000,1665;9863;12877.0,114;850
data,1267398000000,1665;1811;12877.0,114;850
data,1267398000000,1665;619;12877.0,114;850
data,1267398000000,1665;4873;12877.0,114;850
data,1267398000000,1665;10174;12877.0,114;850
data,1267398000000,1665;12326;12877.0,114;850
data,1267398000000,1665;6288;12877.0,114;850
data,1267398000000,1665;11333;12877.0,114;850
data,1267398000000,1665;11333;12877.0,114;850
data,1267398000000,1665;5116;12877.0,114;850
data,1267398000000,1665;8981;12877.0,114;850
data,1267398000000,1665;1905;12877.0,114;850
data,1267398000000,1665;2315;12877.0,114;850
data,1267398000000,1665;5606;12877.0,114;850
data,1267398000000,1665;1669;12877.0,114;850
data,1267398000000,1665;2433;12877.0,114;850
data,1267398000000,1665;4006;12877.0,114;850
data,1267398000000,1665;4889;12877.0,114;850
data,1267398000000,1665;9364;12877.0,114;850
data,1267398000000,1665;6180;12877.0,114;850
data,1267398000000,1665;787;12877.0,114;850
data,1267398000000,1665;11532;12877.0,114;850
data,1267398000000,1665;6865;12877.0,114;850
data,1267398000000,1666;2517;12878.0,114;850
data,1267398000000,1666;5481;12879.0,114;850
data,1267398000000,1666;10053;12879.0,114;850
data,1267398000000,1666;10929;12879.0,114;850
data,1267398000000,1666;7050;12880.0,114;850
data,1267398000000,1666;3758;12880.0,114;850
data,1267398000000,1666;7675;12880.0,114;850
data,1267398000000,1666;6431;12880.0,114;850
data,1267398000000,1666;8364;12880.0,114;850
data,1267398000000,1666;92;12880.0,114;850
data,1267398000000,1667;2023;12880.0,114;850
data,1267398000000,1667;7020;12880.0,114;850
data,1267398000000,1667;1995;12880.0,114;850
data,1267398000000,1667;2240;12880.0,114;850
data,1267398000000,1667;4336;12880.0,114;850
data,1267398000000,1667;2190;12881.0,114;850
data,1267398000000,1667;10470;12881.0,114;850
data,1267398000000,1667;1739;12881.0,114;850
data,1267398000000,1667;910;12881.0,114;850
data,1267398000000,1667;10521;12881.0,114;850
data,1267398000000,1667;2613;12881.0,114;850
data,1267398000000,1667;4875;12881.0,114;850
data,1267398000000,1667;4263;12881.0,114;850
data,1267398000000,1667;6121;12881.0,114;850
data,1267398000000,1667;1537;12881.0,114;850
data,1267398000000,1667;9223;12881.0,114;850
data,1267398000000,1667;7900;12881.0,114;850
data,1267398000000,1668;8691;12881.0,114;850
data,1267398000000,1668;2821;12882.0,114;850
data,1267398000000,1668;8554;12882.0,114;850
data,1267398000000,1668;8284;12882.0,114;850
data,1267398000000,1668;6394;12882.0,114;850
data,1267398000000,1668;2174;12883.0,114;850
data,1267398000000,1668;1183;12883.0,114;850
data,1267398000000,1668;1838;12883.0,114;850
data,1267398000000,1668;5845;12883.0,114;850
data,1267398000000,1668;7033;12883.0,114;850
data,1267398000000,1668;3209;12883.0,114;850
data,1267398000000,1668;4377;12883.0,114;850
data,1267398000000,1668;8238;12883.0,114;850
data,1267398000000,1669;9079;12883.0,114;850
data,1267398000000,1669;3113;12883.0,114;850
data,1267398000000,1669;2355;12883.0,114;850
data,1267398000000,1669;11433;12883.0,114;850
data,1267398000000,1669;7794;12883.0,114;850
data,1267398000000,1669;4517;12883.0,114;850
data,1267398000000,1669;4390;12883.0,114;850
data,1267398000000,1669;3141;12884.0,114;850
data,1267398000000,1669;6051;12884.0,114;850
data,1267398000000,1669;4418;12884.0,114;850
data,1267398000000,1669;572;12884.0,114;850
data,1267398000000,1669;5537;12885.0,114;850
data,1267398000000,1669;3515;12885.0,114;850
data,1267398000000,1669;9394;12885.0,114;850
data,1267398000000,1669;999;12885.0,114;850
data,1267398000000,1669;3327;12885.0,114;850
data,1267398000000,1669;5116;12885.0,114;850
data,1267398000000,1669;8998;12886.0,114;850
data,1267398000000,1669;8236;12886.0,114;850
data,1267398000000,1669;5845;12886.0,114;850
data,1267398000000,1669;12174;12886.0,114;850
data,1267398000000,1669;7007;12886.0,114;850
data,1267398000000,1669;8425;12886.0,114;850
data,1267398000000,1669;649;12887.0,114;850
data,1267398000000,1669;6054;12887.0,114;850
data,1267398000000,1669;10340;12887.0,114;850
data,1267398000000,1669;12508;12888.0,114;850
data,1267398000000,1669;3274;12888.0,114;850
data,1267398000000,1669;12197;12888.0,114;850
data,1267398000000,1669;1049;12888.0,114;850
data,1267398000000,1669;5311;12888.0,114;850
data,1267398000000,1669;9429;12888.0,114;850
data,1267398000000,1669;3803;12888.0,114;850
data,1267398000000,1669;2590;12888.0,114;850
data,1267398000000,1669;3760;12889.0,114;850
data,1267398000000,1669;11452;12889.0,114;850
data,1267398000000,1669;6537;12889.0,114;850
data,1267398000000,1669;4588;12890.0,114;850
data,1267398000000,1669;4978;12891.0,114;850
data,1267398000000,1669;4272;12891.0,114;850
data,1267398000000,1669;1931;12891.0,114;850
data,1267398000000,1669;7575;12891.0,114;850
data,1267398000000,1669;2210;12891.0,114;850
data,1267398000000,1670;11068;12892.0,114;850
data,1267398000000,1670;739;12892.0,114;850
data,1267398000000,1670;3161;12892.0,114;850
data,1267398000000,1670;10911;12892.0,114;850
data,1267398000000,1670;4469;12893.0,114;850
data,1267398000000,1670;10694;12893.0,114;850
data,1267398000000,1670;9079;12893.0,114;850
data,1267398000000,1670;2595;12893.0,114;850
data,1267398000000,1670;733;12893.0,114;850
data,1267398000000,1670;6105;12893.0,114;850
data,1267398000000,1670;8878;12893.0,114;850
data,1267398000000,1670;1817;12893.0,114;850
data,1267398000000,1670;9119;12893.0,114;850
data,1267398000000,1670;4928;12893.0,114;850
data,1267398000000,1670;2721;12894.0,114;850
data,1267398000000,1670;1824;12895.0,114;850
data,1267398000000,1670;5865;12895.0,114;850
data,1267398000000,1670;5547;12895.0,114;850
data,1267398000000,1670;11048;12895.0,114;850
data,1267398000000,1670;7219;12895.0,114;850
data,1267398000000,1670;3406;12896.0,114;850
data,1267398000000,1670;11561;12897.0,114;850
data,1267398000000,1670;2640;12897.0,114;850
data,1267398000000,1670;5572;12897.0,114;850
data,1267398000000,1670;6188;12897.0,114;850
data,1267398000000,1670;3859;12897.0,114;850
data,1267398000000,1670;9806;12897.0,114;850
data,1267398000000,1670;3028;12898.0,114;850
data,1267398000000,1670;6419;12899.0,114;850
data,1267398000000,1670;9554;12900.0,114;850
data,1267398000000,1670;2536;12900.0,114;850
data,1267398000000,1670;3880;12900.0,114;850
data,1267398000000,1670;3861;12901.0,114;850
data,1267398000000,1670;8394;12902.0,114;850
data,1267398000000,1670;2256;12903.0,114;850
data,1267398000000,1670;8691;12903.0,114;850
data,1267398000000,1670;6232;12903.0,114;850
data,1267398000000,1670;9234;12903.0,114;850
data,1267398000000,1670;4889;12903.0,114;850
data,1267398000000,1670;3945;12903.0,114;850
data,1267398000000,1670;6485;12904.0,114;850
data,1267398000000,1670;3532;12904.0,114;850
data,1270072800000,1670;2178;12904.0,114;850
data,1272664800000,1670;6779;12904.0,114;850
data,1272664800000,1670;9806;12904.0,114;850
data,1272664800000,1670;8132;12904.0,114;850
data,1272664800000,1670;9169;12904.0,114;850
data,1272664800000,1670;4928;12904.0,114;850
data,1272664800000,1670;9016;12904.0,114;850
data,1272664800000,1670;4408;12904.0,114;850
data,1277935200000,1670;2381;12904.0,114;850
data,1277935200000,1670;4388;12905.0,114;850
data,1280613600000,1670;3573;12905.0,114;850
data,1280613600000,1670;7002;12905.0,114;850
data,1285884000000,1670;7856;12905.0,114;850
data,1285884000000,1670;4000;12905.0,114;850
data,1285884000000,1670;11879;12905.0,114;850
data,1288566000000,1670;4303;12905.0,114;850
data,1288566000000,1670;3173;12905.0,114;850
data,1288566000000,1670;10340;12905.0,114;850
data,1288566000000,1670;3573;12905.0,114;850
data,1288566000000,1670;6160;12905.0,114;850
data,1288566000000,1670;2313;12905.0,114;850
data,1288566000000,1670;4304;12905.0,114;850
data,1288566000000,1670;8083;12905.0,114;850
data,1288566000000,1670;256;12905.0,114;850
data,1288566000000,1670;3672;12905.0,114;850
data,1288566000000,1670;2507;12905.0,114;850
data,1288566000000,1670;4310;12905.0,114;850
data,1288566000000,1670;6105;12905.0,114;850
data,1288566000000,1671;586;12905.0,114;850
data,1288566000000,1671;5985;12905.0,114;850
data,1296514800000,1671;4441;12905.0,114;850
data,1296514800000,1671;3439;12905.0,114;850
data,1296514800000,1671;10340;12905.0,114;850
data,1296514800000,1671;8072;12905.0,114;850
data,1167606000000,1671;2034;12906.0,122;851
data,1167606000000,1671;5501;12906.0,122;851
data,1167606000000,1671;6128;12906.0,122;851
data,1167606000000,1671;7501;12906.0,122;851
data,1167606000000,1671;1279;12906.0,122;851
data,1167606000000,1671;4235;12906.0,122;851
data,1167606000000,1671;3722;12906.0,122;851
data,1170284400000,1671;3487;12906.0,122;851
data,1172703600000,1671;9327;12906.0,122;851
data,1172703600000,1671;3423;12907.0,122;851
data,1196463600000,1671;11396;12907.0,122;851
data,1196463600000,1671;5860;12907.0,122;851
data,1196463600000,1671;8169;12907.0,122;851
data,1196463600000,1671;4703;12907.0,122;851
data,1196463600000,1672;1357;12907.0,122;851
data,1196463600000,1672;3095;12907.0,122;851
data,1196463600000,1672;11694;12907.0,122;851
data,1196463600000,1672;4986;12907.0,122;851
data,1196463600000,1672;3915;12907.0,122;851
data,1196463600000,1672;5166;12907.0,122;851
data,1196463600000,1672;10555;12907.0,122;851
data,1196463600000,1672;9038;12907.0,122;851
data,1196463600000,1672;1973;12907.0,122;851
data,1199142000000,1672;5283;12907.0,122;851
data,1199142000000,1672;6021;12907.0,122;851
data,1199142000000,1672;7236;12907.0,122;851
data,1199142000000,1672;5559;12907.0,122;851
data,1199142000000,1672;12320;12908.0,122;851
data,1199142000000,1672;1066;12908.0,122;851
data,1199142000000,1672;4130;12908.0,122;851
data,1199142000000,1672;11032;12908.0,122;851
data,1199142000000,1672;12419;12909.0,122;851
data,1199142000000,1672;6998;12910.0,122;851
data,1199142000000,1672;2559;12910.0,122;851
data,1199142000000,1672;2515;12911.0,122;851
data,1199142000000,1672;8140;12912.0,122;851
data,1199142000000,1672;1244;12912.0,122;851
data,1199142000000,1673;6173;12913.0,122;851
data,1201820400000,1673;251;12913.0,122;851
data,1201820400000,1673;11847;12913.0,122;851
data,1201820400000,1673;7504;12913.0,122;851
data,1201820400000,1673;10347;12914.0,122;851
data,1201820400000,1673;1747;12914.0,122;851
data,1201820400000,1673;8301;12914.0,122;851
data,1204326000000,1673;3058;12914.0,122;851
data,1204326000000,1673;11482;12914.0,122;851
data,1204326000000,1673;5117;12914.0,122;851
data,1204326000000,1673;3151;12914.0,122;851
data,1204326000000,1673;11455;12915.0,122;851
data,1204326000000,1673;11390;12916.0,122;851
data,1204326000000,1673;4688;12917.0,122;851
data,1204326000000,1673;6505;12917.0,122;851
data,1204326000000,1673;7711;12918.0,122;851
data,1204326000000,1673;9063;12918.0,122;851
data,1204326000000,1673;3503;12918.0,122;851
data,1204326000000,1673;7110;12918.0,122;851
data,1204326000000,1673;7004;12918.0,122;851
data,1204326000000,1673;12026;12918.0,122;851
data,1204326000000,1673;11097;12918.0,122;851
data,1204326000000,1673;6501;12918.0,122;851
data,1204326000000,1673;9431;12918.0,122;851
data,1204326000000,1673;9127;12918.0,122;851
data,1204326000000,1673;7711;12919.0,122;851
data,1204326000000,1673;3590;12920.0,122;851
data,1204326000000,1673;5303;12920.0,122;851
data,1204326000000,1674;4909;12921.0,122;851
data,1204326000000,1674;2832;12922.0,122;851
data,1204326000000,1674;1252;12923.0,122;851
data,1204326000000,1674;1781;12923.0,122;851
data,1204326000000,1674;7317;12923.0,122;851
data,1204326000000,1674;7574;12924.0,122;851
data,1204326000000,1674;9857;12924.0,122;851
data,1204326000000,1674;9063;12924.0,122;851
data,1204326000000,1674;10226;12925.0,122;851
data,1204326000000,1674;4712;12925.0,122;851
data,1204326000000,1674;7868;12925.0,122;851
data,1204326000000,1674;7381;12925.0,122;851
data,1204326000000,1674;10985;12925.0,122;851
data,1204326000000,1674;9460;12926.0,122;851
data,1204326000000,1674;6006;12926.0,122;851
data,1204326000000,1674;5342;12927.0,122;851
data,1204326000000,1674;9900;12927.0,122;851
data,1204326000000,1674;1686;12927.0,122;851
data,1204326000000,1674;6313;12927.0,122;851
data,1207000800000,1674;48;12927.0,122;851
data,1207000800000,1674;11583;12927.0,122;851
data,1207000800000,1674;8374;12927.0,122;851
data,1207000800000,1674;11663;12927.0,122;851
data,1207000800000,1674;7193;12927.0,122;851
data,1207000800000,1674;8236;12927.0,122;851
