New Run at  07/13/2017 15:50:07
, Time, RandomReward; Master_UniformLCBReward; 
data,1217541600000,2068;8887;13764
data,1217541600000,2068;3007;13764
data,1217541600000,2068;4593;13764
data,1217541600000,2068;9324;13764
data,1217541600000,2068;5729;13764
data,1217541600000,2068;316;13764
data,1217541600000,2068;9572;13764
data,1220220000000,2068;8521;13764
data,1220220000000,2068;10975;13764
data,1220220000000,2068;3026;13764
data,1220220000000,2068;834;13764
data,1220220000000,2068;8422;13764
data,1220220000000,2068;7736;13764
data,1220220000000,2068;6722;13764
data,1220220000000,2068;8417;13764
data,1220220000000,2068;1681;13764
data,1220220000000,2068;728;13764
data,1220220000000,2068;5213;13764
data,1220220000000,2068;3892;13764
data,1220220000000,2068;2210;13764
data,1220220000000,2068;17;13764
data,1220220000000,2068;1302;13764
data,1220220000000,2068;8569;13764
data,1220220000000,2068;12502;13764
data,1220220000000,2068;2927;13764
data,1220220000000,2068;10148;13764
data,1220220000000,2068;5365;13764
data,1220220000000,2068;4069;13764
data,1220220000000,2068;11536;13764
data,1220220000000,2068;3403;13764
data,1220220000000,2068;5526;13764
data,1220220000000,2068;6159;13764
data,1220220000000,2068;6601;13764
data,1220220000000,2068;2789;13764
data,1222812000000,2068;3319;13764
data,1222812000000,2068;3118;13765
data,1222812000000,2068;3265;13765
data,1222812000000,2068;11339;13765
data,1222812000000,2068;229;13765
data,1222812000000,2068;1265;13766
data,1222812000000,2068;1620;13767
data,1222812000000,2068;8653;13767
data,1222812000000,2068;10347;13767
data,1222812000000,2068;5985;13767
data,1222812000000,2068;1920;13768
data,1222812000000,2068;10861;13768
data,1222812000000,2068;4940;13768
data,1222812000000,2068;11429;13769
data,1222812000000,2069;731;13770
data,1225494000000,2069;4326;13770
data,1225494000000,2069;5432;13770
data,1225494000000,2069;12363;13770
data,1225494000000,2069;171;13770
data,1225494000000,2069;9763;13770
data,1228086000000,2069;11989;13770
data,1228086000000,2069;3369;13771
data,1228086000000,2069;10861;13771
data,1228086000000,2069;2589;13772
data,1228086000000,2069;11399;13773
data,1228086000000,2069;2111;13773
data,1228086000000,2069;6589;13774
data,1228086000000,2069;11970;13774
data,1228086000000,2069;12085;13774
data,1228086000000,2070;4055;13774
data,1228086000000,2070;11033;13774
data,1228086000000,2070;12381;13774
data,1228086000000,2070;11694;13775
data,1228086000000,2070;10414;13775
data,1228086000000,2070;8746;13775
data,1228086000000,2070;8233;13775
data,1228086000000,2070;9129;13775
data,1228086000000,2070;942;13775
data,1228086000000,2070;9825;13775
data,1228086000000,2070;3791;13775
data,1228086000000,2070;8414;13775
data,1228086000000,2070;8369;13775
data,1228086000000,2070;8952;13775
data,1228086000000,2070;12150;13776
data,1228086000000,2070;10400;13776
data,1228086000000,2070;2196;13776
data,1228086000000,2070;9450;13777
data,1228086000000,2070;316;13777
data,1228086000000,2070;5740;13778
data,1228086000000,2070;1421;13778
data,1228086000000,2070;12318;13778
data,1228086000000,2070;11953;13778
data,1228086000000,2070;7206;13778
data,1228086000000,2070;6345;13778
data,1228086000000,2070;5630;13778
data,1228086000000,2070;8903;13779
data,1228086000000,2070;11193;13779
data,1228086000000,2070;1104;13779
data,1228086000000,2070;3424;13780
data,1228086000000,2070;4247;13780
data,1228086000000,2070;5985;13780
data,1228086000000,2070;4192;13780
data,1228086000000,2070;923;13781
data,1228086000000,2070;11063;13782
data,1228086000000,2070;4962;13783
data,1228086000000,2070;225;13783
data,1228086000000,2070;12216;13783
data,1228086000000,2071;2337;13784
data,1228086000000,2071;2704;13785
data,1228086000000,2071;6038;13786
data,1228086000000,2072;7383;13786
data,1228086000000,2072;10107;13786
data,1228086000000,2072;3464;13786
data,1228086000000,2072;3746;13787
data,1228086000000,2072;11855;13787
data,1228086000000,2072;6555;13788
data,1228086000000,2072;139;13788
data,1228086000000,2072;3055;13788
data,1228086000000,2072;4963;13788
data,1228086000000,2073;4421;13788
data,1228086000000,2073;4745;13788
data,1228086000000,2073;11346;13789
data,1228086000000,2073;3397;13789
data,1228086000000,2073;225;13789
data,1228086000000,2073;316;13789
data,1228086000000,2073;10576;13789
data,1228086000000,2073;1648;13789
data,1228086000000,2073;6343;13789
data,1228086000000,2073;12030;13789
data,1228086000000,2073;5779;13789
data,1228086000000,2073;4700;13789
data,1228086000000,2073;8369;13789
data,1228086000000,2073;11249;13789
data,1228086000000,2073;1299;13789
data,1228086000000,2073;11218;13789
data,1228086000000,2073;7150;13789
data,1228086000000,2073;1136;13789
data,1228086000000,2073;9223;13789
data,1228086000000,2073;8101;13789
data,1228086000000,2073;6464;13790
data,1228086000000,2073;11063;13791
data,1228086000000,2073;6679;13792
data,1228086000000,2073;8448;13793
data,1228086000000,2073;1340;13793
data,1228086000000,2073;2253;13794
data,1228086000000,2073;4685;13794
data,1228086000000,2073;4428;13795
data,1228086000000,2073;2569;13796
data,1228086000000,2073;171;13796
data,1228086000000,2073;4907;13796
data,1228086000000,2073;5856;13796
data,1228086000000,2074;5358;13796
data,1228086000000,2074;1328;13796
data,1228086000000,2074;5096;13796
data,1228086000000,2074;10804;13796
data,1228086000000,2074;11098;13796
data,1228086000000,2074;5575;13796
data,1228086000000,2074;4745;13796
data,1230764400000,2074;9888;13797
data,1230764400000,2074;8271;13797
data,1230764400000,2074;11057;13797
data,1230764400000,2074;689;13797
data,1230764400000,2074;4448;13797
data,1230764400000,2074;9752;13797
data,1230764400000,2074;7644;13797
data,1230764400000,2074;9437;13797
data,1230764400000,2074;852;13798
data,1230764400000,2074;10987;13798
data,1230764400000,2074;322;13798
data,1230764400000,2074;757;13799
data,1230764400000,2074;225;13799
data,1230764400000,2074;4831;13799
data,1230764400000,2074;2742;13799
data,1230764400000,2074;11513;13799
data,1230764400000,2074;3777;13799
data,1230764400000,2074;6702;13800
data,1230764400000,2074;731;13801
data,1230764400000,2074;3860;13801
data,1230764400000,2074;3764;13801
data,1230764400000,2074;948;13801
data,1230764400000,2074;573;13801
data,1230764400000,2075;1299;13801
data,1230764400000,2075;4921;13801
data,1230764400000,2075;11931;13802
data,1230764400000,2075;3777;13802
data,1230764400000,2075;4553;13802
data,1230764400000,2075;5617;13802
data,1230764400000,2075;3151;13802
data,1230764400000,2075;1709;13802
data,1230764400000,2075;10602;13802
data,1230764400000,2075;2681;13803
data,1230764400000,2075;1241;13804
data,1230764400000,2075;5294;13805
data,1230764400000,2075;2210;13805
data,1230764400000,2075;309;13805
data,1230764400000,2075;11997;13805
data,1230764400000,2076;9653;13805
data,1230764400000,2076;9090;13806
data,1230764400000,2076;8115;13806
data,1230764400000,2076;1499;13806
data,1230764400000,2076;6470;13806
data,1230764400000,2076;3111;13806
data,1230764400000,2076;5988;13806
data,1230764400000,2076;10827;13806
data,1230764400000,2076;11563;13807
data,1230764400000,2076;2483;13807
data,1230764400000,2076;2076;13807
data,1230764400000,2076;3459;13807
data,1230764400000,2076;1168;13807
data,1230764400000,2076;1265;13808
data,1230764400000,2076;9107;13808
data,1230764400000,2076;9333;13808
data,1230764400000,2076;4668;13808
data,1230764400000,2076;8993;13808
data,1230764400000,2076;5192;13808
data,1230764400000,2076;740;13809
data,1230764400000,2076;5464;13809
data,1230764400000,2076;4043;13810
data,1230764400000,2076;5161;13810
data,1230764400000,2076;4710;13811
data,1230764400000,2076;8151;13811
data,1230764400000,2076;2519;13812
data,1230764400000,2076;888;13813
data,1230764400000,2076;11109;13813
data,1230764400000,2076;2312;13814
data,1230764400000,2076;3659;13814
data,1230764400000,2076;3791;13814
data,1230764400000,2076;9471;13814
data,1230764400000,2076;12085;13814
data,1230764400000,2076;2483;13814
data,1230764400000,2076;8931;13815
data,1230764400000,2076;11527;13815
data,1230764400000,2076;7111;13816
data,1230764400000,2076;3103;13816
data,1230764400000,2076;2457;13817
data,1230764400000,2076;1520;13817
data,1230764400000,2076;11063;13818
data,1230764400000,2076;10955;13818
data,1230764400000,2076;7168;13818
data,1230764400000,2076;11645;13818
data,1230764400000,2076;1933;13819
data,1230764400000,2076;10602;13819
data,1230764400000,2076;3278;13819
data,1230764400000,2076;867;13819
data,1230764400000,2076;1983;13819
data,1230764400000,2076;4915;13820
data,1230764400000,2076;3566;13821
data,1230764400000,2076;4428;13822
data,1230764400000,2076;7833;13822
data,1230764400000,2076;7971;13822
data,1230764400000,2076;225;13822
data,1230764400000,2076;10236;13822
data,1230764400000,2076;8293;13823
data,1230764400000,2076;10246;13824
data,1230764400000,2076;1067;13824
data,1230764400000,2076;225;13824
data,1230764400000,2076;12439;13824
data,1230764400000,2076;10236;13824
data,1230764400000,2076;4161;13825
data,1230764400000,2076;5630;13825
data,1230764400000,2076;5532;13825
data,1230764400000,2076;6679;13826
data,1230764400000,2076;7219;13827
data,1230764400000,2076;942;13827
data,1230764400000,2076;7321;13828
data,1230764400000,2076;10140;13828
data,1230764400000,2076;10561;13828
data,1230764400000,2076;9702;13828
data,1230764400000,2076;5464;13828
data,1230764400000,2076;725;13828
data,1230764400000,2076;1369;13829
data,1230764400000,2077;3235;13830
data,1230764400000,2077;6400;13830
data,1230764400000,2077;3353;13830
data,1230764400000,2077;7978;13831
data,1230764400000,2077;5490;13831
data,1230764400000,2077;11260;13831
data,1230764400000,2077;6506;13831
data,1230764400000,2077;2603;13832
data,1230764400000,2077;10650;13833
data,1230764400000,2078;6863;13833
data,1230764400000,2078;10114;13833
data,1230764400000,2078;6366;13833
data,1230764400000,2078;7495;13834
data,1230764400000,2078;11589;13835
data,1230764400000,2078;5941;13835
data,1230764400000,2079;6724;13835
data,1230764400000,2079;5943;13836
data,1230764400000,2079;5971;13837
data,1230764400000,2079;3764;13837
data,1230764400000,2079;11941;13838
data,1230764400000,2079;7552;13838
data,1230764400000,2079;3369;13839
data,1230764400000,2079;2181;13840
data,1230764400000,2079;5085;13840
data,1230764400000,2079;3511;13840
data,1230764400000,2079;7766;13840
data,1230764400000,2079;552;13840
data,1230764400000,2079;11694;13841
data,1230764400000,2079;7566;13841
data,1230764400000,2079;4988;13842
data,1230764400000,2079;828;13842
data,1230764400000,2079;7222;13842
data,1230764400000,2079;256;13843
data,1230764400000,2079;8375;13843
data,1230764400000,2079;8689;13844
data,1230764400000,2079;8665;13844
data,1230764400000,2079;5630;13844
data,1230764400000,2079;6271;13844
data,1230764400000,2079;4856;13845
data,1230764400000,2079;7058;13846
data,1230764400000,2079;8363;13847
data,1230764400000,2079;10778;13847
data,1230764400000,2079;5025;13848
data,1230764400000,2079;3087;13848
data,1230764400000,2079;1920;13849
data,1230764400000,2079;3951;13849
data,1230764400000,2079;9176;13849
data,1230764400000,2079;11953;13849
data,1230764400000,2079;5779;13849
data,1230764400000,2079;8148;13850
data,1230764400000,2079;6391;13850
data,1230764400000,2079;10794;13851
data,1230764400000,2079;7338;13851
data,1230764400000,2079;3791;13851
data,1230764400000,2079;491;13852
data,1230764400000,2079;731;13853
data,1230764400000,2079;4962;13854
data,1230764400000,2079;3664;13855
data,1233442800000,2079;5248;13855
data,1233442800000,2079;11260;13855
data,1233442800000,2079;26;13856
data,1233442800000,2079;1928;13856
data,1233442800000,2079;3675;13856
data,1233442800000,2079;11657;13857
data,1233442800000,2079;11965;13858
data,1233442800000,2079;1543;13858
data,1233442800000,2079;4327;13859
data,1233442800000,2079;244;13859
data,1233442800000,2079;12481;13859
data,1233442800000,2079;5022;13860
data,1233442800000,2079;10935;13861
data,1233442800000,2080;11527;13861
data,1233442800000,2080;10665;13861
data,1233442800000,2080;9437;13861
data,1233442800000,2080;3140;13861
data,1233442800000,2080;444;13861
data,1233442800000,2080;2204;13862
data,1233442800000,2080;3274;13862
data,1233442800000,2080;3265;13862
data,1233442800000,2080;8931;13863
data,1233442800000,2080;6679;13864
data,1233442800000,2080;10347;13864
data,1233442800000,2080;11186;13864
data,1233442800000,2080;6820;13865
data,1233442800000,2080;6525;13865
data,1233442800000,2081;9471;13865
data,1233442800000,2081;3964;13866
data,1233442800000,2081;8887;13866
data,1233442800000,2081;7775;13866
data,1233442800000,2081;4161;13867
data,1233442800000,2081;5085;13867
data,1233442800000,2081;7664;13868
data,1233442800000,2081;5729;13868
data,1233442800000,2081;1265;13869
data,1233442800000,2081;7515;13870
data,1233442800000,2081;3038;13870
data,1233442800000,2081;4054;13870
data,1235862000000,2081;2111;13870
data,1235862000000,2081;4061;13870
data,1235862000000,2081;8495;13870
data,1235862000000,2081;1205;13871
data,1235862000000,2081;11931;13872
data,1235862000000,2081;2686;13872
data,1235862000000,2081;9176;13872
data,1235862000000,2081;8079;13872
data,1235862000000,2081;11931;13873
data,1238536800000,2082;9685;13873
data,1238536800000,2082;4056;13873
data,1304704233637,2082;1688;13874
data,1277935200000,2082;3727;13874
data,1277935200000,2082;6647;13874
data,1280613600000,2082;11066;13874
data,1293836400000,2082;1543;13875
data,1293836400000,2082;6951;13875
data,1296514800000,2082;8361;13875
data,1298934000000,2082;6038;13875
data,1298934000000,2082;6020;13876
data,1298934000000,2082;3482;13876
data,1298934000000,2082;2794;13876
data,1298934000000,2082;7252;13876
data,1298934000000,2082;5408;13876
data,1298934000000,2082;6456;13877
data,1298934000000,2082;11835;13877
data,1298934000000,2082;1662;13877
data,1298934000000,2082;1020;13877
data,1298934000000,2082;117;13877
data,1298934000000,2082;8788;13877
data,1298934000000,2082;5801;13878
data,1298934000000,2082;9065;13878
data,1298934000000,2082;2960;13878
data,1298934000000,2082;4478;13878
data,1298934000000,2082;11429;13878
data,1298934000000,2082;6761;13878
data,1298934000000,2082;5408;13878
data,1298934000000,2082;575;13878
data,1298934000000,2082;6464;13878
data,1298934000000,2082;11693;13878
data,1298934000000,2082;8665;13878
data,1298934000000,2082;3233;13878
data,1298934000000,2082;322;13878
data,1298934000000,2082;253;13878
data,1298934000000,2082;5022;13879
data,1298934000000,2083;7863;13879
data,1298934000000,2083;1253;13880
data,1298934000000,2083;4852;13880
data,1298934000000,2083;516;13881
data,1298934000000,2084;2716;13882
data,1298934000000,2084;3017;13882
data,1298934000000,2084;6803;13882
data,1298934000000,2084;10177;13882
data,1298934000000,2084;179;13882
data,1298934000000,2084;1601;13882
data,1298934000000,2084;8567;13882
data,1298934000000,2084;5213;13882
data,1298934000000,2085;4218;13882
data,1298934000000,2085;11573;13882
data,1298934000000,2085;7865;13882
data,1298934000000,2085;8788;13882
data,1298934000000,2085;11201;13882
data,1298934000000,2085;9185;13882
data,1298934000000,2085;2413;13882
data,1298934000000,2085;4959;13883
data,1298934000000,2085;2485;13883
data,1298934000000,2085;12106;13883
data,1298934000000,2085;1286;13884
data,1298934000000,2085;802;13884
data,1298934000000,2085;740;13884
data,1298934000000,2085;2196;13884
data,1298934000000,2085;11061;13884
data,1298934000000,2085;4850;13884
data,1298934000000,2085;10049;13884
data,1298934000000,2085;7533;13884
data,1298934000000,2085;10856;13884
data,1298934000000,2085;11144;13884
data,1298934000000,2085;3026;13884
data,1298934000000,2085;10778;13884
data,1298934000000,2085;739;13884
data,1298934000000,2085;2086;13884
data,1298934000000,2085;8267;13884
data,1298934000000,2085;8435;13884
data,1304614924496,2085;6480;13884
data,1304614927442,2085;3659;13884
data,1217541600000,2085;7693;13884
data,1217541600000,2085;5801;13885
data,1217541600000,2085;322;13886
data,1217541600000,2085;2269;13886
data,1217541600000,2085;4069;13887
data,1217541600000,2085;6387;13887
data,1217541600000,2085;7576;13887
data,1217541600000,2085;0;13888
data,1217541600000,2085;3578;13888
data,1217541600000,2085;9090;13889
data,1217541600000,2085;4944;13889
data,1217541600000,2085;3030;13890
data,1217541600000,2085;2196;13891
data,1217541600000,2086;8375;13892
data,1217541600000,2086;1265;13892
data,1217541600000,2086;2927;13892
data,1217541600000,2086;5904;13892
data,1217541600000,2086;1421;13892
data,1217541600000,2086;8481;13892
data,1217541600000,2086;6456;13893
data,1217541600000,2087;5674;13893
data,1217541600000,2087;7677;13894
data,1217541600000,2087;10636;13894
data,1217541600000,2087;11927;13895
data,1217541600000,2087;7955;13895
data,1217541600000,2087;11541;13895
data,1217541600000,2087;11657;13896
data,1217541600000,2087;7664;13896
data,1217541600000,2087;3695;13897
data,1217541600000,2087;8416;13898
data,1217541600000,2087;3099;13898
data,1217541600000,2087;7865;13898
data,1217541600000,2087;2350;13898
data,1217541600000,2087;4434;13898
data,1217541600000,2087;4532;13899
data,1217541600000,2087;8009;13899
data,1217541600000,2087;7775;13900
data,1217541600000,2087;1744;13901
data,1217541600000,2087;5284;13901
data,1217541600000,2087;1055;13901
data,1217541600000,2087;8572;13901
data,1217541600000,2087;9190;13902
data,1217541600000,2087;316;13903
data,1217541600000,2087;4933;13904
data,1217541600000,2087;3055;13904
data,1217541600000,2087;11253;13904
data,1217541600000,2087;11902;13905
data,1217541600000,2087;7736;13905
data,1217541600000,2087;2350;13905
data,1217541600000,2087;4327;13906
data,1217541600000,2087;11465;13907
data,1217541600000,2087;5943;13907
data,1217541600000,2087;7343;13907
data,1217541600000,2087;9837;13908
data,1217541600000,2087;2266;13908
data,1222812000000,2087;5856;13908
data,1222812000000,2087;7084;13908
data,1222812000000,2087;6702;13908
data,1222812000000,2087;2362;13908
data,1222812000000,2087;7771;13908
data,1222812000000,2087;11902;13909
data,1222812000000,2087;11902;13910
data,1222812000000,2087;9324;13910
data,1222812000000,2087;7883;13911
data,1222812000000,2087;4852;13911
data,1257030000000,2087;10602;13911
data,1207000800000,2087;11965;13911
data,1207000800000,2087;8375;13911
data,1207000800000,2087;8993;13911
data,1207000800000,2087;516;13911
data,1207000800000,2087;6950;13911
data,1207000800000,2087;10401;13911
data,1207000800000,2087;1689;13911
data,1207000800000,2087;1933;13911
data,1207000800000,2087;5540;13911
data,1207000800000,2087;10827;13911
data,1209592800000,2087;7328;13911
data,1209592800000,2087;7231;13911
data,1209592800000,2087;3673;13911
data,1209592800000,2087;10935;13911
data,1212271200000,2087;3652;13911
data,1214863200000,2087;5717;13911
data,1214863200000,2087;10413;13911
data,1214863200000,2088;6242;13911
data,1217541600000,2088;2806;13911
data,1217541600000,2088;3155;13911
data,1217541600000,2088;8363;13911
data,1217541600000,2088;7256;13911
data,1217541600000,2088;2350;13911
data,1217541600000,2088;1369;13911
data,1217541600000,2088;4731;13911
data,1217541600000,2088;2785;13911
data,1217541600000,2088;1256;13911
data,1217541600000,2088;2706;13911
data,1217541600000,2088;3621;13911
data,1217541600000,2089;2686;13911
data,1217541600000,2089;6456;13911
data,1217541600000,2089;11323;13911
data,1217541600000,2089;11642;13911
data,1217541600000,2089;7155;13911
data,1217541600000,2089;8091;13911
data,1217541600000,2089;5409;13911
data,1217541600000,2089;18;13911
data,1217541600000,2089;6431;13911
data,1217541600000,2089;11833;13911
data,1217541600000,2089;11253;13911
data,1217541600000,2089;11838;13911
data,1217541600000,2089;1543;13911
data,1217541600000,2089;10574;13911
data,1217541600000,2089;3155;13911
data,1217541600000,2089;11249;13911
data,1217541600000,2089;7812;13911
data,1217541600000,2089;7865;13911
data,1217541600000,2089;6456;13911
data,1220220000000,2089;3424;13911
data,1220220000000,2089;8510;13911
data,1220220000000,2089;7343;13911
data,1220220000000,2089;472;13911
data,1220220000000,2089;9966;13911
data,1220220000000,2089;6724;13911
data,1220220000000,2089;8416;13911
data,1220220000000,2089;3726;13911
data,1220220000000,2089;4856;13911
data,1220220000000,2089;9702;13911
data,1220220000000,2089;7735;13911
data,1220220000000,2089;8640;13911
data,1220220000000,2089;4161;13911
data,1220220000000,2089;1281;13911
data,1220220000000,2089;11462;13911
data,1220220000000,2089;12057;13911
data,1220220000000,2089;2483;13911
data,1220220000000,2089;9465;13911
data,1220220000000,2089;4959;13911
data,1220220000000,2089;5716;13911
data,1220220000000,2089;2111;13911
data,1220220000000,2089;4933;13911
data,1222812000000,2089;7725;13911
data,1225494000000,2089;11308;13911
data,1228086000000,2089;10148;13911
data,1228086000000,2089;2196;13911
data,1228086000000,2089;8448;13911
data,1228086000000,2089;10305;13911
data,1228086000000,2089;10952;13911
data,1228086000000,2089;12393;13911
data,1228086000000,2089;10295;13911
data,1230764400000,2089;6565;13911
data,1230764400000,2089;8151;13911
data,1230764400000,2089;11062;13911
data,1230764400000,2089;9837;13911
data,1230764400000,2089;5022;13911
data,1235862000000,2089;7726;13911
data,1235862000000,2089;5740;13911
data,1235862000000,2089;2840;13911
data,1235862000000,2089;3442;13911
data,1241128800000,2089;8746;13911
data,1241128800000,2089;6431;13911
data,1246399200000,2089;6795;13911
data,1246399200000,2089;6229;13911
data,1254348000000,2089;5224;13911
data,1254348000000,2089;5859;13911
data,1254348000000,2089;5875;13911
data,1254348000000,2089;11361;13911
data,1254348000000,2089;4326;13911
data,1254348000000,2089;3127;13911
data,1254348000000,2089;9370;13911
data,1254348000000,2089;2785;13911
data,1257030000000,2089;2534;13911
data,1257030000000,2089;7533;13911
data,1257030000000,2089;253;13911
data,1257030000000,2089;6198;13911
data,1257030000000,2089;168;13911
data,1257030000000,2089;10699;13911
data,1257030000000,2089;5362;13911
data,1257030000000,2089;3860;13911
data,1257030000000,2089;89;13911
data,1257030000000,2089;2519;13911
data,1257030000000,2089;3493;13911
data,1257030000000,2089;8683;13911
data,1257030000000,2089;3416;13911
data,1257030000000,2089;5409;13911
data,1257030000000,2089;1349;13911
data,1259622000000,2089;10246;13911
data,1259622000000,2089;9950;13911
data,1259622000000,2089;5478;13911
data,1259622000000,2089;6335;13911
data,1259622000000,2089;10239;13911
data,1259622000000,2089;12345;13911
data,1264978800000,2089;1499;13911
data,1264978800000,2089;8192;13911
data,1264978800000,2089;9300;13911
data,1264978800000,2089;3262;13911
data,1264978800000,2089;948;13911
data,1264978800000,2089;76;13911
data,1264978800000,2090;5856;13911
data,1264978800000,2090;8416;13911
data,1267398000000,2090;3148;13911
data,1267398000000,2090;11657;13911
data,1267398000000,2090;7791;13911
data,1267398000000,2091;9260;13911
data,1146434400000,2091;5207;13911
data,1146434400000,2091;3118;13911
data,1146434400000,2091;12392;13911
data,1146434400000,2091;8009;13911
data,1151704800000,2091;11992;13911
data,1151704800000,2091;6028;13911
data,1151704800000,2091;11813;13911
data,1151704800000,2091;11931;13911
data,1151704800000,2091;11411;13912
data,1151704800000,2091;3566;13912
data,1151704800000,2091;4428;13912
data,1154383200000,2091;366;13912
data,1157061600000,2091;8931;13913
data,1157061600000,2091;9317;13913
data,1157061600000,2091;1543;13913
data,1157061600000,2091;7252;13913
data,1157061600000,2091;3140;13913
data,1157061600000,2091;4763;13913
data,1157061600000,2091;8637;13913
data,1157061600000,2091;6504;13914
data,1157061600000,2091;7673;13914
data,1157061600000,2091;1291;13914
data,1157061600000,2091;6920;13914
data,1157061600000,2091;3868;13914
data,1157061600000,2091;7140;13914
data,1157061600000,2091;3190;13914
data,1157061600000,2091;7687;13914
data,1157061600000,2091;7062;13914
data,1157061600000,2091;7231;13914
data,1157061600000,2091;9888;13914
data,1157061600000,2091;7321;13914
data,1159653600000,2091;8110;13914
data,1159653600000,2091;5409;13914
data,1159653600000,2091;5022;13914
data,1159653600000,2091;9048;13914
data,1162335600000,2091;5490;13914
data,1164927600000,2091;10460;13914
data,1167606000000,2091;6625;13914
data,1172703600000,2091;4537;13914
data,1175378400000,2091;316;13914
data,1177970400000,2091;8952;13914
data,1177970400000,2091;4710;13914
data,1177970400000,2091;9370;13914
data,1177970400000,2091;3292;13914
data,1177970400000,2091;10287;13914
data,1177970400000,2091;2457;13914
data,1180648800000,2091;5922;13914
data,1183240800000,2091;3696;13914
data,1188597600000,2091;9243;13914
data,1191189600000,2091;11492;13914
data,1191189600000,2091;757;13914
data,1193871600000,2091;336;13914
data,1193871600000,2091;7093;13914
data,1193871600000,2091;4419;13914
data,1196463600000,2092;4890;13914
data,1199142000000,2092;2922;13914
data,1199142000000,2092;2519;13914
data,1201820400000,2092;471;13914
data,1207000800000,2092;802;13915
data,1217541600000,2092;4915;13915
data,1217541600000,2092;4425;13915
data,1217541600000,2092;5155;13915
data,1217541600000,2092;786;13915
data,1225494000000,2092;8816;13916
data,1233442800000,2092;6950;13917
data,1235862000000,2092;5153;13917
data,1235862000000,2092;4360;13917
data,1243807200000,2092;9015;13917
data,1254348000000,2092;1790;13917
data,1257030000000,2092;6803;13917
data,1220220000000,2092;6023;13917
data,1220220000000,2092;53;13917
data,1220220000000,2092;3696;13917
data,1220220000000,2092;12422;13917
data,1220220000000,2092;5930;13917
data,1220220000000,2092;18;13917
data,1220220000000,2092;4745;13917
data,1220220000000,2092;2991;13917
data,1220220000000,2092;5943;13918
data,1220220000000,2092;3118;13918
data,1220220000000,2092;8665;13918
data,1220220000000,2092;10227;13918
data,1220220000000,2092;479;13918
data,1220220000000,2092;4959;13918
data,1220220000000,2092;11906;13918
data,1220220000000,2092;3004;13918
data,1220220000000,2092;5642;13918
data,1220220000000,2092;1348;13918
data,1220220000000,2092;1543;13918
data,1220220000000,2092;2555;13918
data,1220220000000,2092;2716;13918
data,1220220000000,2092;6679;13918
data,1220220000000,2092;4763;13918
data,1220220000000,2092;444;13918
data,1220220000000,2092;7231;13918
data,1220220000000,2092;1790;13918
data,1220220000000,2092;3696;13918
data,1220220000000,2092;9654;13918
data,1220220000000,2092;8843;13918
data,1220220000000,2092;7766;13918
data,1220220000000,2092;11831;13918
data,1220220000000,2092;12286;13918
data,1220220000000,2092;3118;13918
data,1220220000000,2092;11260;13918
data,1220220000000,2092;7093;13918
data,1222812000000,2092;11260;13918
data,1222812000000,2092;7037;13918
data,1222812000000,2092;728;13918
data,1222812000000,2092;322;13918
data,1222812000000,2092;10376;13918
data,1222812000000,2092;3882;13918
data,1222812000000,2092;11145;13918
data,1222812000000,2092;7781;13918
data,1222812000000,2092;1168;13918
data,1222812000000,2092;60;13918
data,1222812000000,2092;9065;13918
data,1222812000000,2092;11109;13918
data,1222812000000,2092;3151;13918
data,1222812000000,2092;2704;13918
data,1222812000000,2092;852;13918
data,1222812000000,2092;725;13918
data,1222812000000,2092;5294;13918
data,1222812000000,2092;5153;13918
data,1222812000000,2092;2485;13919
data,1222812000000,2092;8816;13919
data,1222812000000,2092;3336;13919
data,1222812000000,2092;7183;13919
data,1222812000000,2092;11941;13920
data,1222812000000,2092;9141;13920
data,1222812000000,2092;8271;13920
data,1222812000000,2092;8211;13921
data,1222812000000,2092;256;13921
data,1222812000000,2092;7888;13921
data,1222812000000,2092;691;13921
data,1222812000000,2092;1062;13921
data,1222812000000,2092;5478;13921
data,1222812000000,2092;2457;13922
data,1222812000000,2092;10410;13922
data,1222812000000,2092;7781;13922
data,1222812000000,2092;1564;13922
data,1222812000000,2092;2181;13922
data,1222812000000,2092;2924;13922
data,1222812000000,2092;1789;13922
data,1222812000000,2092;7430;13922
data,1222812000000,2092;5947;13922
data,1222812000000,2092;9919;13923
data,1222812000000,2092;11941;13924
data,1222812000000,2092;7160;13924
data,1222812000000,2092;12085;13924
data,1222812000000,2092;725;13924
data,1222812000000,2092;8418;13924
data,1222812000000,2092;5674;13925
data,1222812000000,2092;5947;13925
data,1222812000000,2092;10561;13925
data,1222812000000,2092;11545;13925
data,1222812000000,2092;5459;13925
data,1222812000000,2092;4055;13926
data,1222812000000,2092;575;13926
data,1222812000000,2093;11638;13926
data,1222812000000,2093;1265;13926
data,1222812000000,2093;3764;13927
data,1222812000000,2093;2763;13927
data,1222812000000,2093;7687;13927
data,1222812000000,2093;7472;13927
data,1222812000000,2093;7159;13927
data,1222812000000,2093;468;13927
data,1222812000000,2093;11290;13927
data,1222812000000,2093;6962;13927
data,1222812000000,2093;4875;13927
data,1222812000000,2093;1878;13927
data,1222812000000,2093;573;13927
data,1222812000000,2093;5294;13927
data,1222812000000,2094;4094;13928
data,1222812000000,2094;4161;13929
data,1222812000000,2094;6920;13929
data,1222812000000,2094;12433;13930
data,1222812000000,2094;11813;13931
data,1222812000000,2094;10518;13931
data,1222812000000,2094;2990;13931
