New Run at  07/24/2017 14:49:10
, Time, RandomReward; UniformAdTSReward; 
data,1207000800000,1346;2503;8703
data,1209592800000,1346;10979;8703
data,1209592800000,1346;8368;8703
data,1209592800000,1346;11605;8704
data,1209592800000,1346;10450;8705
data,1212271200000,1347;1058;8706
data,1220220000000,1347;6137;8706
data,1220220000000,1347;4372;8706
data,1220220000000,1347;5278;8706
data,1222812000000,1347;5210;8706
data,1222812000000,1347;9217;8706
data,1222812000000,1347;778;8707
data,1222812000000,1347;1516;8707
data,1222812000000,1347;6552;8707
data,1222812000000,1348;4190;8707
data,1222812000000,1348;1423;8707
data,1222812000000,1348;2889;8707
data,1222812000000,1348;4458;8707
data,1222812000000,1348;12481;8708
data,1222812000000,1348;6714;8708
data,1222812000000,1348;4336;8709
data,1222812000000,1348;3377;8709
data,1222812000000,1348;4362;8709
data,1222812000000,1349;11632;8710
data,1222812000000,1349;268;8710
data,1222812000000,1349;11;8710
data,1222812000000,1349;4100;8710
data,1222812000000,1349;6887;8711
data,1222812000000,1349;8462;8711
data,1225494000000,1349;1285;8712
data,1225494000000,1349;4886;8713
data,1225494000000,1349;8093;8714
data,1225494000000,1349;244;8714
data,1225494000000,1349;7231;8715
data,1225494000000,1349;9176;8716
data,1225494000000,1349;5251;8717
data,1225494000000,1349;3512;8718
data,1225494000000,1349;2218;8718
data,1225494000000,1349;1265;8719
data,1225494000000,1349;2844;8720
data,1225494000000,1349;552;8721
data,1225494000000,1349;1058;8722
data,1225494000000,1349;4653;8722
data,1225494000000,1349;2675;8722
data,1225494000000,1349;9012;8723
data,1225494000000,1349;2136;8724
data,1225494000000,1349;3578;8725
data,1225494000000,1349;9763;8726
data,1225494000000,1349;18;8727
data,1225494000000,1349;11657;8727
data,1225494000000,1349;8781;8728
data,1225494000000,1349;1083;8729
data,1225494000000,1349;941;8730
data,1225494000000,1349;4837;8730
data,1228086000000,1349;1530;8730
data,1230764400000,1349;3442;8730
data,1230764400000,1349;3233;8731
data,1230764400000,1349;8027;8732
data,1230764400000,1349;10401;8733
data,1233442800000,1349;3933;8733
data,1241128800000,1349;6353;8733
data,1241128800000,1349;7586;8733
data,1243807200000,1349;11260;8733
data,1243807200000,1349;12076;8733
data,1243807200000,1349;7230;8734
data,1243807200000,1349;7439;8735
data,1243807200000,1349;8689;8736
data,1243807200000,1349;1285;8737
data,1243807200000,1349;12374;8738
data,1270072800000,1349;9172;8739
data,1275343200000,1349;4597;8740
data,1180648800000,1349;8550;8740
data,1180648800000,1349;0;8740
data,1180648800000,1349;10975;8740
data,1180648800000,1349;2220;8740
data,1180648800000,1349;268;8740
data,1180648800000,1349;4794;8740
data,1180648800000,1349;8611;8740
data,1180648800000,1350;9763;8740
data,1180648800000,1350;4597;8740
data,1180648800000,1350;4045;8740
data,1180648800000,1350;3696;8740
data,1180648800000,1350;2237;8740
data,1180648800000,1350;9471;8740
data,1180648800000,1350;1315;8740
data,1180648800000,1350;9782;8740
data,1180648800000,1350;8933;8740
data,1180648800000,1350;3933;8740
data,1180648800000,1350;4069;8740
data,1180648800000,1350;5278;8740
data,1180648800000,1350;1212;8740
data,1180648800000,1350;4553;8740
data,1180648800000,1350;353;8740
data,1180648800000,1350;9136;8740
data,1180648800000,1350;2794;8740
data,1180648800000,1350;9012;8740
data,1180648800000,1350;8440;8741
data,1180648800000,1350;10457;8741
data,1183240800000,1350;6652;8741
data,1183240800000,1350;1597;8741
data,1183240800000,1350;12362;8741
data,1183240800000,1350;6588;8741
data,1183240800000,1350;4336;8741
data,1183240800000,1350;6722;8741
data,1183240800000,1350;1564;8741
data,1183240800000,1350;2707;8741
data,1183240800000,1350;11765;8741
data,1183240800000,1350;3302;8741
data,1183240800000,1350;1482;8741
data,1185919200000,1350;951;8741
data,1185919200000,1350;12219;8741
data,1185919200000,1350;941;8741
data,1185919200000,1350;615;8741
data,1185919200000,1350;1370;8741
data,1185919200000,1350;7088;8741
data,1185919200000,1350;4416;8741
data,1185919200000,1350;11249;8741
data,1185919200000,1351;6996;8741
data,1188597600000,1351;9471;8741
data,1188597600000,1351;12507;8741
data,1188597600000,1351;10308;8741
data,1196463600000,1351;11859;8741
data,1196463600000,1351;7452;8741
data,1230764400000,1351;5251;8741
data,1230764400000,1351;11645;8741
data,1243807200000,1351;3424;8741
data,1243807200000,1351;5856;8741
data,1243807200000,1351;7286;8741
data,1243807200000,1351;6625;8741
data,1243807200000,1351;7211;8742
data,1243807200000,1351;12363;8742
data,1243807200000,1351;4023;8742
data,1243807200000,1351;1688;8742
data,1243807200000,1351;5315;8742
data,1243807200000,1351;8461;8742
data,1243807200000,1351;11110;8742
data,1243807200000,1351;3755;8742
data,1243807200000,1351;1634;8742
data,1243807200000,1351;4823;8742
data,1243807200000,1351;12256;8742
data,1243807200000,1351;2057;8742
data,1243807200000,1351;7541;8742
data,1243807200000,1351;7570;8742
data,1243807200000,1351;11851;8742
data,1243807200000,1351;4066;8742
data,1243807200000,1351;5729;8742
data,1243807200000,1351;7833;8743
data,1243807200000,1351;384;8743
data,1243807200000,1351;12210;8743
data,1243807200000,1351;9465;8744
data,1243807200000,1351;731;8745
data,1243807200000,1351;6887;8745
data,1243807200000,1351;458;8745
data,1243807200000,1351;1621;8745
data,1243807200000,1351;3233;8745
data,1243807200000,1351;2789;8745
data,1243807200000,1351;9012;8745
data,1243807200000,1351;8623;8745
data,1243807200000,1351;5251;8745
data,1243807200000,1351;7523;8745
data,1243807200000,1351;3278;8745
data,1243807200000,1351;3155;8745
data,1243807200000,1351;4362;8745
data,1243807200000,1351;4419;8746
data,1243807200000,1351;3000;8746
data,1243807200000,1351;6449;8746
data,1243807200000,1351;10399;8746
data,1243807200000,1351;6929;8746
data,1243807200000,1351;969;8746
data,1243807200000,1352;11657;8746
data,1243807200000,1352;10846;8746
data,1243807200000,1352;2645;8747
data,1243807200000,1352;11156;8747
data,1243807200000,1352;149;8747
data,1243807200000,1352;10049;8747
data,1243807200000,1353;9763;8747
data,1243807200000,1353;1731;8747
data,1243807200000,1353;8461;8747
data,1243807200000,1353;6232;8747
data,1243807200000,1353;3217;8747
data,1243807200000,1353;751;8747
data,1243807200000,1353;1891;8747
data,1243807200000,1353;4574;8747
data,1243807200000,1353;11851;8747
data,1243807200000,1353;6233;8747
data,1243807200000,1354;10670;8747
data,1243807200000,1354;2770;8747
data,1243807200000,1354;1467;8748
data,1243807200000,1354;294;8749
data,1243807200000,1354;1242;8749
data,1243807200000,1355;10963;8749
data,1243807200000,1355;8896;8749
data,1243807200000,1355;879;8749
data,1243807200000,1355;3664;8749
data,1243807200000,1355;9485;8749
data,1243807200000,1355;4715;8749
data,1243807200000,1355;10963;8749
data,1243807200000,1355;9735;8749
data,1243807200000,1355;6950;8750
data,1243807200000,1355;7865;8750
data,1243807200000,1355;8126;8750
data,1243807200000,1355;7515;8750
data,1243807200000,1355;3255;8750
data,1243807200000,1355;10776;8750
data,1243807200000,1355;7052;8750
data,1243807200000,1355;4992;8750
data,1243807200000,1355;11411;8750
data,1243807200000,1355;6459;8750
data,1243807200000,1355;9280;8750
data,1243807200000,1355;8418;8750
data,1243807200000,1355;7865;8750
data,1243807200000,1355;943;8750
data,1243807200000,1355;10519;8750
data,1275343200000,1355;873;8750
data,1275343200000,1355;12149;8750
data,1283292000000,1356;10034;8750
data,1283292000000,1356;11147;8750
data,1283292000000,1356;3823;8751
data,1283292000000,1356;11262;8751
data,1283292000000,1356;2789;8751
data,1283292000000,1356;10152;8751
data,1283292000000,1356;2667;8751
data,1283292000000,1356;6702;8751
data,1283292000000,1356;729;8751
data,1283292000000,1356;4099;8751
data,1283292000000,1356;3266;8751
data,1283292000000,1357;9637;8752
data,1283292000000,1357;9;8752
data,1283292000000,1357;10397;8752
data,1283292000000,1357;4713;8752
data,1283292000000,1357;5576;8752
data,1283292000000,1357;6996;8753
data,1283292000000,1357;4732;8753
data,1283292000000,1357;8933;8753
data,1283292000000,1357;2714;8753
data,1285884000000,1357;8325;8753
data,1285884000000,1357;10561;8753
data,1285884000000,1357;3636;8753
data,1285884000000,1358;6618;8753
data,1285884000000,1358;11726;8753
data,1285884000000,1358;12003;8753
data,1285884000000,1358;8654;8753
data,1285884000000,1358;5476;8753
data,1285884000000,1358;222;8754
data,1285884000000,1358;10903;8754
data,1285884000000,1358;7393;8754
data,1288566000000,1358;11965;8754
data,1288566000000,1358;7506;8754
data,1288566000000,1358;985;8754
data,1288566000000,1358;8577;8754
data,1288566000000,1358;10764;8754
data,1288566000000,1358;4979;8754
data,1288566000000,1358;12292;8754
data,1288566000000,1358;1208;8754
data,1288566000000,1358;71;8754
data,1288566000000,1358;9850;8754
data,1288566000000,1358;2522;8754
data,1288566000000,1358;1629;8754
data,1288566000000,1358;1317;8754
data,1288566000000,1358;4906;8754
data,1288566000000,1358;6191;8754
data,1288566000000,1358;2087;8754
data,1288566000000,1358;9198;8754
data,1288566000000,1358;10703;8754
data,1291158000000,1358;5329;8754
data,1291158000000,1358;3017;8754
data,1291158000000,1358;9974;8754
data,1291158000000,1358;7849;8754
data,1291158000000,1358;11000;8754
data,1291158000000,1358;683;8754
data,1291158000000,1358;11690;8754
data,1291158000000,1358;721;8754
data,1291158000000,1358;4709;8754
data,1291158000000,1358;4886;8754
data,1291158000000,1358;9682;8754
data,1291158000000,1358;11907;8754
data,1291158000000,1358;572;8754
data,1291158000000,1358;6432;8754
data,1291158000000,1358;1309;8754
data,1291158000000,1358;4956;8754
data,1291158000000,1358;2;8754
data,1291158000000,1358;8431;8754
data,1291158000000,1358;10758;8754
data,1291158000000,1358;4723;8754
data,1291158000000,1358;8024;8754
data,1291158000000,1358;416;8754
data,1291158000000,1358;8279;8754
data,1291158000000,1358;9394;8754
data,1291158000000,1358;645;8754
data,1291158000000,1358;2732;8754
data,1291158000000,1358;4882;8754
data,1291158000000,1358;1985;8754
data,1291158000000,1358;4971;8754
data,1293836400000,1358;1462;8754
data,1293836400000,1358;11263;8755
data,1293836400000,1358;3597;8756
data,1293836400000,1358;6923;8756
data,1293836400000,1358;3278;8756
data,1293836400000,1358;1104;8757
data,1293836400000,1358;9615;8757
data,1293836400000,1358;6498;8757
data,1293836400000,1358;9451;8758
data,1293836400000,1358;786;8758
data,1293836400000,1358;516;8758
data,1293836400000,1358;10595;8758
data,1293836400000,1358;6005;8759
data,1293836400000,1358;4478;8759
data,1293836400000,1358;967;8760
data,1293836400000,1358;7225;8760
data,1293836400000,1358;12270;8760
data,1293836400000,1358;8371;8760
data,1293836400000,1358;10846;8761
data,1293836400000,1358;7696;8761
data,1293836400000,1358;11008;8761
data,1293836400000,1358;3312;8762
data,1293836400000,1358;867;8762
data,1293836400000,1358;8063;8762
data,1293836400000,1358;5895;8762
data,1293836400000,1358;1572;8762
data,1293836400000,1358;11546;8762
data,1293836400000,1358;10457;8762
data,1293836400000,1358;2251;8762
data,1293836400000,1358;8978;8762
data,1293836400000,1358;11881;8762
data,1293836400000,1358;3243;8763
data,1296514800000,1358;5071;8764
data,1296514800000,1358;4264;8764
data,1296514800000,1358;3265;8764
data,1296514800000,1358;4865;8764
data,1296514800000,1358;6533;8764
data,1296514800000,1358;9320;8764
data,1296514800000,1358;802;8765
data,1296514800000,1358;4331;8765
data,1298934000000,1358;8623;8765
data,1298934000000,1358;7991;8765
data,1298934000000,1358;10007;8766
data,1298934000000,1358;9086;8766
data,1298934000000,1358;2360;8766
data,1298934000000,1358;5525;8766
data,1298934000000,1358;2031;8766
data,1298934000000,1358;5838;8766
data,1298934000000,1358;10481;8766
data,1298934000000,1358;6790;8766
data,1298934000000,1358;5106;8766
data,1304608249814,1358;274;8766
data,1304608250280,1358;2987;8766
data,1304608250881,1358;226;8766
data,1304608250114,1358;4707;8767
data,1304608250946,1358;421;8767
data,1304608250130,1358;9175;8768
data,1304608250896,1358;6791;8768
data,1304608252311,1358;10583;8768
data,1304608252028,1358;9988;8768
data,1304608252978,1358;4334;8768
data,1304608252045,1358;7362;8768
data,1304608252095,1358;3849;8769
data,1304608254884,1359;989;8769
data,1304608255750,1359;868;8769
data,1304608255217,1359;5525;8769
data,1304608255666,1359;11739;8769
data,1304608255550,1359;5904;8769
data,1304608255533,1359;9798;8769
data,1304608255084,1359;9133;8770
data,1304608255400,1359;4527;8770
data,1304608255958,1359;2804;8770
data,1304608255781,1359;6582;8770
data,1304608255600,1359;6808;8770
data,1304608255924,1359;10236;8770
data,1304608259002,1360;7197;8771
data,1304608260853,1360;8317;8771
data,1304608261660,1360;8566;8771
data,1304608261677,1360;11187;8771
data,1304608261643,1360;3135;8771
data,1304608261610,1360;1385;8771
data,1304608261562,1360;1687;8771
data,1304608262418,1360;6104;8771
data,1304608262384,1360;9716;8771
data,1304608262334,1360;8375;8771
data,1304608262401,1360;11798;8771
data,1304608262368,1360;10434;8771
data,1304608262301,1360;4109;8771
data,1304608263700,1360;5171;8771
data,1304608263100,1360;4707;8772
data,1304608264216,1360;626;8772
data,1304608264991,1360;9474;8772
data,1304608265882,1360;8413;8772
data,1304608265948,1360;7237;8772
data,1304608266065,1360;7197;8773
data,1304608266098,1360;9133;8774
data,1304608266731,1360;11115;8774
data,1304608266148,1360;801;8775
data,1304608266131,1360;12331;8775
data,1304608267222,1360;2567;8775
data,1304608269628,1360;9133;8776
data,1304608269678,1360;10903;8776
data,1304608269028,1360;26;8776
data,1304608270710,1360;2929;8776
data,1304608271126,1360;8099;8776
data,1304608271742,1360;6659;8776
data,1304608272349,1360;9331;8777
data,1304608274414,1361;7877;8777
data,1304608274264,1361;2122;8777
data,1304608274497,1361;9978;8778
data,1304608277611,1361;4707;8779
data,1304608277048,1361;11;8780
data,1304608277228,1361;9133;8781
data,1304608277344,1361;7243;8781
data,1304608278951,1361;2664;8781
data,1304608278792,1361;11;8782
data,1304608279151,1361;9418;8782
data,1304608279018,1361;9978;8783
data,1304608280957,1361;4004;8783
data,1304608281797,1361;7725;8783
data,1304608281172,1361;4867;8783
data,1304608282497,1361;352;8783
data,1304608284528,1361;2716;8783
data,1304608287875,1361;9133;8784
data,1304608287908,1361;4116;8785
data,1304608287859,1361;335;8786
data,1304608288459,1361;25;8786
data,1304608288425,1361;10034;8786
data,1304608289158,1362;7399;8786
data,1304608290200,1362;5522;8787
data,1304608290729,1362;7197;8788
data,1304608290305,1362;2333;8789
data,1304608291396,1362;1317;8789
data,1304608292616,1362;396;8790
data,1222812000000,1362;8758;8790
data,1222812000000,1362;5573;8791
data,1222812000000,1362;2049;8791
data,1222812000000,1362;2057;8791
data,1222812000000,1362;12144;8791
data,1222812000000,1362;8567;8791
data,1222812000000,1362;5573;8792
data,1222812000000,1362;1055;8793
data,1222812000000,1362;12184;8793
data,1251756000000,1362;9228;8793
data,1251756000000,1362;12471;8793
data,1251756000000,1362;6044;8793
data,1251756000000,1362;7784;8793
data,1251756000000,1362;2057;8793
data,1251756000000,1362;993;8793
data,1251756000000,1362;1357;8793
data,1251756000000,1362;12097;8793
data,1251756000000,1362;5665;8793
data,1259622000000,1362;6695;8793
data,1259622000000,1362;4948;8793
data,1259622000000,1362;2355;8793
data,1259622000000,1362;7912;8793
data,1259622000000,1362;10266;8793
data,1259622000000,1362;3885;8793
data,1259622000000,1362;468;8793
data,1259622000000,1362;3741;8793
data,1259622000000,1362;7806;8794
data,1259622000000,1362;4495;8794
data,1259622000000,1362;755;8794
data,1259622000000,1362;572;8794
data,1259622000000,1362;10591;8794
data,1259622000000,1363;11539;8794
data,1259622000000,1363;4670;8794
data,1259622000000,1363;10419;8794
data,1259622000000,1363;1840;8794
data,1259622000000,1363;6561;8794
data,1259622000000,1363;3086;8795
data,1259622000000,1363;1898;8795
data,1259622000000,1363;10778;8795
data,1259622000000,1363;9828;8795
data,1259622000000,1364;10483;8795
data,1259622000000,1364;5918;8795
data,1259622000000,1364;4867;8795
data,1259622000000,1364;7934;8795
data,1259622000000,1364;11714;8795
data,1259622000000,1364;10623;8795
data,1259622000000,1364;7719;8795
data,1259622000000,1364;5374;8795
data,1259622000000,1364;12068;8795
data,1259622000000,1364;5794;8796
data,1259622000000,1364;1481;8796
data,1259622000000,1364;8989;8797
data,1262300400000,1364;11904;8798
data,1262300400000,1364;6943;8799
data,1262300400000,1364;5656;8800
data,1262300400000,1364;3466;8800
data,1262300400000,1364;9216;8800
data,1262300400000,1364;9605;8800
data,1264978800000,1364;11290;8800
data,1264978800000,1364;3034;8800
data,1264978800000,1364;89;8800
data,1264978800000,1364;6356;8800
data,1264978800000,1364;9006;8800
data,1264978800000,1364;11459;8800
data,1264978800000,1364;5833;8800
data,1264978800000,1364;11607;8800
data,1264978800000,1364;1648;8800
data,1264978800000,1364;8115;8800
data,1267398000000,1364;421;8800
data,1267398000000,1364;7217;8801
data,1267398000000,1364;5673;8801
data,1267398000000,1364;11462;8801
data,1267398000000,1365;7164;8801
data,1267398000000,1365;8138;8802
data,1267398000000,1365;3151;8803
data,1267398000000,1365;6620;8803
data,1267398000000,1365;64;8803
data,1267398000000,1365;1597;8804
data,1267398000000,1365;10271;8804
data,1267398000000,1365;3951;8804
data,1267398000000,1365;12340;8805
data,1267398000000,1365;8409;8805
data,1267398000000,1365;10888;8805
data,1267398000000,1365;685;8805
data,1267398000000,1365;3664;8805
data,1267398000000,1365;10271;8805
data,1267398000000,1365;4238;8805
data,1267398000000,1365;959;8805
data,1267398000000,1365;3248;8805
data,1267398000000,1365;993;8805
data,1267398000000,1365;5647;8805
data,1267398000000,1365;4593;8805
data,1267398000000,1365;5818;8806
data,1267398000000,1365;2197;8806
data,1267398000000,1365;802;8806
data,1267398000000,1365;2077;8806
data,1267398000000,1365;4339;8807
data,1267398000000,1365;6987;8807
data,1267398000000,1365;2400;8807
data,1267398000000,1365;9654;8807
data,1267398000000,1365;7993;8807
data,1267398000000,1365;3888;8807
data,1267398000000,1365;6791;8807
data,1267398000000,1365;211;8807
data,1267398000000,1365;10358;8807
data,1267398000000,1365;1836;8808
data,1267398000000,1365;3146;8808
data,1267398000000,1365;6548;8809
data,1267398000000,1365;11714;8809
data,1267398000000,1365;7439;8809
data,1267398000000,1365;8451;8809
data,1267398000000,1365;5258;8809
data,1267398000000,1365;799;8810
data,1267398000000,1365;1572;8810
data,1267398000000,1365;3298;8811
data,1267398000000,1365;2834;8811
data,1267398000000,1366;12102;8812
data,1267398000000,1366;4915;8812
data,1267398000000,1366;2167;8813
data,1267398000000,1366;5301;8814
data,1267398000000,1367;9361;8814
data,1267398000000,1367;4028;8814
data,1267398000000,1367;1001;8814
data,1267398000000,1368;9093;8814
data,1267398000000,1368;3133;8814
data,1267398000000,1368;3742;8815
data,1267398000000,1368;8473;8815
data,1267398000000,1368;2866;8815
data,1267398000000,1368;10846;8815
data,1267398000000,1368;7784;8815
data,1267398000000,1368;6359;8815
data,1267398000000,1368;4624;8815
data,1267398000000,1368;8816;8815
data,1267398000000,1368;3026;8815
data,1267398000000,1368;5071;8816
data,1267398000000,1368;7935;8817
data,1267398000000,1368;410;8817
data,1267398000000,1368;9808;8817
data,1267398000000,1368;175;8817
data,1267398000000,1368;2740;8817
data,1267398000000,1368;1219;8817
data,1267398000000,1368;967;8817
data,1267398000000,1368;2360;8817
data,1267398000000,1368;5054;8818
data,1267398000000,1368;972;8818
data,1267398000000,1368;9654;8818
data,1267398000000,1368;5588;8819
data,1267398000000,1368;3000;8820
data,1267398000000,1368;6351;8820
data,1267398000000,1368;3593;8820
data,1267398000000,1368;8461;8820
data,1267398000000,1368;7754;8820
data,1267398000000,1368;3026;8820
data,1267398000000,1368;392;8820
data,1267398000000,1368;1042;8820
data,1267398000000,1368;3949;8820
data,1267398000000,1368;8333;8820
data,1267398000000,1368;1253;8821
data,1267398000000,1368;5145;8821
data,1267398000000,1369;3885;8821
data,1267398000000,1369;8863;8821
data,1267398000000,1369;5385;8821
data,1267398000000,1369;10259;8821
data,1267398000000,1369;10846;8821
data,1267398000000,1369;2834;8821
data,1267398000000,1369;2153;8821
data,1267398000000,1369;528;8821
data,1267398000000,1369;2423;8821
data,1267398000000,1370;10689;8821
data,1267398000000,1370;9253;8821
data,1267398000000,1370;1891;8822
data,1267398000000,1371;4624;8822
data,1267398000000,1371;2730;8822
data,1267398000000,1371;4788;8822
data,1267398000000,1371;1236;8823
data,1267398000000,1371;149;8823
data,1267398000000,1371;869;8823
data,1267398000000,1371;4116;8823
data,1267398000000,1371;5568;8823
data,1267398000000,1371;1586;8823
data,1267398000000,1371;2975;8823
data,1267398000000,1371;7083;8823
data,1267398000000,1371;7900;8823
data,1267398000000,1371;1476;8823
data,1267398000000,1371;6447;8823
data,1267398000000,1371;7515;8823
data,1267398000000,1371;5536;8824
data,1267398000000,1371;6943;8825
data,1267398000000,1371;2992;8825
data,1267398000000,1371;1506;8826
data,1267398000000,1372;97;8826
data,1267398000000,1372;3026;8826
data,1267398000000,1372;2057;8826
data,1267398000000,1372;3725;8827
data,1267398000000,1372;1942;8827
data,1267398000000,1372;8333;8827
data,1267398000000,1372;10018;8827
data,1267398000000,1372;11952;8827
data,1267398000000,1372;8648;8827
data,1267398000000,1372;7806;8828
data,1267398000000,1372;7081;8828
data,1267398000000,1372;4116;8828
data,1267398000000,1372;11847;8828
data,1267398000000,1372;5535;8828
data,1267398000000,1372;7320;8828
data,1267398000000,1372;4588;8829
data,1267398000000,1372;10358;8829
data,1267398000000,1372;12319;8829
data,1267398000000,1372;12197;8829
data,1267398000000,1372;1667;8829
data,1267398000000,1372;11929;8829
data,1267398000000,1372;11823;8829
data,1267398000000,1372;5673;8829
data,1267398000000,1372;4700;8829
data,1267398000000,1372;4323;8829
data,1267398000000,1372;3713;8829
data,1267398000000,1372;2238;8830
data,1267398000000,1372;12072;8830
data,1267398000000,1372;4962;8830
data,1267398000000,1372;3222;8831
data,1267398000000,1372;5794;8832
data,1267398000000,1372;5307;8832
data,1267398000000,1372;969;8832
data,1267398000000,1372;4498;8833
data,1267398000000,1372;8417;8833
data,1267398000000,1372;9897;8834
data,1267398000000,1372;9957;8834
data,1267398000000,1372;1528;8834
data,1267398000000,1372;9622;8834
data,1267398000000,1372;3086;8835
data,1267398000000,1372;801;8835
data,1267398000000,1372;7900;8835
data,1267398000000,1372;5393;8835
data,1267398000000,1372;7916;8835
data,1267398000000,1372;1517;8835
data,1267398000000,1372;7993;8835
data,1267398000000,1372;847;8835
data,1267398000000,1372;10016;8835
data,1267398000000,1372;5377;8835
data,1267398000000,1372;3058;8835
data,1267398000000,1372;854;8836
data,1267398000000,1372;8110;8836
data,1267398000000,1372;3737;8836
data,1267398000000,1372;7784;8836
data,1267398000000,1372;608;8836
data,1267398000000,1372;1817;8837
data,1267398000000,1372;11190;8838
data,1267398000000,1372;4546;8838
data,1267398000000,1372;3769;8838
data,1267398000000,1372;4531;8838
data,1267398000000,1372;10034;8839
data,1267398000000,1372;9360;8839
data,1267398000000,1372;6943;8840
data,1267398000000,1372;8836;8840
data,1267398000000,1372;7624;8840
data,1267398000000,1372;10737;8840
data,1267398000000,1372;4162;8840
data,1267398000000,1372;2366;8841
data,1267398000000,1372;7282;8842
data,1267398000000,1372;1332;8843
data,1267398000000,1372;8452;8843
data,1267398000000,1373;4586;8843
data,1267398000000,1373;8110;8843
data,1267398000000,1373;3571;8843
data,1267398000000,1373;6522;8843
data,1267398000000,1373;3849;8843
data,1267398000000,1373;1144;8843
data,1270072800000,1373;2828;8843
data,1272664800000,1373;11657;8843
data,1272664800000,1373;8492;8843
data,1272664800000,1373;2667;8843
data,1272664800000,1373;8024;8843
data,1272664800000,1373;3616;8843
data,1272664800000,1373;1517;8843
data,1272664800000,1373;420;8843
data,1277935200000,1373;2543;8843
data,1277935200000,1373;2990;8844
data,1280613600000,1373;2009;8844
data,1280613600000,1373;5529;8844
data,1285884000000,1373;2529;8844
data,1285884000000,1373;3450;8844
data,1285884000000,1373;7777;8844
data,1288566000000,1373;2882;8844
data,1288566000000,1373;1543;8844
data,1288566000000,1373;12319;8844
data,1288566000000,1373;2009;8844
data,1288566000000,1373;5294;8844
data,1288566000000,1373;11769;8844
data,1288566000000,1373;9956;8844
data,1288566000000,1373;4454;8844
data,1288566000000,1374;10726;8845
data,1288566000000,1374;2227;8846
data,1288566000000,1374;2749;8846
data,1288566000000,1374;3299;8846
data,1288566000000,1374;1166;8847
data,1288566000000,1375;9788;8847
data,1288566000000,1375;4283;8847
data,1296514800000,1375;8847;8847
data,1296514800000,1375;9983;8847
data,1296514800000,1375;9408;8847
data,1296514800000,1375;8239;8847
data,1167606000000,1375;8650;8847
data,1167606000000,1375;2669;8847
data,1167606000000,1375;8917;8847
data,1167606000000,1375;6520;8847
data,1167606000000,1376;11984;8847
data,1167606000000,1376;2801;8847
data,1167606000000,1376;2062;8847
data,1170284400000,1376;7254;8847
data,1172703600000,1376;905;8847
data,1172703600000,1376;7294;8847
data,1196463600000,1376;9253;8847
data,1196463600000,1376;9390;8847
data,1196463600000,1376;11407;8847
data,1196463600000,1376;5302;8847
data,1196463600000,1376;1567;8847
data,1196463600000,1376;11376;8847
data,1196463600000,1376;5863;8847
data,1196463600000,1376;11084;8847
data,1196463600000,1376;466;8847
data,1196463600000,1376;6539;8847
data,1196463600000,1376;6753;8847
data,1196463600000,1376;2863;8847
data,1196463600000,1376;1018;8847
data,1199142000000,1376;7730;8847
data,1199142000000,1376;10659;8847
data,1199142000000,1376;11660;8847
data,1199142000000,1376;694;8847
data,1199142000000,1376;12111;8848
data,1199142000000,1376;4474;8848
data,1199142000000,1376;450;8848
data,1199142000000,1376;8640;8848
data,1199142000000,1376;12322;8849
data,1199142000000,1376;3923;8849
data,1199142000000,1376;10681;8849
data,1199142000000,1376;9774;8850
data,1199142000000,1376;6957;8851
data,1199142000000,1376;8166;8851
data,1199142000000,1376;4513;8852
data,1201820400000,1376;1946;8852
data,1201820400000,1377;9782;8852
data,1201820400000,1377;8718;8852
data,1201820400000,1377;10862;8853
data,1201820400000,1377;765;8853
data,1201820400000,1377;8739;8853
data,1204326000000,1377;9198;8853
data,1204326000000,1377;9258;8853
data,1204326000000,1377;9918;8853
data,1204326000000,1377;4663;8853
data,1204326000000,1377;10606;8854
data,1204326000000,1377;3769;8854
data,1204326000000,1377;11881;8854
data,1204326000000,1377;6960;8854
data,1204326000000,1377;12140;8854
data,1204326000000,1377;7881;8854
data,1204326000000,1377;477;8854
data,1204326000000,1377;9957;8854
data,1204326000000,1377;9702;8854
data,1204326000000,1377;11536;8854
data,1204326000000,1377;3484;8854
data,1204326000000,1377;4916;8854
data,1204326000000,1377;12381;8854
data,1204326000000,1377;9329;8854
data,1204326000000,1377;1945;8854
data,1204326000000,1377;2031;8855
data,1204326000000,1377;7597;8855
data,1204326000000,1377;3593;8856
data,1204326000000,1377;8464;8856
data,1204326000000,1377;9560;8856
data,1204326000000,1377;5824;8857
data,1204326000000,1377;10225;8857
data,1204326000000,1377;826;8857
data,1204326000000,1377;10856;8857
data,1204326000000,1377;5923;8857
data,1204326000000,1377;2023;8857
data,1204326000000,1377;10583;8857
data,1204326000000,1377;6602;8857
data,1204326000000,1377;6005;8857
data,1204326000000,1377;11702;8857
data,1204326000000,1377;8417;8858
data,1204326000000,1377;9838;8859
data,1204326000000,1377;12122;8860
data,1204326000000,1377;8835;8860
data,1204326000000,1377;696;8860
data,1204326000000,1377;4693;8860
data,1207000800000,1377;4382;8860
data,1207000800000,1377;4717;8860
data,1207000800000,1377;12422;8861
data,1207000800000,1377;9381;8861
data,1207000800000,1377;5770;8861
data,1207000800000,1377;11953;8861
data,1207000800000,1377;10151;8861
data,1207000800000,1377;7410;8861
data,1207000800000,1377;8712;8861
data,1207000800000,1377;9919;8862
data,1207000800000,1377;8911;8862
data,1209592800000,1377;2322;8862
data,1209592800000,1377;9572;8862
data,1209592800000,1377;11881;8862
