New Run at  07/13/2017 16:34:00
, Time, RandomReward; Uniform_LinUCBReward; 
data,1270072800000,1033;2988;6214
data,1270072800000,1033;10094;6214
data,1270072800000,1033;1814;6215
data,1270072800000,1033;3154;6215
data,1270072800000,1033;7236;6215
data,1270072800000,1033;643;6215
data,1270072800000,1033;10239;6215
data,1270072800000,1033;10669;6215
data,1270072800000,1033;5855;6215
data,1270072800000,1033;8775;6215
data,1270072800000,1033;12313;6216
data,1270072800000,1033;9072;6216
data,1270072800000,1033;9020;6216
data,1270072800000,1033;3424;6216
data,1270072800000,1034;4503;6216
data,1270072800000,1034;69;6216
data,1270072800000,1034;5576;6216
data,1270072800000,1034;863;6216
data,1270072800000,1034;7167;6216
data,1270072800000,1034;2111;6216
data,1270072800000,1034;11136;6216
data,1270072800000,1034;215;6216
data,1270072800000,1034;11718;6216
data,1270072800000,1034;5803;6216
data,1270072800000,1034;49;6216
data,1270072800000,1034;4064;6216
data,1270072800000,1034;2518;6216
data,1270072800000,1034;2674;6216
data,1270072800000,1034;2523;6216
data,1270072800000,1034;2268;6216
data,1270072800000,1035;6445;6216
data,1270072800000,1036;1555;6217
data,1270072800000,1036;5969;6217
data,1270072800000,1036;2624;6217
data,1270072800000,1036;1325;6217
data,1270072800000,1036;0;6217
data,1270072800000,1037;332;6217
data,1270072800000,1037;1901;6217
data,1270072800000,1037;2111;6217
data,1270072800000,1038;1576;6217
data,1270072800000,1038;2129;6217
data,1270072800000,1038;10239;6217
data,1270072800000,1038;4413;6217
data,1270072800000,1038;6329;6217
data,1270072800000,1038;11031;6217
data,1270072800000,1038;8541;6218
data,1270072800000,1038;4440;6218
data,1270072800000,1038;3650;6218
data,1270072800000,1038;1681;6218
data,1270072800000,1038;9491;6218
data,1270072800000,1038;9169;6218
data,1270072800000,1038;10023;6218
data,1270072800000,1038;7213;6218
data,1270072800000,1038;5169;6218
data,1270072800000,1039;10822;6218
data,1270072800000,1039;10248;6218
data,1270072800000,1039;9348;6218
data,1270072800000,1039;11803;6218
data,1270072800000,1039;11563;6218
data,1270072800000,1039;8390;6218
data,1270072800000,1039;8499;6218
data,1270072800000,1039;4596;6218
data,1270072800000,1039;3814;6218
data,1270072800000,1039;5033;6218
data,1270072800000,1039;7202;6218
data,1270072800000,1040;9265;6218
data,1270072800000,1040;2214;6218
data,1270072800000,1040;3477;6218
data,1270072800000,1040;10942;6218
data,1270072800000,1040;251;6218
data,1270072800000,1040;8129;6218
data,1270072800000,1040;4599;6218
data,1270072800000,1040;7814;6218
data,1270072800000,1040;3134;6218
data,1270072800000,1040;1661;6218
data,1270072800000,1040;8698;6218
data,1270072800000,1041;7258;6218
data,1270072800000,1041;3903;6218
data,1270072800000,1042;5185;6218
data,1270072800000,1042;8786;6218
data,1270072800000,1042;301;6218
data,1270072800000,1042;8171;6218
data,1270072800000,1042;833;6218
data,1270072800000,1042;5166;6218
data,1270072800000,1042;9476;6218
data,1270072800000,1042;10590;6218
data,1272664800000,1042;1562;6218
data,1272664800000,1042;9763;6218
data,1272664800000,1043;9259;6218
data,1272664800000,1043;2517;6219
data,1272664800000,1043;5029;6219
data,1272664800000,1043;2158;6219
data,1272664800000,1043;10305;6219
data,1272664800000,1043;9020;6219
data,1272664800000,1043;1341;6219
data,1272664800000,1043;3779;6220
data,1272664800000,1043;11989;6221
data,1272664800000,1043;7273;6221
data,1272664800000,1043;4966;6221
data,1272664800000,1043;163;6221
data,1272664800000,1043;11031;6221
data,1272664800000,1043;11813;6221
data,1272664800000,1043;1739;6221
data,1272664800000,1043;4687;6221
data,1272664800000,1043;12028;6221
data,1272664800000,1043;5688;6221
data,1272664800000,1043;9115;6221
data,1272664800000,1043;6537;6221
data,1272664800000,1043;8775;6221
data,1272664800000,1043;9318;6221
data,1272664800000,1043;3550;6222
data,1272664800000,1043;3161;6223
data,1272664800000,1043;7779;6223
data,1272664800000,1043;12320;6223
data,1272664800000,1043;9236;6223
data,1272664800000,1043;8405;6223
data,1272664800000,1043;356;6224
data,1272664800000,1043;4131;6224
data,1272664800000,1043;4551;6225
data,1272664800000,1043;6504;6225
data,1272664800000,1044;2462;6225
data,1272664800000,1044;6104;6225
data,1272664800000,1044;8759;6226
data,1272664800000,1044;8463;6226
data,1272664800000,1044;11452;6226
data,1272664800000,1045;11451;6227
data,1272664800000,1045;7839;6227
data,1272664800000,1045;8786;6227
data,1272664800000,1045;3283;6227
data,1272664800000,1045;12344;6227
data,1272664800000,1045;1232;6228
data,1272664800000,1045;7788;6228
data,1272664800000,1045;5467;6228
data,1272664800000,1045;4041;6228
data,1272664800000,1045;11672;6228
data,1272664800000,1046;10045;6228
data,1272664800000,1046;10559;6228
data,1272664800000,1046;7242;6228
data,1272664800000,1046;8595;6228
data,1272664800000,1046;7046;6228
data,1272664800000,1046;8514;6228
data,1272664800000,1046;9047;6228
data,1272664800000,1046;8595;6228
data,1272664800000,1046;1576;6228
data,1272664800000,1046;2624;6228
data,1272664800000,1046;6097;6228
data,1272664800000,1046;2051;6228
data,1272664800000,1046;4778;6229
data,1272664800000,1046;10590;6229
data,1272664800000,1046;2986;6229
data,1275343200000,1046;2966;6229
data,1275343200000,1046;3503;6229
data,1275343200000,1047;1063;6229
data,1275343200000,1047;3733;6229
data,1275343200000,1047;641;6229
data,1275343200000,1047;2415;6229
data,1275343200000,1047;10651;6229
data,1275343200000,1047;7193;6229
data,1275343200000,1047;65;6229
data,1275343200000,1047;5647;6229
data,1275343200000,1047;8218;6229
data,1275343200000,1047;4407;6229
data,1275343200000,1047;8775;6229
data,1275343200000,1047;11718;6229
data,1275343200000,1047;8134;6229
data,1275343200000,1047;49;6229
data,1275343200000,1047;7318;6230
data,1275343200000,1047;5211;6230
data,1275343200000,1047;12510;6230
data,1275343200000,1047;5369;6230
data,1277935200000,1047;7900;6230
data,1277935200000,1047;5825;6230
data,1277935200000,1047;8775;6230
data,1277935200000,1047;321;6230
data,1277935200000,1048;4999;6230
data,1277935200000,1048;9228;6230
data,1277935200000,1048;12013;6230
data,1277935200000,1048;6842;6230
data,1277935200000,1048;6097;6230
data,1277935200000,1048;57;6230
data,1277935200000,1048;1373;6230
data,1277935200000,1048;6199;6230
data,1277935200000,1048;7093;6230
data,1277935200000,1048;4413;6230
data,1277935200000,1048;150;6230
data,1277935200000,1048;5825;6230
data,1277935200000,1048;12102;6230
data,1277935200000,1048;7868;6230
data,1277935200000,1048;12072;6230
data,1280613600000,1048;6140;6230
data,1280613600000,1048;8914;6230
data,1280613600000,1048;3397;6230
data,1280613600000,1048;10942;6230
data,1280613600000,1048;3477;6230
data,1280613600000,1048;3901;6230
data,1280613600000,1048;6020;6230
data,1280613600000,1048;218;6230
data,1280613600000,1048;8786;6230
data,1280613600000,1048;4440;6230
data,1280613600000,1048;11383;6230
data,1280613600000,1048;3923;6230
data,1280613600000,1048;10323;6230
data,1283292000000,1048;12392;6230
data,1283292000000,1049;9428;6230
data,1283292000000,1049;8800;6230
data,1283292000000,1049;3022;6230
data,1283292000000,1049;10185;6230
data,1283292000000,1049;5891;6230
data,1285884000000,1049;430;6230
data,1285884000000,1049;2685;6230
data,1285884000000,1049;2663;6230
data,1285884000000,1050;12072;6230
data,1285884000000,1050;8749;6230
data,1285884000000,1051;4522;6230
data,1285884000000,1051;12082;6230
data,1285884000000,1051;9781;6230
data,1285884000000,1051;7436;6230
data,1291158000000,1051;12341;6230
data,1291158000000,1051;9047;6230
data,1291158000000,1051;5856;6230
data,1291158000000,1051;5715;6230
data,1291158000000,1052;2986;6230
data,1291158000000,1052;2284;6230
data,1291158000000,1052;2051;6230
data,1291158000000,1052;150;6230
data,1291158000000,1052;8772;6230
data,1291158000000,1052;3595;6230
data,1291158000000,1052;4815;6230
data,1291158000000,1052;2459;6230
data,1291158000000,1052;6620;6230
data,1291158000000,1052;11130;6230
data,1291158000000,1052;11795;6230
data,1291158000000,1052;7858;6230
data,1291158000000,1052;4360;6230
data,1291158000000,1052;9020;6230
data,1291158000000,1052;4816;6230
data,1291158000000,1052;5283;6230
data,1291158000000,1052;4496;6230
data,1291158000000,1052;332;6230
data,1291158000000,1052;10626;6230
data,1291158000000,1052;6277;6230
data,1291158000000,1052;11882;6230
data,1291158000000,1052;9537;6230
data,1296514800000,1052;11019;6230
data,1296514800000,1052;3813;6230
data,1296514800000,1052;1866;6230
data,1296514800000,1053;8741;6230
data,1296514800000,1053;7065;6230
data,1296514800000,1054;11496;6230
data,1296514800000,1055;10324;6230
data,1296514800000,1055;9624;6230
data,1298934000000,1055;8544;6230
data,1298934000000,1055;2966;6230
data,1298934000000,1055;12344;6230
data,1298934000000,1055;4131;6230
data,1298934000000,1055;9693;6230
data,1298934000000,1056;11080;6230
data,1298934000000,1056;3566;6230
data,1298934000000,1056;7858;6230
data,1298934000000,1056;3254;6230
data,1298934000000,1056;4483;6230
data,1298934000000,1056;3814;6230
data,1298934000000,1056;7967;6230
data,1298934000000,1057;7611;6230
data,1304603271137,1057;4408;6231
data,1304603279188,1057;12392;6231
data,1304603279544,1057;10590;6231
data,1304694161710,1057;12029;6231
data,1191189600000,1057;144;6232
data,1191189600000,1057;1341;6232
data,1191189600000,1057;2505;6233
data,1191189600000,1057;5487;6233
data,1191189600000,1057;253;6234
data,1191189600000,1057;8957;6234
data,1191189600000,1057;7436;6235
data,1191189600000,1057;1822;6236
data,1191189600000,1057;4869;6236
data,1191189600000,1057;10185;6237
data,1191189600000,1057;12028;6237
data,1191189600000,1057;6447;6237
data,1191189600000,1057;4458;6237
data,1191189600000,1057;12224;6237
data,1191189600000,1057;2505;6238
data,1191189600000,1057;3650;6238
data,1191189600000,1057;7631;6238
data,1191189600000,1057;4798;6238
data,1191189600000,1057;3650;6238
data,1191189600000,1057;4966;6239
data,1191189600000,1057;2034;6240
data,1191189600000,1057;3022;6240
data,1191189600000,1057;1319;6241
data,1191189600000,1057;12178;6241
data,1191189600000,1057;9799;6241
data,1191189600000,1057;4427;6241
data,1191189600000,1057;5275;6241
data,1191189600000,1057;11694;6241
data,1191189600000,1058;7815;6242
data,1191189600000,1058;2869;6242
data,1191189600000,1058;5647;6242
data,1191189600000,1058;6694;6242
data,1191189600000,1058;4479;6242
data,1191189600000,1058;9187;6243
data,1191189600000,1058;7023;6243
data,1191189600000,1058;12178;6243
data,1191189600000,1058;5330;6243
data,1191189600000,1058;10846;6243
data,1191189600000,1058;4152;6243
data,1191189600000,1058;7012;6243
data,1191189600000,1058;253;6244
data,1191189600000,1058;2857;6244
data,1191189600000,1058;4800;6244
data,1191189600000,1058;10822;6245
data,1191189600000,1058;9496;6246
data,1191189600000,1058;10185;6247
data,1191189600000,1058;8263;6248
data,1191189600000,1058;83;6248
data,1191189600000,1058;3819;6248
data,1191189600000,1058;111;6249
data,1191189600000,1058;332;6249
data,1191189600000,1058;10460;6250
data,1191189600000,1058;6714;6250
data,1191189600000,1058;1187;6251
data,1191189600000,1059;1373;6251
data,1191189600000,1059;8942;6251
data,1191189600000,1059;10051;6251
data,1191189600000,1059;7230;6251
data,1191189600000,1059;267;6251
data,1191189600000,1059;5978;6252
data,1191189600000,1059;2214;6252
data,1191189600000,1059;3237;6252
data,1191189600000,1059;2272;6252
data,1191189600000,1059;9840;6252
data,1191189600000,1059;6121;6252
data,1191189600000,1059;3351;6252
data,1191189600000,1059;5249;6252
data,1191189600000,1059;9072;6252
data,1191189600000,1059;10248;6252
data,1191189600000,1059;6398;6252
data,1191189600000,1059;3173;6252
data,1191189600000,1059;11791;6252
data,1191189600000,1059;1901;6252
data,1191189600000,1059;1063;6252
data,1191189600000,1059;5934;6252
data,1191189600000,1059;6430;6252
data,1191189600000,1059;11811;6252
data,1191189600000,1059;11080;6252
data,1193871600000,1059;7378;6252
data,1193871600000,1059;1822;6253
data,1193871600000,1059;3192;6253
data,1193871600000,1059;1797;6253
data,1193871600000,1059;4453;6253
data,1193871600000,1059;833;6253
data,1193871600000,1059;9534;6253
data,1193871600000,1059;7242;6253
data,1193871600000,1059;11160;6253
data,1193871600000,1059;10822;6254
data,1193871600000,1059;8725;6254
data,1193871600000,1059;1797;6254
data,1193871600000,1060;10099;6254
data,1193871600000,1060;68;6254
data,1193871600000,1060;10324;6254
data,1193871600000,1060;5232;6254
data,1193871600000,1060;2129;6254
data,1193871600000,1060;1842;6255
data,1193871600000,1060;8110;6255
data,1193871600000,1060;9341;6255
data,1193871600000,1060;12469;6255
data,1193871600000,1060;8023;6255
data,1196463600000,1060;8111;6255
data,1196463600000,1060;12072;6255
data,1196463600000,1060;9187;6256
data,1196463600000,1060;6722;6256
data,1196463600000,1060;709;6256
data,1196463600000,1060;9303;6256
data,1196463600000,1060;5647;6256
data,1196463600000,1060;1545;6256
data,1196463600000,1060;833;6256
data,1196463600000,1060;689;6256
data,1196463600000,1060;378;6256
data,1196463600000,1060;10846;6256
data,1196463600000,1060;5189;6256
data,1196463600000,1060;7950;6257
data,1196463600000,1060;9496;6258
data,1196463600000,1060;7963;6258
data,1196463600000,1060;69;6259
data,1196463600000,1060;4687;6260
data,1196463600000,1060;5315;6260
data,1196463600000,1060;1866;6260
data,1196463600000,1060;11459;6261
data,1196463600000,1060;11677;6261
data,1196463600000,1060;7411;6261
data,1196463600000,1060;3992;6261
data,1196463600000,1060;1325;6262
data,1196463600000,1060;3662;6263
data,1196463600000,1060;925;6263
data,1196463600000,1060;5883;6263
data,1196463600000,1060;8615;6263
data,1196463600000,1060;5497;6263
data,1196463600000,1060;10594;6263
data,1196463600000,1060;356;6263
data,1196463600000,1060;6504;6263
data,1196463600000,1061;8129;6263
data,1196463600000,1061;253;6264
data,1196463600000,1061;8489;6264
data,1199142000000,1061;631;6264
data,1199142000000,1061;6714;6264
data,1199142000000,1062;4099;6265
data,1199142000000,1062;2567;6265
data,1199142000000,1062;12395;6265
data,1199142000000,1062;3039;6266
data,1199142000000,1062;8099;6266
data,1199142000000,1062;1525;6266
data,1199142000000,1062;11813;6267
data,1199142000000,1062;11008;6267
data,1199142000000,1063;11291;6267
data,1199142000000,1063;4099;6268
data,1199142000000,1063;9161;6268
data,1199142000000,1063;11180;6269
data,1199142000000,1063;12013;6269
data,1199142000000,1063;8454;6269
data,1199142000000,1063;2215;6269
data,1199142000000,1063;4880;6269
data,1199142000000,1063;643;6269
data,1199142000000,1063;3095;6269
data,1199142000000,1063;10185;6270
data,1199142000000,1063;9223;6270
data,1199142000000,1063;10336;6270
data,1199142000000,1063;9428;6270
data,1199142000000,1063;4119;6270
data,1199142000000,1063;8239;6270
data,1199142000000,1063;69;6271
data,1199142000000,1063;3408;6272
data,1199142000000,1063;1319;6273
data,1199142000000,1063;6428;6273
data,1199142000000,1064;6033;6274
data,1199142000000,1064;8263;6275
data,1199142000000,1064;6951;6275
data,1199142000000,1064;6193;6276
data,1199142000000,1064;5053;6276
data,1199142000000,1064;1319;6277
data,1199142000000,1064;10248;6277
data,1199142000000,1064;6842;6277
data,1199142000000,1064;1008;6278
data,1199142000000,1064;658;6278
data,1199142000000,1064;7113;6278
data,1199142000000,1064;10185;6279
data,1199142000000,1064;1334;6279
data,1201820400000,1064;11672;6279
data,1201820400000,1064;1735;6280
data,1201820400000,1064;8749;6281
data,1201820400000,1064;4937;6281
data,1201820400000,1064;8957;6281
data,1201820400000,1064;6199;6282
data,1201820400000,1065;8218;6283
data,1201820400000,1065;5169;6284
data,1201820400000,1065;2111;6285
data,1201820400000,1065;10227;6286
data,1201820400000,1065;2642;6286
data,1201820400000,1065;10942;6286
data,1201820400000,1065;4245;6286
data,1201820400000,1065;7730;6287
data,1201820400000,1065;9465;6287
data,1201820400000,1065;10248;6287
data,1201820400000,1065;5442;6287
data,1201820400000,1065;4933;6288
data,1201820400000,1065;8405;6289
data,1201820400000,1065;10099;6289
data,1201820400000,1065;10109;6289
data,1201820400000,1065;7320;6289
data,1201820400000,1065;3384;6290
data,1201820400000,1065;7289;6290
data,1201820400000,1065;2111;6291
data,1201820400000,1065;3044;6291
data,1201820400000,1065;7293;6291
data,1201820400000,1065;11882;6291
data,1201820400000,1065;3154;6292
data,1201820400000,1065;8873;6292
data,1201820400000,1065;4710;6292
data,1201820400000,1065;5883;6292
data,1201820400000,1065;8749;6293
data,1201820400000,1065;4483;6294
data,1201820400000,1066;8405;6295
data,1201820400000,1066;8171;6296
data,1201820400000,1066;4171;6297
data,1201820400000,1066;7105;6297
data,1201820400000,1066;9245;6298
data,1201820400000,1066;1319;6299
data,1201820400000,1066;10460;6300
data,1201820400000,1066;9510;6300
data,1201820400000,1066;8405;6301
data,1201820400000,1066;509;6301
data,1201820400000,1066;7307;6301
data,1201820400000,1066;3192;6301
data,1201820400000,1066;9900;6301
data,1201820400000,1066;8775;6301
data,1204326000000,1066;5614;6302
data,1204326000000,1066;8263;6303
data,1204326000000,1066;7436;6304
data,1204326000000,1066;6170;6304
data,1204326000000,1066;833;6304
data,1204326000000,1067;639;6304
data,1204326000000,1068;1348;6304
data,1204326000000,1068;8117;6305
data,1204326000000,1068;9681;6306
data,1204326000000,1068;6739;6306
data,1204326000000,1068;3550;6306
data,1204326000000,1068;5512;6306
data,1204326000000,1068;12245;6307
data,1204326000000,1068;3480;6307
data,1204326000000,1068;12102;6307
data,1204326000000,1068;4655;6308
data,1204326000000,1068;9223;6308
data,1204326000000,1068;2950;6308
data,1204326000000,1068;6996;6308
data,1204326000000,1068;1270;6308
data,1204326000000,1068;9223;6308
data,1204326000000,1068;8304;6309
data,1204326000000,1068;3172;6309
data,1204326000000,1068;12102;6309
data,1204326000000,1068;12216;6309
data,1204326000000,1068;5127;6309
data,1204326000000,1068;9962;6310
data,1204326000000,1068;5195;6310
data,1204326000000,1068;6428;6310
data,1204326000000,1068;7643;6311
data,1204326000000,1068;8640;6311
data,1204326000000,1068;9341;6311
data,1204326000000,1068;1711;6311
data,1204326000000,1068;9611;6311
data,1204326000000,1068;5280;6312
data,1207000800000,1068;7149;6312
data,1207000800000,1068;11648;6312
data,1207000800000,1068;9626;6312
data,1207000800000,1068;150;6312
data,1207000800000,1069;910;6313
data,1207000800000,1069;4655;6314
data,1207000800000,1069;2714;6314
data,1207000800000,1069;7012;6314
data,1207000800000,1069;9047;6314
data,1207000800000,1069;5783;6315
data,1207000800000,1069;11608;6315
data,1207000800000,1069;5033;6316
data,1207000800000,1070;9476;6316
data,1207000800000,1070;5442;6316
data,1207000800000,1070;8291;6316
data,1207000800000,1070;8069;6317
data,1207000800000,1070;4099;6318
data,1207000800000,1070;4655;6319
data,1207000800000,1070;9293;6320
data,1207000800000,1070;7113;6320
data,1207000800000,1070;12013;6320
data,1207000800000,1070;1010;6320
data,1207000800000,1070;12426;6321
data,1207000800000,1070;1380;6322
data,1207000800000,1070;85;6322
data,1207000800000,1070;9465;6322
data,1207000800000,1070;10690;6322
data,1207000800000,1070;8772;6322
data,1207000800000,1070;6557;6322
data,1207000800000,1070;9510;6322
data,1207000800000,1070;8129;6322
data,1207000800000,1070;7012;6322
data,1207000800000,1070;12082;6322
data,1207000800000,1070;1822;6323
data,1207000800000,1070;10555;6323
data,1209592800000,1070;7925;6324
data,1209592800000,1070;4155;6324
data,1209592800000,1070;8263;6325
data,1209592800000,1071;12313;6325
data,1209592800000,1071;5783;6326
data,1209592800000,1071;4750;6326
data,1209592800000,1071;4044;6326
data,1209592800000,1071;10751;6327
data,1209592800000,1071;292;6327
data,1209592800000,1071;11499;6327
data,1209592800000,1071;2517;6327
data,1209592800000,1071;10822;6328
data,1209592800000,1071;11879;6328
data,1209592800000,1071;4483;6329
data,1209592800000,1071;5539;6329
data,1209592800000,1071;7193;6329
data,1209592800000,1071;111;6330
data,1209592800000,1071;1380;6331
data,1209592800000,1071;3721;6331
data,1209592800000,1071;12313;6331
data,1209592800000,1071;10045;6331
data,1209592800000,1071;7242;6331
data,1209592800000,1071;9245;6332
data,1209592800000,1071;7635;6332
data,1209592800000,1071;3052;6332
data,1209592800000,1071;6020;6332
data,1209592800000,1071;4413;6332
data,1209592800000,1071;4099;6333
data,1209592800000,1071;5899;6333
data,1209592800000,1071;7948;6333
data,1209592800000,1071;8914;6333
data,1209592800000,1071;9223;6333
data,1209592800000,1071;111;6334
data,1209592800000,1071;11009;6334
data,1209592800000,1072;2505;6335
data,1209592800000,1072;4104;6335
data,1209592800000,1072;12383;6335
data,1209592800000,1072;10361;6335
data,1209592800000,1072;4099;6336
data,1209592800000,1073;5899;6336
data,1209592800000,1073;4710;6336
data,1209592800000,1073;3738;6336
data,1209592800000,1073;7950;6337
data,1209592800000,1073;11031;6337
data,1209592800000,1073;6170;6337
data,1209592800000,1073;9940;6337
data,1209592800000,1073;6430;6337
data,1209592800000,1073;10822;6338
data,1209592800000,1073;1380;6339
data,1209592800000,1073;5688;6339
data,1209592800000,1073;7107;6340
data,1209592800000,1073;9318;6340
data,1209592800000,1073;483;6340
data,1209592800000,1073;8749;6341
data,1209592800000,1073;65;6341
data,1209592800000,1073;2153;6341
data,1209592800000,1073;6033;6342
data,1209592800000,1073;7814;6342
data,1209592800000,1073;6250;6342
data,1209592800000,1073;833;6342
data,1209592800000,1073;8171;6343
data,1209592800000,1074;5796;6343
data,1209592800000,1074;2284;6343
data,1209592800000,1074;4483;6344
data,1209592800000,1074;7950;6345
data,1209592800000,1074;6620;6346
data,1209592800000,1074;10590;6346
data,1209592800000,1074;5391;6346
data,1209592800000,1074;4114;6346
data,1212271200000,1074;4171;6347
data,1212271200000,1074;7814;6347
data,1212271200000,1074;4833;6348
data,1212271200000,1074;5169;6349
data,1212271200000,1074;2505;6350
data,1212271200000,1074;49;6350
data,1212271200000,1074;872;6350
data,1212271200000,1074;2982;6350
data,1212271200000,1074;2264;6350
data,1212271200000,1074;3439;6350
data,1212271200000,1074;1797;6350
data,1212271200000,1074;3192;6350
data,1212271200000,1074;9900;6350
data,1212271200000,1074;4522;6351
data,1212271200000,1074;9973;6352
data,1212271200000,1074;7301;6352
data,1212271200000,1074;4000;6353
data,1212271200000,1074;12029;6353
data,1212271200000,1074;5338;6353
data,1212271200000,1074;2467;6353
data,1212271200000,1074;7730;6354
data,1212271200000,1074;7753;6355
data,1212271200000,1074;8687;6355
data,1212271200000,1074;7815;6356
data,1212271200000,1074;966;6356
data,1212271200000,1074;1319;6357
data,1212271200000,1074;3154;6358
data,1212271200000,1074;12510;6358
data,1212271200000,1074;301;6358
data,1212271200000,1074;3622;6359
data,1212271200000,1074;8171;6360
data,1212271200000,1074;4250;6360
data,1212271200000,1074;5324;6360
data,1212271200000,1074;11031;6360
data,1212271200000,1074;1929;6360
data,1212271200000,1074;11484;6360
data,1212271200000,1074;3794;6361
data,1212271200000,1074;8949;6361
data,1212271200000,1074;9491;6361
data,1212271200000,1074;3503;6362
data,1212271200000,1074;1211;6363
data,1212271200000,1074;6885;6363
data,1212271200000,1074;6769;6363
data,1212271200000,1074;2505;6364
data,1212271200000,1074;9428;6364
data,1212271200000,1074;4258;6365
data,1212271200000,1074;2215;6365
data,1212271200000,1074;1790;6366
data,1212271200000,1074;12510;6366
data,1212271200000,1074;2599;6367
data,1212271200000,1074;9820;6367
data,1212271200000,1074;2813;6367
data,1212271200000,1074;2174;6368
data,1212271200000,1074;6097;6369
data,1212271200000,1074;8014;6369
data,1212271200000,1074;2129;6369
data,1212271200000,1074;5713;6369
data,1212271200000,1074;6277;6370
data,1212271200000,1074;4008;6370
data,1212271200000,1074;12125;6370
data,1212271200000,1074;7753;6371
data,1212271200000,1074;5851;6371
data,1212271200000,1074;10626;6371
data,1212271200000,1074;6514;6371
data,1212271200000,1074;2174;6372
data,1212271200000,1074;4513;6372
data,1212271200000,1074;7378;6372
data,1212271200000,1074;7230;6372
data,1212271200000,1074;12166;6372
data,1212271200000,1074;10682;6372
data,1212271200000,1074;8076;6373
data,1212271200000,1074;11496;6373
data,1212271200000,1074;5672;6374
data,1212271200000,1074;9848;6374
data,1212271200000,1074;3192;6374
data,1212271200000,1074;4869;6374
data,1212271200000,1074;6504;6374
data,1214863200000,1074;6329;6375
data,1214863200000,1074;10334;6376
data,1214863200000,1075;10185;6377
data,1214863200000,1075;8134;6378
data,1214863200000,1075;111;6379
data,1214863200000,1075;670;6380
data,1214863200000,1075;10185;6381
data,1214863200000,1075;4800;6381
data,1214863200000,1075;3696;6381
data,1214863200000,1075;111;6382
data,1214863200000,1075;5511;6382
data,1214863200000,1075;10185;6383
data,1214863200000,1075;9737;6383
data,1214863200000,1075;3423;6383
data,1214863200000,1075;3477;6383
data,1214863200000,1075;11520;6383
data,1214863200000,1075;1911;6384
data,1214863200000,1075;1057;6385
data,1214863200000,1075;9575;6385
data,1214863200000,1075;2685;6385
data,1214863200000,1075;11451;6385
data,1214863200000,1075;8969;6385
data,1214863200000,1075;5210;6385
data,1214863200000,1075;9981;6385
data,1214863200000,1075;10185;6386
data,1214863200000,1075;9236;6386
data,1214863200000,1075;7611;6386
data,1214863200000,1075;1911;6387
data,1214863200000,1075;10185;6388
data,1214863200000,1075;2966;6389
data,1214863200000,1075;9737;6389
data,1214863200000,1075;7768;6390
data,1214863200000,1075;4816;6391
data,1214863200000,1075;8936;6392
data,1214863200000,1075;7231;6393
data,1214863200000,1075;1050;6393
data,1214863200000,1075;4416;6393
data,1214863200000,1075;57;6394
data,1217541600000,1075;3294;6394
data,1217541600000,1075;7396;6395
data,1217541600000,1075;6193;6396
data,1217541600000,1075;7753;6397
data,1217541600000,1075;2111;6398
data,1217541600000,1075;9228;6398
data,1217541600000,1075;7753;6399
data,1217541600000,1075;6430;6399
data,1217541600000,1075;7753;6400
data,1217541600000,1075;2674;6401
data,1217541600000,1075;5068;6401
data,1217541600000,1075;6193;6402
data,1217541600000,1075;2694;6403
data,1217541600000,1075;1711;6403
data,1217541600000,1075;5968;6403
data,1217541600000,1076;7768;6404
data,1217541600000,1076;12013;6404
data,1217541600000,1076;7830;6405
data,1217541600000,1076;2094;6405
data,1217541600000,1076;2111;6406
data,1217541600000,1076;8430;6406
data,1217541600000,1076;7467;6406
data,1217541600000,1076;5614;6407
data,1217541600000,1076;5292;6407
data,1217541600000,1076;8556;6407
data,1217541600000,1076;6365;6407
data,1217541600000,1076;4453;6407
data,1217541600000,1076;7419;6408
data,1217541600000,1076;5796;6408
data,1217541600000,1076;3022;6408
data,1217541600000,1076;7396;6409
data,1217541600000,1076;12082;6409
data,1217541600000,1077;5647;6409
data,1217541600000,1077;7768;6410
data,1220220000000,1077;6365;6410
data,1220220000000,1077;5647;6410
data,1220220000000,1077;2118;6410
data,1220220000000,1077;8347;6410
data,1220220000000,1077;641;6410
data,1220220000000,1077;4798;6410
data,1220220000000,1077;10036;6410
data,1220220000000,1077;9075;6410
data,1220220000000,1077;5002;6410
data,1220220000000,1077;4479;6410
data,1220220000000,1077;7788;6410
data,1220220000000,1077;8514;6410
data,1220220000000,1077;6714;6410
data,1220220000000,1077;2722;6410
data,1220220000000,1077;2211;6410
data,1220220000000,1077;7753;6411
data,1220220000000,1077;10248;6411
data,1220220000000,1077;7944;6411
data,1220220000000,1077;5895;6411
data,1220220000000,1077;671;6411
data,1220220000000,1077;2983;6411
data,1220220000000,1077;4880;6411
data,1220220000000,1077;7830;6412
data,1220220000000,1077;2677;6412
data,1220220000000,1077;4120;6412
data,1220220000000,1077;7093;6413
data,1220220000000,1077;7967;6414
data,1220220000000,1077;8405;6415
data,1220220000000,1077;3874;6416
data,1220220000000,1077;5356;6416
data,1220220000000,1077;292;6416
data,1220220000000,1077;1901;6416
data,1220220000000,1077;11583;6416
data,1220220000000,1077;4937;6416
data,1220220000000,1077;7779;6416
data,1220220000000,1077;7186;6416
data,1220220000000,1077;1083;6416
data,1220220000000,1077;11435;6417
data,1220220000000,1077;3423;6417
data,1220220000000,1077;2813;6417
data,1220220000000,1077;1790;6418
