New Run at  08/08/2018 19:48:47
, Time, RandomReward; dLinUCB_Likelihood_UniformReward, ClusterID;UserID;dLinUCB_Likelihood_UniformModelUsed,
data,1149112800000,764;1270;6139.0,0;396;19
data,1149112800000,765;9496;6139.0,0;396;19
data,1149112800000,765;8171;6140.0,0;396;19
data,1149112800000,765;9174;6140.0,0;396;19
data,1149112800000,765;9804;6140.0,0;396;19
data,1149112800000,765;1322;6141.0,0;396;19
data,1149112800000,765;9848;6141.0,0;396;19
data,1149112800000,765;4178;6141.0,0;396;19
data,1149112800000,765;12235;6142.0,0;396;19
data,1149112800000,765;1716;6142.0,0;396;19
data,1149112800000,765;6970;6142.0,0;396;19
data,1149112800000,765;1890;6142.0,0;396;19
data,1149112800000,765;9966;6142.0,0;396;19
data,1149112800000,765;9020;6142.0,0;396;19
data,1151704800000,765;2722;6142.0,0;396;19
data,1151704800000,765;8069;6142.0,0;396;19
data,1151704800000,765;5576;6142.0,0;396;19
data,1151704800000,765;6033;6142.0,0;396;19
data,1157061600000,765;11055;6142.0,0;396;19
data,1157061600000,766;3891;6142.0,0;396;19
data,1157061600000,766;8763;6142.0,0;396;19
data,1157061600000,766;5539;6143.0,0;396;19
data,1157061600000,766;8262;6143.0,0;396;19
data,1175378400000,766;171;6143.0,0;396;19
data,1175378400000,766;1822;6143.0,0;396;19
data,1175378400000,766;2714;6143.0,0;396;19
data,1175378400000,766;3503;6144.0,0;396;19
data,1175378400000,767;1433;6144.0,0;396;19
data,1175378400000,767;11496;6144.0,0;396;19
data,1175378400000,767;6055;6144.0,0;396;19
data,1175378400000,767;3912;6144.0,0;396;19
data,1175378400000,767;11123;6144.0,0;396;19
data,1175378400000,767;4722;6144.0,0;396;19
data,1175378400000,767;8595;6144.0,0;396;19
data,1175378400000,767;9510;6144.0,0;396;19
data,1175378400000,767;7750;6144.0,0;396;19
data,1175378400000,767;8633;6144.0,0;396;19
data,1175378400000,767;2247;6144.0,0;396;19
data,1175378400000,767;671;6144.0,0;396;19
data,1175378400000,767;2256;6144.0,0;396;19
data,1175378400000,767;11811;6145.0,0;396;19
data,1175378400000,767;12216;6145.0,0;396;19
data,1175378400000,767;4706;6145.0,0;396;19
data,1175378400000,767;6127;6145.0,0;396;19
data,1175378400000,767;11941;6145.0,0;396;19
data,1175378400000,767;9115;6145.0,0;396;19
data,1175378400000,767;5831;6145.0,0;396;19
data,1175378400000,767;5512;6145.0,0;396;19
data,1175378400000,767;6769;6145.0,0;396;19
data,1175378400000,767;887;6146.0,0;396;19
data,1175378400000,767;6777;6146.0,0;396;19
data,1175378400000,767;9763;6146.0,0;396;19
data,1175378400000,767;11715;6146.0,0;396;19
data,1175378400000,767;7905;6146.0,0;396;19
data,1175378400000,767;8785;6146.0,0;396;19
data,1175378400000,767;6596;6146.0,0;396;19
data,1175378400000,767;2414;6146.0,0;396;19
data,1175378400000,767;6428;6146.0,0;396;19
data,1175378400000,767;9564;6146.0,0;396;19
data,1175378400000,767;5064;6146.0,0;396;19
data,1175378400000,767;6586;6146.0,0;396;19
data,1175378400000,768;9760;6146.0,0;396;19
data,1175378400000,768;9760;6146.0,0;396;19
data,1175378400000,768;7396;6146.0,0;396;19
data,1175378400000,768;3486;6146.0,0;396;19
data,1175378400000,768;8969;6146.0,0;396;19
data,1175378400000,768;9265;6146.0,0;396;19
data,1175378400000,768;2242;6146.0,0;396;19
data,1175378400000,768;11672;6146.0,0;396;19
data,1175378400000,768;4271;6146.0,0;396;19
data,1175378400000,768;5185;6146.0,0;396;19
data,1175378400000,768;1341;6146.0,0;396;19
data,1175378400000,768;10659;6146.0,0;396;19
data,1175378400000,768;6739;6147.0,0;396;19
data,1175378400000,768;7774;6147.0,0;396;19
data,1175378400000,768;822;6147.0,0;396;19
data,1175378400000,768;3039;6147.0,0;396;19
data,1175378400000,768;5713;6147.0,0;396;19
data,1175378400000,768;7858;6147.0,0;396;19
data,1175378400000,768;5539;6148.0,0;396;19
data,1175378400000,768;4987;6149.0,0;396;19
data,1175378400000,768;4443;6149.0,0;396;19
data,1175378400000,768;7998;6149.0,0;396;19
data,1175378400000,768;1887;6150.0,0;396;19
data,1175378400000,768;4719;6150.0,0;396;19
data,1175378400000,768;6473;6150.0,0;396;19
data,1175378400000,768;3657;6150.0,0;396;19
data,1175378400000,768;842;6150.0,0;396;19
data,1175378400000,768;4561;6150.0,0;396;19
data,1175378400000,768;5053;6150.0,0;396;19
data,1175378400000,768;6712;6150.0,0;396;19
data,1175378400000,768;150;6151.0,0;396;19
data,1175378400000,768;8111;6152.0,0;396;19
data,1175378400000,768;8759;6153.0,0;396;19
data,1175378400000,768;11786;6154.0,0;396;19
data,1175378400000,768;631;6154.0,0;396;19
data,1175378400000,768;10521;6154.0,0;396;19
data,1175378400000,768;8948;6154.0,0;396;19
data,1175378400000,768;3649;6154.0,0;396;19
data,1175378400000,768;7631;6154.0,0;396;19
data,1175378400000,768;4840;6154.0,0;396;19
data,1175378400000,768;2959;6154.0,0;396;19
data,1175378400000,768;5803;6154.0,0;396;19
data,1175378400000,768;1180;6154.0,0;396;19
data,1175378400000,768;9955;6154.0,0;396;19
data,1175378400000,768;10827;6154.0,0;396;19
data,1175378400000,768;833;6155.0,0;396;19
data,1175378400000,768;7065;6155.0,0;396;19
data,1175378400000,768;5947;6155.0,0;396;19
data,1175378400000,768;6807;6156.0,0;396;19
data,1175378400000,768;476;6156.0,0;396;19
data,1175378400000,768;2738;6157.0,0;396;19
data,1175378400000,768;6722;6158.0,0;396;19
data,1175378400000,768;8958;6158.0,0;396;19
data,1175378400000,768;49;6158.0,0;396;19
data,1175378400000,768;773;6159.0,0;396;19
data,1175378400000,768;4598;6159.0,0;396;19
data,1175378400000,768;5857;6159.0,0;396;19
data,1175378400000,768;10023;6159.0,0;396;19
data,1175378400000,768;5887;6160.0,0;396;19
data,1175378400000,768;2023;6160.0,0;396;19
data,1175378400000,768;9519;6160.0,0;396;19
data,1175378400000,768;4579;6160.0,0;396;19
data,1175378400000,768;8891;6161.0,0;396;19
data,1246399200000,768;6020;6161.0,0;396;19
data,1246399200000,768;6819;6161.0,0;396;19
data,1220220000000,768;7805;6161.0,0;399;19
data,1220220000000,768;7929;6161.0,0;399;19
data,1220220000000,768;6712;6161.0,0;399;19
data,1220220000000,768;60;6161.0,0;399;19
data,1220220000000,769;11476;6161.0,0;399;19
data,1225494000000,769;2585;6161.0,0;399;19
data,1225494000000,769;12070;6161.0,0;399;19
data,1235862000000,769;7944;6161.0,0;399;19
data,1235862000000,769;8780;6161.0,0;399;19
data,1235862000000,769;7301;6161.0,0;399;19
data,1280613600000,769;2523;6161.0,0;399;19
data,1122847200000,770;8514;6162.0,0;402;19
data,1122847200000,770;1282;6162.0,0;402;19
data,1122847200000,770;301;6162.0,0;402;19
data,1122847200000,770;215;6163.0,0;402;19
data,1122847200000,770;215;6164.0,0;402;19
data,1122847200000,770;10094;6165.0,0;402;19
data,1122847200000,770;11971;6165.0,0;402;19
data,1122847200000,770;116;6166.0,0;402;19
data,1122847200000,770;776;6166.0,0;402;19
data,1122847200000,770;8316;6167.0,0;402;19
data,1122847200000,770;2218;6167.0,0;402;19
data,1122847200000,770;5652;6168.0,0;402;19
data,1122847200000,770;7213;6168.0,0;402;19
data,1122847200000,770;4966;6168.0,0;402;19
data,1122847200000,770;4552;6168.0,0;402;19
data,1122847200000,770;8239;6169.0,0;402;19
data,1122847200000,770;6589;6170.0,0;402;19
data,1122847200000,770;5713;6170.0,0;402;19
data,1122847200000,770;4339;6170.0,0;402;19
data,1122847200000,771;2568;6170.0,0;402;19
data,1122847200000,771;4205;6171.0,0;402;19
data,1122847200000,771;356;6172.0,0;402;19
data,1122847200000,771;8891;6173.0,0;402;19
data,1122847200000,771;12208;6173.0,0;402;19
data,1122847200000,771;9626;6173.0,0;402;19
data,1122847200000,771;6514;6174.0,0;402;19
data,1122847200000,771;2346;6175.0,0;402;19
data,1122847200000,771;3161;6175.0,0;402;19
data,1122847200000,771;2199;6176.0,0;402;19
data,1122847200000,771;5749;6176.0,0;402;19
data,1122847200000,771;5687;6176.0,0;402;19
data,1122847200000,771;5114;6176.0,0;402;19
data,1122847200000,771;3654;6177.0,0;402;19
data,1122847200000,771;4205;6178.0,0;402;19
data,1122847200000,771;6647;6178.0,0;402;19
data,1122847200000,771;2214;6179.0,0;402;19
data,1122847200000,771;8775;6180.0,0;402;19
data,1122847200000,771;2674;6181.0,0;402;19
data,1122847200000,771;4778;6182.0,0;402;19
data,1122847200000,772;1204;6182.0,0;402;19
data,1122847200000,772;1101;6182.0,0;402;19
data,1128117600000,772;1053;6182.0,0;402;19
data,1128117600000,772;215;6183.0,0;402;19
data,1128117600000,772;7774;6183.0,0;402;19
data,1133391600000,772;1525;6184.0,0;402;19
data,1149112800000,772;9986;6184.0,0;402;19
data,1149112800000,772;1135;6184.0,0;402;19
data,1188597600000,772;4987;6184.0,0;402;19
data,1188597600000,772;1373;6184.0,0;402;19
data,1188597600000,772;5371;6184.0,0;402;19
data,1188597600000,772;6223;6184.0,0;402;19
data,1188597600000,772;1101;6184.0,0;402;19
data,1188597600000,772;5561;6184.0,0;402;19
data,1230764400000,772;10302;6185.0,0;402;19
data,1230764400000,772;11066;6185.0,0;402;19
data,1230764400000,772;11192;6185.0,0;402;19
data,1230764400000,773;1063;6186.0,0;402;19
data,1230764400000,773;6428;6187.0,0;402;19
data,1241128800000,773;6769;6187.0,0;402;19
data,1241128800000,773;69;6187.0,0;402;19
data,1241128800000,773;215;6188.0,0;402;19
data,1254348000000,774;11452;6189.0,0;402;19
data,1254348000000,774;8304;6190.0,0;402;19
data,1254348000000,774;966;6190.0,0;402;19
data,1254348000000,774;3654;6191.0,0;402;19
data,1254348000000,774;5511;6192.0,0;402;19
data,1254348000000,774;12102;6193.0,0;402;19
data,1254348000000,774;12446;6193.0,0;402;19
data,1254348000000,774;10391;6193.0,0;402;19
data,1254348000000,774;6160;6194.0,0;402;19
data,1254348000000,774;9115;6194.0,0;402;19
data,1254348000000,774;1322;6195.0,0;402;19
data,1254348000000,774;10646;6196.0,0;402;19
data,1254348000000,774;1717;6196.0,0;402;19
data,1254348000000,774;5803;6197.0,0;402;19
data,1254348000000,774;12072;6198.0,0;402;19
data,1254348000000,774;9476;6199.0,0;402;19
data,1254348000000,774;1739;6200.0,0;402;19
data,1254348000000,774;4599;6200.0,0;402;19
data,1254348000000,774;6634;6200.0,0;402;19
data,1254348000000,774;2147;6200.0,0;402;19
data,1254348000000,774;6722;6201.0,0;402;19
data,1272664800000,774;8356;6202.0,0;402;19
data,1143842400000,774;49;6202.0,0;403;19
data,1143842400000,774;12446;6202.0,0;403;19
data,1143842400000,774;4598;6203.0,0;403;19
data,1143842400000,774;2435;6204.0,0;403;19
data,1143842400000,774;1557;6205.0,0;403;19
data,1143842400000,774;1611;6205.0,0;403;19
data,1143842400000,774;10225;6205.0,0;403;19
data,1143842400000,774;12209;6205.0,0;403;19
data,1143842400000,774;98;6205.0,0;403;19
data,1143842400000,774;10302;6206.0,0;403;19
data,1143842400000,774;9962;6206.0,0;403;19
data,1143842400000,774;9020;6206.0,0;403;19
data,1143842400000,774;11532;6206.0,0;403;19
data,1143842400000,774;6211;6207.0,0;403;19
data,1143842400000,774;1285;6207.0,0;403;19
data,1143842400000,774;9626;6207.0,0;403;19
data,1143842400000,774;9742;6207.0,0;403;19
data,1143842400000,774;6772;6208.0,0;403;19
data,1157061600000,774;7814;6208.0,0;403;19
data,1157061600000,774;8942;6208.0,0;403;19
data,1157061600000,774;8748;6208.0,0;403;19
data,1157061600000,774;8357;6208.0,0;403;19
data,1157061600000,774;773;6208.0,0;403;19
data,1157061600000,774;2419;6208.0,0;403;19
data,1157061600000,774;9575;6208.0,0;403;19
data,1157061600000,774;1796;6208.0,0;403;19
data,1157061600000,774;12087;6208.0,0;403;19
data,1157061600000,775;873;6208.0,0;403;19
data,1157061600000,775;11291;6208.0,0;403;19
data,1157061600000,775;6542;6208.0,0;403;19
data,1157061600000,775;9496;6208.0,0;403;19
data,1157061600000,775;10548;6208.0,0;403;19
data,1157061600000,775;8175;6208.0,0;403;19
data,1157061600000,775;5365;6208.0,0;403;19
data,1167606000000,775;7301;6208.0,0;403;19
data,1175378400000,775;10248;6208.0,0;403;19
data,1175378400000,775;2787;6209.0,0;403;19
data,1175378400000,775;1557;6210.0,0;403;19
data,1175378400000,775;7213;6211.0,0;403;19
data,1175378400000,775;2229;6211.0,0;403;19
data,1175378400000,775;11697;6212.0,0;403;19
data,1185919200000,775;10548;6212.0,0;403;19
data,1185919200000,775;9763;6212.0,0;403;19
data,1204326000000,775;10094;6212.0,0;403;19
data,1204326000000,775;684;6212.0,0;403;19
data,1204326000000,775;5834;6212.0,0;403;19
data,1204326000000,775;4258;6212.0,0;403;19
data,1204326000000,775;2229;6212.0,0;403;19
data,1204326000000,775;98;6212.0,0;403;19
data,1204326000000,775;3598;6212.0,0;403;19
data,1204326000000,775;3480;6212.0,0;403;19
data,1204326000000,775;4269;6212.0,0;403;19
data,1204326000000,775;4719;6212.0,0;403;19
data,1204326000000,775;10573;6212.0,0;403;19
data,1204326000000,775;10515;6212.0,0;403;19
data,1204326000000,775;4012;6212.0,0;403;19
data,1204326000000,775;3161;6212.0,0;403;19
data,1204326000000,775;9428;6212.0,0;403;19
data,1204326000000,775;1814;6212.0,0;403;19
data,1257030000000,775;2892;6212.0,0;405;19
data,1257030000000,775;8775;6212.0,0;405;19
data,1259622000000,775;12055;6212.0,0;405;19
data,1259622000000,775;3849;6212.0,0;405;19
data,1259622000000,775;4229;6212.0,0;405;19
data,1259622000000,775;5749;6212.0,0;405;19
data,1259622000000,775;3981;6212.0,0;405;19
data,1259622000000,775;2199;6212.0,0;405;19
data,1259622000000,775;2016;6212.0,0;405;19
data,1259622000000,775;4517;6212.0,0;405;19
data,1259622000000,775;2665;6212.0,0;405;19
data,1259622000000,775;5793;6212.0,0;405;19
data,1259622000000,775;2707;6212.0,0;405;19
data,1259622000000,775;5539;6212.0,0;405;19
data,1259622000000,775;4710;6212.0,0;405;19
data,1259622000000,775;7301;6212.0,0;405;19
data,1262300400000,775;11240;6212.0,0;405;19
data,1262300400000,775;1104;6212.0,0;405;19
data,1262300400000,775;6051;6212.0,0;405;19
data,1262300400000,775;9955;6212.0,0;405;19
data,1262300400000,775;6620;6213.0,0;405;19
data,1262300400000,775;8973;6213.0,0;405;19
data,1262300400000,775;2778;6213.0,0;405;19
data,1262300400000,775;2415;6213.0,0;405;19
data,1264978800000,775;11274;6213.0,0;405;19
data,1264978800000,775;3241;6213.0,0;405;19
data,1264978800000,775;9288;6213.0,0;405;19
data,1264978800000,775;9656;6213.0,0;405;19
data,1264978800000,775;2545;6213.0,0;405;19
data,1264978800000,775;3034;6214.0,0;405;19
data,1264978800000,775;3992;6214.0,0;405;19
data,1264978800000,775;8794;6214.0,0;405;19
data,1267398000000,775;7163;6214.0,0;405;19
data,1267398000000,775;7815;6215.0,0;405;19
data,1267398000000,775;12290;6215.0,0;405;19
data,1267398000000,775;8943;6215.0,0;405;19
data,1270072800000,775;5487;6215.0,0;405;19
data,1270072800000,775;6324;6215.0,0;405;19
data,1270072800000,775;7857;6216.0,0;405;19
data,1270072800000,775;8182;6216.0,0;405;19
data,1270072800000,775;9666;6216.0,0;405;19
data,1270072800000,775;2473;6216.0,0;405;19
data,1270072800000,775;11240;6216.0,0;405;19
data,1270072800000,775;3082;6216.0,0;405;19
data,1270072800000,775;2946;6217.0,0;405;19
data,1270072800000,775;3759;6217.0,0;405;19
data,1270072800000,775;5160;6217.0,0;405;19
data,1272664800000,775;4424;6217.0,0;405;19
data,1272664800000,775;8463;6217.0,0;405;19
data,1272664800000,775;10997;6217.0,0;405;19
data,1272664800000,776;4235;6218.0,0;405;19
data,1275343200000,776;9816;6218.0,0;405;19
data,1275343200000,776;6772;6218.0,0;405;19
data,1277935200000,776;11240;6218.0,0;405;19
data,1280613600000,776;6049;6218.0,0;405;19
data,1280613600000,776;8263;6218.0,0;405;19
data,1283292000000,777;215;6218.0,0;405;19
data,1283292000000,777;2483;6218.0,0;405;19
data,1283292000000,777;98;6218.0,0;405;19
data,1283292000000,777;4674;6218.0,0;405;19
data,1288566000000,777;5273;6218.0,0;405;19
data,1288566000000,777;9431;6218.0,0;405;19
data,1291158000000,777;6488;6218.0,0;405;19
data,1304601757230,777;6968;6218.0,0;405;19
data,1304601765293,777;7065;6218.0,0;405;19
data,1304601771308,777;10261;6218.0,0;405;19
data,1304601783512,777;11672;6218.0,0;405;19
data,1177970400000,777;5672;6218.0,0;407;19
data,1177970400000,777;3750;6218.0,0;407;19
data,1177970400000,777;1864;6218.0,0;407;19
data,1177970400000,777;10175;6218.0,0;407;19
data,1177970400000,777;11210;6218.0,0;407;19
data,1177970400000,777;10280;6218.0,0;407;19
data,1177970400000,777;8171;6218.0,0;407;19
data,1177970400000,777;2256;6218.0,0;407;19
data,1177970400000,777;2724;6218.0,0;407;19
data,1177970400000,777;1549;6219.0,0;407;19
data,1177970400000,777;5512;6219.0,0;407;19
data,1177970400000,777;5808;6219.0,0;407;19
data,1177970400000,777;2813;6219.0,0;407;19
data,1177970400000,777;5499;6219.0,0;407;19
data,1177970400000,777;7779;6219.0,0;407;19
data,1177970400000,777;58;6219.0,0;407;19
data,1180648800000,777;6020;6219.0,0;407;19
data,1180648800000,778;4453;6219.0,0;407;19
data,1180648800000,778;1572;6219.0,0;407;19
data,1183240800000,778;6128;6219.0,0;407;19
data,1183240800000,778;8514;6219.0,0;407;19
data,1183240800000,779;3912;6219.0,0;407;19
data,1183240800000,779;5230;6220.0,0;407;19
data,1183240800000,779;7815;6221.0,0;407;19
data,1188597600000,779;10045;6221.0,0;407;19
data,1188597600000,779;3424;6221.0,0;407;19
data,1188597600000,779;9418;6221.0,0;407;19
data,1188597600000,779;1711;6221.0,0;407;19
data,1193871600000,779;11452;6221.0,0;407;19
data,1259622000000,780;4522;6221.0,0;407;19
data,1270072800000,780;3652;6221.0,0;407;19
data,1241128800000,780;12173;6222.0,0;408;19
data,1241128800000,780;5356;6223.0,0;408;19
data,1241128800000,780;11025;6223.0,0;408;19
data,1241128800000,780;2414;6223.0,0;408;19
data,1241128800000,780;3789;6223.0,0;408;19
data,1241128800000,780;10751;6223.0,0;408;19
data,1241128800000,780;11870;6223.0,0;408;19
data,1241128800000,780;7723;6223.0,0;408;19
data,1241128800000,780;1047;6223.0,0;408;19
data,1241128800000,780;7715;6224.0,0;408;19
data,1275343200000,780;11923;6224.0,0;408;19
data,1275343200000,780;2415;6224.0,0;408;19
data,1275343200000,780;1346;6224.0,0;408;19
data,1275343200000,781;11032;6224.0,0;408;19
data,1275343200000,781;10741;6224.0,0;408;19
data,1275343200000,781;7329;6225.0,0;408;19
data,1275343200000,781;1525;6226.0,0;408;19
data,1275343200000,781;8973;6226.0,0;408;19
data,1275343200000,781;10706;6226.0,0;408;19
data,1275343200000,781;3034;6226.0,0;408;19
data,1275343200000,781;455;6226.0,0;408;19
data,1275343200000,781;2199;6227.0,0;408;19
data,1275343200000,781;2199;6228.0,0;408;19
data,1275343200000,781;215;6228.0,0;408;19
data,1275343200000,781;5135;6228.0,0;408;19
data,1275343200000,781;3192;6228.0,0;408;19
data,1275343200000,781;12443;6228.0,0;408;19
data,1275343200000,781;6589;6229.0,0;408;19
data,1275343200000,782;10094;6230.0,0;408;19
data,1275343200000,782;10860;6230.0,0;408;19
data,1275343200000,782;8356;6231.0,0;408;19
data,1275343200000,782;8376;6231.0,0;408;19
data,1275343200000,782;2787;6231.0,0;408;19
data,1275343200000,782;4353;6231.0,0;408;19
data,1275343200000,782;139;6232.0,0;408;19
data,1275343200000,782;6739;6232.0,0;408;19
data,1275343200000,782;11566;6232.0,0;408;19
data,1275343200000,782;925;6232.0,0;408;19
data,1275343200000,782;10391;6233.0,0;408;19
data,1275343200000,782;7703;6233.0,0;408;19
data,1275343200000,782;2104;6233.0,0;408;19
data,1275343200000,783;4746;6233.0,0;408;19
data,1283292000000,783;9262;6233.0,0;408;19
data,1285884000000,783;7397;6233.0,0;408;19
data,1285884000000,783;10302;6233.0,0;408;19
data,1285884000000,783;6150;6233.0,0;408;19
data,1285884000000,783;10324;6233.0,0;408;19
data,1288566000000,783;10094;6234.0,0;408;19
data,1288566000000,783;2552;6235.0,0;408;19
data,1291158000000,783;6514;6236.0,0;408;19
data,1293836400000,783;3361;6236.0,0;408;19
data,1293836400000,783;12152;6236.0,0;408;19
data,1293836400000,783;6051;6236.0,0;408;19
data,1296514800000,783;4897;6236.0,0;408;19
data,1296514800000,783;2419;6236.0,0;408;19
data,1157061600000,783;5713;6236.0,0;411;19
data,1162335600000,783;1057;6236.0,0;411;19
data,1162335600000,784;3647;6236.0,0;411;19
data,1162335600000,784;3536;6236.0,0;411;19
data,1167606000000,784;5453;6236.0,0;411;19
data,1167606000000,784;6592;6236.0,0;411;19
data,1167606000000,784;11611;6236.0,0;411;19
data,1167606000000,784;2986;6236.0,0;411;19
data,1167606000000,784;2693;6236.0,0;411;19
data,1167606000000,784;1715;6236.0,0;411;19
data,1167606000000,784;6428;6236.0,0;411;19
data,1170284400000,784;7061;6236.0,0;411;19
data,1172703600000,784;2455;6236.0,0;411;19
data,1172703600000,784;6398;6236.0,0;411;19
data,1175378400000,784;4114;6236.0,0;411;19
data,1175378400000,784;6447;6236.0,0;411;19
data,1175378400000,784;7551;6236.0,0;411;19
data,1175378400000,784;11202;6236.0,0;411;19
data,1175378400000,784;11925;6236.0,0;411;19
data,1175378400000,784;8205;6236.0,0;411;19
data,1175378400000,784;7119;6236.0,0;411;19
data,1175378400000,784;5287;6236.0,0;411;19
data,1175378400000,784;10187;6236.0,0;411;19
data,1175378400000,784;102;6236.0,0;411;19
data,1175378400000,784;4269;6236.0,0;411;19
data,1177970400000,784;8474;6236.0,0;411;19
data,1177970400000,784;2117;6236.0,0;411;19
data,1177970400000,784;8576;6236.0,0;411;19
data,1177970400000,784;2615;6236.0,0;411;19
data,1177970400000,784;4987;6236.0,0;411;19
data,1177970400000,784;4860;6236.0,0;411;19
data,1177970400000,784;4694;6236.0,0;411;19
data,1177970400000,784;3070;6236.0,0;411;19
data,1177970400000,784;11298;6236.0,0;411;19
data,1177970400000,784;1611;6236.0,0;411;19
data,1177970400000,784;2460;6236.0,0;411;19
data,1177970400000,784;4389;6236.0,0;411;19
data,1177970400000,784;76;6236.0,0;411;19
data,1177970400000,784;11646;6236.0,0;411;19
data,1177970400000,784;6307;6236.0,0;411;19
data,1177970400000,784;2327;6236.0,0;411;19
data,1177970400000,784;7258;6236.0,0;411;19
data,1177970400000,784;1204;6236.0,0;411;19
data,1177970400000,784;4125;6236.0,0;411;19
data,1177970400000,784;3536;6236.0,0;411;19
data,1177970400000,784;1754;6236.0,0;411;19
data,1177970400000,785;11882;6236.0,0;411;19
data,1177970400000,786;11277;6236.0,0;411;19
data,1177970400000,786;8445;6236.0,0;411;19
data,1180648800000,786;6756;6236.0,0;411;19
data,1180648800000,786;8134;6236.0,0;411;19
data,1180648800000,786;5053;6236.0,0;411;19
data,1180648800000,786;6537;6236.0,0;411;19
data,1180648800000,787;3520;6236.0,0;411;19
data,1180648800000,787;215;6236.0,0;411;19
data,1180648800000,787;4360;6236.0,0;411;19
data,1180648800000,787;12054;6236.0,0;411;19
data,1180648800000,788;6159;6236.0,0;411;19
data,1180648800000,788;3819;6236.0,0;411;19
data,1183240800000,788;9204;6236.0,0;411;19
data,1183240800000,788;3293;6236.0,0;411;19
data,1183240800000,788;11726;6236.0,0;411;19
data,1183240800000,788;2327;6236.0,0;411;19
data,1183240800000,788;1796;6236.0,0;411;19
data,1183240800000,788;1555;6236.0,0;411;19
data,1183240800000,788;7509;6236.0,0;411;19
data,1183240800000,788;5559;6236.0,0;411;19
data,1183240800000,788;2982;6236.0,0;411;19
data,1183240800000,788;10008;6236.0,0;411;19
data,1183240800000,788;11080;6236.0,0;411;19
data,1183240800000,788;10991;6236.0,0;411;19
data,1183240800000,788;843;6236.0,0;411;19
data,1183240800000,789;5169;6236.0,0;411;19
data,1183240800000,789;4043;6236.0,0;411;19
data,1183240800000,789;105;6236.0,0;411;19
data,1183240800000,789;5495;6236.0,0;411;19
data,1185919200000,789;4086;6236.0,0;411;19
data,1185919200000,789;10787;6236.0,0;411;19
data,1185919200000,789;5321;6236.0,0;411;19
data,1185919200000,789;1153;6236.0,0;411;19
data,1185919200000,789;1482;6236.0,0;411;19
data,1185919200000,789;7163;6236.0,0;411;19
data,1185919200000,789;6125;6236.0,0;411;19
data,1185919200000,789;2112;6236.0,0;411;19
data,1185919200000,789;1765;6236.0,0;411;19
data,1185919200000,789;5923;6236.0,0;411;19
data,1185919200000,789;7344;6236.0,0;411;19
data,1185919200000,789;12419;6236.0,0;411;19
data,1185919200000,789;8155;6236.0,0;411;19
data,1185919200000,789;7230;6236.0,0;411;19
data,1185919200000,789;11314;6236.0,0;411;19
data,1188597600000,789;4002;6236.0,0;411;19
data,1188597600000,790;5736;6236.0,0;411;19
data,1188597600000,790;4453;6236.0,0;411;19
data,1188597600000,790;10651;6236.0,0;411;19
data,1188597600000,790;4236;6236.0,0;411;19
data,1188597600000,790;503;6236.0,0;411;19
data,1188597600000,790;10261;6236.0,0;411;19
data,1188597600000,790;8454;6236.0,0;411;19
data,1188597600000,791;3134;6236.0,0;411;19
data,1188597600000,791;321;6236.0,0;411;19
data,1188597600000,791;4668;6236.0,0;411;19
data,1188597600000,791;7536;6236.0,0;411;19
data,1188597600000,791;1431;6236.0,0;411;19
data,1188597600000,791;3647;6236.0,0;411;19
data,1188597600000,791;10757;6236.0,0;411;19
data,1188597600000,791;8268;6236.0,0;411;19
data,1188597600000,791;935;6236.0,0;411;19
data,1188597600000,791;7857;6236.0,0;411;19
data,1188597600000,791;4982;6236.0,0;411;19
data,1188597600000,791;7925;6236.0,0;411;19
data,1188597600000,791;1235;6236.0,0;411;19
data,1188597600000,791;8706;6236.0,0;411;19
data,1188597600000,791;3727;6236.0,0;411;19
data,1188597600000,791;378;6236.0,0;411;19
data,1188597600000,791;12195;6236.0,0;411;19
data,1188597600000,791;9711;6236.0,0;411;19
data,1188597600000,791;5499;6236.0,0;411;19
data,1188597600000,791;2174;6236.0,0;411;19
data,1188597600000,791;11635;6236.0,0;411;19
data,1188597600000,791;3500;6236.0,0;411;19
data,1188597600000,791;5899;6236.0,0;411;19
data,1188597600000,791;7167;6236.0,0;411;19
data,1188597600000,791;12245;6236.0,0;411;19
data,1191189600000,791;5722;6236.0,0;411;19
data,1191189600000,791;12280;6236.0,0;411;19
data,1191189600000,792;3852;6236.0,0;411;19
data,1191189600000,792;11279;6236.0,0;411;19
data,1191189600000,792;8994;6236.0,0;411;19
data,1191189600000,792;1822;6236.0,0;411;19
data,1191189600000,792;4991;6236.0,0;411;19
data,1191189600000,792;6449;6236.0,0;411;19
data,1191189600000,792;5661;6236.0,0;411;19
data,1191189600000,792;8430;6236.0,0;411;19
data,1191189600000,792;5783;6236.0,0;411;19
data,1191189600000,792;7499;6236.0,0;411;19
data,1191189600000,792;2043;6236.0,0;411;19
data,1191189600000,792;3370;6236.0,0;411;19
data,1191189600000,793;1883;6236.0,0;411;19
data,1191189600000,793;11786;6236.0,0;411;19
data,1191189600000,793;5672;6236.0,0;411;19
data,1191189600000,793;1282;6236.0,0;411;19
data,1191189600000,793;7863;6236.0,0;411;19
data,1191189600000,793;8692;6236.0,0;411;19
data,1191189600000,793;8673;6236.0,0;411;19
data,1191189600000,793;5033;6236.0,0;411;19
data,1191189600000,793;1901;6236.0,0;411;19
data,1191189600000,793;7643;6236.0,0;411;19
data,1191189600000,793;1324;6236.0,0;411;19
