New Run at  08/10/2018 21:08:45
, Time, RandomReward; M_Master_LCBIntervalReward, ClusterID;UserID;M_Master_LCBIntervalModelUsed,
data,1214863200000,635;10878;5634.0,180;343
data,1214863200000,635;7079;5634.0,180;343
data,1214863200000,635;4621;5634.0,180;343
data,1214863200000,635;9134;5634.0,180;343
data,1214863200000,635;7524;5635.0,180;343
data,1214863200000,635;3237;5635.0,180;343
data,1214863200000,635;1772;5636.0,180;343
data,1214863200000,635;11557;5636.0,180;343
data,1214863200000,635;2589;5636.0,180;343
data,1214863200000,635;12064;5636.0,180;343
data,1214863200000,635;10238;5636.0,180;343
data,1214863200000,635;8605;5637.0,180;343
data,1214863200000,635;7101;5637.0,180;343
data,1214863200000,635;3;5637.0,180;343
data,1214863200000,635;2982;5638.0,180;343
data,1214863200000,635;10131;5638.0,180;343
data,1214863200000,635;9623;5638.0,180;343
data,1214863200000,635;125;5638.0,180;343
data,1214863200000,635;11585;5638.0,180;343
data,1214863200000,635;1739;5638.0,180;343
data,1214863200000,635;12002;5638.0,180;343
data,1214863200000,635;8193;5638.0,180;343
data,1214863200000,635;5052;5638.0,180;343
data,1214863200000,635;11265;5638.0,180;343
data,1214863200000,635;3118;5638.0,180;343
data,1214863200000,635;4082;5638.0,180;343
data,1217541600000,635;3816;5638.0,180;343
data,1217541600000,635;7224;5638.0,180;343
data,1217541600000,635;3353;5638.0,180;343
data,1217541600000,635;9485;5638.0,180;343
data,1217541600000,635;5979;5638.0,180;343
data,1217541600000,635;1676;5638.0,180;343
data,1217541600000,635;5066;5638.0,180;343
data,1217541600000,635;534;5639.0,180;343
data,1217541600000,635;5629;5640.0,180;343
data,1217541600000,635;10581;5640.0,180;343
data,1217541600000,635;9665;5640.0,180;343
data,1217541600000,635;2843;5640.0,180;343
data,1217541600000,635;11708;5640.0,180;343
data,1217541600000,635;8315;5640.0,180;343
data,1217541600000,635;3903;5640.0,180;343
data,1217541600000,635;5629;5641.0,180;343
data,1217541600000,635;11869;5641.0,180;343
data,1217541600000,635;10131;5641.0,180;343
data,1217541600000,635;6722;5641.0,180;343
data,1217541600000,635;2136;5641.0,180;343
data,1217541600000,635;5162;5641.0,180;343
data,1217541600000,635;10573;5641.0,180;343
data,1217541600000,635;5993;5641.0,180;343
data,1217541600000,635;3217;5641.0,180;343
data,1217541600000,635;2191;5641.0,180;343
data,1217541600000,635;638;5641.0,180;343
data,1220220000000,635;8436;5641.0,180;343
data,1220220000000,635;2448;5641.0,180;343
data,1220220000000,635;4121;5642.0,180;343
data,1220220000000,635;6401;5642.0,180;343
data,1220220000000,635;245;5642.0,180;343
data,1220220000000,635;2349;5642.0,180;343
data,1220220000000,635;5452;5642.0,180;343
data,1220220000000,635;5835;5642.0,180;343
data,1222812000000,635;2660;5643.0,180;343
data,1225494000000,635;3549;5644.0,180;343
data,1225494000000,635;3237;5644.0,180;343
data,1225494000000,635;125;5644.0,180;343
data,1225494000000,635;10732;5644.0,180;343
data,1225494000000,635;1172;5644.0,180;343
data,1225494000000,636;12038;5644.0,180;343
data,1225494000000,636;4654;5644.0,180;343
data,1225494000000,636;8922;5644.0,180;343
data,1225494000000,636;1967;5644.0,180;343
data,1228086000000,636;1047;5644.0,180;343
data,1228086000000,636;8502;5644.0,180;343
data,1228086000000,637;4561;5644.0,180;343
data,1235862000000,637;10575;5644.0,180;343
data,1235862000000,638;10753;5644.0,180;343
data,1238536800000,638;1669;5645.0,180;343
data,1238536800000,638;5554;5645.0,180;343
data,1238536800000,638;8249;5645.0,180;343
data,1238536800000,638;901;5646.0,180;343
data,1246399200000,638;8352;5646.0,180;343
data,1246399200000,638;6507;5646.0,180;343
data,1246399200000,638;4768;5646.0,180;343
data,1254348000000,638;7207;5646.0,180;343
data,1257030000000,638;10470;5647.0,180;343
data,1257030000000,638;603;5648.0,180;343
data,1257030000000,638;2961;5648.0,180;343
data,1259622000000,638;189;5648.0,180;343
data,1264978800000,638;6773;5648.0,180;343
data,1264978800000,638;10247;5649.0,180;343
data,1264978800000,638;8559;5649.0,180;343
data,1264978800000,638;6446;5649.0,180;343
data,1267398000000,638;2132;5650.0,180;343
data,1267398000000,638;9853;5650.0,180;343
data,1267398000000,638;5695;5650.0,180;343
data,1267398000000,638;431;5650.0,180;343
data,1267398000000,638;1186;5650.0,180;343
data,1267398000000,638;12039;5650.0,180;343
data,1267398000000,638;1244;5650.0,180;343
data,1267398000000,638;8860;5651.0,180;343
data,1267398000000,638;7536;5651.0,180;343
data,1270072800000,638;7604;5651.0,180;343
data,1270072800000,638;10966;5651.0,180;343
data,1270072800000,638;2589;5651.0,180;343
data,1270072800000,638;9134;5651.0,180;343
data,1270072800000,638;4744;5651.0,180;343
data,1270072800000,638;8939;5652.0,180;343
data,1272664800000,638;10234;5652.0,180;343
data,1272664800000,638;8132;5652.0,180;343
data,1272664800000,638;7893;5652.0,180;343
data,1283292000000,638;1047;5652.0,180;343
data,1285884000000,638;1608;5652.0,180;343
data,1285884000000,638;9211;5652.0,180;343
data,1288566000000,638;10553;5652.0,180;343
data,1288566000000,638;6315;5652.0,180;343
data,1288566000000,638;10947;5652.0,180;343
data,1288566000000,638;10696;5652.0,180;343
data,1288566000000,638;1305;5652.0,180;343
data,1288566000000,638;3897;5652.0,180;343
data,1288566000000,638;10426;5652.0,180;343
data,1288566000000,639;1688;5652.0,180;343
data,1288566000000,639;3510;5652.0,180;343
data,1291158000000,639;2723;5652.0,180;343
data,1291158000000,639;6294;5652.0,180;343
data,1291158000000,639;11718;5652.0,180;343
data,1291158000000,639;4506;5653.0,180;343
data,1291158000000,639;6095;5653.0,180;343
data,1291158000000,640;4698;5653.0,180;343
data,1291158000000,640;2973;5653.0,180;343
data,1291158000000,641;2706;5653.0,180;343
data,1291158000000,641;5042;5653.0,180;343
data,1291158000000,641;8744;5653.0,180;343
data,1291158000000,641;512;5653.0,180;343
data,1291158000000,641;9241;5653.0,180;343
data,1291158000000,641;3550;5653.0,180;343
data,1291158000000,641;1448;5653.0,180;343
data,1296514800000,641;4818;5653.0,180;343
data,1296514800000,641;8577;5653.0,180;343
data,1296514800000,641;1546;5653.0,180;343
data,1296514800000,641;2723;5653.0,180;343
data,1296514800000,641;7071;5653.0,180;343
data,1296514800000,641;2888;5654.0,180;343
data,1296514800000,641;8977;5654.0,180;343
data,1296514800000,641;6577;5654.0,180;343
data,1296514800000,641;849;5654.0,180;343
data,1296514800000,641;1244;5654.0,180;343
data,1296514800000,641;5683;5654.0,180;343
data,1296514800000,641;3605;5654.0,180;343
data,1296514800000,641;4199;5654.0,180;343
data,1296514800000,641;11244;5654.0,180;343
data,1296514800000,641;4904;5654.0,180;343
data,1296514800000,641;11860;5654.0,180;343
data,1296514800000,641;914;5654.0,180;343
data,1296514800000,641;8688;5654.0,180;343
data,1298934000000,642;8315;5654.0,180;343
data,1298934000000,642;7731;5654.0,180;343
data,1298934000000,642;6350;5654.0,180;343
data,1298934000000,642;6330;5654.0,180;343
data,1298934000000,642;7739;5654.0,180;343
data,1298934000000,642;7101;5654.0,180;343
data,1298934000000,642;10060;5654.0,180;343
data,1298934000000,642;1596;5654.0,180;343
data,1298934000000,642;1676;5654.0,180;343
data,1298934000000,642;7070;5654.0,180;343
data,1298934000000,642;10153;5654.0,180;343
data,1298934000000,642;2135;5654.0,180;343
data,1298934000000,642;248;5654.0,180;343
data,1298934000000,642;11016;5655.0,180;343
data,1298934000000,642;9869;5656.0,180;343
data,1298934000000,642;2011;5656.0,180;343
data,1298934000000,642;10789;5656.0,180;343
data,1298934000000,642;3878;5656.0,180;343
data,1298934000000,642;6941;5656.0,180;343
data,1298934000000,642;3779;5657.0,180;343
data,1298934000000,642;6355;5657.0,180;343
data,1298934000000,642;4517;5658.0,180;343
data,1298934000000,642;12082;5658.0,180;343
data,1298934000000,642;4171;5658.0,180;343
data,1298934000000,642;5508;5659.0,180;343
data,1298934000000,642;3475;5659.0,180;343
data,1298934000000,642;4778;5660.0,180;343
data,1298934000000,642;10878;5660.0,180;343
data,1298934000000,642;11694;5660.0,180;343
data,1298934000000,642;10339;5660.0,180;343
data,1298934000000,642;9362;5660.0,180;343
data,1298934000000,642;2660;5661.0,180;343
data,1298934000000,642;10428;5661.0,180;343
data,1298934000000,643;5358;5661.0,180;343
data,1298934000000,643;5777;5662.0,180;343
data,1298934000000,643;9312;5662.0,180;343
data,1298934000000,643;4495;5662.0,180;343
data,1298934000000,643;9584;5662.0,180;343
data,1298934000000,643;3324;5662.0,180;343
data,1298934000000,643;4509;5663.0,180;343
data,1298934000000,643;3696;5663.0,180;343
data,1298934000000,643;11536;5664.0,180;343
data,1298934000000,643;1982;5664.0,180;343
data,1298934000000,643;10228;5664.0,180;343
data,1304600744456,643;1796;5664.0,180;343
data,1304600745173,643;12026;5664.0,180;343
data,1304600747836,643;10325;5664.0,180;343
data,1304600749672,643;11473;5664.0,180;343
data,1304600750305,643;6999;5664.0,180;343
data,1304600753335,643;1715;5664.0,180;343
data,1304600753212,643;9325;5664.0,180;343
data,1304600753227,643;11020;5664.0,180;343
data,1304600754340,643;4561;5664.0,180;343
data,1304600755877,643;10878;5664.0,180;343
data,1304600756169,643;184;5664.0,180;343
data,1304600756182,643;10749;5664.0,180;343
data,1304600759748,643;4255;5665.0,180;343
data,1304600762978,643;4508;5665.0,180;343
data,1304600764832,643;4255;5666.0,180;343
data,1304600770052,644;6315;5666.0,180;343
data,1304600775404,644;2642;5666.0,180;343
data,1304600775380,644;2245;5666.0,180;343
data,1304600776512,644;3118;5666.0,180;343
data,1304600776531,644;823;5666.0,180;343
data,1304600780682,644;7761;5666.0,180;343
data,1304600780910,644;11261;5666.0,180;343
data,1304600781077,644;6419;5666.0,180;343
data,1304600781090,644;8504;5666.0,180;343
data,1304600786435,644;12116;5666.0,180;343
data,1304600791408,644;11749;5666.0,180;343
data,1304600791422,644;8071;5666.0,180;343
data,1304600793345,644;1856;5666.0,180;343
data,1304600793273,644;5606;5666.0,180;343
data,1304600793098,644;7015;5666.0,180;343
data,1304600794971,644;4255;5667.0,180;343
data,1304600795529,645;5371;5668.0,180;343
data,1304600795038,645;6762;5669.0,180;343
data,1304600795279,645;4407;5669.0,180;343
data,1304600800596,645;3;5669.0,180;343
data,1304600800530,645;2986;5669.0,180;343
data,1304600800288,645;6762;5670.0,180;343
data,1304600800242,645;3887;5670.0,180;343
data,1167606000000,645;8104;5670.0,102;345
data,1201820400000,645;11530;5670.0,102;345
data,1201820400000,645;3161;5670.0,102;345
data,1201820400000,646;1897;5670.0,102;345
data,1241128800000,646;9696;5670.0,102;345
data,1241128800000,646;4100;5670.0,102;345
data,1241128800000,646;10626;5670.0,102;345
data,1243807200000,646;879;5670.0,102;345
data,1243807200000,646;2356;5670.0,102;345
data,1251756000000,647;6277;5670.0,102;345
data,1251756000000,647;6041;5670.0,102;345
data,1251756000000,647;12045;5670.0,102;345
data,1304600807982,647;4499;5670.0,102;345
data,1304600807967,647;12154;5670.0,102;345
data,1304600808781,647;6712;5670.0,102;345
data,1304600808766,647;6266;5670.0,102;345
data,1304600809888,647;6106;5670.0,102;345
data,1304600809878,647;745;5670.0,102;345
data,1304600811585,647;6865;5670.0,102;345
data,1304600811543,647;9364;5670.0,102;345
data,1304600812604,647;2758;5670.0,102;345
data,1304600812619,647;1596;5670.0,102;345
data,1304600813413,647;12220;5670.0,102;345
data,1304600813439,647;9530;5670.0,102;345
data,1304600818780,647;4408;5670.0,102;345
data,1304600819615,647;6200;5670.0,102;345
data,1304600819627,647;1890;5670.0,102;345
data,1304600820498,647;4119;5670.0,102;345
data,1304600822962,647;5568;5670.0,102;345
data,1304600822938,647;12070;5670.0,102;345
data,1304600823578,647;6957;5670.0,102;345
data,1304600823593,647;6211;5670.0,102;345
data,1304600824638,647;8854;5670.0,102;345
data,1304600825136,647;3766;5670.0,102;345
data,1304600825559,647;9722;5670.0,102;345
data,1304600825158,647;7015;5670.0,102;345
data,1304600825583,647;10368;5670.0,102;345
data,1304600827056,647;386;5670.0,102;345
data,1304600828672,647;2426;5670.0,102;345
data,1304600828621,648;11289;5670.0,102;345
data,1238536800000,648;7332;5670.0,6;349
data,1238536800000,648;8266;5670.0,6;349
data,1238536800000,648;9063;5670.0,6;349
data,1238536800000,648;6616;5670.0,6;349
data,1238536800000,648;9230;5670.0,6;349
data,1238536800000,648;3684;5670.0,6;349
data,1238536800000,648;3604;5670.0,6;349
data,1238536800000,648;10980;5670.0,6;349
data,1238536800000,648;12036;5670.0,6;349
data,1238536800000,648;9720;5670.0,6;349
data,1238536800000,648;1758;5670.0,6;349
data,1238536800000,648;6679;5670.0,6;349
data,1238536800000,648;2555;5670.0,6;349
data,1238536800000,648;2459;5670.0,6;349
data,1238536800000,648;2621;5670.0,6;349
data,1238536800000,648;2718;5670.0,6;349
data,1238536800000,648;9813;5670.0,6;349
data,1238536800000,648;12426;5671.0,6;349
data,1238536800000,648;10481;5671.0,6;349
data,1238536800000,648;3888;5671.0,6;349
data,1238536800000,648;3648;5671.0,6;349
data,1238536800000,648;3817;5671.0,6;349
data,1238536800000,648;4653;5672.0,6;349
data,1238536800000,648;4904;5672.0,6;349
data,1238536800000,648;2706;5672.0,6;349
data,1238536800000,648;486;5672.0,6;349
data,1238536800000,648;2982;5673.0,6;349
data,1238536800000,648;11596;5673.0,6;349
data,1238536800000,648;694;5673.0,6;349
data,1238536800000,648;1724;5673.0,6;349
data,1238536800000,649;1284;5673.0,6;349
data,1238536800000,649;5831;5673.0,6;349
data,1238536800000,649;4131;5674.0,6;349
data,1238536800000,649;9578;5675.0,6;349
data,1238536800000,649;5819;5675.0,6;349
data,1238536800000,649;2422;5675.0,6;349
data,1238536800000,649;6712;5676.0,6;349
data,1238536800000,649;9077;5676.0,6;349
data,1238536800000,649;10548;5676.0,6;349
data,1238536800000,649;12120;5677.0,6;349
data,1238536800000,650;6324;5677.0,6;349
data,1238536800000,650;11088;5677.0,6;349
data,1238536800000,650;3258;5677.0,6;349
data,1238536800000,651;11854;5677.0,6;349
data,1238536800000,651;5672;5678.0,6;349
data,1238536800000,651;1050;5678.0,6;349
data,1238536800000,652;3477;5678.0,6;349
data,1238536800000,652;3725;5678.0,6;349
data,1238536800000,652;7364;5678.0,6;349
data,1238536800000,652;7768;5678.0,6;349
data,1238536800000,652;10339;5678.0,6;349
data,1238536800000,652;4195;5678.0,6;349
data,1238536800000,652;10719;5678.0,6;349
data,1238536800000,652;1576;5678.0,6;349
data,1238536800000,652;11496;5678.0,6;349
data,1238536800000,652;5741;5678.0,6;349
data,1238536800000,652;3992;5678.0,6;349
data,1238536800000,652;5331;5678.0,6;349
data,1238536800000,652;5465;5678.0,6;349
data,1238536800000,652;9908;5678.0,6;349
data,1238536800000,652;7762;5678.0,6;349
data,1238536800000,652;1187;5678.0,6;349
data,1238536800000,652;2051;5679.0,6;349
data,1238536800000,652;378;5680.0,6;349
data,1238536800000,652;7826;5680.0,6;349
data,1238536800000,652;11520;5680.0,6;349
data,1238536800000,652;9951;5680.0,6;349
data,1238536800000,652;7065;5680.0,6;349
data,1238536800000,652;3003;5680.0,6;349
data,1238536800000,652;6822;5681.0,6;349
data,1238536800000,652;5830;5681.0,6;349
data,1238536800000,652;11435;5681.0,6;349
data,1238536800000,652;8936;5682.0,6;349
data,1238536800000,652;8417;5682.0,6;349
data,1238536800000,652;1195;5683.0,6;349
data,1238536800000,652;2327;5683.0,6;349
data,1238536800000,652;6755;5683.0,6;349
data,1238536800000,652;1431;5683.0,6;349
data,1238536800000,652;4642;5683.0,6;349
data,1238536800000,652;5064;5683.0,6;349
data,1238536800000,652;251;5683.0,6;349
data,1238536800000,652;4501;5683.0,6;349
data,1238536800000,652;3157;5683.0,6;349
data,1238536800000,652;10225;5683.0,6;349
data,1238536800000,652;9236;5683.0,6;349
data,1238536800000,652;3874;5684.0,6;349
data,1238536800000,652;3868;5684.0,6;349
data,1238536800000,652;12344;5684.0,6;349
data,1238536800000,652;7294;5684.0,6;349
data,1238536800000,652;9973;5684.0,6;349
data,1238536800000,652;4513;5684.0,6;349
data,1238536800000,652;3025;5684.0,6;349
data,1238536800000,652;7768;5684.0,6;349
data,1238536800000,652;3491;5684.0,6;349
data,1238536800000,652;1473;5685.0,6;349
data,1238536800000,652;12283;5685.0,6;349
data,1238536800000,652;9261;5686.0,6;349
data,1238536800000,653;4501;5686.0,6;349
data,1238536800000,653;1908;5686.0,6;349
data,1238536800000,653;11870;5686.0,6;349
data,1238536800000,653;5614;5687.0,6;349
data,1238536800000,653;1984;5688.0,6;349
data,1238536800000,653;1083;5688.0,6;349
data,1238536800000,653;4966;5688.0,6;349
data,1238536800000,653;4671;5688.0,6;349
data,1238536800000,653;1336;5688.0,6;349
data,1238536800000,653;2034;5689.0,6;349
data,1238536800000,653;5125;5690.0,6;349
data,1238536800000,653;6557;5691.0,6;349
data,1238536800000,653;2219;5691.0,6;349
data,1241128800000,653;1302;5691.0,6;349
data,1241128800000,653;7616;5691.0,6;349
data,1241128800000,653;1207;5692.0,6;349
data,1241128800000,653;10543;5693.0,6;349
data,1241128800000,653;7574;5693.0,6;349
data,1241128800000,653;7696;5693.0,6;349
data,1241128800000,653;6273;5693.0,6;349
data,1241128800000,653;8534;5693.0,6;349
data,1241128800000,653;10239;5693.0,6;349
data,1241128800000,653;12424;5693.0,6;349
data,1241128800000,653;11023;5693.0,6;349
data,1241128800000,653;5576;5694.0,6;349
data,1241128800000,653;11386;5694.0,6;349
data,1241128800000,653;7250;5694.0,6;349
data,1241128800000,653;11058;5694.0,6;349
data,1241128800000,653;1866;5695.0,6;349
data,1241128800000,653;11583;5695.0,6;349
data,1241128800000,653;2174;5695.0,6;349
data,1241128800000,654;12026;5695.0,6;349
data,1241128800000,654;6453;5695.0,6;349
data,1241128800000,654;3590;5696.0,6;349
data,1241128800000,654;1414;5696.0,6;349
data,1241128800000,654;2763;5697.0,6;349
data,1241128800000,654;6369;5697.0,6;349
data,1241128800000,654;1025;5697.0,6;349
data,1241128800000,654;12469;5697.0,6;349
data,1241128800000,654;10253;5697.0,6;349
data,1243807200000,654;1437;5697.0,6;349
data,1249077600000,654;529;5697.0,6;349
data,1249077600000,654;334;5697.0,6;349
data,1249077600000,654;7715;5697.0,6;349
data,1249077600000,654;7411;5698.0,6;349
data,1249077600000,654;4824;5698.0,6;349
data,1249077600000,654;5086;5698.0,6;349
data,1249077600000,654;276;5698.0,6;349
data,1249077600000,655;4443;5698.0,6;349
data,1249077600000,655;2330;5698.0,6;349
data,1251756000000,655;6473;5698.0,6;349
data,1251756000000,655;10749;5698.0,6;349
data,1251756000000,655;8443;5698.0,6;349
data,1257030000000,655;12056;5698.0,6;349
data,1259622000000,655;10513;5698.0,6;349
data,1259622000000,655;6811;5698.0,6;349
data,1259622000000,655;435;5699.0,6;349
data,1259622000000,655;6714;5699.0,6;349
data,1259622000000,655;10757;5699.0,6;349
data,1259622000000,655;5342;5700.0,6;349
data,1259622000000,655;10593;5700.0,6;349
data,1259622000000,655;5287;5700.0,6;349
data,1262300400000,655;9696;5700.0,6;349
data,1262300400000,655;7650;5701.0,6;349
data,1262300400000,655;1256;5701.0,6;349
data,1262300400000,655;10659;5701.0,6;349
data,1262300400000,655;5333;5702.0,6;349
data,1262300400000,655;4400;5702.0,6;349
data,1262300400000,655;4182;5703.0,6;349
data,1262300400000,655;9168;5704.0,6;349
data,1262300400000,655;7911;5704.0,6;349
data,1262300400000,655;9127;5705.0,6;349
data,1262300400000,655;11991;5706.0,6;349
data,1262300400000,655;5107;5707.0,6;349
data,1262300400000,655;9496;5708.0,6;349
data,1262300400000,655;123;5709.0,6;349
data,1262300400000,655;11175;5710.0,6;349
data,1262300400000,655;2832;5711.0,6;349
data,1262300400000,655;7560;5712.0,6;349
data,1262300400000,655;6957;5712.0,6;349
data,1262300400000,655;5342;5713.0,6;349
data,1262300400000,655;4222;5713.0,6;349
data,1262300400000,655;4909;5714.0,6;349
data,1262300400000,655;3916;5715.0,6;349
data,1262300400000,655;4387;5715.0,6;349
data,1262300400000,655;11814;5716.0,6;349
data,1262300400000,655;3151;5717.0,6;349
data,1262300400000,655;865;5717.0,6;349
data,1262300400000,655;12365;5717.0,6;349
data,1262300400000,655;11429;5718.0,6;349
data,1262300400000,655;4387;5718.0,6;349
data,1262300400000,655;8825;5718.0,6;349
data,1262300400000,655;5126;5718.0,6;349
data,1262300400000,655;5059;5718.0,6;349
data,1264978800000,655;2000;5718.0,6;349
data,1267398000000,655;6811;5718.0,6;349
data,1267398000000,655;3471;5718.0,6;349
data,1267398000000,655;6193;5719.0,6;349
data,1267398000000,656;5248;5719.0,6;349
data,1267398000000,656;1322;5720.0,6;349
data,1267398000000,656;7779;5720.0,6;349
data,1267398000000,656;2649;5721.0,6;349
data,1267398000000,656;7915;5721.0,6;349
data,1267398000000,656;3995;5721.0,6;349
data,1267398000000,656;11754;5721.0,6;349
data,1267398000000,656;586;5722.0,6;349
data,1267398000000,656;2635;5722.0,6;349
data,1267398000000,656;8364;5722.0,6;349
data,1267398000000,656;1104;5722.0,6;349
data,1267398000000,656;10175;5722.0,6;349
data,1267398000000,656;7536;5722.0,6;349
data,1267398000000,657;7040;5722.0,6;349
data,1267398000000,657;4712;5723.0,6;349
data,1270072800000,657;1905;5723.0,6;349
data,1270072800000,657;7454;5723.0,6;349
data,1270072800000,657;2094;5723.0,6;349
data,1270072800000,657;9431;5723.0,6;349
data,1270072800000,657;1208;5724.0,6;349
data,1270072800000,657;6678;5724.0,6;349
data,1275343200000,657;7003;5725.0,6;349
data,1277935200000,657;6505;5726.0,6;349
data,1267398000000,657;10646;5726.0,151;351
data,1267398000000,657;4124;5726.0,151;351
data,1267398000000,657;1414;5726.0,151;351
data,1267398000000,657;4727;5726.0,151;351
data,1267398000000,657;7979;5726.0,151;351
data,1267398000000,657;10360;5726.0,151;351
data,1267398000000,657;11212;5726.0,151;351
data,1267398000000,657;5452;5726.0,151;351
data,1267398000000,657;10940;5726.0,151;351
data,1267398000000,657;7294;5727.0,151;351
data,1267398000000,657;10051;5727.0,151;351
data,1267398000000,657;11402;5727.0,151;351
data,1267398000000,657;9327;5727.0,151;351
data,1267398000000,658;10153;5727.0,151;351
data,1267398000000,658;3682;5727.0,151;351
data,1267398000000,658;5594;5727.0,151;351
data,1267398000000,658;12453;5727.0,151;351
data,1267398000000,658;12133;5727.0,151;351
data,1267398000000,658;10787;5727.0,151;351
data,1267398000000,658;4030;5728.0,151;351
data,1267398000000,658;2583;5728.0,151;351
data,1267398000000,658;12453;5728.0,151;351
data,1267398000000,658;4729;5728.0,151;351
data,1267398000000,658;3706;5728.0,151;351
data,1267398000000,658;5029;5728.0,151;351
data,1267398000000,658;9340;5728.0,151;351
data,1267398000000,658;4114;5728.0,151;351
data,1267398000000,658;6017;5728.0,151;351
data,1267398000000,658;2583;5728.0,151;351
data,1267398000000,658;6941;5728.0,151;351
data,1267398000000,658;842;5729.0,151;351
data,1267398000000,658;3257;5729.0,151;351
data,1267398000000,658;9733;5729.0,151;351
data,1267398000000,658;4186;5730.0,151;351
data,1267398000000,658;7473;5730.0,151;351
data,1267398000000,658;3716;5730.0,151;351
data,1267398000000,658;8775;5730.0,151;351
data,1267398000000,658;4595;5730.0,151;351
data,1267398000000,658;9733;5730.0,151;351
data,1267398000000,658;9882;5730.0,151;351
data,1267398000000,658;1605;5730.0,151;351
data,1267398000000,658;8496;5730.0,151;351
data,1267398000000,658;6213;5730.0,151;351
data,1267398000000,658;9590;5730.0,151;351
data,1267398000000,658;8822;5730.0,151;351
data,1267398000000,658;2240;5730.0,151;351
data,1157061600000,658;12460;5730.0,164;355
data,1157061600000,658;10407;5731.0,164;355
data,1157061600000,658;3649;5732.0,164;355
data,1157061600000,658;12086;5733.0,164;355
data,1157061600000,658;357;5734.0,164;355
data,1157061600000,658;1986;5735.0,164;355
data,1157061600000,658;1090;5736.0,164;355
data,1157061600000,658;11197;5737.0,164;355
data,1157061600000,658;165;5737.0,164;355
data,1157061600000,658;7629;5738.0,164;355
data,1157061600000,658;1883;5739.0,164;355
data,1157061600000,658;3734;5740.0,164;355
data,1157061600000,658;3649;5741.0,164;355
data,1157061600000,658;3697;5742.0,164;355
data,1157061600000,658;11558;5743.0,164;355
data,1157061600000,658;3270;5744.0,164;355
data,1157061600000,658;7022;5745.0,164;355
data,1157061600000,658;4494;5746.0,164;355
data,1157061600000,658;2766;5747.0,164;355
data,1157061600000,658;11316;5748.0,164;355
data,1157061600000,658;1443;5748.0,164;355
data,1157061600000,658;229;5749.0,164;355
data,1157061600000,658;3803;5750.0,164;355
data,1157061600000,658;229;5751.0,164;355
data,1157061600000,658;1827;5751.0,164;355
data,1157061600000,658;8174;5752.0,164;355
data,1159653600000,658;11986;5752.0,164;355
data,1159653600000,658;5989;5753.0,164;355
data,1159653600000,658;2413;5754.0,164;355
data,1159653600000,658;680;5754.0,164;355
data,1162335600000,658;10829;5754.0,164;355
data,1162335600000,658;3803;5755.0,164;355
data,1162335600000,658;7427;5756.0,164;355
data,1162335600000,658;2513;5756.0,164;355
data,1162335600000,659;11702;5756.0,164;355
data,1162335600000,659;1883;5757.0,164;355
data,1162335600000,659;6112;5758.0,164;355
data,1162335600000,659;1883;5759.0,164;355
data,1162335600000,659;6659;5759.0,164;355
data,1162335600000,659;5422;5759.0,164;355
data,1162335600000,659;8243;5760.0,164;355
data,1162335600000,659;4122;5761.0,164;355
data,1162335600000,659;359;5762.0,164;355
data,1162335600000,659;4580;5762.0,164;355
data,1162335600000,659;10028;5762.0,164;355
data,1162335600000,659;229;5763.0,164;355
data,1162335600000,659;3257;5763.0,164;355
data,1162335600000,659;5505;5764.0,164;355
data,1162335600000,659;12118;5764.0,164;355
data,1162335600000,659;4820;5765.0,164;355
data,1162335600000,659;3295;5766.0,164;355
data,1162335600000,659;8414;5767.0,164;355
data,1162335600000,659;10661;5767.0,164;355
data,1162335600000,659;751;5768.0,164;355
data,1162335600000,659;9652;5768.0,164;355
data,1162335600000,659;9832;5768.0,164;355
data,1162335600000,659;8268;5768.0,164;355
data,1162335600000,659;12452;5769.0,164;355
data,1162335600000,659;12086;5770.0,164;355
data,1162335600000,659;1430;5771.0,164;355
data,1162335600000,659;5989;5772.0,164;355
data,1162335600000,659;762;5773.0,164;355
data,1172703600000,659;2413;5774.0,164;355
data,1209592800000,659;11316;5775.0,164;355
data,1283292000000,659;3305;5775.0,79;356
data,1283292000000,659;7332;5775.0,79;356
data,1283292000000,659;7241;5775.0,79;356
data,1283292000000,659;3857;5775.0,79;356
data,1283292000000,659;10661;5775.0,79;356
data,1283292000000,659;11482;5775.0,79;356
data,1285884000000,659;6020;5775.0,79;356
data,1285884000000,659;1717;5776.0,79;356
data,1285884000000,659;2435;5777.0,79;356
data,1285884000000,659;2962;5777.0,79;356
data,1285884000000,659;1717;5778.0,79;356
data,1285884000000,659;1717;5779.0,79;356
data,1285884000000,659;10827;5779.0,79;356
data,1285884000000,659;4224;5780.0,79;356
data,1285884000000,659;7213;5781.0,79;356
data,1285884000000,659;1717;5782.0,79;356
data,1285884000000,659;5883;5783.0,79;356
data,1285884000000,659;7700;5783.0,79;356
data,1285884000000,659;1555;5783.0,79;356
data,1285884000000,659;5383;5783.0,79;356
data,1285884000000,659;4000;5783.0,79;356
data,1285884000000,659;1717;5784.0,79;356
data,1288566000000,659;1063;5785.0,79;356
data,1288566000000,659;2674;5786.0,79;356
data,1288566000000,659;7258;5786.0,79;356
data,1288566000000,659;1717;5787.0,79;356
data,1288566000000,659;2674;5788.0,79;356
data,1288566000000,660;1717;5789.0,79;356
data,1288566000000,660;8263;5789.0,79;356
data,1288566000000,660;2674;5790.0,79;356
data,1288566000000,660;5512;5790.0,79;356
