New Run at  07/14/2017 15:41:53
, Time, RandomReward; Master_LCBIntervalReward; 
data,1304596476360,42;10561;321
data,1304596476316,42;2111;322
data,1304596476408,42;5224;323
data,1304596476460,42;10574;323
data,1304596476392,43;245;324
data,1304596477940,43;9370;324
data,1304596479796,43;7188;324
data,1304596479763,43;3127;325
data,1304596479672,43;3275;326
data,1304596479846,43;7002;326
data,1304596479863,43;7197;327
data,1304596479946,43;10602;327
data,1304596481296,43;9653;328
data,1304596481812,43;3466;328
data,1304596481163,43;2855;329
data,1304596481279,43;7430;330
data,1304596481793,43;2111;331
data,1304596481845,43;7430;332
data,1304596481862,43;2731;332
data,1304596481096,43;5192;332
data,1304596481829,43;757;332
data,1304596481881,43;9653;333
data,1304596481196,43;6702;334
data,1304684820052,43;8435;335
data,1304684823336,43;516;336
data,1304684825033,43;516;337
data,1304684832136,44;8435;338
data,1304684832130,44;516;339
data,1304684835572,44;10665;339
data,1304684836426,44;8435;340
data,1304684840730,44;516;341
data,1304684842638,44;8435;342
data,1214863200000,44;10683;342
data,1214863200000,44;2054;342
data,1214863200000,44;10692;342
data,1214863200000,44;5358;342
data,1214863200000,44;1352;342
data,1214863200000,45;10278;342
data,1214863200000,45;1145;342
data,1214863200000,45;5642;342
data,1214863200000,45;7274;342
data,1214863200000,45;323;343
data,1214863200000,45;5792;343
data,1214863200000,45;6369;343
data,1214863200000,45;7302;343
data,1214863200000,45;10737;343
data,1214863200000,45;989;343
data,1214863200000,45;8687;343
data,1214863200000,45;8900;343
data,1214863200000,45;8281;343
data,1214863200000,45;10077;343
data,1214863200000,45;4615;343
data,1214863200000,45;579;343
data,1214863200000,45;4049;343
data,1214863200000,45;3933;343
data,1214863200000,45;6995;343
data,1214863200000,45;10776;343
data,1214863200000,45;10778;343
data,1214863200000,45;1392;343
data,1214863200000,45;6537;344
data,1214863200000,45;9136;344
data,1214863200000,45;4578;344
data,1214863200000,45;8271;344
data,1214863200000,45;916;344
data,1214863200000,45;6381;344
data,1214863200000,45;5735;344
data,1214863200000,46;2751;344
data,1214863200000,46;10799;344
data,1214863200000,46;10804;344
data,1214863200000,46;5781;344
data,1214863200000,46;10811;344
data,1214863200000,46;5169;344
data,1214863200000,46;7225;344
data,1214863200000,46;2613;344
data,1214863200000,46;10822;344
data,1214863200000,46;7777;344
data,1214863200000,46;10735;344
data,1214863200000,46;6705;344
data,1214863200000,46;2953;344
data,1214863200000,46;2049;344
data,1214863200000,46;10840;344
data,1214863200000,46;5047;345
data,1214863200000,46;8801;345
data,1214863200000,46;8550;345
data,1214863200000,46;3791;345
data,1214863200000,46;7456;345
data,1149112800000,46;495;345
data,1149112800000,46;6808;345
data,1149112800000,46;10864;345
data,1149112800000,46;7897;345
data,1149112800000,46;766;345
data,1180648800000,46;7498;345
data,1180648800000,46;3311;345
data,1209592800000,46;6854;345
data,1209592800000,46;5352;345
data,1209592800000,47;7666;345
data,1209592800000,47;3919;345
data,1209592800000,47;6383;345
data,1209592800000,47;5662;345
data,1209592800000,47;1015;345
data,1209592800000,47;6168;345
data,1209592800000,47;876;345
data,1209592800000,47;1692;345
data,1209592800000,47;6644;345
data,1209592800000,47;3175;345
data,1209592800000,47;10930;345
data,1209592800000,47;2207;345
data,1209592800000,47;6344;345
data,1209592800000,47;10338;345
data,1209592800000,47;4663;345
data,1209592800000,47;1588;345
data,1209592800000,47;1635;345
data,1209592800000,47;10430;345
data,1209592800000,47;6162;345
data,1209592800000,47;1733;345
data,1209592800000,48;3405;345
data,1209592800000,48;10965;345
data,1209592800000,48;7854;346
data,1209592800000,48;3093;346
data,1209592800000,48;5427;347
data,1209592800000,48;10857;348
data,1209592800000,48;5086;349
data,1209592800000,48;7593;350
data,1209592800000,48;10077;350
data,1209592800000,48;7390;351
data,1209592800000,48;6659;352
data,1209592800000,48;10993;352
data,1209592800000,48;11000;352
data,1209592800000,48;11005;352
data,1209592800000,48;9937;353
data,1209592800000,48;94;354
data,1209592800000,49;11011;354
data,1212271200000,49;3012;354
data,1212271200000,49;7854;355
data,1212271200000,49;10129;355
data,1212271200000,49;10857;356
data,1212271200000,49;7854;357
data,1212271200000,49;9730;358
data,1212271200000,49;10857;359
data,1212271200000,49;1200;359
data,1212271200000,49;3119;359
data,1212271200000,49;7854;360
data,1214863200000,49;10586;361
data,1217541600000,49;517;362
data,1220220000000,49;11038;362
data,1220220000000,49;4947;363
data,1228086000000,49;10857;364
data,1228086000000,49;7854;365
data,1228086000000,49;1051;365
data,1228086000000,49;10857;366
data,1228086000000,49;641;366
data,1228086000000,49;10857;367
data,1228086000000,49;10857;368
data,1251756000000,49;10857;369
data,1251756000000,49;10857;370
data,1251756000000,49;7854;371
data,1251756000000,49;2049;371
data,1251756000000,49;10857;372
data,1259622000000,49;4595;373
data,1259622000000,49;4202;373
data,1259622000000,49;10857;374
data,1259622000000,49;6637;374
data,1259622000000,49;10857;375
data,1259622000000,50;250;375
data,1259622000000,50;7854;376
data,1259622000000,50;4668;376
data,1259622000000,50;12;377
data,1277935200000,50;10857;378
data,1277935200000,50;10857;379
data,1209592800000,50;10448;379
data,1209592800000,50;4723;379
data,1209592800000,50;2529;379
data,1209592800000,51;4072;379
data,1209592800000,51;9266;379
data,1209592800000,51;8704;379
data,1209592800000,51;11131;379
data,1212271200000,51;2087;379
data,1212271200000,51;9129;379
data,1212271200000,51;11139;379
data,1212271200000,51;4637;379
data,1212271200000,51;1895;379
data,1212271200000,51;10856;379
data,1212271200000,51;8431;379
data,1212271200000,51;7410;379
data,1212271200000,51;1733;379
data,1212271200000,51;3078;379
data,1214863200000,51;2147;379
data,1214863200000,51;9483;379
data,1214863200000,51;3869;379
data,1214863200000,51;9410;379
data,1214863200000,51;294;380
data,1214863200000,51;4402;380
data,1214863200000,51;6080;380
data,1214863200000,51;10805;380
data,1214863200000,51;6206;380
data,1214863200000,51;6591;380
data,1214863200000,51;7026;380
data,1214863200000,51;11178;380
data,1214863200000,51;8422;380
data,1214863200000,51;11062;380
data,1214863200000,51;3452;380
data,1214863200000,51;8274;380
data,1214863200000,51;3687;380
data,1214863200000,51;8332;380
data,1214863200000,51;10885;380
data,1214863200000,51;6863;380
data,1214863200000,51;2399;380
data,1214863200000,51;8462;380
data,1214863200000,51;8519;380
data,1214863200000,51;10867;380
data,1214863200000,51;12;381
data,1214863200000,51;10890;381
data,1214863200000,51;6021;382
data,1214863200000,51;10055;383
data,1214863200000,51;4258;384
data,1214863200000,52;1007;385
data,1214863200000,52;3792;385
data,1214863200000,52;2216;385
data,1214863200000,52;9180;385
data,1214863200000,52;4832;386
data,1214863200000,52;4327;386
data,1214863200000,52;2189;386
data,1214863200000,53;4947;387
data,1214863200000,53;3682;387
data,1214863200000,53;4833;387
data,1214863200000,53;8281;387
data,1214863200000,53;7881;387
data,1214863200000,53;4454;388
data,1214863200000,53;10913;389
data,1214863200000,53;323;390
data,1214863200000,53;7684;390
data,1214863200000,53;7666;391
data,1214863200000,53;1559;391
data,1214863200000,53;243;391
data,1214863200000,53;8524;392
data,1214863200000,53;3618;393
data,1214863200000,53;4371;394
data,1214863200000,53;1018;395
data,1214863200000,53;649;396
data,1214863200000,53;11280;397
data,1214863200000,53;6537;398
data,1214863200000,53;5991;399
data,1214863200000,53;8648;399
data,1214863200000,53;10725;400
data,1214863200000,53;11058;400
data,1214863200000,53;3093;400
data,1214863200000,53;11298;400
data,1214863200000,53;10581;401
data,1214863200000,53;10993;402
data,1214863200000,54;6119;403
data,1214863200000,54;10703;404
data,1214863200000,54;3526;405
data,1214863200000,54;1984;405
data,1214863200000,54;516;406
data,1214863200000,54;245;407
data,1214863200000,54;245;408
data,1214863200000,54;641;409
data,1214863200000,54;10709;409
data,1214863200000,54;3440;409
data,1214863200000,54;11333;410
data,1214863200000,54;5042;411
data,1214863200000,54;6790;412
data,1214863200000,54;1465;412
data,1214863200000,54;7593;413
data,1214863200000,54;417;414
data,1214863200000,54;9525;415
data,1214863200000,54;5409;415
data,1214863200000,54;6079;416
data,1214863200000,54;3479;416
data,1214863200000,54;8512;417
data,1214863200000,54;5106;417
data,1214863200000,54;5895;417
data,1214863200000,54;6659;418
data,1214863200000,54;989;418
data,1214863200000,54;773;419
data,1214863200000,54;11124;419
data,1214863200000,54;1477;419
data,1214863200000,54;10703;420
data,1214863200000,54;2669;420
data,1214863200000,54;4919;421
data,1214863200000,54;7197;422
data,1214863200000,54;7260;422
data,1214863200000,54;10862;422
data,1214863200000,54;4461;422
data,1214863200000,54;11390;423
data,1214863200000,54;10602;423
data,1214863200000,54;7390;423
data,1214863200000,54;7014;424
data,1214863200000,54;6790;425
data,1214863200000,54;2056;425
data,1214863200000,54;1381;425
data,1214863200000,54;8838;425
data,1214863200000,54;10890;425
data,1214863200000,54;7539;426
data,1214863200000,54;10035;427
data,1214863200000,54;1898;427
data,1214863200000,54;5101;427
data,1214863200000,54;11425;428
data,1214863200000,54;5404;429
data,1214863200000,54;11430;429
data,1214863200000,54;10983;429
data,1214863200000,54;11433;430
data,1214863200000,54;4176;430
data,1214863200000,55;6340;430
data,1214863200000,55;9030;430
data,1214863200000,55;3533;431
data,1217541600000,55;11444;431
data,1217541600000,55;3477;431
data,1217541600000,55;7074;431
data,1217541600000,55;992;431
data,1217541600000,55;516;432
data,1217541600000,55;6369;433
data,1217541600000,55;5429;434
data,1217541600000,55;1391;434
data,1217541600000,55;3327;435
data,1217541600000,55;1031;435
data,1217541600000,55;8362;436
data,1217541600000,55;5735;437
data,1217541600000,55;10374;437
data,1217541600000,55;5654;438
data,1217541600000,55;272;438
data,1217541600000,55;3691;439
data,1217541600000,55;11478;439
data,1217541600000,55;7491;440
data,1217541600000,56;7987;440
data,1217541600000,57;6462;441
data,1217541600000,57;7371;441
data,1217541600000,57;11071;442
data,1217541600000,57;4497;442
data,1217541600000,57;11490;443
data,1217541600000,57;9443;444
data,1217541600000,57;4069;444
data,1220220000000,57;2216;444
data,1220220000000,57;9842;444
data,1220220000000,57;5213;444
data,1220220000000,57;1595;445
data,1220220000000,57;6412;446
data,1220220000000,57;7397;446
data,1220220000000,57;11510;447
data,1220220000000,57;2318;448
data,1220220000000,57;10225;448
data,1220220000000,57;7200;448
data,1220220000000,57;2238;448
data,1220220000000,57;11518;449
data,1220220000000,57;2359;450
data,1220220000000,57;8350;451
data,1220220000000,57;7328;452
data,1220220000000,57;478;453
data,1220220000000,57;3881;454
data,1222812000000,57;11005;455
data,1222812000000,58;11535;456
data,1222812000000,58;8524;457
data,1222812000000,58;3874;458
data,1222812000000,58;11546;458
data,1222812000000,58;9397;459
data,1222812000000,58;7133;459
data,1222812000000,58;908;459
data,1222812000000,58;11558;459
data,1222812000000,59;10390;460
data,1222812000000,59;3012;461
data,1222812000000,59;6213;462
data,1222812000000,59;3546;462
data,1222812000000,59;1690;463
data,1222812000000,59;4947;464
data,1222812000000,59;9937;465
data,1222812000000,59;96;465
data,1222812000000,59;348;465
data,1222812000000,59;2150;465
data,1222812000000,59;9683;466
data,1222812000000,59;11580;467
data,1222812000000,59;9558;467
data,1222812000000,59;5839;467
data,1222812000000,59;6396;468
data,1222812000000,59;1870;468
data,1222812000000,59;8191;469
data,1222812000000,59;4455;470
data,1222812000000,59;11593;470
data,1222812000000,59;7264;470
data,1222812000000,59;12;471
data,1222812000000,59;5005;471
data,1222812000000,59;3872;472
data,1222812000000,59;2805;472
data,1222812000000,60;5341;472
data,1225494000000,60;10725;473
data,1225494000000,60;3513;473
data,1225494000000,60;5735;474
data,1225494000000,60;11237;474
data,1225494000000,60;8866;475
data,1225494000000,60;11613;475
data,1225494000000,60;11280;476
data,1225494000000,60;11490;477
data,1225494000000,60;5427;478
data,1225494000000,60;5213;478
data,1225494000000,60;3044;478
data,1225494000000,60;10035;479
data,1225494000000,60;10070;480
data,1225494000000,60;2101;480
data,1225494000000,60;6578;480
data,1225494000000,60;11630;480
data,1225494000000,60;11333;481
data,1225494000000,60;608;481
data,1225494000000,60;10993;482
data,1225494000000,60;8954;482
data,1225494000000,60;1928;482
data,1225494000000,60;1550;482
data,1225494000000,60;5897;482
data,1225494000000,60;5470;483
data,1228086000000,60;1821;484
data,1228086000000,60;664;485
data,1228086000000,60;3697;485
data,1228086000000,60;11280;486
data,1228086000000,60;11390;487
data,1228086000000,60;6960;487
data,1228086000000,60;8518;487
data,1228086000000,60;1197;488
data,1228086000000,60;1912;488
data,1228086000000,60;3691;489
data,1228086000000,60;4919;490
data,1228086000000,60;3954;490
data,1228086000000,60;4668;491
data,1228086000000,60;2958;491
data,1228086000000,60;5429;492
data,1228086000000,60;8178;492
data,1228086000000,60;987;493
data,1228086000000,60;10919;494
data,1228086000000,60;8010;494
data,1228086000000,60;8534;494
data,1228086000000,60;9871;495
data,1230764400000,60;1843;495
data,1230764400000,60;11672;495
data,1230764400000,60;8355;495
data,1230764400000,60;7902;496
data,1230764400000,60;5781;496
data,1230764400000,60;94;497
data,1230764400000,60;9944;497
data,1230764400000,60;245;498
data,1230764400000,60;3756;499
data,1230764400000,60;4258;500
data,1230764400000,60;3902;500
data,1230764400000,60;5192;500
data,1230764400000,60;5770;500
data,1230764400000,60;11295;501
data,1230764400000,61;782;501
data,1230764400000,61;2545;502
data,1230764400000,61;11333;503
data,1230764400000,61;9259;503
data,1230764400000,61;4215;503
data,1230764400000,61;2169;503
data,1230764400000,61;10484;503
data,1230764400000,61;819;503
data,1230764400000,61;151;503
data,1233442800000,61;10273;504
data,1233442800000,61;777;504
data,1233442800000,61;577;504
data,1233442800000,61;7326;504
data,1233442800000,61;11236;504
data,1233442800000,61;6396;505
data,1233442800000,61;8626;506
data,1233442800000,61;9048;506
data,1233442800000,61;10110;507
data,1233442800000,61;4543;507
data,1235862000000,61;1396;507
data,1235862000000,61;1031;507
data,1235862000000,61;9288;507
data,1235862000000,61;1912;507
data,1235862000000,61;1730;507
data,1235862000000,61;6574;507
data,1235862000000,61;11114;507
data,1235862000000,61;8362;508
data,1235862000000,61;11746;508
data,1235862000000,61;7854;509
data,1235862000000,61;4562;509
data,1235862000000,61;5427;510
data,1235862000000,61;16;510
data,1235862000000,62;8530;510
data,1235862000000,62;5047;510
data,1235862000000,62;2378;510
data,1235862000000,62;11390;511
data,1235862000000,62;11758;511
data,1235862000000,62;3566;511
data,1235862000000,62;6907;511
data,1235862000000,63;11597;511
data,1235862000000,63;7043;511
data,1238536800000,63;49;511
data,1238536800000,63;4004;511
data,1238536800000,63;4365;511
data,1238536800000,63;1178;511
data,1238536800000,63;7808;511
data,1238536800000,63;6330;511
data,1238536800000,63;11776;511
data,1238536800000,63;520;511
data,1238536800000,63;1725;511
data,1238536800000,63;5241;511
data,1241128800000,63;10613;511
data,1241128800000,63;0;511
data,1241128800000,63;9622;511
data,1241128800000,63;2858;511
data,1241128800000,63;4603;511
data,1241128800000,63;3215;511
data,1243807200000,64;11792;511
data,1243807200000,64;8978;511
data,1243807200000,64;7769;511
data,1243807200000,64;110;511
data,1243807200000,64;11799;511
data,1243807200000,64;1703;511
data,1243807200000,64;6908;511
data,1243807200000,64;11481;512
data,1243807200000,64;2751;512
data,1243807200000,64;5221;512
data,1243807200000,64;10248;512
data,1243807200000,64;8406;512
data,1243807200000,64;11810;512
data,1246399200000,64;10553;512
data,1246399200000,64;4817;512
data,1246399200000,64;9521;512
data,1246399200000,64;4685;512
data,1246399200000,64;1635;512
data,1246399200000,64;9334;512
data,1246399200000,64;6922;512
data,1249077600000,64;4578;512
data,1251756000000,65;3378;512
data,1251756000000,65;3630;512
data,1254348000000,66;250;512
data,1254348000000,66;10384;512
data,1254348000000,66;2441;512
data,1254348000000,66;9093;512
data,1254348000000,66;6303;512
data,1254348000000,66;1851;512
data,1254348000000,66;2348;512
data,1254348000000,66;11390;513
data,1254348000000,66;11836;513
data,1254348000000,66;788;514
data,1254348000000,66;11746;514
data,1254348000000,66;1197;515
data,1254348000000,67;5404;516
data,1254348000000,68;6732;516
data,1254348000000,69;10770;517
data,1254348000000,69;3276;517
data,1257030000000,70;10799;517
data,1257030000000,70;8530;517
