New Run at  07/14/2017 15:34:22
, Time, RandomReward; Master_ActiveReward; 
data,1217541600000,975;12108;8114
data,1217541600000,975;7087;8114
data,1217541600000,975;8715;8114
data,1217541600000,975;9895;8114
data,1217541600000,975;5416;8114
data,1217541600000,975;5541;8114
data,1217541600000,975;915;8114
data,1217541600000,975;3605;8114
data,1217541600000,975;12127;8114
data,1217541600000,975;1608;8114
data,1217541600000,976;2190;8115
data,1217541600000,977;3049;8115
data,1217541600000,977;7993;8115
data,1217541600000,977;11648;8115
data,1217541600000,977;6801;8115
data,1217541600000,977;9181;8115
data,1217541600000,977;6179;8116
data,1217541600000,977;10997;8116
data,1217541600000,977;8687;8117
data,1217541600000,977;3726;8117
data,1217541600000,977;3252;8117
data,1217541600000,977;7054;8117
data,1217541600000,977;10150;8118
data,1217541600000,977;5777;8118
data,1217541600000,977;2427;8118
data,1217541600000,977;12324;8118
data,1217541600000,977;2459;8118
data,1217541600000,977;6799;8118
data,1217541600000,977;1253;8118
data,1217541600000,977;11303;8118
data,1217541600000,977;1797;8118
data,1217541600000,977;4987;8118
data,1217541600000,977;5708;8118
data,1217541600000,977;4778;8118
data,1217541600000,977;8685;8118
data,1217541600000,977;1172;8118
data,1217541600000,977;11451;8118
data,1217541600000,977;5163;8118
data,1217541600000,977;5884;8118
data,1217541600000,977;6534;8119
data,1217541600000,977;139;8120
data,1217541600000,977;4625;8120
data,1217541600000,977;4524;8121
data,1217541600000,977;872;8122
data,1217541600000,977;8082;8122
data,1217541600000,977;5741;8122
data,1217541600000,977;10443;8123
data,1217541600000,977;10787;8123
data,1217541600000,977;6896;8123
data,1217541600000,977;12132;8123
data,1217541600000,977;9485;8123
data,1217541600000,977;5258;8124
data,1217541600000,977;7250;8125
data,1217541600000,977;11160;8126
data,1217541600000,977;1844;8127
data,1217541600000,977;6678;8128
data,1217541600000,977;9625;8128
data,1217541600000,977;6331;8128
data,1217541600000,977;8957;8129
data,1217541600000,977;3223;8130
data,1217541600000,977;6294;8130
data,1217541600000,977;4544;8131
data,1217541600000,977;2873;8131
data,1217541600000,977;5249;8131
data,1217541600000,977;7813;8131
data,1217541600000,977;4217;8131
data,1217541600000,977;529;8132
data,1217541600000,977;7086;8132
data,1217541600000,977;9841;8133
data,1217541600000,977;3173;8134
data,1217541600000,977;6762;8134
data,1217541600000,977;510;8134
data,1217541600000,977;3969;8135
data,1217541600000,977;9003;8135
data,1217541600000,977;9188;8135
data,1217541600000,977;6942;8135
data,1217541600000,977;2874;8135
data,1217541600000,977;7224;8135
data,1217541600000,977;602;8135
data,1217541600000,977;5249;8135
data,1217541600000,977;7381;8136
data,1217541600000,977;12093;8137
data,1217541600000,977;1183;8138
data,1217541600000,977;11499;8138
data,1217541600000,978;9632;8138
data,1217541600000,978;11505;8138
data,1217541600000,978;957;8138
data,1217541600000,978;3038;8139
data,1217541600000,978;8492;8139
data,1217541600000,978;10951;8140
data,1217541600000,978;7241;8140
data,1217541600000,978;11538;8141
data,1217541600000,978;3246;8141
data,1217541600000,978;4136;8141
data,1217541600000,978;7270;8141
data,1217541600000,978;10543;8142
data,1217541600000,978;7730;8142
data,1217541600000,978;7882;8142
data,1217541600000,978;381;8142
data,1217541600000,978;9692;8142
data,1217541600000,978;298;8143
data,1217541600000,978;3515;8143
data,1217541600000,978;9713;8143
data,1217541600000,978;4007;8143
data,1220220000000,978;4928;8143
data,1220220000000,978;2190;8144
data,1220220000000,978;5845;8144
data,1220220000000,978;8394;8144
data,1220220000000,978;10994;8144
data,1220220000000,978;12241;8144
data,1220220000000,978;8942;8144
data,1220220000000,978;11839;8144
data,1220220000000,978;5321;8144
data,1220220000000,978;4007;8144
data,1220220000000,978;9127;8144
data,1220220000000,978;12097;8144
data,1220220000000,978;67;8144
data,1220220000000,978;438;8144
data,1220220000000,978;2850;8144
data,1220220000000,978;90;8144
data,1220220000000,979;5073;8144
data,1220220000000,979;3615;8144
data,1220220000000,979;10895;8144
data,1220220000000,979;9857;8144
data,1220220000000,979;10440;8144
data,1220220000000,979;12437;8144
data,1220220000000,979;7163;8144
data,1220220000000,980;8527;8145
data,1220220000000,980;1357;8145
data,1220220000000,980;5073;8145
data,1220220000000,980;5139;8145
data,1220220000000,980;9895;8145
data,1220220000000,980;12222;8146
data,1220220000000,980;6960;8146
data,1220220000000,980;4289;8146
data,1220220000000,980;10656;8146
data,1220220000000,980;2174;8147
data,1220220000000,980;3817;8147
data,1220220000000,980;4443;8147
data,1220220000000,980;2983;8148
data,1220220000000,980;2663;8149
data,1220220000000,980;11903;8149
data,1220220000000,980;4612;8149
data,1220220000000,980;1485;8149
data,1220220000000,980;11349;8149
data,1220220000000,980;7095;8150
data,1220220000000,980;2190;8151
data,1220220000000,980;5113;8151
data,1220220000000,980;3173;8152
data,1220220000000,980;12260;8152
data,1220220000000,980;2317;8152
data,1220220000000,980;7903;8152
data,1220220000000,980;122;8152
data,1222812000000,980;7224;8152
data,1222812000000,980;5666;8152
data,1222812000000,981;10289;8152
data,1222812000000,981;2256;8153
data,1222812000000,981;10823;8153
data,1222812000000,981;9089;8154
data,1222812000000,982;7587;8154
data,1222812000000,982;5160;8154
data,1222812000000,982;8973;8154
data,1222812000000,982;5541;8154
data,1222812000000,982;2865;8154
data,1222812000000,982;10174;8154
data,1222812000000,982;4552;8154
data,1222812000000,982;8811;8154
data,1222812000000,982;10073;8154
data,1222812000000,982;3830;8154
data,1222812000000,982;6807;8154
data,1222812000000,982;8039;8155
data,1222812000000,982;10629;8155
data,1222812000000,982;8973;8155
data,1222812000000,982;12010;8156
data,1222812000000,982;5302;8156
data,1222812000000,982;3274;8156
data,1225494000000,982;8980;8156
data,1225494000000,982;8817;8156
data,1225494000000,982;2194;8156
data,1225494000000,982;4668;8157
data,1225494000000,982;4928;8157
data,1225494000000,982;3412;8157
data,1225494000000,982;9126;8157
data,1225494000000,982;10516;8157
data,1225494000000,982;10929;8157
data,1225494000000,982;5526;8157
data,1225494000000,982;1373;8157
data,1225494000000,982;4551;8158
data,1225494000000,983;12249;8158
data,1225494000000,983;1431;8158
data,1225494000000,984;7903;8158
data,1225494000000,984;4928;8158
data,1225494000000,984;6785;8158
data,1225494000000,984;6453;8158
data,1225494000000,984;3672;8158
data,1225494000000,984;11261;8158
data,1225494000000,984;10679;8158
data,1225494000000,984;5526;8158
data,1225494000000,984;98;8158
data,1225494000000,984;11155;8158
data,1225494000000,984;3779;8159
data,1225494000000,984;12266;8159
data,1225494000000,984;10008;8159
data,1225494000000,984;11281;8159
data,1225494000000,984;3113;8160
data,1225494000000,984;4245;8161
data,1225494000000,984;6863;8162
data,1225494000000,985;11983;8162
data,1225494000000,985;6951;8163
data,1225494000000,985;3979;8163
data,1225494000000,985;5723;8164
data,1225494000000,985;945;8164
data,1225494000000,985;6933;8164
data,1225494000000,985;5211;8164
data,1225494000000,985;9706;8165
data,1228086000000,985;5845;8165
data,1228086000000,985;8672;8165
data,1228086000000,985;478;8165
data,1228086000000,985;2679;8166
data,1228086000000,985;8936;8166
data,1228086000000,985;8310;8166
data,1228086000000,985;3391;8166
data,1230764400000,985;10752;8166
data,1230764400000,985;3042;8166
data,1230764400000,985;3629;8166
data,1230764400000,985;8853;8166
data,1230764400000,985;7051;8166
data,1230764400000,985;8857;8166
data,1230764400000,985;3573;8166
data,1230764400000,985;7392;8166
data,1230764400000,985;133;8166
data,1230764400000,985;5572;8167
data,1230764400000,985;3026;8167
data,1230764400000,985;9262;8167
data,1233442800000,985;10011;8167
data,1233442800000,985;1604;8168
data,1233442800000,985;7133;8168
data,1233442800000,985;7824;8168
data,1233442800000,985;6169;8168
data,1233442800000,985;509;8168
data,1233442800000,985;6161;8169
data,1235862000000,985;334;8169
data,1235862000000,985;3030;8169
data,1235862000000,985;5687;8169
data,1235862000000,985;586;8169
data,1235862000000,985;10954;8170
data,1235862000000,985;2395;8170
data,1235862000000,985;1016;8170
data,1235862000000,985;5845;8170
data,1241128800000,985;11031;8170
data,1270072800000,985;6019;8170
data,1270072800000,985;10343;8170
data,1270072800000,985;5112;8170
data,1272664800000,985;6049;8170
data,1277935200000,985;3495;8170
data,1280613600000,985;2644;8170
data,1304602782051,985;11694;8170
data,1304602797914,985;9759;8170
data,1304602797969,985;3992;8170
data,1304602797831,985;10440;8170
data,1304602805414,985;10264;8170
data,1304602821590,985;9262;8170
data,1212271200000,985;7358;8170
data,1214863200000,985;7321;8170
data,1214863200000,986;9530;8170
data,1214863200000,986;6116;8170
data,1214863200000,986;9169;8170
data,1214863200000,986;1523;8170
data,1214863200000,986;12326;8170
data,1214863200000,986;10919;8170
data,1214863200000,986;4436;8170
data,1214863200000,986;6128;8170
data,1291158000000,986;4134;8170
data,1291158000000,986;3538;8171
data,1291158000000,986;5146;8171
data,1291158000000,986;9515;8171
data,1291158000000,986;11688;8171
data,1291158000000,986;5552;8171
data,1291158000000,986;8656;8171
data,1291158000000,986;11436;8171
data,1291158000000,986;10998;8171
data,1291158000000,986;6618;8171
data,1291158000000,986;229;8171
data,1291158000000,986;1179;8171
data,1291158000000,986;5055;8171
data,1291158000000,986;5286;8171
data,1291158000000,986;5567;8171
data,1291158000000,986;5235;8171
data,1291158000000,986;5486;8171
data,1291158000000,986;63;8171
data,1291158000000,986;3680;8171
data,1291158000000,986;10193;8171
data,1291158000000,986;3754;8171
data,1293836400000,986;9256;8171
data,1293836400000,986;3215;8171
data,1293836400000,986;2939;8171
data,1293836400000,986;4874;8171
data,1293836400000,987;3523;8171
data,1293836400000,987;8533;8171
data,1293836400000,987;666;8171
data,1293836400000,987;5971;8171
data,1293836400000,987;7517;8171
data,1293836400000,987;541;8171
data,1293836400000,987;10577;8171
data,1293836400000,987;2401;8171
data,1293836400000,988;6622;8171
data,1293836400000,988;3299;8171
data,1293836400000,988;11407;8171
data,1293836400000,988;5865;8171
data,1293836400000,988;661;8171
data,1293836400000,988;2162;8171
data,1293836400000,988;6880;8171
data,1293836400000,988;3168;8171
data,1293836400000,988;11234;8171
data,1243807200000,988;651;8171
data,1246399200000,988;9878;8171
data,1246399200000,988;78;8171
data,1246399200000,988;11766;8171
data,1246399200000,988;9901;8171
data,1251756000000,988;2615;8171
data,1251756000000,988;10586;8171
data,1257030000000,989;9488;8171
data,1257030000000,989;5167;8171
data,1257030000000,989;3307;8171
data,1257030000000,989;4410;8171
data,1257030000000,989;8047;8171
data,1257030000000,990;7979;8171
data,1257030000000,990;11535;8171
data,1257030000000,990;2961;8171
data,1257030000000,990;820;8171
data,1257030000000,991;5928;8171
data,1257030000000,991;6739;8171
data,1257030000000,991;10494;8171
data,1257030000000,991;10565;8171
data,1257030000000,991;999;8171
data,1257030000000,991;5501;8171
data,1257030000000,991;7077;8171
data,1257030000000,991;2970;8171
data,1257030000000,992;3487;8171
data,1257030000000,992;8746;8171
data,1257030000000,992;8895;8171
data,1257030000000,992;2718;8171
data,1257030000000,992;5903;8171
data,1257030000000,992;7329;8172
data,1257030000000,992;4896;8172
data,1257030000000,992;1905;8172
data,1257030000000,992;2962;8172
data,1257030000000,992;7998;8172
data,1259622000000,992;12341;8172
data,1262300400000,992;5918;8172
data,1267398000000,992;5405;8172
data,1267398000000,992;318;8172
data,1267398000000,992;6346;8172
data,1267398000000,992;9083;8172
data,1267398000000,992;6369;8172
data,1270072800000,992;11210;8172
data,1275343200000,992;6762;8172
data,1277935200000,993;11998;8172
data,1162335600000,993;1180;8172
data,1162335600000,993;3848;8172
data,1164927600000,993;4407;8172
data,1164927600000,993;215;8173
data,1164927600000,993;1525;8174
data,1164927600000,993;1739;8175
data,1164927600000,993;1010;8176
data,1164927600000,993;12072;8177
data,1167606000000,993;8129;8177
data,1167606000000,993;4561;8177
data,1170284400000,993;3779;8177
data,1170284400000,993;5652;8177
data,1170284400000,993;4877;8177
data,1177970400000,993;8077;8177
data,1177970400000,993;4517;8178
data,1177970400000,993;5910;8179
data,1177970400000,993;684;8179
data,1180648800000,993;1484;8179
data,1180648800000,993;10988;8179
data,1180648800000,993;4778;8180
data,1196463600000,993;10373;8181
data,1199142000000,993;5075;8181
data,1209592800000,993;5511;8181
data,1212271200000,993;4378;8181
data,1222812000000,993;446;8181
data,1285884000000,993;11723;8181
data,1288566000000,993;4312;8181
data,1288566000000,993;11684;8181
data,1288566000000,993;9975;8181
data,1288566000000,993;5480;8181
data,1288566000000,993;9037;8181
data,1288566000000,993;3733;8181
data,1291158000000,993;10555;8181
data,1291158000000,993;9928;8181
data,1291158000000,993;1829;8181
data,1291158000000,994;305;8181
data,1291158000000,994;10858;8181
data,1291158000000,994;3104;8181
data,1291158000000,994;6780;8181
data,1291158000000,994;354;8181
data,1293836400000,994;1998;8181
data,1293836400000,994;9099;8181
data,1293836400000,994;2938;8181
data,1298934000000,994;6258;8181
data,1298934000000,994;11404;8181
data,1164927600000,994;10593;8181
data,1170284400000,994;3504;8181
data,1188597600000,994;4294;8181
data,1188597600000,994;3716;8181
data,1188597600000,994;610;8181
data,1188597600000,994;7774;8181
data,1188597600000,994;433;8181
data,1188597600000,994;2505;8181
data,1188597600000,994;8969;8181
data,1188597600000,994;3061;8181
data,1191189600000,994;2039;8181
data,1191189600000,994;3250;8181
data,1191189600000,994;2155;8182
data,1191189600000,994;2155;8183
data,1196463600000,994;1504;8183
data,1214863200000,994;6039;8184
data,1214863200000,994;5358;8184
data,1217541600000,994;10835;8184
data,1217541600000,994;8309;8184
data,1225494000000,994;4337;8184
data,1225494000000,994;8667;8184
data,1225494000000,994;1754;8184
data,1225494000000,994;10553;8184
data,1225494000000,994;5424;8184
data,1225494000000,994;10050;8184
data,1225494000000,994;7023;8185
data,1225494000000,994;3499;8185
data,1225494000000,994;2323;8185
data,1225494000000,994;1274;8185
data,1225494000000,995;5860;8185
data,1225494000000,995;5247;8185
data,1225494000000,995;6449;8185
data,1225494000000,995;6780;8185
data,1225494000000,995;10461;8185
data,1228086000000,995;2146;8185
data,1228086000000,995;2966;8185
data,1228086000000,995;9656;8185
data,1228086000000,995;947;8186
data,1228086000000,995;4086;8187
data,1228086000000,995;10252;8187
data,1228086000000,995;10683;8188
data,1228086000000,995;8369;8188
data,1228086000000,995;10081;8188
data,1228086000000,995;4959;8189
data,1228086000000,995;7384;8189
data,1228086000000,995;6300;8189
data,1228086000000,995;1859;8189
data,1228086000000,995;3836;8189
data,1228086000000,996;3817;8189
data,1228086000000,996;7145;8189
data,1228086000000,996;137;8189
data,1228086000000,996;9114;8189
data,1228086000000,996;5376;8189
data,1228086000000,996;7358;8189
data,1228086000000,996;5331;8189
data,1235862000000,996;9656;8189
data,1238536800000,996;2906;8189
data,1238536800000,996;5188;8189
data,1241128800000,996;890;8190
data,1259622000000,996;8376;8190
data,1262300400000,996;1525;8191
data,1262300400000,996;3992;8191
data,1262300400000,996;1525;8192
data,1262300400000,996;1525;8193
data,1262300400000,996;1525;8194
data,1264978800000,996;12093;8194
data,1267398000000,996;6950;8195
data,1267398000000,996;1525;8196
data,1267398000000,996;4987;8196
data,1304693855952,996;12173;8196
data,1304693855951,996;1525;8197
data,1304693858228,996;2117;8198
data,1304693859513,996;1525;8199
data,1304693859868,996;1525;8200
data,1304693859514,996;2117;8201
data,1304693860999,996;1525;8202
data,1304693861595,996;1525;8203
data,1304693862712,996;1525;8204
data,1304693864877,996;1525;8205
data,1304693866859,996;2199;8205
