New Run at  10/31/2017 20:28:11
, Time, RandomReward; UniformAdTSReward, ClusterID;UserID;UniformAdTSModelUsed,
data,1222812000000,478;10494;3046,131;1700
data,1228086000000,478;11630;3046,131;1700
data,1228086000000,478;2511;3046,131;1700
data,1228086000000,478;12192;3046,131;1700
data,1228086000000,478;9430;3046,131;1700
data,1228086000000,478;5659;3046,131;1700
data,1228086000000,478;7294;3046,131;1700
data,1228086000000,478;2322;3046,131;1700
data,1228086000000,478;8709;3046,131;1700
data,1228086000000,478;6139;3046,131;1700
data,1228086000000,478;3871;3046,131;1700
data,1228086000000,478;7641;3046,131;1700
data,1228086000000,478;5601;3046,131;1700
data,1228086000000,478;570;3046,131;1700
data,1228086000000,478;6003;3046,131;1700
data,1228086000000,478;5099;3046,131;1700
data,1228086000000,478;1090;3046,131;1700
data,1228086000000,478;3872;3046,131;1700
data,1228086000000,478;12401;3046,131;1700
data,1228086000000,478;7809;3046,131;1700
data,1230764400000,479;10756;3046,131;1700
data,1230764400000,479;10853;3046,131;1700
data,1230764400000,479;610;3046,131;1700
data,1230764400000,479;2052;3046,131;1700
data,1230764400000,479;4962;3046,131;1700
data,1230764400000,479;3296;3046,131;1700
data,1230764400000,479;5038;3046,131;1700
data,1230764400000,479;7853;3046,131;1700
data,1233442800000,479;4597;3046,131;1700
data,1233442800000,479;6190;3046,131;1700
data,1233442800000,479;7031;3046,131;1700
data,1233442800000,479;10068;3046,131;1700
data,1233442800000,479;7995;3046,131;1700
data,1233442800000,479;4933;3046,131;1700
data,1233442800000,479;8907;3046,131;1700
data,1233442800000,479;9389;3046,131;1700
data,1233442800000,479;4507;3046,131;1700
data,1233442800000,480;6003;3046,131;1700
data,1233442800000,480;1090;3046,131;1700
data,1233442800000,480;12517;3046,131;1700
data,1233442800000,480;4433;3046,131;1700
data,1233442800000,480;1436;3046,131;1700
data,1233442800000,480;7879;3046,131;1700
data,1233442800000,480;4324;3046,131;1700
data,1233442800000,480;7744;3046,131;1700
data,1233442800000,480;3944;3046,131;1700
data,1233442800000,480;3660;3046,131;1700
data,1233442800000,480;3642;3046,131;1700
data,1233442800000,480;3512;3046,131;1700
data,1233442800000,480;11446;3046,131;1700
data,1233442800000,480;7120;3046,131;1700
data,1233442800000,480;1066;3046,131;1700
data,1233442800000,480;7917;3047,131;1700
data,1233442800000,480;769;3047,131;1700
data,1233442800000,480;5966;3047,131;1700
data,1235862000000,480;5429;3047,131;1700
data,1235862000000,480;6794;3047,131;1700
data,1235862000000,480;1351;3047,131;1700
data,1235862000000,480;981;3047,131;1700
data,1238536800000,480;4268;3047,131;1700
data,1238536800000,480;9233;3047,131;1700
data,1238536800000,480;6625;3047,131;1700
data,1238536800000,480;5838;3047,131;1700
data,1238536800000,480;3713;3047,131;1700
data,1238536800000,480;1176;3047,131;1700
data,1241128800000,480;9846;3047,131;1700
data,1241128800000,480;8049;3047,131;1700
data,1246399200000,480;7101;3047,131;1700
data,1291158000000,480;9182;3047,131;1700
data,1225494000000,480;8449;3047,131;1826
data,1225494000000,480;4887;3047,131;1826
data,1228086000000,480;6880;3047,131;1826
data,1238536800000,480;11381;3047,131;1826
data,1238536800000,480;8693;3047,131;1826
data,1254348000000,480;5694;3047,131;1826
data,1288566000000,480;2721;3047,131;1826
data,1288566000000,480;9424;3047,131;1826
data,1220220000000,480;1327;3047,131;1836
data,1220220000000,480;1203;3048,131;1836
data,1220220000000,481;1101;3048,131;1836
data,1220220000000,482;3266;3048,131;1836
data,1220220000000,482;3937;3049,131;1836
data,1220220000000,482;12395;3049,131;1836
data,1220220000000,482;2659;3049,131;1836
data,1220220000000,482;8382;3049,131;1836
data,1220220000000,482;10754;3049,131;1836
data,1220220000000,482;2755;3049,131;1836
data,1220220000000,482;9897;3050,131;1836
data,1220220000000,482;10542;3050,131;1836
data,1220220000000,483;11384;3050,131;1836
data,1220220000000,483;5689;3050,131;1836
data,1220220000000,483;6622;3050,131;1836
data,1220220000000,483;12270;3050,131;1836
data,1220220000000,483;6781;3050,131;1836
data,1220220000000,483;10944;3050,131;1836
data,1220220000000,483;3580;3051,131;1836
data,1220220000000,483;7383;3051,131;1836
data,1220220000000,483;9478;3052,131;1836
data,1220220000000,483;2439;3052,131;1836
data,1220220000000,483;8013;3052,131;1836
data,1220220000000,483;12002;3052,131;1836
data,1220220000000,483;10878;3052,131;1836
data,1220220000000,483;4268;3052,131;1836
data,1220220000000,483;6638;3053,131;1836
data,1220220000000,483;10714;3053,131;1836
data,1220220000000,483;4932;3053,131;1836
data,1220220000000,483;3057;3053,131;1836
data,1220220000000,483;3919;3054,131;1836
data,1220220000000,483;3738;3054,131;1836
data,1220220000000,483;11553;3054,131;1836
data,1220220000000,483;2052;3055,131;1836
data,1220220000000,484;5961;3055,131;1836
data,1220220000000,484;11474;3055,131;1836
data,1220220000000,484;11700;3055,131;1836
data,1220220000000,484;9553;3055,131;1836
data,1220220000000,484;9836;3055,131;1836
data,1220220000000,484;3595;3055,131;1836
data,1220220000000,484;6863;3055,131;1836
data,1220220000000,484;9281;3055,131;1836
data,1220220000000,484;3106;3055,131;1836
data,1220220000000,484;7760;3055,131;1836
data,1220220000000,484;2056;3055,131;1836
data,1220220000000,484;6942;3055,131;1836
data,1220220000000,484;3169;3055,131;1836
data,1220220000000,484;563;3055,131;1836
data,1220220000000,484;3183;3055,131;1836
data,1220220000000,484;12270;3055,131;1836
data,1220220000000,484;9206;3055,131;1836
data,1220220000000,484;8546;3055,131;1836
data,1220220000000,484;6208;3055,131;1836
data,1220220000000,484;447;3055,131;1836
data,1220220000000,484;8132;3055,131;1836
data,1220220000000,484;11548;3055,131;1836
data,1220220000000,484;4542;3055,131;1836
data,1220220000000,484;10801;3055,131;1836
data,1220220000000,484;5279;3055,131;1836
data,1220220000000,484;4525;3055,131;1836
data,1220220000000,484;3887;3055,131;1836
data,1220220000000,484;1090;3055,131;1836
data,1220220000000,484;6956;3055,131;1836
data,1220220000000,484;6758;3056,131;1836
data,1220220000000,484;3215;3056,131;1836
data,1220220000000,484;10346;3056,131;1836
data,1220220000000,484;11586;3056,131;1836
data,1220220000000,484;12207;3056,131;1836
data,1220220000000,484;3544;3056,131;1836
data,1220220000000,484;1542;3056,131;1836
data,1220220000000,484;458;3056,131;1836
data,1220220000000,484;4521;3056,131;1836
data,1220220000000,484;10814;3056,131;1836
data,1220220000000,484;4542;3056,131;1836
data,1220220000000,484;11110;3056,131;1836
data,1220220000000,484;11619;3056,131;1836
data,1220220000000,484;5417;3056,131;1836
data,1220220000000,484;5146;3056,131;1836
data,1220220000000,484;8907;3056,131;1836
data,1220220000000,484;2112;3056,131;1836
data,1220220000000,484;10065;3056,131;1836
data,1220220000000,484;10188;3056,131;1836
data,1220220000000,484;11878;3056,131;1836
data,1222812000000,484;10801;3056,131;1836
data,1222812000000,484;2808;3056,131;1836
data,1228086000000,485;10857;3056,131;1836
data,1228086000000,485;2385;3056,131;1836
data,1122847200000,485;2114;3056,142;211
data,1122847200000,485;6758;3056,142;211
data,1122847200000,485;2535;3056,142;211
data,1122847200000,485;4825;3056,142;211
data,1122847200000,485;2011;3056,142;211
data,1122847200000,485;5864;3057,142;211
data,1122847200000,485;8107;3057,142;211
data,1122847200000,485;8812;3057,142;211
data,1122847200000,485;5960;3057,142;211
data,1122847200000,486;5073;3057,142;211
data,1122847200000,486;433;3057,142;211
data,1122847200000,486;1317;3057,142;211
data,1122847200000,486;1327;3057,142;211
data,1122847200000,486;128;3058,142;211
data,1122847200000,486;8107;3058,142;211
data,1122847200000,486;11313;3058,142;211
data,1122847200000,486;9139;3058,142;211
data,1122847200000,486;9142;3058,142;211
data,1122847200000,486;8948;3058,142;211
data,1122847200000,486;6139;3058,142;211
data,1122847200000,486;3498;3059,142;211
data,1122847200000,486;3887;3059,142;211
data,1122847200000,486;3940;3059,142;211
data,1122847200000,486;5148;3059,142;211
data,1122847200000,486;8165;3060,142;211
data,1122847200000,486;2112;3060,142;211
data,1122847200000,486;11700;3060,142;211
data,1122847200000,487;11307;3060,142;211
data,1122847200000,487;12510;3060,142;211
data,1122847200000,487;1014;3060,142;211
data,1122847200000,487;7741;3060,142;211
data,1122847200000,487;6701;3060,142;211
data,1122847200000,488;243;3060,142;211
data,1122847200000,488;8948;3060,142;211
data,1122847200000,488;8642;3060,142;211
data,1122847200000,488;7143;3060,142;211
data,1122847200000,488;3455;3061,142;211
data,1122847200000,488;3797;3061,142;211
data,1122847200000,488;8733;3061,142;211
data,1122847200000,488;5838;3061,142;211
data,1122847200000,488;2044;3061,142;211
data,1122847200000,488;2297;3061,142;211
data,1122847200000,488;8143;3062,142;211
data,1122847200000,488;4743;3062,142;211
data,1122847200000,488;6612;3062,142;211
data,1122847200000,488;2537;3062,142;211
data,1122847200000,488;12027;3062,142;211
data,1122847200000,488;4665;3062,142;211
data,1122847200000,488;3289;3062,142;211
data,1122847200000,488;4597;3062,142;211
data,1122847200000,488;9028;3062,142;211
data,1122847200000,488;11257;3062,142;211
data,1122847200000,488;1215;3063,142;211
data,1122847200000,488;5033;3063,142;211
data,1122847200000,488;8017;3064,142;211
data,1122847200000,488;4962;3064,142;211
data,1122847200000,488;161;3065,142;211
data,1122847200000,488;8879;3065,142;211
data,1122847200000,488;10672;3065,142;211
data,1122847200000,488;6622;3065,142;211
data,1122847200000,488;7876;3065,142;211
data,1122847200000,488;949;3065,142;211
data,1122847200000,488;10102;3065,142;211
data,1122847200000,488;6731;3066,142;211
data,1122847200000,488;4573;3066,142;211
data,1122847200000,488;8363;3066,142;211
data,1122847200000,488;1045;3066,142;211
data,1122847200000,488;10985;3066,142;211
data,1122847200000,488;1936;3066,142;211
data,1122847200000,488;12208;3066,142;211
data,1122847200000,488;2930;3066,142;211
data,1122847200000,488;9240;3066,142;211
data,1122847200000,488;1996;3066,142;211
data,1122847200000,488;6901;3067,142;211
data,1122847200000,488;9487;3067,142;211
data,1122847200000,488;10119;3068,142;211
data,1122847200000,488;7031;3068,142;211
data,1122847200000,488;4640;3068,142;211
data,1122847200000,488;2984;3068,142;211
data,1122847200000,488;441;3068,142;211
data,1122847200000,489;1986;3068,142;211
data,1122847200000,489;11897;3068,142;211
data,1122847200000,489;321;3068,142;211
data,1122847200000,489;3915;3068,142;211
data,1122847200000,489;5194;3068,142;211
data,1122847200000,489;447;3068,142;211
data,1122847200000,490;5704;3068,142;211
data,1122847200000,490;8271;3068,142;211
data,1122847200000,490;6296;3068,142;211
data,1122847200000,490;11771;3068,142;211
data,1122847200000,490;9326;3068,142;211
data,1122847200000,490;9495;3068,142;211
data,1122847200000,490;12510;3068,142;211
data,1122847200000,490;7923;3068,142;211
data,1122847200000,490;5254;3069,142;211
data,1122847200000,491;32;3070,142;211
data,1122847200000,491;3660;3070,142;211
data,1122847200000,491;12027;3070,142;211
data,1122847200000,491;1986;3070,142;211
data,1122847200000,491;1980;3070,142;211
data,1122847200000,491;3287;3070,142;211
data,1122847200000,491;5418;3070,142;211
data,1122847200000,491;352;3070,142;211
data,1122847200000,491;3079;3071,142;211
data,1122847200000,491;10188;3071,142;211
data,1122847200000,491;7659;3071,142;211
data,1122847200000,491;456;3071,142;211
data,1122847200000,491;11123;3071,142;211
data,1122847200000,491;1237;3072,142;211
data,1122847200000,491;10772;3072,142;211
data,1122847200000,491;447;3072,142;211
data,1122847200000,491;113;3072,142;211
data,1122847200000,491;5992;3072,142;211
data,1122847200000,491;9495;3072,142;211
data,1122847200000,491;2650;3073,142;211
data,1122847200000,491;471;3074,142;211
data,1122847200000,491;1658;3075,142;211
data,1122847200000,491;732;3075,142;211
data,1122847200000,491;10851;3075,142;211
data,1122847200000,491;7148;3075,142;211
data,1122847200000,491;1384;3075,142;211
data,1122847200000,491;4685;3075,142;211
data,1122847200000,491;3797;3075,142;211
data,1122847200000,491;3244;3075,142;211
data,1122847200000,491;5029;3075,142;211
data,1122847200000,491;1608;3076,142;211
data,1122847200000,491;10168;3077,142;211
data,1122847200000,491;11630;3077,142;211
data,1122847200000,491;9468;3078,142;211
data,1122847200000,491;11531;3078,142;211
data,1122847200000,491;637;3078,142;211
data,1122847200000,491;2898;3078,142;211
data,1122847200000,491;4765;3078,142;211
data,1122847200000,491;10705;3078,142;211
data,1122847200000,491;5151;3078,142;211
data,1122847200000,491;2763;3079,142;211
data,1122847200000,491;7010;3080,142;211
data,1122847200000,491;7703;3080,142;211
data,1122847200000,491;5820;3080,142;211
data,1122847200000,491;3721;3080,142;211
data,1122847200000,491;1425;3080,142;211
data,1122847200000,491;6085;3080,142;211
data,1122847200000,491;6104;3080,142;211
data,1122847200000,491;11485;3080,142;211
data,1122847200000,491;5286;3081,142;211
data,1122847200000,491;2307;3082,142;211
data,1122847200000,491;10392;3083,142;211
data,1122847200000,491;12208;3083,142;211
data,1122847200000,491;11878;3083,142;211
data,1122847200000,491;11470;3083,142;211
data,1122847200000,491;4729;3084,142;211
data,1122847200000,491;2305;3084,142;211
data,1122847200000,491;7273;3084,142;211
data,1122847200000,492;4932;3084,142;211
data,1122847200000,492;9743;3084,142;211
data,1122847200000,492;9991;3084,142;211
data,1122847200000,492;11650;3085,142;211
data,1122847200000,492;4745;3085,142;211
data,1122847200000,492;6357;3086,142;211
data,1122847200000,492;7876;3086,142;211
data,1122847200000,492;5058;3086,142;211
data,1122847200000,492;3348;3086,142;211
data,1122847200000,492;2824;3087,142;211
data,1122847200000,492;2068;3087,142;211
data,1122847200000,492;5573;3088,142;211
data,1122847200000,492;9953;3089,142;211
data,1122847200000,492;10450;3089,142;211
data,1122847200000,492;6594;3089,142;211
data,1122847200000,492;11425;3089,142;211
data,1122847200000,492;9724;3089,142;211
data,1122847200000,492;6003;3089,142;211
data,1122847200000,492;12303;3090,142;211
data,1122847200000,492;7726;3090,142;211
data,1122847200000,492;4891;3091,142;211
data,1122847200000,492;3265;3091,142;211
data,1122847200000,492;3641;3092,142;211
data,1122847200000,492;6569;3092,142;211
data,1122847200000,492;4516;3092,142;211
data,1122847200000,492;7618;3093,142;211
data,1122847200000,492;6939;3093,142;211
data,1122847200000,492;8497;3093,142;211
data,1122847200000,492;10188;3093,142;211
data,1122847200000,492;11210;3093,142;211
data,1122847200000,492;10068;3093,142;211
data,1122847200000,492;9686;3093,142;211
data,1122847200000,492;11771;3093,142;211
data,1122847200000,492;9794;3093,142;211
data,1122847200000,492;10192;3094,142;211
data,1122847200000,492;6880;3094,142;211
data,1122847200000,492;556;3095,142;211
data,1122847200000,492;6638;3095,142;211
data,1122847200000,492;5146;3095,142;211
data,1122847200000,492;270;3095,142;211
data,1122847200000,492;2833;3095,142;211
data,1122847200000,492;3157;3096,142;211
data,1122847200000,492;8031;3096,142;211
data,1122847200000,493;5822;3096,142;211
data,1122847200000,493;2658;3096,142;211
data,1122847200000,493;3350;3097,142;211
data,1122847200000,493;6838;3098,142;211
data,1122847200000,493;4932;3098,142;211
data,1122847200000,493;7031;3098,142;211
data,1122847200000,493;782;3098,142;211
data,1122847200000,493;12096;3099,142;211
data,1122847200000,493;11493;3100,142;211
data,1122847200000,493;7958;3101,142;211
data,1122847200000,493;6716;3102,142;211
data,1122847200000,493;7209;3102,142;211
data,1122847200000,493;9746;3102,142;211
data,1122847200000,493;2155;3102,142;211
data,1122847200000,494;9506;3102,142;211
data,1122847200000,495;11630;3102,142;211
data,1122847200000,495;6171;3103,142;211
data,1122847200000,495;5721;3104,142;211
data,1122847200000,495;4936;3104,142;211
data,1122847200000,495;11891;3105,142;211
data,1122847200000,495;742;3105,142;211
data,1122847200000,495;974;3105,142;211
data,1122847200000,495;4268;3105,142;211
data,1122847200000,495;7334;3106,142;211
data,1122847200000,495;4836;3106,142;211
data,1122847200000,496;3857;3106,142;211
data,1122847200000,496;10407;3107,142;211
data,1122847200000,496;1264;3107,142;211
data,1122847200000,496;12460;3107,142;211
data,1122847200000,496;5476;3107,142;211
data,1122847200000,496;865;3107,142;211
data,1122847200000,496;8907;3107,142;211
data,1122847200000,496;1819;3108,142;211
data,1122847200000,496;12326;3108,142;211
data,1125525600000,496;8879;3108,142;211
data,1125525600000,496;11014;3108,142;211
data,1125525600000,496;5480;3108,142;211
data,1125525600000,496;3887;3108,142;211
data,1125525600000,496;4765;3108,142;211
data,1125525600000,496;5420;3109,142;211
data,1128117600000,496;1943;3109,142;211
data,1128117600000,496;3693;3109,142;211
data,1128117600000,496;7608;3109,142;211
data,1128117600000,496;348;3109,142;211
data,1128117600000,496;4886;3109,142;211
data,1128117600000,496;1730;3109,142;211
data,1128117600000,496;4073;3110,142;211
data,1128117600000,496;2068;3110,142;211
data,1128117600000,496;9019;3111,142;211
data,1128117600000,496;11307;3111,142;211
data,1128117600000,496;11866;3112,142;211
data,1128117600000,496;3703;3112,142;211
data,1128117600000,497;3221;3112,142;211
data,1128117600000,497;12192;3112,142;211
data,1128117600000,497;9197;3112,142;211
data,1128117600000,497;5595;3112,142;211
data,1128117600000,497;11700;3112,142;211
data,1128117600000,497;5838;3112,142;211
data,1128117600000,497;2391;3112,142;211
data,1128117600000,497;10978;3112,142;211
data,1128117600000,497;6919;3112,142;211
data,1128117600000,498;10048;3113,142;211
data,1133391600000,498;8216;3113,142;211
data,1133391600000,498;2420;3113,142;211
data,1133391600000,498;11210;3113,142;211
data,1133391600000,498;9746;3113,142;211
data,1133391600000,498;7760;3114,142;211
data,1133391600000,498;2910;3114,142;211
data,1133391600000,499;9801;3114,142;211
data,1133391600000,499;7052;3114,142;211
data,1136070000000,499;2;3114,142;211
data,1136070000000,499;1881;3114,142;211
data,1136070000000,499;11492;3114,142;211
data,1136070000000,499;7134;3114,142;211
data,1136070000000,500;170;3114,142;211
data,1136070000000,500;8025;3114,142;211
data,1136070000000,500;3704;3114,142;211
data,1136070000000,500;11842;3114,142;211
data,1136070000000,500;1425;3114,142;211
data,1136070000000,500;2284;3114,142;211
data,1136070000000,500;3531;3114,142;211
data,1138748400000,500;6146;3114,142;211
data,1138748400000,500;208;3114,142;211
data,1138748400000,500;208;3114,142;211
data,1138748400000,500;5597;3114,142;211
data,1138748400000,500;8587;3114,142;211
data,1138748400000,500;8454;3114,142;211
data,1138748400000,500;981;3114,142;211
data,1138748400000,500;3919;3115,142;211
data,1138748400000,500;6817;3115,142;211
data,1138748400000,500;1814;3115,142;211
data,1138748400000,500;3358;3115,142;211
data,1138748400000,500;7434;3115,142;211
data,1138748400000,500;65;3115,142;211
data,1138748400000,500;5705;3116,142;211
data,1138748400000,500;1285;3116,142;211
data,1138748400000,500;3531;3116,142;211
data,1138748400000,500;6336;3116,142;211
data,1138748400000,500;6386;3116,142;211
data,1138748400000,500;10587;3116,142;211
data,1138748400000,500;8005;3116,142;211
data,1138748400000,500;3300;3116,142;211
data,1138748400000,500;12208;3116,142;211
data,1138748400000,500;3989;3116,142;211
data,1138748400000,500;2236;3116,142;211
data,1138748400000,500;2658;3116,142;211
data,1138748400000,500;10529;3116,142;211
data,1138748400000,500;10850;3116,142;211
data,1138748400000,500;2010;3116,142;211
data,1138748400000,500;10492;3116,142;211
data,1138748400000,500;4696;3116,142;211
data,1138748400000,500;2782;3116,142;211
data,1138748400000,500;12130;3116,142;211
data,1138748400000,500;6102;3116,142;211
data,1138748400000,500;7255;3116,142;211
data,1138748400000,500;11981;3116,142;211
data,1138748400000,500;1789;3116,142;211
data,1138748400000,500;10772;3116,142;211
data,1138748400000,500;2598;3116,142;211
data,1138748400000,500;4525;3116,142;211
data,1138748400000,500;1738;3116,142;211
data,1138748400000,500;1384;3116,142;211
data,1138748400000,500;1533;3116,142;211
data,1138748400000,500;4533;3116,142;211
data,1138748400000,500;11076;3117,142;211
data,1138748400000,500;5966;3117,142;211
data,1138748400000,500;85;3117,142;211
data,1138748400000,500;11586;3117,142;211
data,1138748400000,500;2149;3118,142;211
data,1138748400000,500;6454;3118,142;211
data,1138748400000,500;4772;3118,142;211
data,1138748400000,500;3944;3118,142;211
data,1138748400000,500;11102;3118,142;211
data,1138748400000,500;6578;3118,142;211
data,1138748400000,500;7916;3118,142;211
data,1138748400000,500;8199;3118,142;211
data,1138748400000,500;2984;3118,142;211
data,1138748400000,500;4226;3118,142;211
data,1138748400000,500;4763;3118,142;211
data,1138748400000,500;4864;3118,142;211
data,1138748400000,500;5960;3118,142;211
data,1138748400000,500;1219;3118,142;211
data,1141167600000,500;869;3118,142;211
data,1141167600000,500;8879;3118,142;211
data,1141167600000,500;8397;3119,142;211
data,1141167600000,500;4215;3119,142;211
data,1143842400000,500;1305;3119,142;211
data,1143842400000,500;3522;3119,142;211
data,1143842400000,500;2467;3120,142;211
data,1143842400000,500;7052;3120,142;211
data,1146434400000,500;2300;3120,142;211
data,1149112800000,500;9244;3120,142;211
data,1149112800000,500;742;3120,142;211
data,1151704800000,501;4727;3120,142;211
data,1151704800000,501;11031;3120,142;211
data,1151704800000,501;5480;3120,142;211
data,1151704800000,502;268;3121,142;211
data,1151704800000,502;12326;3121,142;211
data,1151704800000,502;9809;3121,142;211
data,1151704800000,502;8031;3121,142;211
data,1151704800000,502;10425;3121,142;211
data,1151704800000,502;962;3121,142;211
data,1151704800000,502;7337;3121,142;211
data,1151704800000,502;43;3121,142;211
data,1151704800000,502;10421;3121,142;211
data,1151704800000,502;3311;3121,142;211
data,1154383200000,502;2420;3121,142;211
data,1154383200000,502;10950;3121,142;211
data,1154383200000,502;8050;3121,142;211
data,1154383200000,502;11299;3122,142;211
data,1154383200000,502;4687;3122,142;211
data,1154383200000,502;7320;3123,142;211
data,1154383200000,502;6038;3123,142;211
data,1154383200000,502;10449;3123,142;211
data,1154383200000,502;10292;3123,142;211
data,1154383200000,502;10632;3123,142;211
data,1154383200000,502;3943;3123,142;211
data,1154383200000,502;9862;3123,142;211
data,1154383200000,502;2535;3123,142;211
data,1154383200000,502;604;3123,142;211
data,1154383200000,502;9650;3123,142;211
data,1154383200000,502;6085;3123,142;211
data,1154383200000,502;3574;3123,142;211
data,1222812000000,502;7830;3123,142;211
data,1291158000000,502;10425;3123,142;211
data,1291158000000,502;8890;3123,142;211
data,1291158000000,502;5476;3123,142;211
data,1293836400000,502;10123;3123,142;211
data,1293836400000,502;8422;3123,142;211
data,1293836400000,502;11878;3123,142;211
data,1298934000000,502;832;3123,142;211
data,1298934000000,502;5279;3124,142;211
data,1298934000000,502;285;3124,142;211
data,1298934000000,502;11269;3124,142;211
data,1298934000000,502;8929;3124,142;211
data,1298934000000,502;7553;3124,142;211
data,1298934000000,502;7682;3124,142;211
data,1304689628138,502;374;3124,142;211
data,1304689628135,502;11307;3124,142;211
data,1304689628141,503;65;3124,142;211
data,1304689628147,503;823;3124,142;211
data,1304689628145,504;7879;3125,142;211
data,1304689628133,504;3221;3125,142;211
data,1304689628136,504;9540;3126,142;211
data,1136070000000,504;8395;3127,142;647
data,1136070000000,504;11259;3128,142;647
data,1141167600000,504;3633;3128,142;647
data,1141167600000,504;1203;3128,142;647
data,1141167600000,504;2858;3129,142;647
data,1141167600000,504;5772;3130,142;647
data,1141167600000,504;4891;3131,142;647
data,1141167600000,504;5427;3132,142;647
data,1141167600000,504;6704;3133,142;647
data,1141167600000,504;5992;3133,142;647
data,1141167600000,504;7726;3133,142;647
data,1141167600000,504;4850;3134,142;647
data,1141167600000,504;2824;3135,142;647
data,1141167600000,504;12058;3135,142;647
data,1141167600000,505;5954;3136,142;647
data,1141167600000,505;1658;3137,142;647
data,1141167600000,505;10720;3137,142;647
data,1141167600000,505;3322;3138,142;647
data,1141167600000,505;11941;3139,142;647
data,1141167600000,505;10168;3140,142;647
data,1141167600000,505;5151;3140,142;647
data,1141167600000,505;10134;3141,142;647
data,1141167600000,505;12303;3142,142;647
data,1141167600000,505;9650;3142,142;647
data,1141167600000,505;9468;3142,142;647
data,1141167600000,505;2226;3142,142;647
data,1141167600000,505;8812;3142,142;647
data,1141167600000,505;3641;3143,142;647
data,1141167600000,505;6981;3144,142;647
data,1141167600000,505;8216;3145,142;647
data,1141167600000,505;12096;3146,142;647
data,1141167600000,505;11832;3146,142;647
data,1141167600000,505;5738;3147,142;647
data,1141167600000,505;259;3147,142;647
data,1141167600000,505;5151;3147,142;647
data,1141167600000,505;5595;3147,142;647
data,1141167600000,505;7010;3148,142;647
data,1141167600000,505;5689;3148,142;647
data,1141167600000,505;7830;3149,142;647
data,1141167600000,505;8442;3150,142;647
data,1141167600000,505;5820;3150,142;647
data,1141167600000,505;11705;3150,142;647
data,1141167600000,505;8143;3151,142;647
data,1141167600000,505;5864;3152,142;647
data,1141167600000,505;2609;3153,142;647
data,1141167600000,505;10772;3153,142;647
data,1141167600000,505;8597;3153,142;647
data,1141167600000,505;10407;3153,142;647
data,1141167600000,506;8670;3154,142;647
data,1141167600000,506;1840;3155,142;647
data,1141167600000,506;7084;3155,142;647
data,1141167600000,506;12400;3156,142;647
data,1141167600000,506;7219;3157,142;647
data,1141167600000,506;3888;3158,142;647
data,1154383200000,506;3641;3159,142;647
data,1191189600000,506;2112;3159,142;919
data,1191189600000,506;10859;3159,142;919
data,1191189600000,506;11630;3159,142;919
data,1191189600000,506;9794;3159,142;919
data,1191189600000,506;2068;3159,142;919
data,1191189600000,506;8126;3159,142;919
data,1191189600000,506;8497;3159,142;919
data,1191189600000,506;7092;3159,142;919
data,1191189600000,506;272;3159,142;919
data,1191189600000,506;5427;3160,142;919
data,1191189600000,506;9126;3160,142;919
data,1191189600000,506;8143;3160,142;919
data,1191189600000,506;296;3160,142;919
data,1191189600000,506;3079;3161,142;919
data,1191189600000,506;10448;3161,142;919
data,1191189600000,506;2910;3161,142;919
data,1191189600000,506;2768;3161,142;919
data,1191189600000,506;270;3161,142;919
data,1191189600000,506;3420;3161,142;919
data,1191189600000,506;8008;3162,142;919
data,1191189600000,506;2297;3162,142;919
data,1191189600000,506;3350;3162,142;919
data,1191189600000,506;4962;3162,142;919
data,1191189600000,506;1237;3162,142;919
data,1191189600000,506;869;3162,142;919
data,1191189600000,506;10062;3163,142;919
data,1193871600000,506;8336;3163,142;919
data,1193871600000,506;9892;3163,142;919
data,1193871600000,506;273;3164,142;919
data,1193871600000,506;2052;3164,142;919
data,1193871600000,506;9478;3164,142;919
data,1193871600000,506;330;3164,142;919
data,1193871600000,506;3025;3164,142;919
data,1193871600000,506;6771;3165,142;919
data,1201820400000,506;881;3165,142;919
data,1201820400000,506;9317;3165,142;919
data,1201820400000,506;4433;3165,142;919
data,1201820400000,506;3915;3165,142;919
data,1201820400000,506;8741;3165,142;919
data,1201820400000,506;12244;3165,142;919
data,1201820400000,507;10850;3165,142;919
data,1201820400000,507;6146;3165,142;919
data,1201820400000,507;5313;3165,142;919
data,1201820400000,507;5768;3165,142;919
data,1201820400000,507;5444;3165,142;919
data,1201820400000,507;238;3165,142;919
data,1201820400000,507;8587;3165,142;919
data,1201820400000,507;10330;3165,142;919
data,1204326000000,507;6701;3165,142;919
data,1204326000000,507;1840;3166,142;919
data,1204326000000,507;570;3166,142;919
data,1204326000000,507;7876;3166,142;919
data,1204326000000,507;4533;3166,142;919
data,1204326000000,507;1436;3166,142;919
data,1204326000000,507;3745;3166,142;919
data,1204326000000,507;6919;3166,142;919
data,1204326000000,507;2609;3166,142;919
data,1204326000000,507;10658;3166,142;919
data,1214863200000,507;3383;3166,142;919
data,1214863200000,507;5058;3166,142;919
data,1214863200000,507;1238;3166,142;919
data,1214863200000,507;8143;3166,142;919
data,1214863200000,507;3195;3167,142;919
data,1214863200000,507;5427;3168,142;919
data,1214863200000,507;433;3168,142;919
data,1214863200000,507;2361;3168,142;919
data,1214863200000,507;5449;3169,142;919
data,1214863200000,507;8017;3169,142;919
data,1214863200000,507;2284;3169,142;919
data,1214863200000,507;6942;3169,142;919
data,1214863200000,507;5958;3169,142;919
data,1214863200000,507;1238;3169,142;919
