New Run at  11/01/2017 01:11:48
, Time, RandomReward; CLUBReward, ClusterID;UserID;CLUBModelUsed,
data,1238536800000,315;1730;3019,851;851
data,1241128800000,315;4215;3019,851;851
data,1241128800000,315;5585;3019,851;851
data,1241128800000,315;6400;3020,851;851
data,1241128800000,315;7388;3020,851;851
data,1241128800000,315;6400;3021,851;851
data,1241128800000,315;4728;3021,851;851
data,1241128800000,315;7215;3022,851;851
data,1249077600000,315;1003;3022,851;851
data,1291158000000,315;8374;3022,851;851
data,1291158000000,315;458;3023,851;851
data,1291158000000,315;10382;3023,851;851
data,1291158000000,315;9927;3023,851;851
data,1291158000000,315;2052;3024,851;851
data,1291158000000,315;5637;3024,851;851
data,1291158000000,315;5595;3024,851;851
data,1291158000000,315;2236;3024,851;851
data,1291158000000,315;6893;3024,851;851
data,1291158000000,315;8899;3024,851;851
data,1291158000000,315;540;3024,851;851
data,1291158000000,315;727;3024,851;851
data,1293836400000,315;6786;3024,851;851
data,1293836400000,315;673;3024,851;851
data,1293836400000,315;11367;3024,851;851
data,1293836400000,315;5233;3024,851;851
data,1293836400000,315;11865;3024,851;851
data,1293836400000,315;6271;3024,851;851
data,1293836400000,315;4171;3024,851;851
data,1293836400000,315;11983;3024,851;851
data,1293836400000,315;9182;3025,851;851
data,1293836400000,315;6707;3025,851;851
data,1293836400000,315;5748;3025,851;851
data,1293836400000,315;10539;3026,851;851
data,1293836400000,315;7482;3027,851;851
data,1293836400000,315;11832;3027,851;851
data,1293836400000,315;5789;3027,851;851
data,1296514800000,315;5689;3028,851;851
data,1298934000000,315;7520;3028,851;851
data,1304698620047,315;7574;3028,851;851
data,1304698621119,315;11295;3028,851;851
data,1199142000000,315;4185;3028,937;937
data,1199142000000,315;3887;3029,937;937
data,1199142000000,315;7750;3029,937;937
data,1199142000000,315;6528;3029,937;937
data,1199142000000,315;9512;3029,937;937
data,1199142000000,315;5972;3029,937;937
data,1199142000000,315;5864;3030,937;937
data,1199142000000,315;11210;3030,937;937
data,1199142000000,315;2810;3030,937;937
data,1199142000000,315;5892;3030,937;937
data,1199142000000,315;1788;3030,937;937
data,1199142000000,315;11541;3030,937;937
data,1199142000000,315;9111;3030,937;937
data,1199142000000,315;8569;3030,937;937
data,1199142000000,315;3633;3031,937;937
data,1199142000000,315;8779;3031,937;937
data,1199142000000,315;755;3031,937;937
data,1199142000000,315;8807;3031,937;937
data,1199142000000,315;7612;3031,937;937
data,1199142000000,315;4063;3031,937;937
data,1199142000000,315;5476;3031,937;937
data,1199142000000,315;3187;3031,937;937
data,1199142000000,315;10388;3031,937;937
data,1199142000000,315;2107;3031,937;937
data,1199142000000,315;9459;3031,937;937
data,1199142000000,315;11470;3031,937;937
data,1199142000000,315;10930;3032,937;937
data,1199142000000,316;1127;3032,937;937
data,1199142000000,316;4159;3032,937;937
data,1199142000000,316;12177;3032,937;937
data,1199142000000,316;6919;3032,937;937
data,1199142000000,316;10287;3032,937;937
data,1199142000000,316;10654;3032,937;937
data,1199142000000,316;3411;3032,937;937
data,1199142000000,316;10638;3032,937;937
data,1199142000000,316;3194;3032,937;937
data,1199142000000,316;4618;3032,937;937
data,1199142000000,316;2148;3032,937;937
data,1199142000000,316;12175;3032,937;937
data,1199142000000,316;373;3032,937;937
data,1199142000000,316;7325;3032,937;937
data,1199142000000,316;1726;3032,937;937
data,1199142000000,316;5162;3032,937;937
data,1199142000000,316;10959;3032,937;937
data,1199142000000,316;10513;3032,937;937
data,1199142000000,316;9139;3032,937;937
data,1199142000000,316;9368;3032,937;937
data,1199142000000,316;964;3033,937;937
data,1199142000000,316;10165;3033,937;937
data,1199142000000,316;9225;3033,937;937
data,1199142000000,316;7432;3033,937;937
data,1199142000000,316;5308;3033,937;937
data,1199142000000,316;12077;3033,937;937
data,1199142000000,316;11630;3034,937;937
data,1199142000000,316;2080;3034,937;937
data,1199142000000,316;11959;3034,937;937
data,1199142000000,316;4652;3034,937;937
data,1199142000000,316;4901;3035,937;937
data,1199142000000,316;8890;3035,937;937
data,1199142000000,316;11729;3035,937;937
data,1199142000000,316;8794;3035,937;937
data,1199142000000,316;9242;3035,937;937
data,1199142000000,316;3078;3035,937;937
data,1199142000000,316;139;3035,937;937
data,1199142000000,316;10678;3035,937;937
data,1199142000000,316;9944;3035,937;937
data,1199142000000,316;2870;3035,937;937
data,1199142000000,316;2105;3035,937;937
data,1199142000000,316;6062;3035,937;937
data,1199142000000,316;6731;3036,937;937
data,1199142000000,316;3746;3036,937;937
data,1199142000000,316;8909;3036,937;937
data,1199142000000,316;6979;3036,937;937
data,1199142000000,316;1347;3036,937;937
data,1199142000000,316;8000;3036,937;937
data,1199142000000,316;4302;3036,937;937
data,1199142000000,316;9202;3036,937;937
data,1199142000000,316;189;3036,937;937
data,1199142000000,316;2908;3036,937;937
data,1199142000000,316;9316;3036,937;937
data,1199142000000,316;10141;3036,937;937
data,1201820400000,316;12177;3036,937;937
data,1201820400000,316;8338;3036,937;937
data,1225494000000,316;3555;3036,937;937
data,1228086000000,316;9615;3036,937;937
data,1228086000000,316;9783;3036,937;937
data,1228086000000,316;4703;3036,937;937
data,1228086000000,316;6731;3037,937;937
data,1228086000000,317;10792;3037,937;937
data,1228086000000,317;910;3037,937;937
data,1228086000000,317;4358;3038,937;937
data,1228086000000,317;10817;3038,937;937
data,1228086000000,317;11439;3038,937;937
data,1228086000000,317;1009;3039,937;937
data,1228086000000,317;5396;3039,937;937
data,1228086000000,317;10552;3039,937;937
data,1228086000000,317;11646;3039,937;937
data,1228086000000,317;231;3039,937;937
data,1228086000000,317;233;3039,937;937
data,1228086000000,317;5820;3039,937;937
data,1228086000000,317;1009;3040,937;937
data,1228086000000,317;8921;3040,937;937
data,1230764400000,317;2129;3040,937;937
data,1230764400000,317;2910;3040,937;937
data,1230764400000,317;4439;3040,937;937
data,1233442800000,317;11038;3040,937;937
data,1235862000000,317;10600;3040,937;937
data,1243807200000,317;8606;3040,937;937
data,1249077600000,317;322;3040,937;937
data,1249077600000,317;10622;3040,937;937
data,1257030000000,317;4003;3040,937;937
data,1264978800000,317;248;3040,937;937
data,1267398000000,317;5701;3041,937;937
data,1270072800000,317;3973;3041,937;937
data,1272664800000,317;4433;3041,937;937
data,1277935200000,317;328;3041,937;937
data,1280613600000,317;9852;3041,937;937
data,1283292000000,317;4606;3041,937;937
data,1285884000000,317;605;3041,937;937
data,1285884000000,317;6788;3041,937;937
data,1291158000000,317;10442;3041,937;937
data,1293836400000,317;5072;3041,937;937
data,1296514800000,317;6263;3042,937;937
data,1298934000000,317;8052;3043,937;937
data,1304700273869,317;8807;3043,937;937
data,1304700301374,317;5172;3043,937;937
data,1225494000000,318;3415;3043,1033;1033
data,1225494000000,318;2624;3043,1033;1033
data,1225494000000,318;5899;3043,1033;1033
data,1225494000000,318;8614;3043,1033;1033
data,1228086000000,318;8484;3043,1033;1033
data,1228086000000,318;6897;3043,1033;1033
data,1228086000000,318;4061;3043,1033;1033
data,1228086000000,318;2385;3043,1033;1033
data,1230764400000,318;6139;3043,1033;1033
data,1230764400000,318;4573;3043,1033;1033
data,1230764400000,318;286;3043,1033;1033
data,1230764400000,318;1257;3044,1033;1033
data,1230764400000,318;8052;3044,1033;1033
data,1230764400000,318;2921;3044,1033;1033
data,1230764400000,318;3574;3044,1033;1033
data,1230764400000,318;6495;3045,1033;1033
data,1230764400000,318;5724;3045,1033;1033
data,1230764400000,318;11871;3045,1033;1033
data,1230764400000,318;10529;3045,1033;1033
data,1230764400000,318;2603;3045,1033;1033
data,1233442800000,318;2272;3045,1033;1033
data,1235862000000,318;7314;3045,1033;1033
data,1235862000000,318;12522;3045,1033;1033
data,1251756000000,318;7016;3045,1033;1033
data,1251756000000,318;5673;3045,1033;1033
data,1251756000000,318;7756;3045,1033;1033
data,1251756000000,318;4606;3045,1033;1033
data,1251756000000,318;1926;3045,1033;1033
data,1251756000000,318;11859;3045,1033;1033
data,1267398000000,318;7639;3045,1033;1033
data,1267398000000,318;11256;3045,1033;1033
data,1267398000000,318;10498;3045,1033;1033
data,1267398000000,318;11970;3045,1033;1033
data,1267398000000,318;9866;3045,1033;1033
data,1267398000000,318;10754;3045,1033;1033
data,1267398000000,318;7006;3045,1033;1033
data,1267398000000,318;9300;3045,1033;1033
data,1277935200000,318;7075;3045,1033;1033
data,1288566000000,318;8708;3045,1033;1033
data,1288566000000,318;5077;3045,1033;1033
data,1288566000000,318;8388;3045,1033;1033
data,1288566000000,318;1892;3045,1033;1033
data,1293836400000,318;10912;3045,1033;1033
data,1191189600000,318;12143;3045,1047;1047
data,1191189600000,318;5253;3045,1047;1047
data,1285884000000,318;2227;3046,1093;1093
data,1285884000000,318;1368;3046,1093;1093
data,1285884000000,318;7837;3046,1093;1093
data,1285884000000,318;3138;3046,1093;1093
data,1285884000000,318;7296;3046,1093;1093
data,1285884000000,318;11106;3046,1093;1093
data,1285884000000,318;783;3046,1093;1093
data,1285884000000,318;4811;3046,1093;1093
data,1283292000000,318;8841;3046,1275;1275
data,1283292000000,318;8684;3046,1275;1275
data,1283292000000,318;10852;3046,1275;1275
data,1283292000000,318;2356;3047,1275;1275
data,1283292000000,318;1849;3047,1275;1275
data,1283292000000,318;1851;3047,1275;1275
data,1283292000000,318;3194;3047,1275;1275
data,1283292000000,318;8396;3047,1275;1275
data,1283292000000,318;5283;3047,1275;1275
data,1283292000000,318;7669;3047,1275;1275
data,1283292000000,318;3720;3047,1275;1275
data,1283292000000,318;4595;3047,1275;1275
data,1283292000000,318;2663;3047,1275;1275
data,1283292000000,318;1016;3047,1275;1275
data,1283292000000,318;4079;3047,1275;1275
data,1283292000000,318;6901;3047,1275;1275
data,1283292000000,318;11257;3047,1275;1275
data,1283292000000,318;818;3047,1275;1275
data,1283292000000,318;10105;3047,1275;1275
data,1283292000000,318;10525;3047,1275;1275
data,1283292000000,318;5072;3047,1275;1275
data,1283292000000,318;986;3047,1275;1275
data,1283292000000,318;1359;3047,1275;1275
data,1283292000000,318;1618;3047,1275;1275
data,1283292000000,318;2366;3047,1275;1275
data,1283292000000,318;2948;3047,1275;1275
data,1283292000000,318;1491;3047,1275;1275
data,1283292000000,318;2309;3047,1275;1275
data,1283292000000,318;1584;3047,1275;1275
data,1283292000000,318;6473;3047,1275;1275
data,1283292000000,318;627;3047,1275;1275
data,1283292000000,318;10374;3047,1275;1275
data,1283292000000,318;3549;3047,1275;1275
data,1283292000000,318;7011;3047,1275;1275
data,1283292000000,318;3098;3047,1275;1275
data,1283292000000,318;5206;3047,1275;1275
data,1283292000000,318;7582;3047,1275;1275
data,1283292000000,318;9892;3047,1275;1275
data,1283292000000,318;631;3047,1275;1275
data,1283292000000,318;4285;3047,1275;1275
data,1283292000000,318;3255;3047,1275;1275
data,1283292000000,318;10894;3047,1275;1275
data,1283292000000,318;7057;3047,1275;1275
data,1283292000000,318;4387;3047,1275;1275
data,1283292000000,318;9546;3047,1275;1275
data,1283292000000,318;917;3047,1275;1275
data,1283292000000,318;6154;3047,1275;1275
data,1283292000000,318;11061;3047,1275;1275
data,1283292000000,318;7405;3047,1275;1275
data,1283292000000,318;6835;3047,1275;1275
data,1283292000000,318;3110;3047,1275;1275
data,1283292000000,318;3544;3047,1275;1275
data,1283292000000,318;6954;3047,1275;1275
data,1283292000000,318;7653;3047,1275;1275
data,1283292000000,318;781;3047,1275;1275
data,1283292000000,319;4906;3047,1275;1275
data,1283292000000,319;612;3047,1275;1275
data,1283292000000,319;10732;3047,1275;1275
data,1283292000000,320;4360;3047,1275;1275
data,1283292000000,320;73;3047,1275;1275
data,1283292000000,320;5955;3047,1275;1275
data,1283292000000,320;7655;3047,1275;1275
data,1283292000000,320;7939;3047,1275;1275
data,1283292000000,320;2148;3047,1275;1275
data,1283292000000,320;7460;3047,1275;1275
data,1283292000000,320;10773;3047,1275;1275
data,1283292000000,320;8961;3047,1275;1275
data,1283292000000,320;5986;3047,1275;1275
data,1283292000000,320;5717;3047,1275;1275
data,1283292000000,320;5805;3047,1275;1275
data,1283292000000,320;10163;3047,1275;1275
data,1283292000000,320;3410;3047,1275;1275
data,1291158000000,321;1851;3047,1275;1275
data,1291158000000,322;1357;3047,1275;1275
data,1291158000000,322;6757;3047,1275;1275
data,1291158000000,322;9292;3047,1275;1275
data,1291158000000,322;5031;3048,1275;1275
data,1291158000000,322;11910;3048,1275;1275
data,1291158000000,322;2372;3048,1275;1275
data,1291158000000,322;776;3048,1275;1275
data,1291158000000,322;10848;3048,1275;1275
data,1291158000000,322;10588;3048,1275;1275
data,1291158000000,322;2010;3048,1275;1275
data,1291158000000,322;7404;3048,1275;1275
data,1291158000000,322;7810;3048,1275;1275
data,1291158000000,322;8201;3049,1275;1275
data,1291158000000,322;8577;3049,1275;1275
data,1293836400000,322;6486;3049,1275;1275
data,1293836400000,322;7076;3049,1275;1275
data,1293836400000,322;8556;3049,1275;1275
data,1293836400000,322;1986;3049,1275;1275
data,1293836400000,322;5118;3049,1275;1275
data,1293836400000,322;9622;3049,1275;1275
data,1296514800000,322;11765;3049,1275;1275
data,1296514800000,322;4901;3049,1275;1275
data,1296514800000,322;1311;3049,1275;1275
data,1296514800000,322;7175;3049,1275;1275
data,1298934000000,322;3998;3049,1275;1275
data,1298934000000,322;6390;3049,1275;1275
data,1298934000000,322;9649;3049,1275;1275
data,1298934000000,322;4567;3049,1275;1275
data,1298934000000,322;5400;3049,1275;1275
data,1298934000000,322;2108;3049,1275;1275
data,1298934000000,322;9428;3049,1275;1275
data,1298934000000,322;328;3049,1275;1275
data,1298934000000,322;2797;3049,1275;1275
data,1298934000000,322;6539;3049,1275;1275
data,1298934000000,322;9444;3049,1275;1275
data,1298934000000,322;10717;3049,1275;1275
data,1298934000000,322;2582;3049,1275;1275
data,1298934000000,322;1528;3049,1275;1275
data,1298934000000,322;2824;3049,1275;1275
data,1298934000000,322;3163;3049,1275;1275
data,1298934000000,322;3517;3049,1275;1275
data,1298934000000,322;8260;3049,1275;1275
data,1298934000000,323;5995;3049,1275;1275
data,1298934000000,323;11878;3049,1275;1275
data,1298934000000,323;7537;3049,1275;1275
data,1298934000000,323;8137;3049,1275;1275
data,1298934000000,323;4504;3049,1275;1275
data,1304667917539,323;4003;3049,1275;1275
data,1304667917476,323;8244;3049,1275;1275
data,1304667918340,323;38;3050,1275;1275
data,1304667918360,323;250;3050,1275;1275
data,1304667919555,323;10537;3050,1275;1275
data,1304667919472,323;5151;3050,1275;1275
data,1304667920216,323;11292;3050,1275;1275
data,1304667922256,323;8295;3050,1275;1275
data,1304667922235,323;7877;3050,1275;1275
data,1304667922152,323;2869;3050,1275;1275
data,1304667924228,323;12453;3050,1275;1275
data,1304667927292,323;5476;3050,1275;1275
data,1304667927271,323;8206;3050,1275;1275
data,1304667929964,323;5947;3050,1275;1275
data,1304667929922,323;10600;3050,1275;1275
data,1304667929902,323;38;3051,1275;1275
data,1304667929944,323;10832;3052,1275;1275
data,1304667929881,323;685;3052,1275;1275
data,1304667931117,323;6609;3052,1275;1275
data,1304667931159,323;8755;3052,1275;1275
data,1304667933169,323;38;3053,1275;1275
data,1304667935105,323;2129;3053,1275;1275
data,1304667935084,323;38;3054,1275;1275
data,1304667935034,323;7164;3054,1275;1275
data,1304667935014,323;4022;3054,1275;1275
data,1304667937879,323;5987;3054,1275;1275
data,1304667939463,323;7673;3054,1275;1275
data,1304667940260,323;1355;3055,1275;1275
data,1241128800000,323;7520;3055,1297;1297
data,1257030000000,323;2492;3055,1297;1297
data,1272664800000,323;1333;3055,1297;1297
data,1277935200000,323;12259;3055,1323;1323
data,1277935200000,323;9602;3055,1323;1323
data,1277935200000,323;2386;3055,1323;1323
data,1277935200000,323;5220;3055,1323;1323
data,1277935200000,323;1717;3055,1323;1323
data,1277935200000,323;1726;3055,1323;1323
data,1280613600000,323;7200;3055,1323;1323
data,1280613600000,323;4244;3055,1323;1323
data,1280613600000,323;7414;3055,1323;1323
data,1280613600000,323;2609;3055,1323;1323
data,1280613600000,323;10374;3055,1323;1323
data,1280613600000,323;5025;3055,1323;1323
data,1280613600000,323;4674;3055,1323;1323
data,1280613600000,323;9002;3055,1323;1323
data,1280613600000,323;4372;3055,1323;1323
data,1280613600000,323;1033;3055,1323;1323
data,1280613600000,323;328;3055,1323;1323
data,1280613600000,323;12175;3055,1323;1323
data,1280613600000,324;11298;3055,1323;1323
data,1280613600000,324;9840;3055,1323;1323
data,1280613600000,324;9514;3055,1323;1323
data,1280613600000,324;6510;3055,1323;1323
data,1280613600000,324;2596;3055,1323;1323
data,1280613600000,324;11839;3055,1323;1323
data,1280613600000,325;12502;3055,1323;1323
data,1280613600000,325;9512;3055,1323;1323
data,1280613600000,325;9835;3055,1323;1323
data,1280613600000,325;9602;3055,1323;1323
data,1280613600000,325;7900;3055,1323;1323
data,1280613600000,325;6748;3055,1323;1323
data,1280613600000,325;4787;3055,1323;1323
data,1280613600000,325;1643;3055,1323;1323
data,1280613600000,325;5309;3055,1323;1323
data,1280613600000,325;6945;3055,1323;1323
data,1280613600000,325;6305;3055,1323;1323
data,1280613600000,325;10944;3055,1323;1323
data,1280613600000,325;1045;3055,1323;1323
data,1280613600000,325;3043;3055,1323;1323
data,1280613600000,325;1969;3055,1323;1323
data,1280613600000,325;2989;3055,1323;1323
data,1280613600000,326;11954;3055,1323;1323
data,1280613600000,326;1726;3055,1323;1323
data,1280613600000,326;3115;3055,1323;1323
data,1280613600000,326;3237;3055,1323;1323
data,1280613600000,326;8190;3055,1323;1323
data,1280613600000,326;8706;3055,1323;1323
data,1280613600000,326;6594;3055,1323;1323
data,1280613600000,326;2973;3055,1323;1323
data,1280613600000,326;2413;3055,1323;1323
data,1280613600000,326;11727;3055,1323;1323
data,1280613600000,326;4706;3055,1323;1323
data,1280613600000,326;2413;3055,1323;1323
data,1280613600000,326;2264;3055,1323;1323
data,1280613600000,326;12401;3055,1323;1323
data,1280613600000,326;3601;3055,1323;1323
data,1280613600000,327;6078;3055,1323;1323
data,1280613600000,327;8170;3055,1323;1323
data,1280613600000,327;1624;3055,1323;1323
data,1280613600000,327;6526;3055,1323;1323
data,1280613600000,327;2934;3055,1323;1323
data,1280613600000,327;8614;3055,1323;1323
data,1280613600000,327;3012;3055,1323;1323
data,1280613600000,327;9168;3055,1323;1323
data,1280613600000,327;5899;3055,1323;1323
data,1280613600000,327;4706;3055,1323;1323
data,1280613600000,327;9966;3055,1323;1323
data,1280613600000,327;3517;3055,1323;1323
data,1280613600000,327;965;3055,1323;1323
data,1280613600000,327;473;3055,1323;1323
data,1280613600000,327;4423;3055,1323;1323
data,1280613600000,327;3310;3055,1323;1323
data,1280613600000,327;2430;3055,1323;1323
data,1280613600000,327;7553;3055,1323;1323
data,1280613600000,327;10943;3055,1323;1323
data,1280613600000,327;7837;3055,1323;1323
data,1280613600000,327;8190;3055,1323;1323
data,1280613600000,327;11721;3055,1323;1323
data,1280613600000,327;12058;3055,1323;1323
data,1280613600000,327;4863;3055,1323;1323
data,1280613600000,327;4194;3055,1323;1323
data,1280613600000,327;1986;3055,1323;1323
data,1280613600000,327;11078;3055,1323;1323
data,1280613600000,327;4703;3055,1323;1323
data,1280613600000,327;5172;3055,1323;1323
data,1280613600000,327;6405;3055,1323;1323
data,1280613600000,327;5529;3055,1323;1323
data,1280613600000,327;12401;3055,1323;1323
data,1280613600000,327;3393;3055,1323;1323
data,1280613600000,327;12042;3055,1323;1323
data,1280613600000,327;8531;3055,1323;1323
data,1280613600000,327;7875;3055,1323;1323
data,1280613600000,327;2697;3055,1323;1323
data,1280613600000,327;5763;3055,1323;1323
data,1280613600000,327;917;3055,1323;1323
data,1280613600000,327;3030;3055,1323;1323
data,1280613600000,327;1014;3055,1323;1323
data,1280613600000,327;6417;3055,1323;1323
data,1280613600000,327;1146;3055,1323;1323
data,1280613600000,327;10016;3055,1323;1323
data,1280613600000,327;1840;3055,1323;1323
data,1280613600000,327;10694;3055,1323;1323
data,1280613600000,327;6273;3055,1323;1323
data,1280613600000,327;5072;3055,1323;1323
data,1283292000000,327;11230;3055,1323;1323
data,1283292000000,327;11066;3055,1323;1323
data,1283292000000,327;9611;3055,1323;1323
data,1283292000000,328;2797;3055,1323;1323
data,1283292000000,329;1726;3055,1323;1323
data,1283292000000,329;10197;3055,1323;1323
data,1283292000000,329;12435;3055,1323;1323
data,1283292000000,329;11531;3055,1323;1323
data,1283292000000,329;3115;3055,1323;1323
data,1283292000000,329;1433;3055,1323;1323
data,1283292000000,329;9574;3055,1323;1323
data,1283292000000,329;7861;3055,1323;1323
data,1283292000000,329;10852;3055,1323;1323
data,1283292000000,329;11218;3055,1323;1323
data,1283292000000,330;6296;3055,1323;1323
data,1285884000000,330;3415;3055,1323;1323
data,1285884000000,330;8967;3055,1323;1323
data,1285884000000,330;6945;3055,1323;1323
data,1285884000000,330;448;3055,1323;1323
data,1285884000000,330;4920;3055,1323;1323
data,1285884000000,331;1964;3055,1323;1323
data,1285884000000,331;7845;3055,1323;1323
data,1285884000000,331;8777;3055,1323;1323
data,1285884000000,331;7149;3055,1323;1323
data,1285884000000,331;8190;3055,1323;1323
data,1285884000000,331;11700;3055,1323;1323
data,1285884000000,331;9389;3055,1323;1323
data,1288566000000,331;8206;3055,1323;1323
data,1288566000000,331;7725;3055,1323;1323
data,1288566000000,331;4863;3055,1323;1323
data,1288566000000,331;5529;3055,1323;1323
data,1288566000000,331;5955;3055,1323;1323
data,1288566000000,331;293;3055,1323;1323
data,1288566000000,331;5210;3055,1323;1323
data,1288566000000,332;5430;3055,1323;1323
data,1288566000000,332;9360;3055,1323;1323
data,1288566000000,332;3610;3055,1323;1323
data,1288566000000,332;11444;3055,1323;1323
data,1288566000000,332;10638;3055,1323;1323
data,1288566000000,332;8887;3055,1323;1323
data,1288566000000,332;4115;3055,1323;1323
data,1288566000000,332;5118;3055,1323;1323
data,1288566000000,332;1285;3055,1323;1323
data,1288566000000,332;4788;3055,1323;1323
data,1288566000000,332;8919;3055,1323;1323
data,1288566000000,332;3601;3055,1323;1323
data,1288566000000,333;8017;3055,1323;1323
data,1288566000000,333;6079;3055,1323;1323
data,1288566000000,333;3226;3055,1323;1323
data,1288566000000,333;4078;3055,1323;1323
data,1288566000000,333;4244;3055,1323;1323
data,1288566000000,333;7634;3055,1323;1323
data,1288566000000,333;3994;3055,1323;1323
data,1288566000000,333;6897;3055,1323;1323
data,1291158000000,333;10067;3055,1323;1323
data,1291158000000,333;3150;3055,1323;1323
data,1291158000000,333;4787;3055,1323;1323
data,1291158000000,333;117;3055,1323;1323
data,1291158000000,334;2609;3055,1323;1323
data,1291158000000,334;869;3055,1323;1323
data,1291158000000,334;12015;3055,1323;1323
data,1291158000000,334;372;3055,1323;1323
data,1291158000000,334;10300;3055,1323;1323
data,1291158000000,334;3350;3055,1323;1323
data,1291158000000,334;2155;3055,1323;1323
data,1291158000000,334;1014;3055,1323;1323
data,1291158000000,334;10840;3055,1323;1323
data,1291158000000,334;1082;3055,1323;1323
data,1291158000000,334;7575;3055,1323;1323
data,1291158000000,334;6951;3055,1323;1323
data,1291158000000,334;3194;3055,1323;1323
data,1291158000000,334;9263;3055,1323;1323
data,1291158000000,334;3887;3055,1323;1323
data,1291158000000,334;5290;3055,1323;1323
data,1291158000000,334;2180;3055,1323;1323
data,1291158000000,334;12180;3055,1323;1323
data,1291158000000,334;7575;3055,1323;1323
data,1291158000000,334;9412;3055,1323;1323
data,1291158000000,334;10959;3055,1323;1323
data,1291158000000,334;11450;3055,1323;1323
data,1291158000000,334;6314;3055,1323;1323
data,1291158000000,334;1082;3055,1323;1323
data,1291158000000,334;9892;3055,1323;1323
data,1291158000000,334;1644;3055,1323;1323
data,1291158000000,334;4833;3055,1323;1323
data,1291158000000,334;3887;3055,1323;1323
data,1291158000000,334;5390;3055,1323;1323
data,1291158000000,334;5983;3055,1323;1323
data,1291158000000,334;10886;3055,1323;1323
data,1291158000000,334;6790;3055,1323;1323
data,1291158000000,334;4937;3055,1323;1323
data,1291158000000,334;2867;3055,1323;1323
data,1291158000000,334;474;3055,1323;1323
data,1291158000000,334;9129;3055,1323;1323
data,1291158000000,334;5954;3056,1323;1323
data,1291158000000,335;3402;3056,1323;1323
data,1291158000000,335;7442;3056,1323;1323
data,1291158000000,335;7162;3056,1323;1323
data,1291158000000,335;9937;3056,1323;1323
data,1291158000000,335;5213;3056,1323;1323
data,1291158000000,335;5121;3056,1323;1323
data,1291158000000,335;11799;3056,1323;1323
data,1291158000000,335;2105;3056,1323;1323
data,1291158000000,335;2765;3056,1323;1323
data,1291158000000,335;5162;3056,1323;1323
data,1291158000000,335;12379;3056,1323;1323
data,1291158000000,336;10931;3056,1323;1323
data,1291158000000,336;10058;3056,1323;1323
data,1291158000000,336;4742;3056,1323;1323
data,1291158000000,337;7776;3056,1323;1323
data,1291158000000,337;5620;3056,1323;1323
data,1291158000000,337;8142;3056,1323;1323
data,1291158000000,337;1819;3056,1323;1323
data,1291158000000,337;12496;3056,1323;1323
data,1291158000000,337;960;3056,1323;1323
data,1291158000000,337;3607;3056,1323;1323
data,1291158000000,337;3347;3056,1323;1323
data,1291158000000,337;3629;3056,1323;1323
data,1291158000000,337;1311;3056,1323;1323
data,1291158000000,337;656;3056,1323;1323
data,1291158000000,337;471;3057,1323;1323
data,1291158000000,337;6275;3057,1323;1323
data,1291158000000,337;1344;3057,1323;1323
data,1291158000000,337;1129;3057,1323;1323
data,1291158000000,337;7699;3057,1323;1323
data,1291158000000,337;7731;3057,1323;1323
data,1293836400000,337;4254;3057,1323;1323
data,1293836400000,338;3574;3057,1323;1323
data,1293836400000,338;5447;3057,1323;1323
data,1293836400000,338;2180;3057,1323;1323
data,1293836400000,338;1344;3057,1323;1323
data,1293836400000,338;9238;3057,1323;1323
data,1293836400000,338;9965;3057,1323;1323
data,1296514800000,338;7958;3057,1323;1323
data,1296514800000,338;10829;3057,1323;1323
data,1296514800000,338;627;3057,1323;1323
data,1296514800000,338;784;3057,1323;1323
data,1296514800000,338;11578;3057,1323;1323
data,1296514800000,338;6919;3057,1323;1323
data,1296514800000,338;6676;3057,1323;1323
data,1296514800000,338;313;3057,1323;1323
data,1296514800000,338;11259;3057,1323;1323
data,1296514800000,338;11129;3057,1323;1323
data,1296514800000,338;248;3057,1323;1323
data,1296514800000,338;5362;3057,1323;1323
data,1296514800000,338;3574;3057,1323;1323
data,1296514800000,338;7565;3057,1323;1323
data,1296514800000,338;5445;3057,1323;1323
data,1296514800000,338;4725;3057,1323;1323
data,1298934000000,338;10702;3057,1323;1323
data,1298934000000,338;2533;3057,1323;1323
data,1298934000000,338;8278;3057,1323;1323
data,1298934000000,338;8216;3057,1323;1323
data,1298934000000,338;1571;3057,1323;1323
data,1304668622056,338;3595;3057,1323;1323
data,1304668631095,338;12478;3057,1323;1323
data,1304668636656,338;38;3057,1323;1323
data,1304931986015,339;8071;3057,1323;1323
data,1304932007559,339;540;3057,1323;1323
data,1304932007548,339;1263;3057,1323;1323
data,1304932008490,339;11952;3057,1323;1323
data,1304932016828,339;5600;3057,1323;1323
data,1304932016845,339;312;3057,1323;1323
data,1304932016843,339;11025;3057,1323;1323
data,1304932026104,339;11766;3057,1323;1323
data,1254348000000,339;1100;3057,1403;1403
data,1254348000000,339;5536;3057,1403;1403
data,1254348000000,339;4573;3057,1403;1403
data,1254348000000,339;6454;3057,1403;1403
data,1254348000000,339;9840;3057,1403;1403
data,1254348000000,339;1572;3057,1403;1403
data,1254348000000,339;11636;3057,1403;1403
data,1254348000000,339;4559;3057,1403;1403
data,1254348000000,339;9139;3057,1403;1403
data,1254348000000,339;8919;3057,1403;1403
data,1254348000000,339;12101;3057,1403;1403
data,1254348000000,339;1378;3057,1403;1403
data,1254348000000,339;8909;3057,1403;1403
