New Run at  08/03/2017 21:33:53
, Time, RandomReward; Master_UniformLCBReward; 
data,1275343200000,367;3168;3155
data,1275343200000,367;4662;3155
data,1275343200000,367;846;3155
data,1275343200000,367;10798;3155
data,1277935200000,367;1264;3155
data,1277935200000,367;6661;3155
data,1277935200000,367;8181;3155
data,1277935200000,367;6245;3155
data,1277935200000,367;7549;3155
data,1283292000000,367;10633;3155
data,1283292000000,367;6445;3155
data,1285884000000,367;9263;3156
data,1285884000000,367;8806;3156
data,1285884000000,368;11744;3156
data,1288566000000,368;9263;3157
data,1288566000000,368;9235;3157
data,1288566000000,368;348;3157
data,1288566000000,368;6939;3157
data,1288566000000,369;4248;3157
data,1291158000000,369;11145;3157
data,1291158000000,369;7703;3157
data,1291158000000,369;1497;3157
data,1291158000000,369;10995;3157
data,1291158000000,369;1783;3157
data,1291158000000,369;2593;3157
data,1291158000000,369;9495;3157
data,1291158000000,369;11066;3157
data,1291158000000,369;11798;3157
data,1291158000000,369;4811;3157
data,1291158000000,369;6562;3157
data,1291158000000,369;11727;3157
data,1291158000000,369;6432;3157
data,1293836400000,369;4727;3158
data,1293836400000,369;838;3158
data,1293836400000,370;7675;3158
data,1293836400000,370;6420;3158
data,1293836400000,370;6794;3158
data,1293836400000,370;10612;3158
data,1293836400000,370;12364;3158
data,1293836400000,370;10023;3158
data,1293836400000,370;8758;3158
data,1293836400000,370;5851;3158
data,1293836400000,370;8054;3158
data,1293836400000,370;9359;3158
data,1293836400000,370;12250;3158
data,1293836400000,370;850;3158
data,1293836400000,370;11040;3158
data,1293836400000,370;1932;3158
data,1293836400000,370;12336;3158
data,1293836400000,370;10181;3158
data,1293836400000,370;6562;3158
data,1293836400000,370;6037;3158
data,1293836400000,370;6085;3158
data,1293836400000,370;6031;3158
data,1293836400000,370;5389;3158
data,1296514800000,370;563;3158
data,1296514800000,370;1864;3158
data,1296514800000,370;1783;3158
data,1296514800000,370;9966;3158
data,1298934000000,370;5597;3158
data,1298934000000,370;1533;3158
data,1298934000000,370;466;3158
data,1298934000000,371;4971;3158
data,1298934000000,371;4023;3158
data,1298934000000,371;8101;3159
data,1298934000000,371;5148;3159
data,1298934000000,371;4215;3159
data,1304669454646,371;2307;3159
data,1304669459905,371;6322;3159
data,1304669473024,371;10473;3159
data,1304669476772,371;2833;3159
data,1304669476758,372;3267;3159
data,1304932808387,372;10219;3159
data,1304932813268,372;1257;3159
data,1304932816104,372;4378;3159
data,1304932816808,372;7697;3159
data,1304932816803,372;3249;3159
data,1304932816801,372;3560;3159
data,1304932818048,372;8692;3159
data,1304932818049,372;11892;3159
data,1304932819447,372;9309;3159
data,1304932819855,372;7871;3159
data,1304932824876,372;8948;3159
data,1304932824875,372;2091;3159
data,1304932824873,372;12417;3159
data,1304932828745,372;2314;3159
data,1304932831113,372;448;3159
data,1304932833454,372;2068;3159
data,1304932833044,372;6794;3159
data,1304932833041,372;9212;3159
data,1304932833043,372;652;3159
data,1304932833039,372;3300;3159
data,1304932834261,372;9222;3159
data,1304932834262,372;4919;3159
data,1304932834257,372;8362;3159
data,1304932834258,372;193;3159
data,1304932834256,372;8155;3159
data,1304932835490,372;6837;3159
data,1304932835071,372;6336;3159
data,1304932837418,372;5041;3160
data,1217541600000,372;1522;3161
data,1217541600000,372;1864;3161
data,1217541600000,372;8155;3161
data,1217541600000,372;7809;3161
data,1217541600000,372;4776;3161
data,1217541600000,372;563;3161
data,1217541600000,372;4324;3161
data,1217541600000,372;6556;3161
data,1217541600000,372;3308;3161
data,1220220000000,372;7809;3161
data,1220220000000,372;8084;3161
data,1220220000000,372;9206;3161
data,1220220000000,372;2293;3161
data,1275343200000,372;6794;3162
data,1222812000000,372;850;3162
data,1222812000000,372;8013;3162
data,1222812000000,372;9158;3163
data,1222812000000,372;10332;3163
data,1222812000000,372;2535;3163
data,1222812000000,372;6400;3163
data,1222812000000,372;12177;3163
data,1222812000000,372;5911;3163
data,1222812000000,372;8987;3163
data,1222812000000,372;189;3163
data,1222812000000,372;11696;3163
data,1222812000000,372;3155;3163
data,1222812000000,372;1989;3164
data,1222812000000,372;1272;3164
data,1222812000000,372;7504;3164
data,1222812000000,372;5320;3165
data,1222812000000,372;8758;3165
data,1222812000000,372;3249;3166
data,1222812000000,372;2589;3166
data,1222812000000,372;3707;3166
data,1222812000000,372;2593;3166
data,1222812000000,372;11720;3166
data,1222812000000,372;3496;3167
data,1222812000000,372;5367;3167
data,1222812000000,372;4901;3168
data,1222812000000,372;1176;3168
data,1222812000000,372;7979;3168
data,1222812000000,372;11252;3168
data,1222812000000,372;3731;3168
data,1222812000000,372;2535;3168
data,1222812000000,372;5605;3169
data,1222812000000,372;11630;3170
data,1222812000000,372;7447;3170
data,1222812000000,372;789;3170
data,1225494000000,372;5878;3170
data,1225494000000,372;9682;3170
data,1225494000000,372;10601;3170
data,1225494000000,372;9653;3170
data,1225494000000,372;9842;3170
data,1225494000000,372;2833;3170
data,1241128800000,372;10148;3170
data,1257030000000,372;11883;3170
data,1257030000000,372;704;3170
data,1257030000000,372;3261;3170
data,1191189600000,372;9762;3170
data,1191189600000,372;4600;3170
data,1191189600000,372;1237;3170
data,1191189600000,372;12516;3170
data,1191189600000,372;7618;3170
data,1191189600000,372;5213;3170
data,1191189600000,372;9430;3170
data,1191189600000,372;7875;3170
data,1191189600000,372;6687;3170
data,1191189600000,372;1277;3170
data,1191189600000,372;281;3170
data,1191189600000,372;3890;3170
data,1191189600000,372;1304;3170
data,1191189600000,372;2149;3170
data,1209592800000,372;832;3170
data,1249077600000,372;6438;3170
data,1249077600000,372;3577;3170
data,1249077600000,372;10866;3170
data,1249077600000,372;8181;3170
data,1249077600000,372;2048;3170
data,1249077600000,372;5320;3170
data,1249077600000,372;9864;3170
data,1249077600000,372;964;3171
data,1249077600000,372;3522;3171
data,1249077600000,372;563;3171
data,1249077600000,372;12047;3171
data,1249077600000,372;9798;3171
data,1249077600000,372;5598;3171
data,1249077600000,372;1952;3171
data,1249077600000,372;4836;3171
data,1249077600000,372;6327;3171
data,1249077600000,372;8706;3171
data,1249077600000,372;3049;3171
data,1249077600000,372;6442;3171
data,1249077600000,372;6556;3171
data,1249077600000,372;4227;3171
data,1249077600000,372;7215;3172
data,1249077600000,372;4305;3172
data,1249077600000,372;9653;3172
data,1249077600000,372;10730;3172
data,1249077600000,372;2293;3172
data,1249077600000,372;9158;3172
data,1249077600000,373;11040;3172
data,1249077600000,373;2269;3172
data,1249077600000,373;7871;3172
data,1249077600000,373;11255;3172
data,1249077600000,373;8864;3172
data,1249077600000,373;10250;3172
data,1249077600000,373;9966;3172
data,1249077600000,373;9840;3172
data,1249077600000,373;8948;3172
data,1249077600000,373;693;3172
data,1249077600000,374;8362;3172
data,1249077600000,374;7756;3172
data,1249077600000,374;7917;3172
data,1249077600000,374;964;3173
data,1249077600000,374;9263;3173
data,1249077600000,374;7273;3173
data,1249077600000,374;9150;3173
data,1249077600000,374;5148;3173
data,1249077600000,374;10980;3173
data,1249077600000,374;10661;3173
data,1249077600000,374;9309;3173
data,1249077600000,374;3168;3173
data,1249077600000,374;11454;3173
data,1249077600000,374;3417;3173
data,1249077600000,374;1932;3174
data,1249077600000,374;352;3174
data,1249077600000,374;1176;3174
data,1249077600000,374;10924;3174
data,1251756000000,374;7426;3175
data,1251756000000,374;10015;3175
data,1251756000000,374;10754;3175
data,1251756000000,374;189;3175
data,1251756000000,374;3384;3176
data,1251756000000,374;9061;3177
data,1251756000000,374;1943;3177
data,1251756000000,374;7513;3177
data,1251756000000,374;12292;3177
data,1251756000000,374;2114;3177
data,1251756000000,374;7640;3177
data,1251756000000,374;6731;3178
data,1251756000000,375;11492;3178
data,1251756000000,375;9966;3178
data,1251756000000,375;8086;3178
data,1251756000000,375;3468;3178
data,1251756000000,375;4886;3178
data,1251756000000,375;6245;3178
data,1251756000000,375;3881;3178
data,1251756000000,375;11485;3178
data,1251756000000,375;5126;3178
data,1251756000000,375;2302;3178
data,1251756000000,376;3356;3178
data,1251756000000,376;6756;3178
data,1251756000000,376;8374;3178
data,1251756000000,376;8546;3178
data,1251756000000,376;4929;3178
data,1251756000000,376;4304;3178
data,1251756000000,376;4606;3178
data,1251756000000,376;11883;3178
data,1251756000000,376;9922;3178
data,1251756000000,376;10678;3179
data,1251756000000,376;2269;3179
data,1251756000000,376;8420;3179
data,1251756000000,376;11729;3179
data,1251756000000,376;9242;3179
data,1251756000000,376;4743;3179
data,1251756000000,376;4729;3180
data,1251756000000,376;6600;3180
data,1251756000000,376;9430;3180
data,1251756000000,376;9263;3180
data,1251756000000,376;12207;3180
data,1251756000000,376;704;3180
data,1251756000000,376;2471;3180
data,1251756000000,376;3262;3181
data,1251756000000,376;7634;3181
data,1251756000000,376;11899;3181
data,1251756000000,376;8155;3181
data,1251756000000,376;1952;3181
data,1254348000000,376;11696;3181
data,1254348000000,376;4825;3181
data,1254348000000,376;6638;3181
data,1254348000000,376;12292;3181
data,1254348000000,376;7954;3181
data,1254348000000,376;5820;3181
data,1254348000000,376;3862;3181
data,1254348000000,376;9649;3181
data,1254348000000,376;7754;3181
data,1254348000000,376;2808;3181
data,1254348000000,376;8420;3181
data,1254348000000,377;4901;3182
data,1254348000000,377;6053;3182
data,1254348000000,377;10330;3182
data,1254348000000,377;693;3182
data,1254348000000,377;11853;3182
data,1254348000000,377;7145;3182
data,1254348000000,377;1123;3182
data,1254348000000,377;5597;3182
data,1254348000000,377;10843;3182
data,1257030000000,377;12483;3182
data,1257030000000,377;2149;3182
data,1257030000000,377;1529;3182
data,1257030000000,378;7697;3182
data,1259622000000,378;8679;3182
data,1267398000000,378;8931;3182
data,1267398000000,378;11564;3182
data,1267398000000,378;10148;3182
data,1267398000000,378;11630;3182
data,1267398000000,378;2105;3182
data,1267398000000,378;8812;3182
data,1270072800000,378;1878;3182
data,1270072800000,379;11485;3182
data,1270072800000,379;2530;3182
data,1270072800000,379;8741;3183
data,1270072800000,379;6411;3183
data,1270072800000,379;1224;3183
data,1270072800000,379;1871;3183
data,1270072800000,379;10661;3183
data,1270072800000,379;7367;3183
data,1270072800000,379;6638;3183
data,1270072800000,379;5518;3183
data,1270072800000,379;10292;3183
data,1270072800000,380;7801;3184
data,1270072800000,380;1738;3184
data,1270072800000,381;9238;3184
data,1272664800000,381;5671;3184
data,1304676877420,381;3496;3184
data,1304676881677,381;11541;3184
data,1304676883767,381;10242;3185
data,1304676890491,381;10242;3186
data,1304676891592,381;2017;3186
data,1304676898989,381;3981;3186
data,1304676902161,382;1777;3186
data,1304676909545,382;1777;3186
data,1304676924754,382;10242;3187
data,1304676927736,382;10242;3188
data,1212271200000,382;2661;3188
data,1212271200000,382;10516;3188
data,1212271200000,382;10408;3188
data,1212271200000,382;10063;3189
data,1212271200000,382;3300;3189
data,1212271200000,382;3777;3189
data,1212271200000,382;1014;3189
data,1212271200000,382;4541;3189
data,1212271200000,382;11204;3189
data,1212271200000,382;11630;3190
data,1212271200000,382;3446;3190
data,1212271200000,382;10516;3190
data,1212271200000,382;4606;3190
data,1212271200000,382;10866;3190
data,1212271200000,382;11811;3191
data,1212271200000,382;5671;3191
data,1212271200000,382;4268;3191
data,1212271200000,382;10192;3191
data,1212271200000,382;6296;3191
data,1212271200000,382;7446;3192
data,1214863200000,382;245;3192
data,1220220000000,382;9235;3192
data,1241128800000,382;5856;3192
data,1180648800000,382;10219;3192
data,1180648800000,382;2509;3192
data,1180648800000,382;2379;3192
data,1180648800000,382;1257;3192
data,1180648800000,382;6793;3192
data,1180648800000,382;4113;3192
data,1183240800000,382;6945;3192
data,1183240800000,382;10346;3193
data,1183240800000,382;6628;3193
data,1183240800000,382;2464;3193
data,1183240800000,382;11301;3193
data,1183240800000,382;5052;3194
data,1183240800000,382;4825;3194
data,1183240800000,382;6690;3194
data,1183240800000,382;4936;3195
data,1183240800000,382;3731;3195
data,1183240800000,382;11471;3196
data,1183240800000,382;6661;3196
data,1183240800000,382;691;3196
data,1183240800000,382;5213;3196
data,1183240800000,382;7629;3196
data,1183240800000,382;1347;3196
data,1183240800000,382;8985;3196
data,1183240800000,382;235;3197
data,1183240800000,382;5286;3197
data,1183240800000,382;2048;3197
data,1183240800000,382;12417;3198
data,1183240800000,382;7871;3198
data,1183240800000,382;6625;3199
data,1183240800000,382;1317;3199
data,1183240800000,382;6400;3199
data,1183240800000,382;9762;3199
data,1183240800000,382;10181;3199
data,1183240800000,382;8379;3199
data,1183240800000,382;9900;3199
data,1183240800000,382;6106;3199
data,1183240800000,382;7640;3199
data,1183240800000,382;12292;3199
data,1183240800000,382;11715;3199
data,1183240800000,382;11522;3199
data,1183240800000,382;1340;3199
data,1183240800000,382;10516;3199
data,1183240800000,382;11630;3200
data,1183240800000,382;4194;3200
data,1183240800000,382;10990;3201
data,1183240800000,382;7634;3201
data,1183240800000,382;9842;3201
data,1183240800000,382;8155;3201
data,1183240800000,382;1304;3202
data,1183240800000,382;10156;3202
data,1183240800000,382;6666;3202
data,1183240800000,382;7052;3202
data,1183240800000,382;12250;3202
data,1183240800000,382;2764;3202
data,1183240800000,382;9278;3202
data,1183240800000,382;6194;3202
data,1183240800000,382;8721;3202
data,1183240800000,382;12218;3202
data,1183240800000,382;3517;3202
data,1183240800000,382;6420;3202
data,1185919200000,382;10601;3202
data,1185919200000,382;1794;3202
data,1185919200000,382;1347;3202
data,1185919200000,382;7446;3202
data,1185919200000,382;6650;3202
data,1185919200000,382;10930;3202
data,1185919200000,382;1084;3202
data,1185919200000,382;563;3202
data,1185919200000,382;3362;3203
data,1185919200000,382;7974;3204
data,1185919200000,382;10601;3204
data,1185919200000,382;721;3205
data,1191189600000,382;11959;3206
data,1191189600000,382;6794;3206
data,1191189600000,382;3262;3206
data,1191189600000,382;12131;3206
data,1191189600000,383;7801;3206
data,1191189600000,383;12259;3207
data,1191189600000,383;12292;3207
data,1191189600000,384;11358;3207
data,1191189600000,384;7320;3207
data,1191189600000,384;5430;3207
data,1191189600000,384;1215;3208
data,1191189600000,384;12367;3208
data,1193871600000,384;9754;3208
data,1193871600000,384;4606;3208
data,1193871600000,384;474;3209
data,1193871600000,384;6529;3210
data,1193871600000,384;11613;3210
data,1193871600000,384;6296;3210
data,1193871600000,384;5243;3210
data,1193871600000,384;2618;3210
data,1193871600000,384;7520;3210
data,1193871600000,384;5947;3210
data,1193871600000,384;10330;3210
data,1196463600000,384;11811;3210
data,1196463600000,384;9065;3210
data,1196463600000,384;6979;3210
data,1196463600000,384;10141;3210
data,1196463600000,384;11703;3210
data,1196463600000,384;7482;3210
data,1201820400000,384;4714;3210
data,1204326000000,384;1016;3211
data,1204326000000,384;7917;3211
data,1204326000000,384;1878;3211
data,1204326000000,384;5585;3211
data,1207000800000,384;9379;3211
data,1209592800000,384;852;3211
data,1209592800000,384;3887;3212
data,1209592800000,384;292;3212
data,1209592800000,384;11478;3212
data,1209592800000,384;1832;3213
data,1209592800000,384;8336;3213
data,1209592800000,384;10219;3213
data,1209592800000,384;8170;3213
data,1209592800000,384;5864;3214
data,1209592800000,384;11986;3214
data,1209592800000,384;4001;3215
data,1209592800000,384;10062;3215
data,1209592800000,384;9861;3216
data,1209592800000,384;5854;3217
data,1209592800000,384;8577;3217
data,1212271200000,384;3498;3217
data,1212271200000,384;964;3218
data,1212271200000,384;8922;3218
data,1212271200000,384;1658;3218
data,1212271200000,384;273;3218
data,1214863200000,384;9155;3218
data,1214863200000,384;4264;3218
data,1214863200000,384;4574;3218
data,1217541600000,384;895;3218
data,1220220000000,384;11509;3218
data,1220220000000,384;7252;3219
data,1220220000000,384;11729;3219
data,1222812000000,384;235;3220
data,1228086000000,384;11469;3221
data,1228086000000,384;7916;3221
data,1233442800000,384;3215;3221
data,1238536800000,384;2930;3221
data,1238536800000,384;3646;3222
data,1183240800000,384;5864;3223
data,1193871600000,384;12340;3224
data,1214863200000,384;8155;3224
data,1214863200000,384;3171;3224
data,1214863200000,384;9302;3224
data,1217541600000,384;193;3224
data,1217541600000,384;4268;3224
data,1217541600000,384;4467;3224
data,1217541600000,384;10850;3224
data,1217541600000,384;3234;3224
data,1220220000000,384;5224;3224
data,1220220000000,384;6569;3224
data,1220220000000,384;8479;3224
data,1220220000000,384;12267;3224
data,1220220000000,384;7507;3224
data,1225494000000,384;1640;3224
data,1228086000000,384;32;3224
data,1228086000000,384;1425;3225
data,1241128800000,384;12340;3225
data,1241128800000,384;5671;3225
data,1241128800000,384;8155;3225
data,1241128800000,385;1989;3225
data,1241128800000,385;3565;3225
data,1241128800000,385;10495;3225
data,1241128800000,385;10678;3225
data,1241128800000,385;2589;3225
data,1241128800000,385;87;3225
data,1241128800000,385;5012;3225
data,1275343200000,385;9150;3225
data,1275343200000,385;7703;3225
data,1275343200000,385;1313;3225
data,1275343200000,385;1340;3225
data,1275343200000,385;10015;3225
data,1275343200000,385;6945;3225
data,1275343200000,385;5864;3226
data,1275343200000,385;3191;3226
data,1275343200000,385;6562;3226
data,1275343200000,386;1715;3226
data,1275343200000,386;6944;3226
data,1275343200000,386;5772;3227
data,1275343200000,386;5772;3228
data,1275343200000,386;1340;3228
data,1275343200000,386;5929;3228
data,1275343200000,386;7618;3228
data,1275343200000,386;8974;3228
data,1275343200000,386;273;3229
data,1275343200000,386;11729;3229
data,1275343200000,386;9430;3229
data,1275343200000,386;764;3229
data,1275343200000,386;5983;3230
data,1275343200000,386;11509;3230
data,1275343200000,386;8143;3231
data,1275343200000,386;7010;3231
data,1275343200000,386;1611;3231
data,1275343200000,386;2618;3231
data,1275343200000,386;32;3231
data,1275343200000,386;704;3231
data,1275343200000,386;2567;3232
data,1275343200000,386;8606;3232
data,1275343200000,386;10242;3232
data,1283292000000,386;4776;3232
data,1285884000000,386;6556;3232
data,1285884000000,386;4887;3232
data,1285884000000,386;3308;3232
data,1285884000000,386;1224;3232
data,1288566000000,386;6505;3232
data,1288566000000,386;4040;3232
data,1291158000000,386;6716;3233
data,1293836400000,386;1255;3233
data,1293836400000,386;6556;3233
data,1293836400000,386;10633;3233
data,1296514800000,386;2984;3233
data,1296514800000,386;11318;3233
data,1180648800000,386;11627;3233
data,1180648800000,386;10638;3233
data,1183240800000,386;5012;3233
data,1183240800000,386;2593;3233
data,1183240800000,386;10678;3234
data,1183240800000,386;11569;3234
data,1183240800000,386;9003;3234
data,1183240800000,387;6529;3235
data,1183240800000,387;7296;3235
data,1183240800000,387;7726;3235
data,1212271200000,387;6995;3235
data,1212271200000,387;5264;3235
data,1212271200000,387;9302;3235
data,1214863200000,387;11630;3236
data,1214863200000,387;3919;3236
data,1214863200000,387;7917;3236
data,1214863200000,387;6348;3236
data,1217541600000,388;10168;3236
data,1233442800000,388;1559;3237
data,1235862000000,388;6106;3237
data,1235862000000,388;5911;3237
data,1235862000000,388;11961;3237
data,1235862000000,388;1929;3237
data,1235862000000,388;11110;3237
data,1235862000000,388;9028;3237
data,1235862000000,388;1277;3237
data,1235862000000,388;5974;3237
data,1235862000000,388;6614;3237
data,1235862000000,388;2052;3237
data,1235862000000,388;5361;3237
data,1235862000000,388;12007;3237
data,1235862000000,388;2802;3237
data,1235862000000,388;2091;3237
data,1235862000000,388;6117;3237
data,1235862000000,388;7104;3237
data,1235862000000,388;2320;3237
data,1235862000000,388;9268;3237
data,1235862000000,388;1952;3237
data,1235862000000,388;8008;3237
data,1235862000000,388;10425;3237
data,1235862000000,389;8322;3237
data,1235862000000,389;5570;3237
data,1238536800000,389;4765;3237
data,1238536800000,389;6556;3237
data,1238536800000,389;10065;3237
data,1238536800000,389;3417;3237
data,1238536800000,389;6988;3237
data,1238536800000,389;5671;3238
data,1238536800000,389;7917;3238
data,1238536800000,389;12326;3238
data,1238536800000,389;7052;3238
data,1238536800000,389;7238;3238
data,1238536800000,389;1890;3238
data,1238536800000,389;7688;3238
data,1238536800000,389;189;3238
data,1238536800000,389;10420;3238
data,1238536800000,389;1936;3238
data,1238536800000,390;5864;3239
data,1238536800000,390;7574;3240
data,1238536800000,390;12326;3240
data,1238536800000,390;3468;3240
data,1238536800000,390;7367;3240
data,1238536800000,390;11492;3240
data,1238536800000,390;5929;3240
data,1238536800000,390;4010;3240
data,1238536800000,390;5413;3240
data,1238536800000,390;5947;3240
data,1238536800000,390;3181;3240
data,1238536800000,391;6275;3241
data,1238536800000,391;3157;3241
data,1238536800000,391;693;3242
data,1238536800000,391;6343;3242
data,1238536800000,391;11811;3243
data,1238536800000,391;4010;3243
data,1238536800000,391;11381;3243
data,1238536800000,391;2721;3243
data,1238536800000,391;4887;3243
data,1238536800000,391;4349;3243
data,1238536800000,392;4467;3243
data,1238536800000,392;10990;3243
data,1238536800000,392;1747;3244
data,1238536800000,392;5685;3244
data,1238536800000,392;4901;3244
data,1238536800000,392;5476;3244
data,1238536800000,392;3446;3244
data,1238536800000,392;2247;3244
data,1238536800000,392;8573;3244
data,1238536800000,392;12110;3244
data,1238536800000,392;447;3244
data,1238536800000,392;11761;3244
data,1238536800000,392;7629;3244
data,1238536800000,392;7549;3244
data,1238536800000,392;2535;3244
data,1238536800000,392;5778;3244
data,1238536800000,392;4478;3244
data,1238536800000,392;3595;3244
data,1238536800000,392;1640;3244
data,1238536800000,392;1542;3244
data,1238536800000,392;3234;3244
data,1238536800000,392;193;3244
data,1238536800000,392;4650;3244
data,1238536800000,392;5499;3244
data,1238536800000,392;8741;3244
data,1238536800000,392;233;3244
data,1238536800000,392;1987;3244
data,1238536800000,392;2297;3244
data,1238536800000,392;9686;3244
data,1238536800000,392;7604;3244
data,1238536800000,392;11242;3244
data,1238536800000,392;7809;3244
data,1238536800000,392;9065;3245
data,1238536800000,392;4040;3245
data,1238536800000,392;3660;3246
data,1238536800000,392;9782;3246
data,1238536800000,392;5490;3246
data,1238536800000,392;721;3246
data,1238536800000,392;12110;3246
data,1238536800000,392;161;3246
data,1238536800000,392;193;3246
data,1238536800000,392;330;3247
data,1238536800000,392;670;3247
data,1238536800000,392;12319;3247
data,1238536800000,392;7341;3247
data,1238536800000,392;9227;3247
data,1238536800000,392;2247;3247
data,1238536800000,392;4943;3247
data,1238536800000,392;5778;3247
data,1238536800000,392;10408;3247
data,1238536800000,393;6420;3247
data,1238536800000,393;5772;3247
data,1238536800000,393;5597;3248
data,1238536800000,393;11110;3248
data,1238536800000,393;1234;3248
data,1238536800000,393;7989;3248
data,1238536800000,393;2656;3248
data,1238536800000,393;5286;3248
data,1238536800000,393;8772;3248
data,1238536800000,393;9551;3248
data,1238536800000,393;4328;3248
data,1238536800000,393;191;3248
data,1238536800000,393;2971;3248
data,1238536800000,393;6569;3249
data,1238536800000,393;4478;3249
data,1238536800000,393;6786;3249
data,1238536800000,393;7703;3249
data,1238536800000,393;10148;3249
data,1238536800000,393;6806;3249
data,1238536800000,393;9742;3249
data,1238536800000,393;6690;3250
data,1238536800000,394;8999;3250
data,1238536800000,394;2247;3250
data,1238536800000,394;838;3250
data,1238536800000,394;6478;3251
data,1238536800000,394;8005;3252
data,1238536800000,394;9336;3253
data,1238536800000,394;10219;3254
data,1238536800000,394;11729;3254
data,1238536800000,394;1176;3254
data,1238536800000,394;7215;3255
data,1238536800000,394;1533;3255
data,1238536800000,394;3138;3256
data,1238536800000,394;7634;3257
data,1238536800000,394;273;3257
data,1238536800000,394;11912;3257
data,1238536800000,394;1215;3257
data,1238536800000,394;9242;3258
data,1238536800000,394;6731;3259
data,1238536800000,395;8394;3259
data,1238536800000,395;1277;3259
data,1238536800000,395;11564;3259
data,1238536800000,395;6098;3259
data,1238536800000,395;8692;3260
data,1238536800000,395;2819;3260
data,1238536800000,395;3652;3260
data,1238536800000,396;7024;3260
data,1238536800000,396;11134;3260
data,1241128800000,396;436;3260
data,1241128800000,397;8509;3260
data,1241128800000,397;873;3261
data,1241128800000,397;919;3261
data,1241128800000,397;8794;3261
data,1241128800000,397;7073;3261
data,1241128800000,397;7618;3261
data,1241128800000,397;59;3261
data,1241128800000,397;11298;3261
data,1241128800000,397;9693;3261
data,1241128800000,397;4330;3261
data,1241128800000,397;9991;3261
data,1241128800000,397;2010;3261
data,1241128800000,397;10950;3261
data,1243807200000,397;7325;3261
data,1243807200000,397;9682;3261
data,1243807200000,397;9309;3261
data,1243807200000,397;6770;3261
data,1243807200000,397;3330;3261
data,1246399200000,397;6661;3261
data,1246399200000,397;5042;3261
data,1246399200000,397;4707;3261
data,1246399200000,397;7085;3261
data,1246399200000,397;7633;3261
data,1270072800000,397;471;3261
data,1275343200000,397;8839;3261
data,1275343200000,398;10105;3261
data,1275343200000,398;11358;3261
data,1275343200000,398;10490;3261
data,1275343200000,398;1849;3261
data,1275343200000,398;9709;3261
data,1275343200000,398;10472;3261
data,1277935200000,398;8078;3261
data,1277935200000,398;7083;3261
data,1277935200000,398;7446;3261
data,1277935200000,398;2302;3261
data,1280613600000,398;8244;3261
data,1280613600000,398;2533;3261
data,1280613600000,398;1340;3261
data,1280613600000,398;11259;3261
data,1283292000000,398;9082;3261
data,1283292000000,398;4405;3262
data,1283292000000,398;8013;3263
data,1283292000000,398;774;3263
data,1283292000000,398;9539;3263
data,1283292000000,398;12261;3263
data,1283292000000,398;3191;3263
data,1283292000000,398;8579;3264
data,1285884000000,398;1877;3265
data,1285884000000,398;11367;3265
data,1285884000000,398;11999;3266
data,1291158000000,398;11826;3266
data,1291158000000,398;6062;3267
data,1293836400000,398;6853;3267
data,1293836400000,398;9970;3267
data,1296514800000,398;783;3267
data,1298934000000,398;3835;3267
data,1298934000000,398;6795;3267
data,1298934000000,398;316;3267
data,1298934000000,398;5091;3267
data,1304601990438,398;6420;3267
data,1304602002585,398;6182;3267
data,1304602019849,398;2083;3267
data,1304602032204,398;9048;3267
data,1304602035459,398;5268;3268
data,1304602048671,398;392;3268
data,1304602061591,398;10082;3268
data,1222812000000,398;3049;3268
data,1225494000000,398;3874;3268
data,1225494000000,398;7234;3268
data,1228086000000,398;3009;3268
data,1228086000000,398;11849;3268
data,1230764400000,399;4141;3268
data,1217541600000,399;7956;3268
data,1217541600000,399;9298;3268
data,1217541600000,399;5450;3268
data,1217541600000,400;4364;3268
data,1220220000000,400;693;3268
data,1220220000000,400;9139;3268
data,1222812000000,400;6979;3268
data,1222812000000,400;9852;3268
data,1230764400000,400;4971;3268
data,1241128800000,400;6322;3268
data,1262300400000,400;2176;3268
data,1238536800000,400;8855;3268
data,1238536800000,400;8679;3268
data,1238536800000,400;3090;3268
data,1238536800000,400;9871;3268
data,1238536800000,400;6478;3268
data,1238536800000,400;2747;3268
data,1238536800000,400;2913;3268
data,1238536800000,400;1783;3268
data,1238536800000,400;5893;3268
data,1238536800000,400;7012;3268
data,1238536800000,400;4324;3268
data,1238536800000,400;11129;3268
data,1238536800000,400;6595;3268
data,1238536800000,400;11827;3268
data,1238536800000,400;8981;3268
data,1238536800000,400;10478;3268
data,1238536800000,400;3049;3268
data,1238536800000,400;5400;3268
data,1238536800000,400;372;3268
data,1238536800000,400;1311;3268
data,1238536800000,400;2523;3268
data,1238536800000,400;2269;3268
data,1238536800000,400;5423;3268
data,1238536800000,400;3315;3268
data,1238536800000,400;6980;3268
data,1238536800000,400;5431;3268
data,1238536800000,400;8042;3268
data,1238536800000,400;12319;3268
data,1238536800000,400;1706;3268
data,1238536800000,400;5969;3268
data,1238536800000,400;8331;3268
data,1238536800000,400;11801;3268
data,1238536800000,400;8531;3268
data,1238536800000,400;10049;3268
data,1238536800000,400;3924;3268
data,1238536800000,400;5742;3268
data,1238536800000,400;10950;3268
data,1238536800000,400;1768;3268
data,1238536800000,400;5268;3268
data,1238536800000,400;8280;3268
data,1238536800000,400;5641;3268
data,1238536800000,400;1168;3268
data,1238536800000,400;5668;3268
data,1238536800000,400;7529;3269
data,1238536800000,400;2901;3269
data,1238536800000,401;6679;3269
