New Run at  08/03/2017 16:50:19
, Time, RandomReward; Uniform_LinUCBReward; 
data,1267398000000,448;7639;3225
data,1267398000000,448;1009;3226
data,1267398000000,448;12027;3226
data,1267398000000,448;102;3226
data,1267398000000,448;8304;3226
data,1267398000000,448;1818;3227
data,1267398000000,449;273;3228
data,1267398000000,449;5380;3228
data,1267398000000,449;1491;3228
data,1267398000000,449;3633;3229
data,1267398000000,449;8124;3229
data,1267398000000,449;4933;3230
data,1267398000000,449;11788;3230
data,1267398000000,449;10950;3230
data,1267398000000,449;394;3231
data,1267398000000,449;321;3232
data,1267398000000,449;4276;3233
data,1267398000000,449;6556;3234
data,1267398000000,449;7515;3234
data,1267398000000,449;12370;3234
data,1267398000000,449;2856;3234
data,1267398000000,449;4072;3234
data,1267398000000,449;4363;3234
data,1267398000000,449;32;3235
data,1267398000000,449;11471;3235
data,1267398000000,449;4729;3236
data,1267398000000,449;4466;3236
data,1267398000000,449;394;3237
data,1267398000000,449;8825;3238
data,1267398000000,449;8587;3239
data,1267398000000,449;12267;3239
data,1267398000000,449;431;3239
data,1267398000000,449;2489;3239
data,1267398000000,449;8838;3239
data,1267398000000,449;4933;3240
data,1267398000000,449;2597;3240
data,1267398000000,449;1425;3241
data,1267398000000,449;8680;3242
data,1267398000000,449;985;3242
data,1267398000000,449;8181;3242
data,1267398000000,449;9187;3242
data,1267398000000,449;4268;3243
data,1267398000000,449;4276;3244
data,1267398000000,449;4155;3245
data,1267398000000,449;128;3245
data,1267398000000,449;394;3246
data,1267398000000,450;5279;3247
data,1267398000000,450;2196;3247
data,1267398000000,450;3041;3247
data,1267398000000,450;3512;3248
data,1267398000000,450;2797;3248
data,1267398000000,450;9115;3248
data,1267398000000,450;4216;3248
data,1267398000000,450;4392;3248
data,1267398000000,450;3138;3249
data,1267398000000,450;11228;3249
data,1267398000000,450;1009;3250
data,1267398000000,450;1126;3251
data,1267398000000,450;7367;3252
data,1267398000000,451;11485;3252
data,1267398000000,451;3393;3253
data,1267398000000,451;10878;3253
data,1267398000000,451;8052;3254
data,1267398000000,451;5768;3254
data,1267398000000,451;2052;3255
data,1267398000000,451;2493;3255
data,1267398000000,451;9862;3256
data,1267398000000,451;4001;3256
data,1267398000000,451;10524;3256
data,1267398000000,451;9540;3257
data,1267398000000,451;11679;3257
data,1267398000000,451;4276;3258
data,1267398000000,451;11630;3259
data,1267398000000,451;8825;3260
data,1267398000000,451;201;3260
data,1267398000000,451;3138;3261
data,1267398000000,451;6065;3262
data,1267398000000,451;11630;3263
data,1267398000000,451;10524;3263
data,1267398000000,451;6405;3264
data,1267398000000,451;3906;3264
data,1267398000000,451;8587;3265
data,1267398000000,451;7052;3266
data,1267398000000,451;10442;3266
data,1267398000000,451;7536;3266
data,1267398000000,451;1789;3266
data,1267398000000,451;321;3267
data,1267398000000,451;4268;3268
data,1267398000000,451;3633;3269
data,1267398000000,451;10007;3269
data,1267398000000,451;6284;3269
data,1267398000000,451;1009;3270
data,1267398000000,451;2398;3270
data,1267398000000,451;7482;3270
data,1267398000000,451;3512;3271
data,1267398000000,451;7641;3272
data,1267398000000,451;6039;3272
data,1267398000000,451;3138;3273
data,1267398000000,451;129;3273
data,1267398000000,451;4901;3274
data,1267398000000,451;5665;3274
data,1267398000000,451;5257;3275
data,1267398000000,451;321;3276
data,1267398000000,452;5900;3277
data,1267398000000,452;9801;3278
data,1267398000000,452;1368;3279
data,1267398000000,452;7010;3279
data,1267398000000,452;7549;3279
data,1267398000000,452;11252;3279
data,1267398000000,452;11586;3279
data,1267398000000,452;2659;3279
data,1267398000000,452;4155;3280
data,1267398000000,452;9448;3280
data,1267398000000,452;8456;3280
data,1267398000000,452;1308;3280
data,1267398000000,452;5108;3280
data,1267398000000,452;3753;3280
data,1267398000000,452;5279;3281
data,1267398000000,452;11167;3281
data,1267398000000,452;3512;3282
data,1267398000000,452;3138;3283
data,1267398000000,452;3652;3283
data,1267398000000,452;32;3284
data,1267398000000,452;4707;3284
data,1267398000000,452;4933;3285
data,1267398000000,452;8907;3286
data,1267398000000,452;9809;3286
data,1267398000000,452;3221;3287
data,1267398000000,452;1620;3287
data,1267398000000,452;5257;3288
data,1267398000000,452;3512;3289
data,1267398000000,453;10062;3290
data,1267398000000,453;4933;3291
data,1267398000000,453;7052;3292
data,1267398000000,453;669;3293
data,1267398000000,453;7367;3294
data,1267398000000,453;10192;3294
data,1267398000000,453;12130;3294
data,1267398000000,453;2052;3295
data,1267398000000,453;10153;3296
data,1267398000000,453;8587;3297
data,1267398000000,453;8454;3297
data,1267398000000,453;3265;3298
data,1267398000000,453;11118;3298
data,1267398000000,453;5820;3298
data,1267398000000,453;2856;3298
data,1267398000000,453;5202;3298
data,1267398000000,453;1818;3299
data,1267398000000,453;10062;3300
data,1267398000000,454;3438;3300
data,1267398000000,454;3903;3300
data,1267398000000,454;1425;3301
data,1267398000000,454;5701;3302
data,1267398000000,454;11188;3302
data,1267398000000,454;7367;3303
data,1267398000000,454;3963;3303
data,1267398000000,454;3531;3304
data,1267398000000,454;6638;3305
data,1267398000000,454;11839;3305
data,1267398000000,454;10524;3305
data,1267398000000,454;5703;3305
data,1267398000000,454;7367;3306
data,1267398000000,454;4729;3307
data,1267398000000,454;11777;3307
data,1267398000000,454;4729;3308
data,1267398000000,454;5279;3309
data,1267398000000,454;4155;3310
data,1267398000000,454;7694;3310
data,1267398000000,454;4933;3311
data,1267398000000,454;394;3312
data,1267398000000,454;8587;3313
data,1267398000000,454;10062;3314
data,1267398000000,454;3177;3315
data,1267398000000,454;5343;3316
data,1267398000000,454;2052;3317
data,1267398000000,454;9019;3317
data,1267398000000,454;2856;3317
data,1267398000000,454;4155;3318
data,1267398000000,454;129;3318
data,1267398000000,454;321;3319
data,1267398000000,454;32;3320
data,1267398000000,454;6528;3320
data,1267398000000,454;5588;3320
data,1267398000000,454;3834;3320
data,1267398000000,454;11307;3321
data,1267398000000,455;5820;3321
data,1267398000000,455;2561;3321
data,1267398000000,455;7916;3321
data,1267398000000,455;10407;3321
data,1267398000000,455;4414;3321
data,1267398000000,455;129;3321
data,1267398000000,455;3746;3321
data,1267398000000,455;11926;3322
data,1267398000000,455;8932;3322
data,1267398000000,455;10062;3323
data,1267398000000,455;4729;3324
data,1267398000000,456;8031;3324
data,1267398000000,456;3512;3325
data,1267398000000,456;8587;3326
data,1267398000000,456;4095;3326
data,1267398000000,456;8587;3327
data,1267398000000,456;5703;3327
data,1267398000000,456;328;3327
data,1267398000000,456;5815;3327
data,1267398000000,456;9142;3328
data,1267398000000,456;11630;3329
data,1267398000000,456;1797;3329
data,1267398000000,456;7367;3330
data,1267398000000,456;7641;3331
data,1267398000000,456;10661;3331
data,1267398000000,456;38;3331
data,1267398000000,456;6130;3331
data,1267398000000,456;11038;3331
data,1267398000000,456;6065;3332
data,1267398000000,456;10351;3332
data,1267398000000,456;321;3333
data,1267398000000,456;4155;3334
data,1267398000000,456;4729;3335
data,1267398000000,456;4155;3336
data,1270072800000,456;8669;3336
data,1270072800000,456;7414;3336
data,1270072800000,456;5279;3337
data,1270072800000,456;5518;3337
data,1270072800000,456;945;3337
data,1270072800000,456;7383;3338
data,1270072800000,456;2052;3339
data,1270072800000,456;3512;3340
data,1270072800000,456;9009;3340
data,1270072800000,456;5689;3341
data,1270072800000,456;3138;3342
data,1270072800000,456;394;3343
data,1270072800000,456;1670;3343
data,1270072800000,456;1264;3343
data,1270072800000,456;5518;3343
data,1270072800000,456;6278;3343
data,1270072800000,456;6838;3343
data,1270072800000,456;4276;3344
data,1270072800000,457;12244;3345
data,1270072800000,457;1481;3345
data,1270072800000,457;9158;3345
data,1270072800000,457;669;3346
data,1270072800000,457;4167;3346
data,1270072800000,457;10062;3347
data,1270072800000,457;4727;3348
data,1270072800000,457;3138;3349
data,1270072800000,457;11630;3350
data,1270072800000,457;9142;3351
data,1270072800000,457;2597;3351
data,1270072800000,457;3923;3351
data,1270072800000,457;7927;3351
data,1270072800000,457;9837;3351
data,1270072800000,457;12076;3351
data,1270072800000,457;128;3351
data,1270072800000,457;8733;3352
data,1270072800000,457;2052;3353
data,1270072800000,457;1277;3354
data,1270072800000,457;3512;3355
data,1270072800000,457;3633;3356
data,1270072800000,457;4363;3356
data,1270072800000,457;12006;3357
data,1270072800000,457;11018;3357
data,1270072800000,457;3073;3357
data,1270072800000,457;6064;3357
data,1270072800000,457;1989;3357
data,1270072800000,457;10465;3357
data,1270072800000,457;10678;3357
data,1270072800000,457;1148;3358
data,1270072800000,457;5012;3358
data,1270072800000,457;1090;3359
data,1270072800000,458;4040;3359
data,1270072800000,458;7726;3360
data,1270072800000,458;4155;3361
data,1270072800000,458;5742;3362
data,1270072800000,458;8825;3363
data,1270072800000,458;7425;3363
data,1270072800000,458;4363;3363
data,1270072800000,458;3634;3364
data,1270072800000,458;348;3365
data,1270072800000,458;5279;3366
data,1270072800000,458;4155;3367
data,1270072800000,458;4215;3368
data,1270072800000,458;2688;3368
data,1270072800000,458;3634;3369
data,1270072800000,458;5689;3370
data,1270072800000,458;3963;3370
data,1270072800000,458;8464;3370
data,1270072800000,458;7995;3371
data,1270072800000,458;6556;3372
data,1270072800000,458;9897;3372
data,1270072800000,458;7504;3372
data,1270072800000,458;4167;3372
data,1270072800000,458;4155;3373
data,1270072800000,459;1818;3374
data,1270072800000,459;10878;3374
data,1270072800000,459;10792;3374
data,1270072800000,459;8587;3375
data,1270072800000,459;3686;3375
data,1270072800000,459;669;3376
data,1270072800000,459;4001;3376
data,1270072800000,459;7367;3377
data,1270072800000,459;4727;3378
data,1270072800000,459;693;3378
data,1270072800000,459;8587;3379
data,1270072800000,459;321;3380
data,1270072800000,459;11968;3380
data,1270072800000,459;4155;3381
data,1270072800000,459;8239;3381
data,1270072800000,459;5417;3381
data,1270072800000,459;1436;3381
data,1270072800000,459;12055;3382
data,1270072800000,459;8587;3383
data,1270072800000,459;637;3384
data,1270072800000,459;32;3385
data,1270072800000,459;3746;3385
data,1270072800000,459;4215;3386
data,1270072800000,459;3512;3387
data,1270072800000,459;2802;3387
data,1270072800000,459;12177;3387
data,1270072800000,459;4155;3388
data,1270072800000,459;12207;3389
data,1270072800000,459;32;3390
data,1270072800000,459;9925;3390
data,1270072800000,459;6009;3390
data,1270072800000,459;9278;3390
data,1270072800000,459;2249;3391
data,1270072800000,459;4550;3391
data,1270072800000,459;10164;3391
data,1270072800000,459;2567;3392
data,1270072800000,459;8333;3393
data,1270072800000,459;7916;3393
data,1270072800000,459;6731;3394
data,1270072800000,459;5950;3395
data,1270072800000,459;5224;3395
data,1270072800000,459;7809;3395
data,1270072800000,459;5279;3396
data,1270072800000,459;296;3396
data,1270072800000,459;10705;3396
data,1270072800000,459;8587;3397
data,1270072800000,459;4729;3398
data,1270072800000,459;6346;3398
data,1270072800000,459;7574;3398
data,1270072800000,459;838;3398
data,1270072800000,459;6121;3398
data,1270072800000,459;3881;3398
data,1270072800000,459;5950;3399
data,1270072800000,459;1929;3399
data,1270072800000,459;12006;3400
data,1270072800000,459;10968;3401
data,1270072800000,459;321;3402
data,1270072800000,459;12454;3402
data,1270072800000,459;2858;3403
data,1270072800000,459;8587;3404
data,1270072800000,459;2984;3405
data,1270072800000,459;8825;3406
data,1270072800000,459;4155;3407
data,1270072800000,459;792;3407
data,1270072800000,459;12417;3407
data,1270072800000,459;2249;3408
data,1270072800000,459;4155;3409
data,1270072800000,459;394;3410
data,1270072800000,460;10192;3410
data,1270072800000,460;8879;3410
data,1270072800000,460;6031;3410
data,1270072800000,460;32;3411
data,1270072800000,460;4155;3412
data,1270072800000,460;5073;3412
data,1270072800000,460;11700;3413
data,1270072800000,460;9925;3413
data,1270072800000,460;5511;3413
data,1270072800000,460;4226;3413
data,1270072800000,460;321;3414
data,1270072800000,460;4034;3415
data,1270072800000,460;4155;3416
data,1270072800000,460;10995;3416
data,1270072800000,460;3923;3416
data,1270072800000,460;2052;3417
data,1270072800000,461;4729;3418
data,1270072800000,461;9801;3419
data,1270072800000,461;11487;3419
data,1270072800000,461;8587;3420
data,1270072800000,462;2052;3421
data,1270072800000,462;3512;3422
data,1270072800000,462;2659;3422
data,1270072800000,462;5320;3422
data,1270072800000,462;4155;3423
data,1270072800000,462;5923;3423
data,1270072800000,462;6505;3423
data,1270072800000,462;2112;3424
data,1270072800000,462;8841;3424
data,1270072800000,462;2759;3424
data,1270072800000,462;12340;3425
data,1270072800000,463;5257;3426
data,1270072800000,463;7149;3426
data,1270072800000,463;3522;3426
data,1270072800000,463;4933;3427
data,1270072800000,463;4618;3428
data,1270072800000,463;4276;3429
data,1270072800000,463;8325;3429
data,1270072800000,463;32;3430
data,1270072800000,463;6130;3430
data,1270072800000,464;4155;3431
data,1270072800000,464;4155;3432
data,1270072800000,464;5838;3433
data,1270072800000,464;4936;3434
data,1270072800000,464;1468;3434
data,1270072800000,464;12261;3434
data,1270072800000,464;5257;3435
data,1270072800000,464;9809;3435
data,1270072800000,464;10153;3436
data,1270072800000,464;6869;3436
data,1270072800000,464;4727;3437
data,1270072800000,464;348;3438
data,1270072800000,464;967;3438
data,1270072800000,464;12207;3439
data,1270072800000,464;5950;3440
data,1270072800000,464;3393;3441
data,1270072800000,464;5742;3442
data,1270072800000,464;4932;3443
data,1270072800000,464;3641;3444
data,1270072800000,464;2269;3444
data,1270072800000,464;10153;3445
data,1270072800000,464;6478;3445
data,1270072800000,464;12006;3446
data,1270072800000,465;7875;3447
data,1270072800000,465;7446;3447
data,1270072800000,465;6168;3447
data,1270072800000,465;11471;3447
data,1270072800000,465;1124;3447
data,1270072800000,465;7155;3448
data,1270072800000,465;1148;3449
data,1270072800000,465;823;3449
data,1270072800000,465;5703;3449
data,1270072800000,465;1148;3450
data,1270072800000,465;2858;3451
data,1270072800000,465;10878;3451
data,1270072800000,465;4276;3452
data,1270072800000,466;4155;3453
data,1270072800000,466;7367;3454
data,1270072800000,466;10705;3454
data,1270072800000,466;11167;3454
data,1270072800000,466;4729;3455
data,1270072800000,466;11312;3456
data,1270072800000,466;4729;3457
data,1270072800000,466;2856;3457
data,1270072800000,466;8036;3458
data,1270072800000,466;7155;3459
data,1270072800000,466;4215;3460
data,1270072800000,466;9540;3461
data,1270072800000,466;191;3461
data,1270072800000,466;11630;3462
data,1270072800000,466;9801;3463
data,1270072800000,466;8333;3464
data,1270072800000,466;7641;3465
data,1270072800000,466;3633;3466
data,1270072800000,466;5950;3467
data,1270072800000,466;8587;3468
data,1270072800000,466;9540;3469
data,1270072800000,467;1818;3470
data,1270072800000,467;2858;3471
data,1270072800000,467;473;3471
data,1270072800000,467;7608;3471
data,1270072800000,467;7634;3471
data,1270072800000,467;3633;3472
data,1270072800000,467;637;3473
data,1272664800000,467;3512;3474
data,1272664800000,467;1304;3474
data,1272664800000,467;12192;3475
data,1272664800000,467;10062;3476
data,1272664800000,467;2063;3476
data,1272664800000,467;321;3477
data,1272664800000,467;11700;3478
data,1272664800000,467;3512;3479
data,1272664800000,467;3177;3480
data,1272664800000,467;6296;3480
data,1272664800000,467;4933;3481
data,1272664800000,467;161;3482
data,1272664800000,467;4729;3483
data,1272664800000,467;5950;3484
data,1272664800000,467;12006;3485
data,1272664800000,467;4167;3485
data,1272664800000,467;7155;3486
data,1272664800000,467;1368;3487
data,1272664800000,467;6296;3487
data,1272664800000,467;7426;3487
data,1272664800000,467;10351;3487
data,1272664800000,467;11312;3488
data,1272664800000,467;7215;3488
data,1272664800000,467;5151;3488
data,1272664800000,467;9836;3489
data,1272664800000,467;9747;3489
data,1272664800000,467;3221;3490
data,1272664800000,467;5689;3491
data,1272664800000,467;6947;3491
data,1272664800000,467;9892;3491
data,1272664800000,467;5950;3492
data,1272664800000,467;4155;3493
data,1272664800000,467;2107;3494
data,1272664800000,467;1996;3494
data,1272664800000,467;10234;3494
data,1272664800000,467;7995;3495
data,1272664800000,467;7734;3495
data,1272664800000,467;12027;3495
data,1272664800000,467;10465;3495
data,1272664800000,467;7549;3495
data,1272664800000,467;1818;3496
data,1272664800000,467;9158;3496
data,1272664800000,467;1533;3496
data,1272664800000,467;3512;3497
data,1272664800000,468;8763;3497
data,1272664800000,468;6065;3498
data,1272664800000,468;4268;3499
data,1272664800000,468;9406;3499
data,1272664800000,468;11485;3499
data,1272664800000,468;6065;3500
data,1272664800000,468;5518;3500
data,1272664800000,468;6478;3500
data,1272664800000,468;4363;3500
data,1272664800000,468;7145;3501
data,1272664800000,468;8132;3501
data,1272664800000,468;3512;3502
data,1272664800000,468;8680;3503
data,1272664800000,468;2107;3504
data,1272664800000,468;12460;3504
data,1272664800000,468;881;3505
data,1272664800000,468;4433;3505
data,1272664800000,468;3138;3506
data,1272664800000,468;7995;3507
data,1272664800000,468;12207;3508
data,1272664800000,468;8680;3509
data,1272664800000,468;8333;3510
data,1272664800000,468;4268;3511
data,1272664800000,468;5480;3511
data,1272664800000,468;4268;3512
data,1272664800000,468;7871;3512
data,1272664800000,468;495;3512
data,1272664800000,468;6278;3512
data,1272664800000,468;2833;3512
data,1272664800000,468;3633;3513
data,1272664800000,468;5343;3514
data,1272664800000,468;1009;3515
data,1272664800000,469;7155;3516
data,1272664800000,469;6638;3517
data,1272664800000,469;1425;3518
data,1272664800000,469;8333;3519
data,1272664800000,469;1595;3519
data,1272664800000,469;5342;3519
data,1272664800000,469;6065;3520
data,1272664800000,469;7995;3521
data,1272664800000,469;6638;3522
data,1272664800000,469;4933;3523
data,1272664800000,469;9835;3523
data,1272664800000,469;2984;3524
data,1272664800000,469;5386;3525
data,1272664800000,469;6880;3526
data,1272664800000,469;9540;3527
data,1272664800000,469;7145;3528
data,1272664800000,469;4276;3529
data,1272664800000,469;204;3529
data,1272664800000,469;6505;3529
data,1272664800000,469;10332;3529
data,1272664800000,469;8879;3529
data,1272664800000,469;4155;3530
data,1272664800000,469;8266;3530
data,1272664800000,469;11926;3531
data,1272664800000,469;4729;3532
data,1272664800000,469;2410;3532
data,1272664800000,469;12006;3533
data,1272664800000,469;9801;3534
data,1272664800000,469;4525;3534
data,1272664800000,469;10632;3534
data,1272664800000,469;4933;3535
data,1272664800000,469;9142;3536
data,1272664800000,469;10668;3536
data,1272664800000,469;6065;3537
data,1272664800000,469;4573;3537
data,1272664800000,469;4109;3537
data,1272664800000,469;6956;3537
data,1272664800000,470;2423;3538
data,1272664800000,470;4933;3539
data,1272664800000,470;4933;3540
data,1272664800000,471;7052;3541
data,1272664800000,471;4155;3542
data,1272664800000,471;10062;3543
data,1272664800000,471;1009;3544
data,1272664800000,471;5012;3544
data,1272664800000,471;2423;3545
data,1272664800000,471;43;3546
data,1272664800000,471;8680;3547
data,1272664800000,471;4729;3548
data,1272664800000,471;4720;3548
data,1272664800000,471;823;3548
data,1272664800000,471;9753;3549
data,1272664800000,471;5960;3549
data,1272664800000,471;4268;3550
data,1272664800000,471;8454;3550
data,1272664800000,471;3265;3551
data,1272664800000,471;3512;3552
data,1272664800000,471;7995;3553
data,1272664800000,471;113;3553
data,1272664800000,471;1818;3554
data,1272664800000,471;12207;3555
data,1272664800000,471;5878;3555
data,1272664800000,471;6065;3556
data,1272664800000,471;8680;3557
data,1272664800000,472;5528;3557
data,1272664800000,472;9861;3557
data,1272664800000,472;9183;3557
data,1272664800000,472;2297;3557
data,1272664800000,472;7155;3558
data,1272664800000,472;3531;3559
data,1272664800000,472;5386;3560
data,1272664800000,472;3633;3561
data,1272664800000,472;7155;3562
data,1272664800000,472;3633;3563
data,1272664800000,472;8025;3564
data,1272664800000,472;10524;3564
data,1272664800000,472;321;3565
data,1272664800000,472;11700;3566
data,1272664800000,472;10153;3567
data,1272664800000,472;2511;3567
data,1272664800000,472;6336;3567
data,1272664800000,472;7995;3568
data,1272664800000,472;10153;3569
data,1272664800000,472;3138;3570
data,1272664800000,472;9801;3571
data,1272664800000,472;9242;3571
data,1272664800000,472;5380;3571
data,1272664800000,472;7995;3572
data,1272664800000,472;7145;3573
data,1272664800000,472;8607;3574
data,1272664800000,472;1126;3575
data,1272664800000,472;12208;3575
data,1272664800000,472;5224;3575
data,1272664800000,472;1176;3575
data,1272664800000,472;11630;3576
data,1272664800000,472;5386;3577
data,1272664800000,472;9206;3577
data,1272664800000,472;6278;3577
data,1272664800000,472;1425;3578
data,1272664800000,472;9835;3578
data,1272664800000,472;807;3578
data,1272664800000,472;348;3579
data,1272664800000,472;6831;3579
data,1272664800000,472;7697;3579
data,1272664800000,472;2833;3579
data,1272664800000,472;4932;3580
data,1272664800000,472;8049;3581
data,1272664800000,472;5701;3582
data,1272664800000,472;7155;3583
data,1272664800000,472;9406;3583
data,1272664800000,472;6434;3583
data,1272664800000,472;9753;3584
data,1272664800000,472;2107;3585
data,1272664800000,472;5950;3586
data,1272664800000,472;7760;3586
data,1272664800000,472;5724;3586
data,1272664800000,472;11627;3586
data,1272664800000,472;5950;3587
data,1272664800000,472;6794;3587
data,1272664800000,472;4155;3588
data,1272664800000,472;5577;3589
data,1272664800000,472;3531;3590
data,1272664800000,472;1818;3591
data,1272664800000,472;1818;3592
data,1272664800000,472;6400;3592
data,1272664800000,472;8693;3593
data,1272664800000,472;3512;3594
data,1272664800000,472;3660;3594
data,1272664800000,472;4254;3594
data,1272664800000,472;12006;3595
data,1272664800000,472;4745;3595
data,1272664800000,472;2858;3596
data,1272664800000,472;10293;3596
data,1272664800000,472;8322;3596
data,1272664800000,472;9102;3596
data,1272664800000,472;1943;3597
data,1272664800000,472;9924;3597
data,1272664800000,472;6278;3597
data,1272664800000,472;6716;3598
data,1272664800000,472;5480;3598
data,1272664800000,472;4933;3599
data,1272664800000,472;10062;3600
data,1272664800000,472;3265;3601
data,1272664800000,472;3512;3602
data,1275343200000,472;6731;3603
data,1275343200000,472;3887;3603
data,1275343200000,472;8642;3603
data,1275343200000,472;2149;3603
data,1275343200000,472;669;3604
data,1275343200000,472;9753;3605
data,1275343200000,472;4729;3606
data,1275343200000,472;11988;3606
data,1275343200000,472;5151;3606
data,1275343200000,472;9164;3607
data,1275343200000,472;5604;3607
data,1275343200000,472;6255;3607
data,1275343200000,472;6139;3607
data,1275343200000,472;7155;3608
data,1275343200000,472;12192;3609
data,1275343200000,472;10968;3610
data,1275343200000,472;6956;3610
data,1275343200000,472;5224;3610
data,1275343200000,472;9278;3610
data,1275343200000,472;162;3610
data,1275343200000,472;9753;3611
data,1275343200000,472;8680;3612
data,1275343200000,472;8031;3612
data,1275343200000,472;7052;3613
data,1275343200000,472;6336;3613
data,1275343200000,473;2068;3614
data,1275343200000,473;3633;3615
data,1275343200000,473;2938;3615
data,1275343200000,473;8029;3616
data,1275343200000,473;9164;3617
data,1275343200000,473;3871;3617
data,1275343200000,473;6336;3617
data,1275343200000,473;669;3618
data,1275343200000,473;2247;3618
data,1275343200000,473;8879;3618
data,1275343200000,473;6146;3618
data,1275343200000,473;1773;3619
data,1275343200000,473;8825;3620
data,1275343200000,473;8741;3620
data,1275343200000,473;7052;3621
data,1275343200000,473;8680;3622
data,1275343200000,473;9883;3622
data,1275343200000,473;6731;3623
data,1275343200000,473;2107;3624
data,1275343200000,473;1277;3625
data,1275343200000,473;6731;3626
data,1275343200000,473;10234;3626
data,1275343200000,473;12192;3627
data,1275343200000,473;1658;3627
data,1275343200000,473;8680;3628
data,1275343200000,473;1277;3629
data,1275343200000,473;8680;3630
data,1275343200000,473;2107;3631
data,1275343200000,473;4729;3632
data,1275343200000,473;4215;3633
data,1275343200000,473;7145;3634
data,1275343200000,473;5386;3635
data,1275343200000,473;5820;3635
data,1275343200000,473;2588;3635
data,1275343200000,473;6731;3636
data,1275343200000,473;669;3637
data,1275343200000,473;4080;3637
data,1275343200000,473;8126;3637
data,1275343200000,473;9753;3638
data,1275343200000,473;4727;3639
data,1275343200000,473;12192;3640
data,1277935200000,473;10425;3641
data,1277935200000,473;1003;3641
data,1277935200000,473;1943;3642
data,1277935200000,473;6336;3642
data,1277935200000,473;2068;3643
data,1277935200000,473;10544;3644
data,1277935200000,473;7995;3645
data,1277935200000,473;7995;3646
data,1277935200000,473;9102;3646
data,1277935200000,473;11627;3646
data,1277935200000,473;7446;3646
data,1283292000000,473;7235;3647
data,1283292000000,473;4687;3647
data,1283292000000,473;8879;3647
data,1283292000000,473;5176;3647
data,1283292000000,473;7809;3647
data,1283292000000,473;7634;3647
data,1283292000000,473;3887;3647
data,1293836400000,473;9267;3648
data,1222812000000,473;7212;3648
data,1228086000000,473;11630;3648
data,1228086000000,473;2511;3648
data,1228086000000,473;12192;3648
data,1228086000000,473;9102;3648
data,1228086000000,473;2574;3648
data,1228086000000,473;7294;3648
data,1228086000000,473;142;3648
data,1228086000000,474;8709;3648
data,1228086000000,474;8405;3648
data,1228086000000,474;3871;3648
data,1228086000000,474;7641;3648
data,1228086000000,475;5601;3648
data,1228086000000,475;945;3648
data,1228086000000,475;7256;3648
data,1228086000000,475;5224;3648
data,1228086000000,475;1090;3648
data,1228086000000,475;394;3648
data,1228086000000,475;10065;3648
data,1228086000000,475;7809;3648
data,1230764400000,475;4717;3648
data,1230764400000,475;4123;3648
data,1230764400000,475;610;3648
data,1230764400000,475;2052;3648
data,1230764400000,475;4962;3648
data,1230764400000,475;1818;3648
data,1230764400000,475;5038;3648
data,1230764400000,475;7853;3648
data,1233442800000,475;9278;3648
data,1233442800000,475;6190;3648
data,1233442800000,475;9966;3648
data,1233442800000,475;4363;3648
data,1233442800000,475;7995;3648
data,1233442800000,475;4933;3648
data,1233442800000,475;8907;3648
data,1233442800000,475;6317;3648
data,1233442800000,475;612;3648
data,1233442800000,475;12110;3648
data,1233442800000,475;1090;3648
data,1233442800000,475;945;3648
data,1233442800000,475;7549;3648
data,1233442800000,475;1436;3648
data,1233442800000,475;7879;3648
data,1233442800000,475;4703;3648
data,1233442800000,475;11715;3648
data,1233442800000,475;3944;3648
data,1233442800000,475;3660;3648
data,1233442800000,475;3642;3648
data,1233442800000,475;3512;3648
data,1233442800000,475;7281;3648
data,1233442800000,475;7120;3648
data,1233442800000,475;6650;3648
data,1233442800000,475;7917;3649
data,1233442800000,475;7110;3649
data,1233442800000,475;5966;3649
data,1235862000000,475;6529;3649
data,1235862000000,475;6794;3649
data,1235862000000,475;1368;3649
data,1235862000000,475;10995;3649
data,1238536800000,475;4268;3649
data,1238536800000,475;7149;3649
data,1238536800000,475;3947;3649
data,1238536800000,476;12192;3649
data,1238536800000,476;3713;3649
data,1238536800000,476;9102;3649
data,1241128800000,476;10166;3649
data,1241128800000,476;8049;3649
data,1246399200000,476;10547;3649
data,1291158000000,477;495;3649
data,1225494000000,477;1102;3649
data,1225494000000,477;8005;3650
data,1228086000000,477;6880;3650
data,1238536800000,477;7833;3650
data,1238536800000,477;8693;3650
data,1254348000000,477;12498;3651
data,1288566000000,477;8398;3651
data,1288566000000,477;10950;3651
data,1220220000000,477;12002;3651
data,1220220000000,477;11210;3651
data,1220220000000,477;1101;3651
data,1220220000000,477;11164;3651
data,1220220000000,477;6556;3651
data,1220220000000,477;10524;3651
data,1220220000000,477;8336;3651
data,1220220000000,477;1436;3651
data,1220220000000,477;10754;3651
data,1220220000000,477;563;3651
data,1220220000000,477;9897;3652
data,1220220000000,477;10726;3652
data,1220220000000,477;38;3652
data,1220220000000,477;5689;3652
data,1220220000000,477;1491;3652
data,1220220000000,477;9242;3653
data,1220220000000,477;7343;3653
data,1220220000000,477;10944;3653
data,1220220000000,477;12189;3653
data,1220220000000,477;7383;3653
data,1220220000000,478;2105;3653
data,1220220000000,478;2439;3653
data,1220220000000,478;7515;3653
data,1220220000000,478;9861;3653
data,1220220000000,478;10878;3653
data,1220220000000,478;4268;3653
data,1220220000000,478;6638;3654
data,1220220000000,478;6716;3655
data,1220220000000,478;4932;3655
data,1220220000000,478;3057;3655
